"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"abdelju8720122013","Justin.Abdelkader","RL","DET",48,20122013,25,"1.400","1.800",2,3,0,0,4,3,0,0,1,1,2,1,-1.87,32.02,262.65,10.87
"adamscr7720122013","Craig.Adams","C","PIT",47,20122013,35,"0.625","0.675",0,0,0,0,1,0,0,0,0,0,1,0,-40.91,1.47,262.46,0.56
"adamxlu9020122013","Luke.Adam","L","BUF",4,20122013,22,"0.787","0.738",0,0,0,0,1,0,0,0,0,0,0,0,0,2.27,20.18,10.13
"akesoja9020122013","Jason.Akeson","R","PHI",1,20122013,22,"0.715","0.715",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2.35,0
"alberan8120122013","Andrew.Alberts","D","VAN",23,20122013,31,"1.225","1.225",0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,114.12,0.13
"alfreda7220122013","Daniel.Alfredsson","R","OTT",46,20122013,39,"1.000","4.875",3,8,3,5,26,9,17,0,6,0,1,0,-0.43,138.82,109.15,55.98
"aliuxak8920122013","Akim.Aliu","R","CGY",4,20122013,23,"0.695","0.695",0,2,0,0,0,0,0,0,0,0,0,0,0,3.47,19.51,15.09
"allenbr8020122013","Bryan.Allen","D","ANA",41,20122013,32,"3.500","3.500",0,0,0,0,0,0,0,0,0,0,0,1,22.09,2.72,178.85,1.5
"alzneka8820122013","Karl.Alzner","D","WSH",48,20122013,23,"1.270","1.285",0,0,0,0,0,0,0,0,0,0,1,0,-14.52,4.13,248.53,1.64
"anderjo8920122013","Joakim.Andersson","C","DET",38,20122013,23,"0.637","0.613",0,0,0,1,1,1,0,0,0,0,0,0,0,8.16,200.78,3.9
"anderma8220122013","Matt.Anderson","R","N.J",2,20122013,29,"0.525","0.525",0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,18.26,0.5
"angelmi8520122013","Mike.Angelidis","L","T.B",1,20122013,27,"0.525","0.525",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5.62,0
"anisiar8820122013","Artem.Anisimov","C","CBJ",35,20122013,24,"1.875","1.875",0,3,0,0,11,1,4,0,1,0,0,0,0,57.53,128.1,30.99
"antroni8020122013","Nik.Antropov","RC","WPG",39,20122013,32,"4.750","4.062",5,3,1,0,3,1,1,0,3,1,2,1,-0.87,68.96,120.72,36.35
"arcobma8820122013","Mark.Arcobello","CR","EDM",1,20122013,24,"0.640","0.627",0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,3.23,46.63
"armstco8220122013","Colby.Armstrong","RL","MTL",37,20122013,29,"1.000","1.000",0,0,0,0,0,0,0,0,0,0,1,0,-23.45,2.56,240.42,1.05
"ashamar7820122013","Arron.Asham","R","NYR",27,20122013,34,"1.000","1.000",0,1,0,0,0,0,0,0,0,0,1,0,-14.66,4.09,151.65,2.63
"atkinca8920122013","Cam.Atkinson","R","CBJ",35,20122013,23,"0.838","0.775",2,0,1,0,2,2,3,0,1,0,0,0,0,46.24,118.27,28.11
"aucoiad7320122013","Adrian.Aucoin","D","CBJ",36,20122013,39,"2.000","2.000",0,0,0,0,0,0,0,0,0,0,1,0,-200,0.3,188.13,0.16
"aucoike7820122013","Keith.Aucoin","C","NYI",40,20122013,33,"0.650","0.650",0,3,0,0,3,1,1,0,1,0,0,0,0,32.3,166.15,16.28
"aulieke8920122013","Keith.Aulie","D","T.B",45,20122013,23,"0.578","0.578",0,0,0,0,0,0,0,0,0,0,1,1,0,1.79,246.39,0.72
"babchan8420122013","Anton.Babchuk","D","CGY",7,20122013,28,"2.500","2.500",0,0,0,0,0,1,0,0,0,0,0,0,0,2.89,30.13,8.76
"backeda8420122013","David.Backes","RC","STL",48,20122013,28,"3.750","4.500",8,5,2,2,8,4,4,0,1,1,5,1,-2.33,102.85,138.52,42.61
"backlmi8920122013","Mikael.Backlund","C","CGY",31,20122013,23,"0.725","0.725",4,1,0,2,7,3,0,0,0,0,1,0,-1.37,43.74,120.23,26.68
"backsni8720122013","Nicklas.Backstrom","C","WSH",48,20122013,24,"6.000","6.700",3,9,2,13,11,5,9,2,5,4,1,0,-0.36,166.77,85.89,66
"baertsv9220122013","Sven.Baertschi","LR","CGY",20,20122013,19,"0.925","0.894",1,1,0,0,3,2,1,0,2,0,1,0,-2.01,29.82,86.9,25.55
"bailejo8920122013","Josh.Bailey","RL","NYI",35,20122013,22,"1.300","1.050",0,1,2,0,7,0,1,0,4,1,1,0,-1.35,44.48,118.73,27.25
"ballake8220122013","Keith.Ballard","D","VAN",36,20122013,29,"4.200","4.200",0,1,0,0,3,1,0,0,0,0,0,1,5.97,10.06,215.19,4.47
"banckca8920122013","Carter.Bancks","L","CGY",1,20122013,23,"0.560","0.560",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2.17,0
"bangxda8720122013","Daniel.Bang","LR","NSH",6,20122013,25,"0.718","0.718",0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,30.55,4.21
"barbema9020122013","Mark.Barberio","D","T.B",2,20122013,22,"0.600","0.580",0,0,0,0,1,1,1,0,0,0,0,0,0,5.88,8.79,40.06
"barchkr8020122013","Krys.Barch","L","N.J",22,20122013,32,"0.750","0.750",0,0,0,0,0,0,0,0,0,0,1,0,-Inf,0,139.1,0
"barkeca8620122013","Cam.Barker","D","VAN",13,20122013,26,"0.700","0.700",0,0,0,0,1,0,0,0,1,0,0,0,0,4.89,58.32,7.74
"barrity9120122013","Tyson.Barrie","D","COL",31,20122013,21,"0.690","0.715",1,5,3,1,10,8,8,2,7,1,0,0,0,79.01,69.59,53.17
"bartkma8820122013","Matt.Bartkowski","D","BOS",11,20122013,24,"0.660","0.660",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,32.56,0
"bartlvi8820122013","Victor.Bartley","D","NSH",22,20122013,24,"0.537","0.537",0,0,0,0,1,2,3,0,0,0,0,0,0,17.23,88.91,16.23
"beaglja8520122013","Jay.Beagle","RC","WSH",48,20122013,26,"0.700","0.900",0,0,0,0,0,0,0,0,0,0,0,0,0,4.86,247.8,1.92
"beaucfr8020122013","Francois.Beauchemin","D","ANA",47,20122013,32,"3.500","3.500",1,3,2,5,21,6,10,0,2,2,0,0,0,101.42,110.08,47.95
"beaulna9220122013","Nathan.Beaulieu","D","MTL",6,20122013,19,"0.925","0.925",0,1,0,0,3,0,3,0,1,0,0,0,0,11.48,26.11,30.55
"beckxta9120122013","Taylor.Beck","RL","NSH",15,20122013,21,"0.690","0.660",0,1,1,0,2,1,2,0,0,0,0,0,0,30.94,34.9,46.99
"beginst7820122013","Steve.Begin","LC","CGY",36,20122013,34,"0.525","0.525",0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,183.52,1.03
"belaner7720122013","Eric.Belanger","C","EDM",24,20122013,34,"2.000","1.750",0,0,0,0,1,0,0,0,0,0,0,0,0,4.67,140.53,3.21
"belesma8820122013","Matt.Beleskey","L","ANA",41,20122013,24,"0.850","0.738",3,2,0,0,1,2,2,0,0,1,0,0,0,33.48,151.83,18.06
"bellebr8820122013","Brett.Bellemore","D","CAR",8,20122013,24,"0.525","0.525",0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,50.79,1.23
"bennebe9120122013","Beau.Bennett","LR","PIT",26,20122013,20,"0.900","0.900",2,1,0,4,3,2,1,0,1,2,0,0,0,42.44,103.12,29.16
"bennxja8920122013","Jamie.Benn","L","DAL",39,20122013,23,"4.500","5.250",1,6,4,2,13,8,7,0,1,3,1,0,-0.46,131.63,106.2,55.35
"bennxjo8720122013","Jordie.Benn","D","DAL",26,20122013,25,"0.525","0.525",0,4,0,0,6,5,5,0,2,0,1,0,-1.65,36.38,117.29,23.67
"benoian8420122013","Andre.Benoit","D","OTT",32,20122013,28,"0.650","0.650",2,0,0,1,10,1,6,2,1,1,0,0,0,49.08,105.7,31.71
"bergema8020122013","Marc-Andre.Bergeron","D","CAR/T.B",25,20122013,31,"1.000","1.000",1,2,2,3,11,2,10,0,6,1,0,2,1.75,68.76,72.81,48.57
"bergepa8520122013","Patrice.Bergeron","C","BOS",41,20122013,27,"4.550","5.000",2,8,2,0,20,2,4,0,7,2,0,0,0,91.32,90.08,50.34
"berglpa8820122013","Patrik.Berglund","C","STL",48,20122013,24,"2.400","2.250",4,1,1,0,14,2,6,0,2,0,0,0,0,109.85,131.52,45.51
"bernist8520122013","Steve.Bernier","R","N.J",47,20122013,27,"0.775","0.775",2,5,2,0,9,6,0,0,1,1,1,1,0,84,190.16,30.64
"bertuto7520122013","Todd.Bertuzzi","RL","DET",7,20122013,37,"1.975","2.075",1,0,0,0,1,0,0,0,1,0,0,0,0,21.73,38.52,36.07
"bickebr8620122013","Bryan.Bickell","L","CHI",47,20122013,26,"0.600","0.542",0,0,0,0,2,1,0,0,0,0,0,0,0,15.09,245.37,5.79
"bickest8620122013","Stu.Bickel","RD","NYR",16,20122013,25,"0.700","0.750",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,92.52,0.11
"biekske8120122013","Kevin.Bieksa","D","VAN",34,20122013,31,"4.500","4.600",1,2,0,1,9,4,10,1,2,1,1,1,0,74.15,137.11,35.1
"bissopa8520122013","Paul.Bissonnette","LR","PHX",27,20122013,27,"0.725","0.738",0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,166.19,0.02
"bjugsni9220122013","Nick.Bjugstad","C","FLA",11,20122013,20,"0.900","0.900",0,1,0,0,3,0,1,0,0,0,0,0,0,10.2,31.95,24.2
"blancni8720122013","Nicolas.Blanchard","LR","CAR",9,20122013,25,"0.525","0.537",0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,32.76,4.22
"blumxjo8920122013","Jonathon.Blum","D","NSH",33,20122013,23,"0.650","0.650",1,1,0,0,6,1,3,0,1,1,0,0,0,41.01,128.12,24.25
"blundmi8620122013","Mike.Blunden","RL","MTL",5,20122013,25,"0.575","0.575",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,26.09,0
"boedkmi8920122013","Mikkel.Boedker","RL","PHX",47,20122013,22,"1.200","1.100",3,6,2,2,12,3,4,0,2,0,1,0,-0.46,129.53,140.78,47.92
"bogosza9020122013","Zach.Bogosian","D","WPG",32,20122013,22,"3.000","2.500",2,1,1,2,14,6,8,0,1,2,1,1,0,54.92,94.85,36.67
"boldual8520122013","Alexandre.Bolduc","CL","PHX",14,20122013,27,"0.650","0.650",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,84.93,0.35
"bollada8620122013","Dave.Bolland","C","CHI",34,20122013,26,"3.375","3.375",3,7,2,0,8,3,1,0,3,0,1,1,0,83.51,129.54,39.2
"bollibr8720122013","Brandon.Bollig","L","CHI",25,20122013,25,"0.575","0.575",0,0,0,0,0,1,0,0,0,0,0,0,0,2.07,133.01,1.53
"bollxja8620122013","Jared.Boll","R","CBJ",43,20122013,26,"0.950","1.050",0,0,0,0,0,0,0,0,0,0,0,1,32.29,1.86,236.24,0.78
"boninni8820122013","Nick.Bonino","CL","ANA",26,20122013,24,"0.700","0.700",0,3,2,0,6,1,2,1,1,1,0,0,0,49.13,73.12,40.19
"boothda8420122013","David.Booth","LR","VAN",12,20122013,27,"4.500","4.250",0,0,0,0,0,1,0,0,0,0,0,0,0,3.58,57.37,5.87
"bordepa8620122013","Patrick.Bordeleau","LR","COL",45,20122013,26,"0.525","0.525",0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,216.85,0.72
"borowma8920122013","Mark.Borowiecki","D","OTT",6,20122013,23,"0.610","0.610",0,0,0,0,0,0,0,0,0,0,2,0,-Inf,0,25.4,0
"borturo8920122013","Robert.Bortuzzo","D","PIT",15,20122013,23,"0.525","0.525",0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,87.88,1.26
"bouchpi8420122013","Pierre-Marc.Bouchard","C","MIN",41,20122013,28,"4.300","4.080",0,1,0,2,5,5,4,0,3,0,0,0,0,73.22,141.28,34.13
"bouilfr7520122013","Francis.Bouillon","D","MTL",48,20122013,36,"1.500","1.500",2,5,0,0,5,1,4,2,2,2,1,0,-0.88,68.09,251.55,21.3
"boulter7620122013","Eric.Boulton","L","NYI",12,20122013,36,"0.540","0.540",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,66.72,0
"bourqch8620122013","Chris.Bourque","L","BOS",17,20122013,26,"0.550","0.550",2,3,1,2,7,3,2,0,1,1,2,0,-3.14,38.23,53.5,41.68
"bourqga9020122013","Gabriel.Bourque","L","NSH",34,20122013,21,"0.635","0.618",0,3,0,0,2,3,0,0,6,0,0,0,0,35.98,136.16,20.9
"bourqre8120122013","Rene.Bourque","LR","MTL",27,20122013,30,"3.000","3.333",0,8,1,0,15,7,3,0,2,0,2,1,-0.81,73.97,135.39,35.33
"bouwmja8320122013","Jay.Bouwmeester","D","CGY/STL",47,20122013,28,"6.600","6.680",0,1,4,2,12,5,8,0,1,1,0,0,0,78.85,170.62,31.61
"bowmadr8920122013","Drayson.Bowman","L","CAR",37,20122013,23,"0.600","0.600",0,1,0,0,2,0,1,0,1,0,0,0,0,9.97,205.92,4.62
"boychjo8420122013","Johnny.Boychuk","D","BOS",43,20122013,28,"3.100","3.367",1,0,0,0,0,2,1,0,0,0,1,0,-6.83,8.78,176.91,4.73
"boychza8920122013","Zach.Boychuk","LR","CAR/NSH/PIT",13,20122013,22,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,64.42,2.76
"boyesbr8220122013","Brad.Boyes","R","NYI",45,20122013,30,"1.000","1.000",1,9,8,4,15,10,10,0,10,0,3,0,-1.17,153.79,77.71,66.43
"boylebr8420122013","Brian.Boyle","CL","NYR",38,20122013,27,"1.700","1.700",0,0,1,0,4,2,0,0,0,0,1,0,-2.77,21.69,178.2,10.85
"boyleda7620122013","Dan.Boyle","D","S.J",44,20122013,36,"6.667","6.667",0,2,4,4,31,14,30,3,5,2,1,1,0,153.12,98.55,60.84
"bozakty8620122013","Tyler.Bozak","C","TOR",45,20122013,26,"1.400","1.500",6,7,3,1,6,7,6,0,5,3,0,1,0.46,131.35,104.45,55.7
"brassde8720122013","Derick.Brassard","C","CBJ/NYR",47,20122013,24,"3.300","3.200",3,7,7,1,14,7,7,0,1,1,1,1,0,123.2,157.05,43.96
"braunju8720122013","Justin.Braun","D","S.J",39,20122013,25,"1.000","1.250",0,4,1,0,5,4,10,0,1,0,0,0,0,52.56,173.37,23.26
"brenntj8920122013","T.J..Brennan","D","BUF/FLA",29,20122013,23,"NA","NA",1,3,3,0,10,15,5,2,0,1,0,0,0,58.41,62.92,48.14
"brentti8420122013","Tim.Brent","C","CAR",30,20122013,28,"0.800","0.750",2,7,0,2,3,3,4,1,1,0,3,1,-2.44,49.2,138.2,26.25
"breweer7920122013","Eric.Brewer","D","T.B",48,20122013,33,"4.000","3.875",0,0,0,0,0,2,2,0,0,1,0,0,0,15.38,248.43,5.83
"brierda7720122013","Daniel.Briere","RC","PHI",34,20122013,34,"7.000","6.500",2,7,0,3,24,3,8,0,4,0,0,0,0,94.84,113.92,45.43
"brodijo9320122013","Jonas.Brodin","D","MIN",43,20122013,19,"0.925","0.894",0,1,1,0,4,1,6,2,0,1,0,0,0,55.73,178.97,23.75
"broditj9020122013","T.J..Brodie","D","CGY",46,20122013,22,"NA","NA",1,0,3,3,6,7,12,1,7,2,0,2,1.33,89.93,151.21,37.29
"brodzky8420122013","Kyle.Brodziak","C","MIN",46,20122013,28,"2.500","2.833",0,2,1,0,13,3,3,0,0,0,0,0,0,59.85,192.05,23.76
"brooksh8020122013","Sheldon.Brookbank","D","CHI",26,20122013,31,"1.200","1.250",0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,139.76,0.21
"brouwtr8520122013","Troy.Brouwer","R","WSH",47,20122013,27,"2.350","2.350",9,3,8,1,23,16,9,1,3,1,2,0,-0.75,159.65,85,65.26
"brownch9120122013","Chris.Brown","C","PHX",5,20122013,21,"0.790","0.853",2,0,0,0,1,0,0,0,0,0,0,0,0,8.23,20.68,28.48
"browndu8420122013","Dustin.Brown","LR","L.A",46,20122013,27,"3.500","3.175",6,4,5,0,16,8,6,0,5,3,1,2,0.46,129.72,108.73,54.4
"brownmi85062420122013","Mike.Brown","RL","EDM/TOR",37,20122013,27,"0.725","0.737",0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,182.43,1.43
"brunnda8620122013","Damien.Brunner","RL","DET",44,20122013,26,"0.925","0.925",1,3,7,0,31,13,11,0,5,4,1,0,-0.45,133.83,134.2,49.93
"burisad8320122013","Adam.Burish","C","S.J",45,20122013,29,"1.850","1.850",0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,256.68,1.41
"burmial9120122013","Alex.Burmistrov","CR","WPG",43,20122013,20,"0.900","0.900",5,2,0,0,3,2,1,0,1,0,0,1,1.53,39.27,184.46,17.55
"burnsbr8520122013","Brent.Burns","DR","S.J",28,20122013,27,"5.760","5.760",2,4,1,0,15,3,9,1,1,0,2,0,-2.14,56.08,85.98,39.48
"burroal8120122013","Alex.Burrows","RL","VAN",45,20122013,31,"2.000","2.000",3,5,1,1,25,7,5,0,6,0,6,2,-1.87,128.21,139.43,47.9
"butlebo8720122013","Bobby.Butler","R","N.J/NSH",32,20122013,25,"0.525","0.525",1,1,2,1,8,3,2,0,0,0,0,0,0,56.58,116.17,32.75
"butlech8620122013","Chris.Butler","D","CGY",43,20122013,25,"1.200","1.250",0,0,0,0,0,0,0,0,1,0,0,0,0,1.6,217.63,0.73
"byfugdu8520122013","Dustin.Byfuglien","D","WPG",42,20122013,27,"4.250","5.200",6,5,4,2,32,11,29,2,3,4,0,0,0,152.23,60.04,71.72
"byronpa8920122013","Paul.Byron","C","CGY",4,20122013,23,"0.560","0.560",0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,14.66,2.28
"callary8520122013","Ryan.Callahan","R","NYR",45,20122013,27,"4.000","4.275",6,5,1,1,13,6,2,1,3,0,0,0,0,141.52,88.93,61.41
"calvema8920122013","Matthew.Calvert","L","CBJ",42,20122013,22,"0.738","0.713",0,2,0,0,2,1,1,0,2,1,0,0,0,16.04,208.89,7.13
"cammami8220122013","Mike.Cammalleri","LC","CGY",43,20122013,30,"7.000","6.000",1,2,7,3,16,11,11,0,7,1,0,0,0,122.96,106.48,53.59
"campbbr7920122013","Brian.Campbell","D","FLA",47,20122013,33,"7.143","7.143",1,9,2,9,20,11,9,0,3,1,1,0,-0.33,183.14,49.08,78.87
"campbgr8320122013","Gregory.Campbell","CL","BOS",47,20122013,28,"1.400","1.600",0,0,1,0,1,2,0,0,0,0,1,1,0,16.91,183.16,8.45
"carcida8520122013","Dan.Carcillo","RL","CHI",22,20122013,27,"0.800","0.825",0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,98.57,1.08
"carknma8020122013","Matt.Carkner","D","NYI",22,20122013,31,"1.500","1.500",0,0,0,0,0,0,0,0,0,0,1,0,-93.51,0.64,111.71,0.57
"carlema8420122013","Matt.Carle","D","T.B",48,20122013,27,"5.000","5.500",1,2,2,1,18,6,15,2,6,0,1,0,-0.5,119.9,143.9,45.45
"carlsjo9020122013","John.Carlson","D","WSH",48,20122013,22,"3.800","3.967",2,3,2,3,19,12,9,5,0,1,0,0,0,103.42,149.23,40.93
"caronjo9020122013","Jordan.Caron","LR","BOS",17,20122013,21,"0.900","0.887",0,2,0,0,2,1,0,0,0,0,0,0,0,4.71,60.23,7.25
"carsobr8520122013","Brett.Carson","D","CGY",10,20122013,26,"0.600","0.575",0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,47.43,3.84
"carteje8520122013","Jeff.Carter","CR","L.A",48,20122013,27,"6.250","5.273",1,6,2,0,20,8,17,0,6,0,0,1,0.48,124,120.19,50.78
"cartery8320122013","Ryan.Carter","C","N.J",44,20122013,29,"0.750","0.775",0,0,0,0,0,0,0,0,0,0,0,1,26.37,2.27,250.17,0.9
"carusmi8820122013","Michael.Caruso","D","FLA",2,20122013,24,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,20.07,0
"cervero8520122013","Roman.Cervenka","C","CGY",38,20122013,26,"0.925","0.925",0,0,1,2,4,3,3,1,0,0,0,0,0,63.28,147.78,29.98
"charazd7720122013","Zdeno.Chara","D","BOS",47,20122013,35,"6.000","6.917",0,3,1,0,25,10,17,2,3,2,1,0,-0.52,114.61,85.46,57.29
"chiasal9020122013","Alex.Chiasson","R","DAL",6,20122013,21,"0.800","0.867",0,0,0,0,2,0,0,0,0,0,0,0,0,10.93,25.88,29.7
"chimeja7920122013","Jason.Chimera","L","WSH",47,20122013,33,"1.800","1.750",0,0,0,0,2,0,0,0,0,0,0,0,0,10.84,238.85,4.34
"chipcky8620122013","Kyle.Chipchura","C","PHX",45,20122013,26,"0.675","0.675",0,1,0,0,0,0,1,0,0,0,0,0,0,5.86,258.07,2.22
"cizikca9120122013","Casey.Cizikas","C","NYI",42,20122013,21,"0.790","0.793",0,0,1,0,0,0,0,0,0,0,0,0,0,0.96,212.73,0.45
"clarkbr7620122013","Brett.Clark","D","MIN",7,20122013,35,"0.900","0.900",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,37.03,0
"clarkda8420122013","David.Clarkson","R","N.J",48,20122013,28,"3.000","2.667",6,15,2,0,36,11,7,0,3,0,3,2,-0.35,172.28,104.47,62.25
"clearda7820122013","Daniel.Cleary","RL","DET",48,20122013,33,"3.000","2.800",3,7,0,0,12,3,0,0,6,0,3,1,-1.01,119.1,175.57,40.42
"cliffky9120122013","Kyle.Clifford","L","L.A",48,20122013,21,"0.680","0.710",0,2,0,0,1,0,1,0,0,0,0,0,0,13.89,230.3,5.69
"clitsgr8520122013","Grant.Clitsome","D","WPG",43,20122013,27,"1.400","1.250",1,0,0,0,10,1,3,0,1,0,1,1,0,44.44,178.49,19.93
"clowery8220122013","Ryane.Clowe","L","NYR/S.J",39,20122013,29,"4.000","3.625",1,2,2,1,8,7,4,0,5,0,1,0,-0.7,85.81,148.98,36.55
"cluneri8720122013","Rich.Clune","L","NSH",45,20122013,25,"0.525","0.537",0,0,0,0,1,0,0,0,0,0,2,0,-56.25,2.13,226.18,0.93
"cluttca8720122013","Cal.Clutterbuck","R","MIN",40,20122013,24,"1.700","1.400",0,0,0,0,0,0,0,0,0,0,1,0,-38.1,1.57,215.12,0.73
"coburbr8520122013","Braydon.Coburn","D","PHI",33,20122013,27,"4.000","4.500",0,0,0,0,2,0,0,0,0,0,1,0,-5.57,10.78,186.17,5.47
"coglian8720122013","Andrew.Cogliano","C","ANA",47,20122013,25,"2.350","2.390",0,0,0,0,1,0,1,0,0,0,0,0,0,7.38,204.12,3.49
"colaica8320122013","Carlo.Colaiacovo","D","DET",6,20122013,29,"2.150","2.500",0,0,1,0,2,0,2,0,0,0,0,0,0,13.96,27.3,33.83
"colbojo9020122013","Joe.Colborne","C","TOR",5,20122013,22,"0.875","0.875",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,28.51,0
"colexer7820122013","Erik.Cole","LR","DAL/MTL",46,20122013,33,"4.000","4.500",8,8,1,1,12,11,3,0,1,1,2,1,-0.45,133.78,167.99,44.33
"colexia8920122013","Ian.Cole","D","STL",15,20122013,23,"0.875","0.875",0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,68.88,5.05
"collise8820122013","Sean.B..Collins","L","CBJ",5,20122013,23,"0.585","0.625",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,17.32,0
"comeabl8620122013","Blake.Comeau","RL","CBJ/CGY",42,20122013,26,"1.250","1.250",0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,214.01,0.78
"conacco8920122013","Cory.Conacher","LR","OTT/T.B",47,20122013,22,"0.818","0.871",1,7,1,2,4,2,2,0,6,1,0,0,0,86.96,207.09,29.57
"condrer8620122013","Erik.Condra","RL","OTT",47,20122013,26,"0.650","0.625",0,1,0,0,1,0,0,0,0,0,2,1,-48.65,1.23,250.59,0.49
"connech8320122013","Chris.Conner","L","PHX",12,20122013,28,"0.650","0.650",0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,67.17,3.91
"connobr9220122013","Brett.Connolly","R","T.B",5,20122013,20,"0.900","0.900",0,0,0,0,2,0,0,0,0,1,0,0,0,9.42,15.4,37.94
"cookema7820122013","Matt.Cooke","LR","PIT",47,20122013,34,"1.250","1.800",0,0,0,0,0,0,0,0,0,0,1,1,0,3.92,260,1.49
"cormipa9020122013","Patrice.Cormier","LC","WPG",10,20122013,22,"0.525","0.575",0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,44.91,0.81
"corrafr9320122013","Frank.Corrado","D","VAN",3,20122013,19,"0.585","0.592",0,0,0,0,1,1,1,0,1,0,0,0,0,3.4,15.38,18.1
"corvojo7720122013","Joe.Corvo","D","CAR",40,20122013,35,"2.000","2.000",1,2,3,2,17,9,12,0,5,4,1,0,-0.67,88.97,129.37,40.75
"coutulo8920122013","Logan.Couture","C","S.J",46,20122013,23,"2.750","2.875",1,2,1,4,32,18,18,1,7,1,0,1,0.4,148.71,116.92,55.98
"coutuse9220122013","Sean.Couturier","C","PHI",46,20122013,19,"0.925","NA",0,1,2,2,7,2,3,1,1,1,1,0,-0.94,64.09,194.54,24.78
"cowenja9120122013","Jared.Cowen","D","OTT",7,20122013,21,"0.810","0.870",1,0,0,0,0,1,2,0,0,0,0,0,0,9.73,37.17,20.75
"coylech9220122013","Charlie.Coyle","RC","MIN",35,20122013,20,"0.900","0.900",0,0,0,0,4,0,1,0,0,0,0,0,0,26.88,166.65,13.89
"crabbjo8320122013","Joey.Crabb","R","WSH",26,20122013,29,"0.950","0.950",0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,139.22,0.4
"crackad8520122013","Adam.Cracknell","C","STL",20,20122013,27,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,90.76,0.59
"crombbj8520122013","B.J..Crombeen","R","T.B",44,20122013,27,"NA","NA",0,0,0,0,0,0,0,0,0,0,1,0,-81.82,0.73,235.78,0.31
"crosbsi8720122013","Sidney.Crosby","C","PIT",35,20122013,25,"7.500","8.700",0,5,9,5,28,12,9,0,6,2,0,0,0,154.4,37.78,80.34
"cullema7620122013","Matt.Cullen","LC","MIN",41,20122013,35,"3.500","3.500",1,4,2,2,10,6,7,1,6,1,1,1,0,74.45,160.12,31.74
"cundama9020122013","Mark.Cundari","D","CGY",3,20122013,22,"0.550","0.540",0,0,1,0,2,0,2,0,1,0,0,0,0,5.88,6.52,47.45
"dacosst8920122013","Stephane.Da.Costa","C","OTT",9,20122013,23,"0.800","0.800",0,0,1,0,5,2,3,0,0,0,0,1,3.16,19.01,32.48,36.92
"dagosma8620122013","Matt.D'Agostini","RL","N.J/STL",29,20122013,25,"NA","NA",0,3,1,0,1,0,0,1,0,1,1,0,-1.98,30.24,123.99,19.61
"daleytr8320122013","Trevor.Daley","D","DAL",42,20122013,28,"3.500","3.300",1,1,0,1,10,7,12,0,1,0,1,0,-0.63,95.03,157.13,37.69
"dalpeza8920122013","Zac.Dalpe","RC","CAR",10,20122013,22,"0.787","0.704",0,1,0,0,1,0,0,0,0,0,0,0,0,7.36,62.12,10.59
"datsypa7820122013","Pavel.Datsyuk","CL","DET",47,20122013,34,"6.700","6.700",0,4,3,5,17,13,4,0,14,2,0,1,0.35,169.34,119.08,58.71
"daugaka8820122013","Kaspars.Daugavins","L","BOS/OTT",24,20122013,24,"0.635","0.635",0,0,0,1,1,0,0,0,0,0,0,0,0,2.26,110.37,2.01
"dekeyda9020122013","Danny.Dekeyser","D","DET",11,20122013,22,"0.925","0.925",0,0,0,0,2,0,0,0,0,0,0,0,0,6.24,60.59,9.34
