"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"hanowbe9020132014","Ben.Hanowski","LR","CGY",11,20132014,22,"0.900","0.900",0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,54.27,2.07
"hanseja8620132014","Jannik.Hansen","RL","VAN",69,20132014,27,"1.100","1.350",1,3,0,1,9,1,3,0,0,1,1,0,-1.09,54.92,305.15,15.25
"hanzama8720132014","Martin.Hanzal","C","PHX",65,20132014,26,"2.750","3.100",10,7,5,2,26,26,4,0,6,2,5,0,-1.71,175.28,169.47,50.84
"harrija8220132014","Jay.Harrison","D","CAR",66,20132014,30,"1.500","1.500",1,0,1,4,25,3,15,0,2,0,2,0,-1.73,69.26,306,18.46
"harrope8320132014","Peter.Harrold","D","N.J",33,20132014,30,"0.800","0.800",0,3,0,0,4,2,2,0,1,0,0,0,0,33.4,123.78,21.25
"hartnsc8220132014","Scott.Hartnell","L","PHI",78,20132014,31,"6.000","4.750",8,13,5,5,42,27,9,2,5,4,5,4,-0.23,258.7,188.03,57.91
"haulaer9120132014","Erik.Haula","CL","MIN",45,20132014,22,"0.900","0.900",0,0,0,0,0,0,0,0,0,0,0,0,0,5.18,206.24,2.45
"havlama8120132014","Martin.Havlat","RL","S.J",48,20132014,32,"5.000","5.000",0,5,0,1,15,7,5,0,3,1,1,1,0,86.25,185.49,31.74
"hayeser8820132014","Eriah.Hayes","RL","S.J",15,20132014,25,"0.900","0.900",0,0,0,0,0,1,0,0,0,0,0,0,0,0.35,62.52,0.56
"hayesji8920132014","Jimmy.Hayes","R","CHI/FLA",55,20132014,23,"0.688","0.654",2,4,1,0,5,6,0,0,1,1,0,0,0,65.05,237.37,21.51
"heatlda8120132014","Dany.Heatley","LR","MIN",75,20132014,32,"5.000","7.500",1,8,5,1,31,18,10,1,7,4,1,1,0,186.18,215.37,46.37
"hedmavi9020132014","Victor.Hedman","D","T.B",75,20132014,22,"3.000","4.000",0,1,4,7,26,10,18,6,8,0,1,2,0.34,177.16,223.17,44.25
"hejdaja7820132014","Jan.Hejda","D","COL",76,20132014,35,"3.250","3.250",0,0,0,0,1,0,4,0,0,0,0,0,0,8.38,390.27,2.1
"helmxda8720132014","Darren.Helm","C","DET",41,20132014,26,"1.750","2.125",1,1,0,0,1,1,1,0,1,0,2,2,0,24.88,204.73,10.83
"hemskal8320132014","Ales.Hemsky","R","EDM/OTT",74,20132014,30,"5.500","5.000",0,9,5,7,9,5,7,0,11,2,2,0,-0.73,164.53,232.81,41.41
"hendrma8120132014","Matt.Hendricks","LR","EDM/NSH",75,20132014,32,"1.850","1.850",0,0,0,0,2,0,0,0,0,1,0,0,0,10.85,381.53,2.77
"henriad9020132014","Adam.Henrique","CL","N.J",77,20132014,23,"2.000","4.000",2,4,2,3,17,5,5,0,7,2,1,0,-0.4,149.29,237.87,38.56
"hertlto9320132014","Tomas.Hertl","RL","S.J",37,20132014,19,"0.925","0.925",1,4,0,0,14,8,2,0,3,0,0,1,0.84,71.74,167.64,29.97
"hicketh8920132014","Thomas.Hickey","D","NYI",81,20132014,24,"0.600","0.675",0,1,1,0,2,0,1,1,0,0,0,0,0,21.25,418.89,4.83
"higgich8320132014","Chris.Higgins","L","VAN",76,20132014,30,"2.500","2.500",4,4,1,0,18,6,5,0,3,0,0,0,0,123.68,279.62,30.67
"hilleja8620132014","Jack.Hillen","D","WSH",12,20132014,27,"0.700","0.700",0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,52.46,6.55
"hjalmni8720132014","Niklas.Hjalmarsson","D","CHI",80,20132014,26,"3.500","3.500",0,0,0,0,3,0,1,1,0,0,0,0,0,10.36,400.73,2.52
"hodgsco9020132014","Cody.Hodgson","C","BUF",72,20132014,23,"3.000","4.250",0,3,7,2,33,13,21,0,11,1,1,1,0,219.64,151.55,59.17
"hoffmmi8920132014","Mike.Hoffman","L","OTT",25,20132014,23,"0.660","0.660",0,1,1,1,13,6,4,1,0,0,0,0,0,57.4,78.04,42.38
"holdeni8720132014","Nick.Holden","D","COL",53,20132014,26,"0.600","0.600",2,5,3,2,9,4,5,0,0,0,1,0,-0.65,92.86,183.71,33.58
"hollapa9220132014","Patrick.Holland","RC","MTL",5,20132014,21,"0.640","0.640",0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,26.38,0.97
"hollape9120132014","Peter.Holland","C","ANA/TOR",43,20132014,22,"0.810","0.870",0,0,0,0,1,1,1,0,0,0,0,0,0,9.96,212.65,4.47
"horakro9120132014","Roman.Horak","CL","CGY/EDM",3,20132014,22,"0.630","0.613",0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,13.07,13.65
"horcosh7820132014","Shawn.Horcoff","LC","DAL",76,20132014,34,"4.000","5.500",1,2,0,0,7,1,0,0,1,0,3,0,-2,89.92,370.99,19.51
"hornqpa8720132014","Patric.Hornqvist","R","NSH",75,20132014,26,"3.500","4.250",6,12,5,5,33,13,2,2,6,4,4,0,-1.09,219.18,149.83,59.4
"hortona8520132014","Nathan.Horton","R","CBJ",34,20132014,28,"5.000","5.300",3,3,2,0,1,5,3,0,1,0,1,0,-0.8,75.41,119.47,38.7
"hossama7920132014","Marian.Hossa","R","CHI",71,20132014,34,"7.900","5.275",2,9,5,3,36,9,13,1,4,4,2,1,-0.4,148.44,216.81,40.64
"howdequ9220132014","Quinton.Howden","L","FLA",16,20132014,21,"0.900","0.870",0,0,0,0,0,0,0,0,0,0,0,1,171.43,0.35,77.22,0.45
"huberjo9320132014","Jonathan.Huberdeau","L","FLA",69,20132014,20,"0.925","0.894",0,5,1,2,13,7,7,2,3,1,2,1,-0.44,134.92,269.57,33.36
"hudleji8420132014","Jiri.Hudler","RL","CGY",69,20132014,29,"4.000","4.000",1,9,7,3,16,10,11,0,7,3,0,2,0.55,219.99,146.22,60.07
"huntxbr8820132014","Brad.Hunt","D","EDM",2,20132014,25,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,4.83,32.16
"hunwima8520132014","Matt.Hunwick","D","COL",1,20132014,28,"1.600","1.600",0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,1.02,48.96
"iginlja7720132014","Jarome.Iginla","R","BOS",75,20132014,36,"1.800","1.800",9,10,7,3,38,28,23,0,8,0,1,0,-0.31,194.76,153.55,55.92
"irwinma8720132014","Matt.Irwin","D","S.J",62,20132014,25,"0.900","1.000",4,4,3,2,43,12,19,2,7,5,1,1,0,122.98,227.22,35.12
"jackmba8120132014","Barret.Jackman","D","STL",79,20132014,32,"3.250","3.167",0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,419.36,0.69
"jackmti8120132014","Tim.Jackman","R","ANA/CGY",35,20132014,31,"0.613","0.613",1,0,0,0,1,0,0,0,0,0,0,1,25.09,2.39,206.58,1.14
"jagrxja7220132014","Jaromir.Jagr","R","N.J",82,20132014,41,"2.000","2.000",0,8,6,6,29,12,15,0,10,1,1,1,0,234.51,166.33,58.5
"janssca8420132014","Cam.Janssen","R","N.J",24,20132014,29,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,105.88,0
"jarnkca9120132014","Calle.Jarnkrok","C","NSH",11,20132014,21,"0.740","0.715",0,0,0,1,1,0,0,0,0,0,0,0,0,13.76,28.19,32.8
"jaskidm9320132014","Dmitrij.Jaskin","LR","STL",18,20132014,20,"0.743","0.803",0,3,0,0,0,0,0,0,0,0,0,0,0,9.3,87.76,9.58
"jeffrdu8820132014","Dustin.Jeffrey","CL","DAL/PIT",33,20132014,25,"0.625","0.625",0,0,0,0,5,1,1,0,0,0,0,0,0,11.81,167.03,6.6
"jennebo9320132014","Boone.Jenner","LC","CBJ",70,20132014,20,"0.767","0.778",1,5,2,1,12,3,3,2,4,1,2,1,-0.97,62.16,329.27,15.88
"jenseni9320132014","Nicklas.Jensen","RL","VAN",16,20132014,20,"0.925","0.863",0,0,1,0,6,1,0,1,1,0,0,0,0,28.67,50.86,36.05
"joensje8720132014","Jesse.Joensuu","RL","EDM",42,20132014,25,"0.900","0.950",0,0,0,0,2,4,0,0,1,0,2,0,-5.79,20.74,224.2,8.47
"johanma9020132014","Marcus.Johansson","C","WSH",79,20132014,22,"1.825","2.000",3,19,10,5,20,6,3,1,11,1,0,1,0.25,236.77,205.18,53.57
"johanry9220132014","Ryan.Johansen","C","CBJ",79,20132014,21,"0.810","0.870",8,17,6,6,44,21,15,0,10,2,2,1,-0.29,207.08,237.75,46.55
"johnser8820132014","Erik.Johnson","D","COL",78,20132014,25,"3.750","3.750",1,4,8,4,37,9,20,4,6,3,0,1,0.29,205.77,191.9,51.74
"johnsja8720132014","Jack.Johnson","D","CBJ",79,20132014,26,"3.500","4.357",8,6,5,9,33,24,21,2,7,0,0,0,0,250.88,193.95,56.4
"johnsju8120132014","Justin.Johnson","R","NYI",2,20132014,32,"0.558","0.558",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,7.63,0
"johnsni8520132014","Nick.Johnson","R","BOS",9,20132014,27,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,33.78,2.78
"johnsty9020132014","Tyler.Johnson","CR","T.B",82,20132014,23,"0.840","0.757",3,5,1,4,17,8,7,0,4,0,1,1,0,198.78,233.99,45.93
"jokinju8320132014","Jussi.Jokinen","C","PIT",81,20132014,30,"3.000","3.000",1,6,9,6,26,14,14,1,7,0,2,1,-0.33,179.22,252.21,41.54
"jokinol7820132014","Olli.Jokinen","C","WPG",81,20132014,34,"4.500","4.500",3,7,4,2,18,9,8,1,4,3,1,0,-0.42,141.79,280.27,33.59
"jonesbl8620132014","Blair.Jones","C","CGY",12,20132014,26,"0.650","0.650",0,0,0,0,0,1,1,0,0,0,0,0,0,3.31,58.15,5.38
"jonesda8420132014","David.Jones","R","CGY",44,20132014,29,"4.000","4.000",6,5,0,0,10,6,0,0,4,1,1,0,-0.67,89.58,129.38,40.91
"jonesry8420132014","Ryan.Jones","RL","EDM",51,20132014,29,"1.500","1.500",3,1,0,0,2,0,0,0,0,0,0,1,2.41,24.86,251.89,8.98
"jonesse9420132014","Seth.Jones","D","NSH",76,20132014,18,"0.925","0.925",3,2,4,3,16,10,11,3,7,3,1,2,0.42,143.53,231.68,38.25
"josefja9120132014","Jacob.Josefson","CL","N.J",27,20132014,22,"0.725","0.725",0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,139.24,1.23
"josixro9020132014","Roman.Josi","D","NSH",70,20132014,23,"2.500","4.000",1,6,5,5,33,9,23,4,5,0,0,1,0.28,212.21,128.08,62.36
"jovaned7620132014","Ed.Jovanovski","D","FLA",37,20132014,37,"4.250","4.125",0,2,0,1,8,3,11,0,2,1,0,0,0,55.77,157.09,26.2
"jurcoto9220132014","Tomas.Jurco","RL","DET",36,20132014,20,"0.718","0.709",7,4,1,0,8,4,6,0,1,1,2,1,-0.86,69.41,122.05,36.25
"kadrina9020132014","Nazem.Kadri","C","TOR",77,20132014,22,"2.700","2.900",4,11,6,5,17,15,14,0,7,1,3,0,-1.02,176.21,225.61,43.85
"kaletpa8620132014","Patrick.Kaleta","RL","BUF",5,20132014,27,"1.250","1.250",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,28.8,0
"kanexev9120132014","Evander.Kane","L","WPG",62,20132014,22,"4.500","5.250",3,8,2,1,37,16,13,1,5,3,1,1,0,138.79,169.04,45.09
"kanexpa8820132014","Patrick.Kane","R","CHI",68,20132014,24,"6.500","6.300",2,7,8,7,41,22,14,1,4,3,1,0,-0.26,234,119.78,66.14
"karlser9020132014","Erik.Karlsson","D","OTT",82,20132014,23,"5.500","6.500",2,7,10,16,47,24,57,4,14,3,3,1,-0.37,325.65,101.61,76.22
"kassima8620132014","Matt.Kassian","L","OTT",33,20132014,26,"0.600","0.575",0,0,0,0,0,0,0,0,0,0,1,0,-Inf,0,172.94,0
"kassiza9120132014","Zack.Kassian","R","VAN",71,20132014,22,"0.810","0.870",0,1,0,0,1,1,2,0,2,0,2,0,-2.41,49.73,327.12,13.2
"kearnbr8120132014","Bracken.Kearns","LC","S.J",25,20132014,32,"0.550","0.550",0,2,0,0,2,0,0,0,1,0,0,1,3.2,18.77,104.67,15.21
"keithdu8320132014","Duncan.Keith","D","CHI",78,20132014,30,"7.650","5.538",1,3,6,12,44,21,47,1,5,4,2,1,-0.23,256.74,147.19,63.56
"kellych8020132014","Chris.Kelly","LC","BOS",54,20132014,32,"3.500","3.000",0,2,0,0,0,1,0,0,0,0,0,0,0,8.68,241.76,3.47
"kenneti8620132014","Tim.Kennedy","LC","PHX",37,20132014,27,"0.700","0.700",0,0,0,0,0,0,0,0,0,0,0,1,35.47,1.69,198.92,0.84
"kennety8620132014","Tyler.Kennedy","RL","S.J",67,20132014,27,"2.350","2.350",0,2,0,1,5,3,1,0,0,0,0,0,0,31.07,350.88,8.14
"keslery8420132014","Ryan.Kesler","C","VAN",75,20132014,29,"5.000","5.000",6,13,2,5,71,21,20,0,4,3,3,1,-0.44,269.9,129.53,67.57
"kesseph8720132014","Phil.Kessel","R","TOR",81,20132014,25,"5.400","5.400",2,11,8,4,62,17,38,0,16,1,0,0,0,251.62,165.68,60.3
"khokhal9320132014","Alexander.Khokhlachev","CL","BOS",1,20132014,20,"0.767","0.787",0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,1.19,30.58
"killoal8920132014","Alex.Killorn","LR","T.B",82,20132014,24,"0.875","0.875",2,3,2,3,21,7,8,1,6,2,3,0,-1.26,143.2,289.57,33.09
"kindlja8720132014","Jakub.Kindl","D","DET",64,20132014,26,"1.600","2.400",0,1,1,6,29,14,15,3,2,0,0,0,0,129.94,224.74,36.64
"kingxdw8920132014","Dwight.King","RL","L.A",75,20132014,24,"0.750","0.750",1,0,1,0,4,0,1,0,1,1,1,0,-1.64,36.5,419.7,8
"klefbos9320132014","Oscar.Klefbom","D","EDM",16,20132014,20,"0.925","0.894",1,0,0,0,2,1,0,0,0,0,0,0,0,2.6,84.19,3
"kleinke8420132014","Kevin.Klein","D","NSH/NYR",75,20132014,28,"3.000","2.900",0,0,0,0,0,0,0,0,0,0,0,0,0,6.12,366.95,1.64
"kleslro8220132014","Rostislav.Klesla","D","PHX",25,20132014,31,"2.975","2.975",0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,135.98,1.42
"klingca9120132014","Carl.Klingberg","RL","WPG",3,20132014,22,"0.750","0.760",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,10.32,0
"klinkro8620132014","Rob.Klinkhammer","L","PHX",72,20132014,27,"0.600","0.625",0,0,0,0,0,1,0,0,0,0,0,0,0,5.95,387.77,1.51
"knighco9020132014","Corban.Knight","C","CGY",7,20132014,23,"0.900","0.900",0,0,0,0,1,0,0,0,0,0,0,0,0,2.49,32.81,7.06
"kobasch8220132014","Chuck.Kobasew","R","PIT",33,20132014,31,"0.550","0.550",2,1,0,0,3,3,1,1,1,0,0,0,0,20.77,161.39,11.4
"koivumi8320132014","Mikko.Koivu","C","MIN",64,20132014,30,"7.290","6.750",1,3,10,6,26,13,21,0,8,2,1,2,0.27,224.85,111.52,66.85
"koivusa7420132014","Saku.Koivu","C","ANA",65,20132014,38,"2.500","2.500",2,0,0,0,0,4,1,0,3,1,0,0,0,39.62,341.73,10.39
"komismi8220132014","Mike.Komisarek","D","CAR",32,20132014,31,"0.700","0.700",0,0,0,0,0,1,1,0,0,0,0,1,10.54,5.69,179.7,3.07
"konopze8120132014","Zenon.Konopka","CL","BUF/MIN",59,20132014,32,"1.000","0.925",0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,313.79,0.44
"kopecto8220132014","Tomas.Kopecky","LR","FLA",49,20132014,31,"3.000","3.000",0,2,0,0,9,1,0,0,0,0,0,0,0,63.03,218.97,22.35
"kopitan8720132014","Anze.Kopitar","C","L.A",80,20132014,26,"7.500","6.800",5,6,6,7,30,22,9,1,12,3,2,0,-0.43,276.05,207.03,57.14
"korobdm8920132014","Dmitry.Korobov","D","T.B",3,20132014,24,"0.825","0.775",0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,15.39,2.43
"korpila8620132014","Lauri.Korpikoski","LR","PHX",64,20132014,27,"2.000","2.500",0,5,0,1,13,1,1,2,1,0,1,1,0,49.24,293.55,14.36
"kostkmi8520132014","Michael.Kostka","D","CHI/T.B",28,20132014,27,"0.625","0.625",0,0,0,0,4,1,1,2,1,0,0,0,0,34.01,118.58,22.29
"kreidch9120132014","Chris.Kreider","L","NYR",65,20132014,22,"0.900","0.800",4,4,4,2,12,15,0,1,6,1,4,2,-0.84,142.03,203.95,41.05
"krejcda8620132014","David.Krejci","C","BOS",77,20132014,27,"5.250","5.250",2,8,8,8,24,14,19,1,8,1,1,0,-0.3,203.15,154.32,56.83
"kronwni8120132014","Niklas.Kronwall","D","DET",77,20132014,32,"6.000","4.750",1,2,6,13,48,21,28,4,7,4,0,1,0.23,259.13,174.68,59.73
"krugema9020132014","Marcus.Kruger","C","CHI",80,20132014,23,"1.250","1.325",0,0,0,0,0,0,1,0,0,0,0,0,0,7.82,403.27,1.9
"krugxto9120132014","Torey.Krug","D","BOS",76,20132014,22,"0.925","0.917",1,5,6,7,52,15,44,4,7,4,1,2,0.31,195.66,162.27,54.66
"kucheni9320132014","Nikita.Kucherov","RL","T.B",52,20132014,20,"0.693","0.712",1,2,1,0,12,8,3,0,2,0,0,0,0,58.68,201.69,22.54
"kulemni8620132014","Nikolay.Kulemin","LR","TOR",69,20132014,27,"3.000","2.800",0,1,0,0,0,1,0,0,0,0,0,0,0,4.27,350.44,1.2
"kulikdm9020132014","Dmitry.Kulikov","D","FLA",81,20132014,22,"3.000","2.500",5,13,2,1,31,15,17,3,8,5,0,0,0,183.65,277.4,39.83
"kunitch7920132014","Chris.Kunitz","L","PIT",78,20132014,33,"3.725","3.725",9,16,2,7,41,15,6,0,5,0,5,0,-1.03,290.28,119.24,70.88
"kunykco9020132014","Cody.Kunyk","C","T.B",1,20132014,23,"0.925","0.925",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2.1,0
"kuzneev9220132014","Evgeny.Kuznetsov","C","WSH",17,20132014,21,"0.870","0.870",1,0,0,2,3,0,2,0,0,0,0,0,0,16.3,64.37,20.21
"labripi8620132014","Pierre-Cedric.Labrie","L","T.B",13,20132014,27,"0.625","0.625",0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,72.52,0.75
"laddxan8520132014","Andrew.Ladd","L","WPG",77,20132014,27,"4.500","4.400",6,12,5,3,25,14,8,0,6,1,3,3,0,207.07,200.77,50.77
"laichbr8320132014","Brooks.Laich","C","WSH",51,20132014,30,"4.000","4.500",0,11,2,0,9,5,2,0,0,1,1,0,-0.95,63.1,229.5,21.57
"lainxke8920132014","Kellan.Lain","C","VAN",9,20132014,24,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,56.71,0
"landean9120132014","Anton.Lander","C","EDM",26,20132014,22,"0.900","0.880",0,3,0,0,1,2,0,0,2,0,1,0,-1.92,31.31,129.9,19.42
"landega9220132014","Gabriel.Landeskog","L","COL",79,20132014,20,"0.925","0.925",8,12,1,4,25,6,11,0,7,6,3,0,-0.97,185.8,215.22,46.33
"lapiema8520132014","Maxim.Lapierre","C","STL",71,20132014,28,"1.000","1.100",0,0,0,0,0,0,0,0,0,0,1,0,-47.37,1.27,370.85,0.34
"larseph8920132014","Philip.Larsen","D","EDM",29,20132014,23,"1.150","1.025",2,1,1,3,15,6,12,1,4,1,0,0,0,69.33,84.5,45.07
"larssad9220132014","Adam.Larsson","D","N.J",26,20132014,20,"0.925","0.925",0,0,0,0,0,0,2,1,0,0,0,0,0,12.38,123.87,9.08
"larssjo9220132014","Johan.Larsson","LC","BUF",28,20132014,21,"0.790","0.763",0,1,0,0,0,1,0,1,0,0,0,0,0,5.32,136.43,3.75
"lashobr9020132014","Brian.Lashoff","D","DET",73,20132014,23,"0.650","0.725",0,0,0,0,0,0,0,0,0,0,1,0,-96,0.62,413.32,0.15
"lattami9120132014","Michael.Latta","C","WSH",17,20132014,22,"0.550","0.587",0,0,0,0,1,0,0,0,0,0,0,0,0,1.78,98.33,1.78
"leblalo9120132014","Louis.Leblanc","RC","MTL",8,20132014,22,"0.810","0.870",0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,38.08,3.16
"leblape8820132014","Peter.Leblanc","LC","WSH",1,20132014,25,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2.03,0
"lecavvi8020132014","Vincent.Lecavalier","C","PHI",69,20132014,33,"6.000","4.500",6,1,3,2,29,12,20,1,8,2,0,0,0,163.42,229.85,41.55
"leddyni9120132014","Nick.Leddy","D","CHI",81,20132014,22,"2.000","2.700",2,4,2,4,20,5,6,0,2,0,0,1,0.4,149.88,264.52,36.17
"leexxan9020132014","Anders.Lee","LC","NYI",21,20132014,23,"0.900","0.900",5,2,0,0,12,4,1,0,2,0,0,0,0,61.57,52.14,54.14
"legwada8020132014","David.Legwand","CL","DET/NSH",82,20132014,33,"3.500","4.500",0,6,9,4,25,5,5,0,7,2,2,0,-0.53,226.56,194.44,53.81
"leinovi8320132014","Ville.Leino","C","BUF",57,20132014,29,"4.000","4.500",1,5,3,2,8,3,4,1,6,1,0,1,0.59,101.29,208.28,32.72
"leivojo9320132014","Josh.Leivo","RL","TOR",7,20132014,20,"0.693","0.792",0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,41.19,1.89
"leopojo8020132014","Jordan.Leopold","D","STL",27,20132014,33,"2.250","2.250",0,0,1,1,4,0,0,0,0,0,0,0,0,19.61,135.75,12.62
"lessilu9320132014","Lucas.Lessio","L","PHX",3,20132014,20,"0.792","0.831",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,12.34,0
"letankr8720132014","Kris.Letang","D","PIT",37,20132014,26,"3.500","3.500",1,5,4,2,27,14,16,0,5,0,2,2,0,133.53,55.12,70.78
"letesma8520132014","Mark.Letestu","CR","CBJ",79,20132014,28,"1.300","1.300",2,4,5,1,17,3,8,0,1,1,1,1,0,99.08,345.76,22.27
"letoupi8520132014","Pierre-Luc.Letourneau-Leblond","LR","PIT",1,20132014,28,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,4.48,0
"lewistr8720132014","Trevor.Lewis","C","L.A",71,20132014,26,"1.325","1.325",0,1,0,0,2,0,0,0,0,0,0,0,0,19.66,412.61,4.55
"lilesjo8020132014","John-Michael.Liles","D","CAR/TOR",40,20132014,32,"4.250","3.875",2,3,1,2,12,8,8,0,1,2,1,0,-0.63,94.9,124.89,43.18
"lindbma9020132014","Matt.Lindblad","L","BOS",2,20132014,23,"0.743","0.834",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,4.21,0
"lindhel9420132014","Elias.Lindholm","RC","CAR",57,20132014,18,"0.925","0.925",2,10,1,2,18,6,6,0,2,0,0,0,0,139.7,164.54,45.92
"lindhha9420132014","Hampus.Lindholm","D","ANA",78,20132014,19,"0.925","0.894",2,5,1,2,23,5,16,3,2,1,1,1,0,156.43,280.67,35.79
"littlbr8720132014","Bryan.Little","C","WPG",81,20132014,25,"4.000","4.700",0,8,3,4,24,14,14,0,4,0,2,0,-0.57,210.47,211.6,49.87
"loktian9020132014","Andrei.Loktionov","CL","CAR/N.J",67,20132014,23,"0.725","0.725",0,2,3,1,8,5,3,0,2,1,1,1,0,72.63,292.57,19.89
"lovejbe8420132014","Ben.Lovejoy","D","ANA",78,20132014,29,"1.000","1.100",0,0,0,1,3,0,3,1,0,0,1,0,-4.66,12.87,433.51,2.88
"lucicmi8820132014","Milan.Lucic","L","BOS",77,20132014,25,"5.500","6.000",7,11,4,5,25,6,7,0,12,3,0,0,0,188.92,169.71,52.68
"lupuljo8320132014","Joffrey.Lupul","LR","TOR",68,20132014,29,"5.250","5.250",8,15,5,1,39,13,7,1,4,1,2,3,0.37,162.42,185,46.75
"maattol9420132014","Olli.Maatta","D","PIT",78,20132014,19,"0.925","0.894",1,0,2,1,14,5,12,1,3,1,0,0,0,90.47,328.76,21.58
"macarcl8520132014","Clarke.MacArthur","L","OTT",79,20132014,28,"3.250","3.250",5,7,6,2,24,12,10,1,6,1,5,0,-1.51,198.84,216.53,47.87
"macdela8920132014","Lane.MacDermid","L","CGY/DAL",7,20132014,24,"0.660","0.660",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,37.78,0
"macdoan8620132014","Andrew.MacDonald","D","NYI/PHI",82,20132014,27,"0.575","0.550",2,8,4,4,27,23,33,5,5,4,1,0,-0.27,226.24,221.32,50.55
"mackede8120132014","Derek.MacKenzie","CL","CBJ",69,20132014,32,"1.000","1.000",1,0,0,0,0,0,0,0,0,0,0,0,0,5.42,400.61,1.34
"mackina9520132014","Nathan.MacKinnon","CR","COL",80,20132014,18,"0.925","0.925",2,14,6,3,41,11,10,1,9,1,2,1,-0.33,184.56,225.96,44.96
"malhoma8020132014","Manny.Malhotra","CL","CAR",67,20132014,33,"0.600","0.600",0,1,0,0,1,0,0,1,0,0,0,0,0,3.67,353.58,1.03
"malkiev8620132014","Evgeni.Malkin","CR","PIT",60,20132014,27,"7.500","8.700",2,13,17,6,79,26,45,3,12,7,6,2,-0.89,269.48,55.79,82.85
"malonbr8920132014","Brad.Malone","LC","COL",31,20132014,24,"0.735","0.735",0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,149.18,1.09
"malonry7920132014","Ryan.Malone","LR","T.B",57,20132014,33,"2.500","4.500",3,2,2,1,16,3,1,1,5,1,4,2,-1.83,65.7,240.94,21.43
"marchal9220132014","Alexey.Marchenko","D","DET",1,20132014,21,"0.625","0.667",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,4.13,0
"marchbr8820132014","Brad.Marchand","L","BOS",79,20132014,25,"4.000","4.500",0,5,0,1,0,1,5,0,0,0,1,1,0,38.53,326.41,10.56
"marinma9220132014","Martin.Marincin","D","EDM",42,20132014,21,"0.690","0.730",0,0,1,0,0,1,1,0,0,0,1,0,-2.56,23.43,204.9,10.26
"markoan7820132014","Andrei.Markov","D","MTL",81,20132014,34,"5.750","5.750",2,4,8,10,42,24,36,9,4,6,0,0,0,351.12,106.34,76.75
"marlepa7920132014","Patrick.Marleau","LR","S.J",82,20132014,34,"6.900","6.900",3,13,7,5,71,18,35,1,13,2,2,0,-0.41,296.07,172.22,63.22
"maroopa8820132014","Patrick.Maroon","L","ANA",62,20132014,25,"0.575","0.575",6,12,3,0,8,9,3,0,3,1,0,1,0.57,104.36,238.25,30.46
"martial8720132014","Alec.Martinez","D","L.A",59,20132014,26,"1.100","1.100",5,3,2,3,22,13,22,1,2,2,0,0,0,117.47,229.97,33.81
"martima8920132014","Matthew.Martin","LR","NYI",78,20132014,24,"1.000","1.000",2,3,0,0,5,0,0,0,0,0,1,0,-2.91,20.62,399.19,4.91
"martipa8120132014","Paul.Martin","D","PIT",39,20132014,32,"5.000","5.000",1,1,2,6,10,7,8,3,2,0,0,0,0,114.02,88.42,56.32
"martira7620132014","Radek.Martinek","D","NYI",13,20132014,37,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,68.58,0.65
"mashibr8820132014","Brandon.Mashinter","L","NYR",6,20132014,24,"0.605","0.605",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,32.03,0
"matthsh8820132014","Shawn.Matthias","LC","FLA/VAN",76,20132014,25,"1.650","1.750",2,4,0,0,7,0,3,0,0,0,1,1,0,27.19,396.31,6.42
"mayfisc9220132014","Scott.Mayfield","D","NYI",5,20132014,20,"0.925","0.925",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,19.98,0
