Name,Year,Team,Number,NonAssistGoal,1stAssistGoal,2ndAssistGoal,1stAssist,2ndAssisted1stAssist,2ndAssist,NonAssistPlayers,1stAssistPlayers,2ndAssistPlayers
ANA,51,1,0,3,0,2,1,1,0,3
Calvin de Haan,20112012,NYI,44,0,0,0,0,0,0,0,0,1
Kevin Poulin,20112012,NYI,60,0,0,0,0,0,1,1,1,5
Drayson Bowman,20112012,CAR,21,1,0,5,3,0,3,1,5,1
Jaroslav Spacek,20112012,CAR,8,0,1,1,2,1,2,4,2,10
COL,7,0,1,0,1,2,2,0,0,5
Brad Malone,20112012,COL,42,0,0,0,0,2,0,0,0,0
Evan Brophey,20112012,COL,47,0,0,0,0,0,0,0,0,1
Travis Zajac,20112012,N.J,19,0,0,1,0,3,1,0,1,0
Leland Irving,20112012,CGY,37,0,0,0,0,0,0,2,2,4
Carl Sneep,20112012,PIT,59,0,0,0,0,1,0,0,0,1
Dane Byers,20112012,CBJ,34,0,0,0,0,0,0,0,1,0
Tom Sestito,20112012,PHI,32,0,0,0,0,1,0,0,0,0
Johnny Oduya,20112012,CHI,27,0,1,0,0,2,2,0,2,9
Marcus Foligno,20112012,BUF,82,1,0,3,0,1,5,1,2,5
Antti Miettinen,20112012,WPG,20,0,1,3,0,3,2,0,1,2
PHX,2,0,0,0,1,1,0,0,2,0
Riley Nash,20112012,CAR,20,0,0,0,0,1,0,0,1,0
Darryl Boyce,20112012,TOR,47,0,0,1,0,1,0,0,0,1
Stu Bickel,20112012,NYR,41,0,0,0,1,4,3,0,4,7
Jed Ortmeyer,20112012,MIN,41,0,1,0,0,0,1,0,0,2
Bill Thomas,20112012,FLA,29,0,0,1,0,0,0,0,0,0
Mike Hoffman,20112012,OTT,68,0,0,0,0,0,0,0,0,0
Jarod Palmer,20112012,MIN,79,0,1,0,0,0,0,0,0,1
Adam Cracknell,20112012,STL,79,0,1,0,0,0,0,0,0,0
NSH,49,0,1,0,2,2,2,3,3,6
PHX,31,0,0,0,0,0,0,0,2,1
Patrick Maroon,20112012,ANA,19,0,0,0,0,0,0,0,0,1
Frazer McLaren,20112012,S.J,68,0,0,0,0,0,0,0,0,1
Justin Peters,20112012,CAR,35,0,0,0,0,0,0,0,5,5
Mark Cullen,20112012,FLA,36,0,0,0,0,0,1,0,1,0
JT Wyman,20112012,T.B,34,1,0,1,0,5,4,2,0,2
B.J. Crombeen,20112012,STL,26,0,0,1,0,2,0,0,0,1
Mike Commodore,20112012,DET,22,0,0,0,0,1,1,0,2,1
Gabriel Bourque,20112012,NSH,57,0,1,6,1,3,7,0,3,3
Marc Staal,20112012,NYR,18,0,0,0,0,1,0,1,6,18
Teemu Hartikainen,20112012,EDM,56,0,1,1,0,2,1,1,1,1
CHI,39,0,1,3,0,2,1,0,1,0
Josh Green,20112012,EDM,12,0,0,0,0,1,0,0,0,0
Dion Phaneuf,20112012,TOR,3,0,1,4,2,5,8,4,10,28
DET,63,0,0,0,0,0,0,0,0,1
Raitis Ivanans,20112012,CGY,41,0,0,0,0,0,0,0,0,0
Andrew Shaw,20112012,CHI,65,0,1,11,0,3,3,0,3,4
Dylan Olsen,20112012,CHI,34,0,0,0,0,0,1,0,3,5
Cade Fairchild,20112012,STL,82,0,0,0,0,0,1,0,0,0
Colin McDonald,20112012,PIT,38,0,0,0,0,0,0,0,0,1
Iiro Tarkki,20112012,ANA,31,0,0,0,0,0,0,0,0,1
Tomas Kubalik,20112012,CBJ,33,0,0,1,0,0,1,0,0,1
Mike Duco,20112012,VAN,79,0,0,0,0,2,0,1,1,0
Jay Beagle,20112012,WSH,83,0,0,4,0,0,1,0,2,3
PHX,43,0,0,0,0,2,1,0,2,0
Tommy Wingels,20112012,S.J,57,0,0,3,0,3,2,0,2,1
David McIntyre,20112012,MIN,34,0,0,1,0,0,1,0,0,0
Ryan Russell,20112012,CBJ,25,0,0,2,0,0,0,0,1,3
CGY,57,0,0,0,1,1,0,0,0,1
Nick Palmieri,20112012,N.J,10,0,0,0,0,1,0,0,1,2
Jeff Deslauriers,20112012,ANA,43,0,0,0,0,0,0,2,4,5
Jerome Samson,20112012,CAR,71,0,0,1,1,1,0,0,2,0
Blair Jones,20112012,CGY,19,0,0,1,0,2,0,1,0,1
PHX,8,0,1,3,0,4,4,1,2,4
PIT,15,0,2,1,0,1,1,2,0,1
CGY,93,0,2,7,1,2,0,2,0,2
Brendan Mikkelson,20112012,T.B,29,0,0,1,0,1,0,3,3,10
Carson McMillan,20112012,MIN,45,0,1,0,0,1,1,0,0,1
Colton Gillies,20112012,CBJ,9,0,0,1,1,1,2,0,1,3
Trevor Smith,20112012,T.B,24,0,0,2,0,1,1,1,1,3
Jan Mursak,20112012,DET,39,0,0,1,0,0,2,1,0,0
Marek Zidlicky,20112012,MIN,3,0,0,0,1,6,4,1,3,11
John McCarthy,20112012,S.J,43,0,0,0,0,0,0,0,0,1
MTL,27,0,0,4,0,2,0,1,1,3
Pierre-Cedric Labrie,20112012,T.B,76,0,0,0,0,0,2,0,0,0
Chad Rau,20112012,MIN,36,0,0,2,0,0,0,0,0,0
PHI,22,0,0,0,0,0,0,0,0,1
Brett Lebda,20112012,CBJ,23,0,0,1,0,1,2,3,6,9
Mark Borowiecki,20112012,OTT,74,0,0,0,0,0,0,0,0,0
Aaron Gagnon,20112012,WPG,21,0,0,0,0,0,0,0,0,0
T.B,59,1,0,0,0,0,0,0,0,0
Anton Lander,20112012,EDM,51,0,0,0,0,0,1,0,0,0
Tyson Strachan,20112012,FLA,23,0,1,0,0,1,1,1,1,1
Brendan Morrison,20112012,CHI,17,0,0,0,0,0,0,0,1,0
Brian Foster,20112012,FLA,33,0,0,0,0,0,0,0,0,1
Joey MacDonald,20112012,DET,31,0,0,0,0,0,0,0,7,21
Erik Christensen,20112012,MIN,26,1,0,3,0,0,1,0,0,0
Cal O'Reilly,20112012,PIT,16,0,0,0,0,0,0,0,0,0
Byron Bitz,20112012,VAN,34,0,0,1,0,2,1,0,0,0
Rhett Rakhshani,20112012,NYI,49,0,0,0,0,0,0,0,1,0
COL,41,0,0,0,0,0,0,1,1,3
OTT,42,0,1,2,1,1,1,0,3,3
Colby Robak,20112012,FLA,47,0,0,0,0,0,0,1,2,0
NYI,55,0,0,0,0,0,0,1,0,2
Dwight King,20112012,L.A,74,0,2,3,0,3,4,0,1,1
Jordan Nolan,20112012,L.A,71,0,0,2,0,2,0,0,0,2
Braden Holtby,20112012,WSH,70,0,0,0,0,0,0,0,5,8
Dominic Moore,20112012,S.J,18,0,0,0,0,3,3,1,1,0
Ryan White,20112012,MTL,53,0,0,0,2,0,0,0,0,2
COL,40,1,0,3,0,2,1,0,1,1
Hal Gill,20112012,NSH,75,0,0,0,0,1,3,1,4,10
DAL,40,0,0,2,0,1,0,0,1,1
PHX,50,0,0,1,1,5,1,1,4,4
Kyle Quincey,20112012,DET,27,0,0,1,0,0,1,2,1,7
Keith Aucoin,20112012,WSH,23,0,0,3,2,2,4,0,1,3
Tim Wallace,20112012,T.B,20,0,1,2,0,3,2,1,0,0
Carter Camper,20112012,BOS,58,0,1,0,0,0,0,0,0,0
Josh Hennessy,20112012,BOS,62,0,0,0,0,0,0,0,1,0
Evan Oberg,20112012,T.B,43,0,0,0,0,0,0,0,1,1
Brad Thiessen,20112012,PIT,39,0,0,0,0,0,0,0,2,13
Kurtis Foster,20112012,MIN,20,0,0,0,0,0,0,1,0,6
Jeff Carter,20112012,L.A,77,0,0,2,1,1,1,0,0,0
Doug Janik,20112012,DET,37,0,0,0,1,0,0,0,1,5
Darryl Boyce,20112012,CBJ,43,0,0,0,0,2,1,0,0,0
Blake Geoffrion,20112012,MTL,57,0,0,2,0,0,0,1,1,0
Brian Lee,20112012,T.B,15,0,0,0,1,2,5,0,3,2
Tom Gilbert,20112012,MIN,77,0,0,0,0,3,2,1,1,4
Yann Danis,20112012,EDM,34,0,0,0,0,0,0,0,2,0
Cody Hodgson,20112012,BUF,19,0,0,1,0,2,1,1,1,2
Casey Cizikas,20112012,NYI,53,0,0,0,1,2,1,1,1,1
Pavel Kubina,20112012,PHI,13,0,0,0,0,2,2,0,1,3
Matt Gilroy,20112012,OTT,97,0,0,1,0,0,2,0,2,3
J.T. Brown,20112012,T.B,23,0,0,0,0,0,0,2,1,6
Gregory Campbell,20112012,BOS,11,0,2,6,1,0,7,0,2,7
Andrei Kostitsyn,20112012,NSH,46,0,0,2,0,4,4,1,2,2
Jamie McGinn,20112012,COL,11,0,1,4,2,1,1,0,0,2
Alexander Sulzer,20112012,BUF,52,1,0,2,0,1,3,1,3,6
Marc-Andre Gragnani,20112012,VAN,5,0,0,1,0,1,1,0,0,2
Daniel Winnik,20112012,S.J,34,0,1,2,0,1,1,0,1,1
Brian Rolston,20112012,BOS,12,0,0,2,0,3,7,1,2,0
Rob Klinkhammer,20112012,OTT,36,0,0,0,1,0,1,2,1,0
MIN,38,0,0,2,0,1,0,1,0,1
Grant Clitsome,20112012,WPG,24,0,0,0,0,2,1,1,1,2
Nick Schultz,20112012,EDM,15,0,0,0,1,2,1,1,1,3
John Scott,20112012,NYR,28,0,0,0,0,0,0,0,0,0
Ben Bishop,20112012,OTT,30,0,0,0,0,0,0,2,3,13
Brandon Bollig,20112012,CHI,52,0,0,0,0,0,0,0,1,0
Greg Nemisz,20112012,CGY,48,0,0,0,0,0,0,2,0,1
Brian Strait,20112012,PIT,37,0,0,0,0,0,1,0,0,2
Lane MacDermid,20112012,BOS,64,0,0,0,0,0,0,0,1,0
Brandon Manning,20112012,PHI,23,0,0,0,0,0,0,1,0,1
Dustin Tokarski,20112012,T.B,40,0,0,0,0,0,0,1,1,6
Keith Aulie,20112012,T.B,3,0,0,0,0,0,1,0,2,4
Gustav Nyquist,20112012,DET,14,0,0,1,0,4,2,0,0,0
Brad Staubitz,20112012,MTL,25,0,0,0,0,0,0,0,1,1
Andrei Markov,20112012,MTL,79,0,0,0,0,1,0,0,1,3
CGY,47,1,0,2,0,0,0,0,0,0
Mats Zuccarello,20112012,NYR,36,0,0,1,0,0,0,0,1,0
ANA,58,0,0,0,0,0,0,0,0,0
Bobby Sanguinetti,20112012,CAR,24,0,0,0,0,0,0,0,0,1
Carter Ashton,20112012,TOR,37,0,0,0,0,0,0,0,0,0
S.J,37,0,0,1,0,0,0,0,0,0
Spencer Machacek,20112012,WPG,46,0,1,1,1,3,3,0,0,1
Alexander Radulov,20112012,NSH,47,0,0,3,1,1,1,1,0,2
Ryan Hamilton,20112012,TOR,48,0,0,0,0,0,1,0,0,0
Travis Turnbull,20112012,BUF,65,0,1,0,0,0,0,0,0,0
Chris VandeVelde,20112012,EDM,54,0,0,1,0,0,0,1,0,0
Greg Zanon,20112012,BOS,6,1,0,0,0,0,1,0,2,8
PHX,49,0,0,0,0,0,0,0,0,0
STL,9,0,1,0,0,0,1,0,0,1
Roman Horak,20112012,CGY,21,0,0,0,0,0,0,0,0,1
Jussi Rynnas,20112012,TOR,40,0,0,0,0,0,0,0,0,1
Sebastien Caron,20112012,T.B,35,0,0,0,0,0,0,2,1,2
Dalton Prout,20112012,CBJ,47,0,0,0,0,0,0,0,1,1
Reilly Smith,20112012,DAL,18,0,0,0,0,0,0,0,0,0
CBJ,48,0,0,0,0,0,0,0,0,1
Bryan Rodney,20112012,EDM,19,0,0,0,0,0,0,0,0,0
Patrice Cormier,20112012,WPG,28,0,0,0,0,0,0,1,0,1
ANA,73,0,0,0,0,0,0,0,0,0
Gabriel Dumont,20112012,MTL,37,0,0,0,0,0,0,0,0,0
Matt Donovan,20112012,NYI,46,0,0,0,0,0,0,0,0,1
Anton Khudobin,20112012,BOS,35,0,0,0,0,0,0,1,1,1
Akim Aliu,20112012,CGY,29,0,1,1,0,0,1,0,0,0
Mike Mottau,20112012,BOS,27,0,0,0,0,0,0,0,1,0
Micheal Haley,20112012,NYI,18,0,0,0,0,0,0,0,0,0
Chay Genoway,20112012,MIN,47,0,0,0,0,0,1,0,0,0
Kris Fredheim,20112012,MIN,59,0,0,0,0,0,0,0,0,0
DAL,58,0,0,0,0,0,2,0,0,0
