Name,Year,Team,Number,NonAssistGoal,1stAssistGoal,2ndAssistGoal,1stAssist,2ndAssisted1stAssist,2ndAssist,NonAssistPlayers,1stAssistPlayers,2ndAssistPlayers
Mark Scheifele,20112012,WPG,55,0,0,1,0,0,0,0,0,0
Mike Brown,20112012,TOR,18,0,0,0,0,0,0,0,0,0
Andrew Ladd,20112012,WPG,16,0,0,3,0,4,3,1,1,6
Bryan Little,20112012,WPG,18,0,0,5,1,2,4,1,0,6
Blake Wheeler,20112012,WPG,26,0,1,5,0,5,3,1,0,8
WPG,8,0,0,1,0,0,2,0,1,7
Jonas Gustavsson,20112012,TOR,50,0,0,0,0,0,0,1,2,23
Jake Gardiner,20112012,TOR,51,0,0,1,0,3,3,0,0,7
Andrew Ference,20112012,BOS,21,0,0,0,0,1,1,1,0,2
David Krejci,20112012,BOS,46,0,0,2,0,5,4,2,3,9
Cody Franson,20112012,TOR,4,0,1,1,0,1,4,0,1,1
Troy Brouwer,20112012,WSH,20,0,0,3,0,1,0,1,0,11
Travis Hamonic,20112012,NYI,3,0,0,1,0,2,3,0,0,3
Marty Reasoner,20112012,NYI,16,0,0,0,0,0,0,0,0,0
Jay Pandolfo,20112012,NYI,29,0,0,0,0,0,0,0,0,0
Erik Gudbranson,20112012,FLA,44,0,0,0,0,1,0,0,0,0
Brendan Morrison,20112012,CGY,8,0,0,0,0,2,0,0,0,2
Marian Gaborik,20112012,NYR,10,0,0,10,1,7,3,0,3,8
Brad Richards,20112012,NYR,19,0,3,4,0,9,8,0,1,10
Kevin Klein,20112012,NSH,8,0,0,0,0,0,0,0,0,0
Anders Lindback,20112012,NSH,39,0,0,0,0,0,1,1,0,6
Ryan Kesler,20112012,VAN,17,0,0,8,0,2,9,0,2,15
Andrew Murray,20112012,S.J,28,0,0,0,0,0,0,0,0,0
Adam Larsson,20112012,N.J,5,0,0,0,1,2,1,0,1,3
Aaron Johnson,20112012,CBJ,5,0,0,1,0,1,0,0,0,3
Jiri Hudler,20112012,DET,26,0,0,2,0,3,4,0,2,7
Valtteri Filppula,20112012,DET,51,0,0,2,2,4,2,0,0,6
Henrik Zetterberg,20112012,DET,40,0,0,3,0,5,5,0,1,11
Alexandre Giroux,20112012,CBJ,28,0,0,0,0,0,0,0,0,1
DET,48,0,0,0,0,1,0,0,0,0
Radek Dvorak,20112012,DAL,20,0,0,0,0,0,0,0,0,0
Bobby Ryan,20112012,ANA,9,0,0,3,2,3,3,0,0,4
Cory Schneider,20112012,VAN,35,0,0,0,1,0,1,0,1,14
Justin Falk,20112012,MIN,44,0,0,1,0,0,0,0,0,0
Nazem Kadri,20112012,TOR,43,0,0,1,0,0,0,0,0,5
Lars Eller,20112012,MTL,81,0,0,2,0,1,0,0,0,0
Raphael Diaz,20112012,MTL,61,0,0,0,0,1,3,0,0,2
Kris Russell,20112012,CBJ,10,0,0,0,0,0,1,0,0,0
Alexander Steen,20112012,STL,20,0,1,2,0,0,2,1,0,6
Brayden Schenn,20112012,PHI,10,0,0,4,0,0,1,1,0,6
Anton Volchenkov,20112012,N.J,28,0,0,0,0,0,0,0,0,0
PIT,15,0,0,0,0,0,0,0,0,1
Stephen Gionta,20112012,N.J,11,0,0,0,0,0,0,0,0,0
Mattias Tedenby,20112012,N.J,21,0,0,0,0,0,0,0,0,0
Daniel Cleary,20112012,DET,11,0,0,2,0,1,0,0,2,2
Pavel Datsyuk,20112012,DET,13,0,0,3,1,9,9,0,1,2
Ty Conklin,20112012,DET,29,0,0,0,0,0,0,0,0,7
Jeff Schultz,20112012,WSH,55,0,0,0,0,0,0,0,0,0
Patrick Dwyer,20112012,CAR,39,0,0,0,0,1,0,0,0,2
Kyle Wellwood,20112012,WPG,13,0,0,4,1,1,2,0,1,4
Chris Mason,20112012,WPG,50,0,0,0,0,0,0,0,0,6
Jan Hejda,20112012,COL,8,0,0,0,0,0,0,0,0,1
Jay McClement,20112012,COL,16,0,0,0,0,0,0,0,0,0
Brent Seabrook,20112012,CHI,7,0,0,2,0,0,2,0,1,6
Dave Bolland,20112012,CHI,36,0,0,6,0,3,2,0,0,1
Tomas Plekanec,20112012,MTL,14,0,0,5,0,7,6,0,1,4
Peter Budaj,20112012,MTL,30,0,0,0,0,0,0,0,0,8
Erik Cole,20112012,MTL,72,0,0,11,0,3,0,0,1,13
Dan Girardi,20112012,NYR,5,0,0,1,0,4,5,0,0,2
Ruslan Fedotenko,20112012,NYR,26,0,0,1,0,1,0,0,0,1
Martin Biron,20112012,NYR,43,0,0,0,0,0,0,0,0,12
Ben Maxwell,20112012,WPG,49,0,0,0,0,0,0,0,0,0
Patrick Eaves,20112012,DET,17,0,0,0,0,0,0,0,0,0
Ryan Johansen,20112012,CBJ,19,0,0,3,0,1,0,0,0,3
Mike Fisher,20112012,NSH,12,0,0,5,0,3,5,0,0,14
Michael Frolik,20112012,CHI,67,0,0,0,0,0,0,0,0,0
Jordie Benn,20112012,DAL,24,0,0,0,0,0,0,0,0,0
Anton Babchuk,20112012,CGY,33,1,0,0,0,2,0,0,1,4
Scott Hannan,20112012,CGY,23,0,0,0,0,0,0,0,0,1
Christian Ehrhoff,20112012,BUF,10,0,0,1,0,6,4,0,3,10
Brad Boyes,20112012,BUF,22,0,0,2,0,4,1,0,1,4
James Wisniewski,20112012,CBJ,21,0,0,2,0,4,6,0,0,4
Evander Kane,20112012,WPG,9,0,1,5,0,3,0,0,2,12
Tim Stapleton,20112012,WPG,14,0,0,4,2,2,3,0,1,6
Jim Slater,20112012,WPG,19,0,0,0,0,0,0,0,0,0
Matt Halischuk,20112012,NSH,24,0,0,0,0,0,0,0,0,0
Trevor Daley,20112012,DAL,6,0,0,1,0,2,3,1,2,8
Bryce Salvador,20112012,N.J,24,0,0,0,0,0,0,0,0,0
Justin Braun,20112012,S.J,61,0,0,1,0,0,2,0,1,7
Sam Gagner,20112012,EDM,89,1,1,4,2,3,1,0,0,12
Ryan Smyth,20112012,EDM,94,0,0,4,0,2,2,0,3,9
Lennart Petrell,20112012,EDM,37,0,0,0,0,0,0,0,0,0
Matt Duchene,20112012,COL,9,0,0,4,2,2,0,0,1,3
Kaspars Daugavins,20112012,OTT,23,0,0,0,0,0,1,0,0,0
Robyn Regehr,20112012,BUF,24,0,0,0,0,0,0,0,0,0
Tim Connolly,20112012,TOR,12,0,0,2,1,0,2,1,0,6
Brooks Orpik,20112012,PIT,44,0,0,0,0,0,0,0,0,0
Clarke MacArthur,20112012,TOR,16,0,0,3,0,3,3,1,0,4
Daniel Paille,20112012,BOS,20,0,0,0,0,0,0,0,0,0
Adam McQuaid,20112012,BOS,54,0,0,0,0,0,0,0,0,0
Mike Cammalleri,20112012,MTL,13,0,0,1,0,2,3,0,0,1
Rick DiPietro,20112012,NYI,39,0,0,0,0,0,0,0,0,4
Vincent Lecavalier,20112012,T.B,4,0,0,5,0,2,3,0,0,7
Patric Hornqvist,20112012,NSH,27,0,0,8,0,1,1,0,0,14
Jason Chimera,20112012,WSH,25,0,0,0,0,0,0,0,2,0
David Booth,20112012,VAN,7,0,0,3,0,1,3,0,0,5
Dion Phaneuf,20112012,TOR,3,1,0,6,0,6,9,0,0,13
Robin Lehner,20112012,OTT,40,0,0,0,0,0,0,0,0,5
Scott Parse,20112012,L.A,21,0,1,0,0,0,0,0,0,0
Dustin Penner,20112012,L.A,25,0,0,1,0,0,0,0,1,3
Alec Martinez,20112012,L.A,27,0,0,3,0,3,1,0,2,3
Shane O'Brien,20112012,COL,5,0,0,1,0,0,0,0,0,2
Daniel Winnik,20112012,COL,34,0,0,0,0,0,0,0,1,0
Chris Stewart,20112012,STL,25,0,0,2,0,2,0,0,0,1
Ian Cole,20112012,STL,28,0,0,0,0,1,7,1,0,4
EDM,58,0,0,1,0,4,1,2,0,3
Kevin Shattenkirk,20112012,STL,22,0,0,5,0,6,7,1,2,8
Wojtek Wolski,20112012,NYR,86,0,0,0,0,0,0,0,0,1
Mark Stuart,20112012,WPG,5,0,0,0,0,0,0,0,0,0
Martin Erat,20112012,NSH,10,0,0,5,0,5,8,0,0,8
Jesse Winchester,20112012,OTT,18,0,0,0,0,0,0,0,0,0
Nathan Horton,20112012,BOS,18,1,0,5,0,0,2,0,0,10
Tom Kostopoulos,20112012,CGY,16,0,0,1,0,0,0,0,0,0
Adam Henrique,20112012,N.J,14,0,0,0,1,3,4,0,0,1
N.J,29,0,0,0,0,0,2,0,1,3
Martin Brodeur,20112012,N.J,30,0,0,0,0,0,1,0,2,26
Petr Sykora,20112012,N.J,15,0,0,4,0,2,0,0,0,5
Todd Bertuzzi,20112012,DET,44,0,0,0,0,1,3,0,0,6
Ben Scrivens,20112012,TOR,30,0,0,0,0,0,0,1,0,5
Erik Christensen,20112012,NYR,40,0,0,1,0,1,0,0,0,0
Andrei Kostitsyn,20112012,MTL,46,0,0,3,0,1,0,0,0,4
PHX,18,0,0,0,1,0,0,1,0,0
PHX,26,0,0,1,0,0,0,0,1,0
Francis Bouillon,20112012,NSH,51,0,0,0,0,0,0,1,0,0
DAL,17,0,0,0,0,1,0,0,0,0
Tom Wandell,20112012,DAL,23,0,0,0,0,0,0,0,0,2
Justin Faulk,20112012,CAR,27,0,0,0,0,1,0,0,0,1
Brett Clark,20112012,T.B,7,0,0,0,0,0,2,0,0,7
Aaron Rome,20112012,VAN,29,0,0,1,0,1,0,0,0,2
Nick Leddy,20112012,CHI,8,0,0,0,0,4,6,0,1,7
CGY,51,0,0,0,0,0,0,0,0,2
Milan Jurcina,20112012,NYI,27,0,0,2,0,0,1,0,0,1
Milan Lucic,20112012,BOS,17,0,0,7,0,2,2,1,2,9
Mark Flood,20112012,WPG,36,0,0,1,0,1,0,0,1,0
Brandon Yip,20112012,NSH,18,0,0,0,0,0,0,1,0,2
Matt Gilroy,20112012,T.B,97,0,0,0,0,0,0,0,0,0
Eric Belanger,20112012,EDM,20,0,0,1,0,3,1,0,0,3
Ales Hemsky,20112012,EDM,83,0,0,1,0,1,7,0,0,5
Jordan Caron,20112012,BOS,38,0,0,0,0,0,0,0,2,0
CBJ,17,0,0,4,0,2,2,0,0,7
Steve Montador,20112012,CHI,5,0,0,2,0,1,3,0,0,5
John Moore,20112012,CBJ,4,0,0,0,0,0,0,0,0,0
Cody Bass,20112012,CBJ,32,0,0,0,0,0,0,0,0,0
Mike Santorelli,20112012,FLA,13,0,0,2,0,0,1,0,0,0
Marco Sturm,20112012,FLA,16,0,0,0,0,0,0,0,0,1
Tanner Glass,20112012,WPG,15,0,0,0,0,0,0,0,0,0
Peter Mannino,20112012,WPG,34,0,0,0,0,0,0,0,0,1
Mike Mottau,20112012,NYI,10,0,0,0,0,0,0,0,1,0
Josh Bailey,20112012,NYI,12,0,1,0,0,3,0,0,0,2
Matt Martin,20112012,NYI,17,0,0,0,0,0,0,0,1,0
Blake Comeau,20112012,NYI,57,0,0,0,0,0,0,0,1,0
Kevin Porter,20112012,COL,12,0,0,0,0,0,0,0,0,0
Andrew Ebbett,20112012,VAN,25,0,0,1,0,0,0,0,0,2
Nate Prosser,20112012,MIN,39,0,0,0,1,1,1,0,1,2
Colton Gillies,20112012,MIN,18,0,0,0,0,0,0,0,0,0
Artem Anisimov,20112012,NYR,42,0,0,4,0,0,0,0,0,5
Andrej Sekera,20112012,BUF,44,0,0,1,0,0,0,0,0,4
Mikael Backlund,20112012,CGY,11,0,0,1,0,0,1,0,0,1
Andrew Cogliano,20112012,ANA,7,0,0,2,0,1,0,0,1,0
Ville Leino,20112012,BUF,23,0,0,1,0,0,0,0,0,2
Chris Kelly,20112012,BOS,23,0,0,1,0,0,0,0,0,1
Trent Hunter,20112012,L.A,47,0,0,0,0,0,1,0,0,1
Jordan Leopold,20112012,BUF,3,0,0,1,0,2,2,0,1,6
Nikita Nikitin,20112012,CBJ,6,0,1,2,0,4,2,0,0,6
Mike Weber,20112012,BUF,6,0,0,0,0,0,0,0,0,0
Sami Lepisto,20112012,CHI,20,0,0,0,0,0,0,0,0,1
Curtis Sanford,20112012,CBJ,30,0,0,0,0,0,0,0,1,18
Jared Boll,20112012,CBJ,40,0,0,0,0,0,0,0,0,1
Joe Vitale,20112012,PIT,46,0,0,0,0,0,0,0,0,0
Steve Downie,20112012,T.B,9,0,0,2,0,2,0,0,0,1
Kurtis Foster,20112012,ANA,6,0,0,0,0,0,1,0,0,2
TOR,32,0,0,0,0,0,0,0,1,1
Brandon Prust,20112012,NYR,8,0,0,0,0,0,0,0,0,0
Niklas Hjalmarsson,20112012,CHI,4,0,0,0,0,0,0,0,0,0
Joey Crabb,20112012,TOR,46,0,0,0,0,0,0,0,0,0
CAR,28,0,0,5,0,4,3,1,2,8
Nicklas Lidstrom,20112012,DET,5,0,1,3,0,7,5,0,1,14
Anders Nilsson,20112012,NYI,45,0,0,0,0,0,0,0,0,0
Sidney Crosby,20112012,PIT,87,0,0,2,0,3,6,0,0,2
Tim Jackman,20112012,CGY,15,0,0,0,0,0,0,0,0,1
Jordin Tootoo,20112012,NSH,22,0,0,1,0,1,0,0,0,0
Jochen Hecht,20112012,BUF,55,0,0,0,0,0,0,0,0,1
Scott Hartnell,20112012,PHI,19,0,1,13,0,4,3,1,1,10
TJ Brodie,20112012,CGY,7,0,0,1,0,1,3,0,0,3
Michael Sauer,20112012,NYR,38,0,0,0,0,0,0,0,0,0
ANA,77,0,1,0,0,1,0,0,0,1
Jeff Halpern,20112012,WSH,15,0,0,0,0,0,0,0,0,0
WSH,81,0,0,0,0,1,1,0,1,1
Colten Teubert,20112012,EDM,33,0,0,0,0,0,0,0,0,0
Deryk Engelland,20112012,PIT,5,0,0,0,0,0,0,0,0,0
Keith Aulie,20112012,TOR,59,0,0,0,0,0,0,0,0,0
Drew Miller,20112012,DET,20,0,0,0,0,0,0,0,0,0
Nick Johnson,20112012,MIN,25,0,0,0,0,1,0,0,0,0
Frdric St-Denis,20112012,MTL,62,0,0,0,0,0,0,0,0,0
Alexei Emelin,20112012,MTL,74,0,0,0,0,0,0,0,0,0
Chris Phillips,20112012,OTT,4,0,0,4,0,0,0,0,0,1
Andrew Alberts,20112012,VAN,41,0,0,0,0,0,0,0,0,0
Kristian Huselius,20112012,CBJ,20,0,0,0,0,0,0,0,0,1
Kevin Marshall,20112012,PHI,46,0,0,0,0,0,0,0,0,0
Jack Johnson,20112012,L.A,3,0,0,5,0,5,3,0,1,8
Derek Smith,20112012,CGY,27,0,0,0,0,1,3,0,0,2
Ryan O'Marra,20112012,EDM,42,0,0,0,0,0,0,0,0,0
Scott Clemmensen,20112012,FLA,30,0,0,0,0,0,1,1,0,15
Jason Demers,20112012,S.J,5,0,0,0,0,0,0,0,0,0
Martin Havlat,20112012,S.J,9,0,1,3,0,4,0,0,0,2
Marco Scandella,20112012,MIN,6,0,0,1,0,1,4,0,1,4
Robert Bortuzzo,20112012,PIT,41,0,0,0,0,0,0,0,0,0
Sean Bergenheim,20112012,FLA,20,0,0,5,0,0,0,1,0,4
Victor Oreskovich,20112012,VAN,38,0,0,0,0,0,0,0,0,1
Matt Hackett,20112012,MIN,31,0,0,0,0,0,0,0,0,3
Zack Kassian,20112012,BUF,54,0,0,0,0,1,0,0,0,0
Dana Tyrell,20112012,T.B,42,0,0,0,0,0,0,0,0,0
PHX,3,0,0,0,0,5,6,0,0,8
Chris Conner,20112012,DET,41,0,0,0,0,0,0,0,0,0
Jaroslav Spacek,20112012,CAR,8,0,0,3,0,1,1,0,0,2
Mike Murphy,20112012,CAR,70,0,0,0,0,0,0,0,0,1
Matt Taormina,20112012,N.J,32,0,0,0,0,1,0,0,0,0
John Mitchell,20112012,NYR,34,0,0,0,0,1,1,0,0,1
Benoit Pouliot,20112012,BOS,67,0,0,0,0,0,1,1,0,4
David Perron,20112012,STL,57,0,1,4,0,2,3,1,0,15
Roman Josi,20112012,NSH,59,0,0,1,0,1,2,0,0,2
Matt Stajan,20112012,CGY,18,0,0,0,0,0,1,0,0,0
Richard Bachman,20112012,DAL,31,0,0,0,0,0,0,1,0,6
NYR,32,0,0,0,0,3,1,0,0,2
Jamie McGinn,20112012,S.J,64,0,0,3,0,0,1,0,1,0
Stefan Elliott,20112012,COL,46,0,0,0,0,1,1,0,1,4
Devante Smith-Pelly,20112012,ANA,12,0,0,1,0,0,0,0,0,0
Kevin Poulin,20112012,NYI,60,0,0,0,0,0,0,0,0,3
Ryan Whitney,20112012,EDM,6,0,1,1,0,3,5,0,1,1
PHX,32,0,0,0,0,0,0,0,0,0
Colby Armstrong,20112012,TOR,9,0,0,0,0,0,0,0,0,0
Tyler Ennis,20112012,BUF,63,0,0,2,0,0,2,0,0,3
Matt Ellis,20112012,BUF,37,0,0,0,0,0,0,0,0,0
Zenon Konopka,20112012,OTT,28,0,0,1,0,0,0,0,0,0
Leland Irving,20112012,CGY,37,0,0,0,0,0,0,0,0,3
Ben Maxwell,20112012,ANA,14,0,0,0,0,0,0,0,0,0
PHI,29,0,0,0,0,0,0,0,0,0
Tomas Kaberle,20112012,MTL,22,0,0,1,0,7,4,0,0,7
Jason Williams,20112012,PIT,19,0,0,0,0,0,1,0,0,1
Eric Tangradi,20112012,PIT,25,0,0,0,0,0,0,0,0,2
Simon Despres,20112012,PIT,47,0,0,1,0,0,0,0,0,0
Mikael Samuelsson,20112012,FLA,26,0,0,6,0,4,1,1,0,4
PHX,2,0,0,0,0,0,1,0,0,1
Rene Bourque,20112012,MTL,17,0,0,0,0,0,3,0,0,2
Brandon Pirri,20112012,CHI,37,0,0,0,0,0,0,0,0,0
FLA,27,0,0,1,0,1,1,0,0,0
Matt Carkner,20112012,OTT,39,0,0,0,0,0,0,0,0,0
Shawn Matthias,20112012,FLA,18,0,0,1,0,1,0,0,0,3
Matt Bradley,20112012,FLA,22,0,0,0,0,0,0,0,0,2
Wojtek Wolski,20112012,FLA,8,0,0,0,1,0,0,1,0,2
Philip Larsen,20112012,DAL,36,0,0,1,0,0,0,0,1,0
BUF,81,0,0,1,0,0,0,0,0,0
Justin Peters,20112012,CAR,35,0,0,0,0,0,0,0,0,5
Bill Thomas,20112012,FLA,29,0,0,0,0,0,0,0,0,0
Chris Porter,20112012,STL,32,0,0,0,0,0,0,0,0,0
S.J,69,0,0,0,0,0,0,0,0,0
Drayson Bowman,20112012,CAR,21,0,0,0,0,1,0,0,0,1
Zach Boychuk,20112012,CAR,22,0,0,0,0,0,0,0,0,1
PHX,31,0,0,0,0,0,0,1,0,0
Warren Peters,20112012,MIN,43,0,0,0,0,0,0,0,0,0
Antti Miettinen,20112012,WPG,20,0,0,1,0,1,2,0,0,1
Darryl Boyce,20112012,TOR,47,0,0,0,0,0,0,0,0,0
Ryan Carter,20112012,N.J,20,0,0,0,0,0,0,0,1,0
Mason Raymond,20112012,VAN,21,0,0,1,0,0,0,0,1,1
Wayne Simmonds,20112012,PHI,17,0,0,11,0,1,4,0,1,16
Brett Sutter,20112012,CAR,42,0,0,0,0,0,0,0,0,0
NSH,49,0,0,2,0,1,1,0,0,1
Gabriel Bourque,20112012,NSH,57,0,0,0,0,0,0,0,0,0
Iiro Tarkki,20112012,ANA,31,0,0,0,0,0,0,0,0,1
Jerome Samson,20112012,CAR,71,0,0,1,0,0,1,0,0,2
Kurtis Foster,20112012,N.J,2,0,0,4,0,3,8,0,0,12
Marc Staal,20112012,NYR,18,0,0,1,0,0,1,0,0,1
Carl Hagelin,20112012,NYR,62,0,0,0,0,0,0,0,0,0
CHI,39,0,0,1,0,0,1,0,0,0
Colin Fraser,20112012,L.A,24,0,0,0,0,0,0,0,0,0
Andrew Shaw,20112012,CHI,65,0,0,0,1,3,0,0,0,2
Ryan Russell,20112012,CBJ,25,0,0,0,0,0,0,0,0,0
Casey Wellman,20112012,MIN,17,0,0,0,0,0,1,0,0,0
Clayton Stoner,20112012,MIN,4,0,0,0,0,0,0,0,0,0
CGY,93,0,0,2,0,1,3,1,0,3
Blair Jones,20112012,CGY,19,0,0,0,0,1,0,0,0,1
Jason Blake,20112012,ANA,33,0,0,2,0,1,0,0,0,1
PHX,8,0,0,1,0,0,0,0,0,1
PHX,14,0,0,0,0,0,1,0,1,1
David McIntyre,20112012,MIN,34,0,0,0,0,0,0,0,0,0
Carson McMillan,20112012,MIN,45,0,0,0,0,0,0,0,0,0
MTL,27,0,0,0,0,1,0,0,0,3
Peter Mueller,20112012,COL,88,0,0,1,0,3,1,0,0,0
Mark Giordano,20112012,CGY,5,1,0,4,0,1,3,1,1,10
PHI,22,0,0,0,0,0,0,0,0,0
Bruno Gervais,20112012,T.B,27,0,0,1,0,1,0,0,0,0
Brendan Mikkelson,20112012,T.B,29,0,0,0,0,1,0,0,0,4
COL,7,0,0,0,0,0,0,0,0,0
Riley Nash,20112012,CAR,20,0,0,0,0,0,0,0,0,1
Colton Gillies,20112012,CBJ,9,0,0,0,0,0,0,0,0,0
Brett Lebda,20112012,CBJ,23,0,0,0,0,0,0,0,0,0
Cam Barker,20112012,EDM,13,0,0,1,0,0,0,0,2,3
Cal O'Reilly,20112012,PIT,16,0,0,0,0,1,0,0,0,0
Joey MacDonald,20112012,DET,31,0,0,0,0,0,0,0,0,6
Kyle Turris,20112012,OTT,7,0,0,1,0,3,2,0,0,3
Andrei Loktionov,20112012,L.A,48,0,0,1,0,0,0,0,0,0
Dwight King,20112012,L.A,74,0,0,0,0,2,0,0,1,4
Braden Holtby,20112012,WSH,70,0,0,0,0,0,0,0,0,4
PHX,20,0,0,0,0,0,0,0,0,0
Louis Leblanc,20112012,MTL,71,0,0,0,0,0,0,0,0,0
Erik Christensen,20112012,MIN,26,0,0,2,0,0,0,0,1,2
CGY,57,0,0,0,0,0,0,0,0,0
NYI,55,0,0,0,0,0,0,0,0,0
Bobby Butler,20112012,OTT,16,0,0,0,0,0,0,0,0,1
Dominic Moore,20112012,S.J,18,0,0,0,0,0,0,0,0,2
Pavel Kubina,20112012,PHI,13,0,0,0,0,0,0,0,0,0
Dylan Olsen,20112012,CHI,34,0,0,0,0,0,0,0,0,0
Jay Beagle,20112012,WSH,83,0,0,0,0,0,0,0,0,0
Mathieu Perreault,20112012,WSH,85,1,0,1,0,0,0,0,1,1
Anthony Stewart,20112012,CAR,13,0,0,0,0,0,2,0,0,0
JT Wyman,20112012,T.B,34,0,0,0,0,0,0,0,0,0
Randy Jones,20112012,WPG,12,0,0,0,0,0,0,0,0,0
Tim Wallace,20112012,T.B,20,0,0,0,0,0,0,0,0,0
Trevor Smith,20112012,T.B,24,0,0,0,0,0,0,0,0,1
Brad Thiessen,20112012,PIT,39,0,0,0,0,0,0,0,0,3
Casey Cizikas,20112012,NYI,53,0,0,0,0,0,0,0,0,0
Jack Skille,20112012,FLA,12,0,0,0,0,0,0,0,0,0
Hal Gill,20112012,NSH,75,0,0,0,0,0,0,0,0,0
Johnny Oduya,20112012,CHI,27,0,0,0,0,0,0,0,0,1
Yann Danis,20112012,EDM,34,0,0,0,0,0,0,0,0,0
Tom Gilbert,20112012,MIN,77,0,0,0,0,0,0,0,0,3
Jed Ortmeyer,20112012,MIN,41,0,0,0,0,0,0,0,0,0
Cam Atkinson,20112012,CBJ,13,0,0,1,0,1,0,0,0,3
Jamie McGinn,20112012,COL,11,0,0,3,0,0,0,0,0,0
PHX,37,0,0,1,0,0,0,0,0,2
David Ullstrom,20112012,NYI,41,0,0,1,0,0,0,0,0,0
Joe Corvo,20112012,BOS,14,0,0,1,0,4,4,2,1,6
Ryan White,20112012,MTL,53,0,0,0,0,0,0,0,0,0
PHX,50,0,0,2,0,0,0,0,1,2
Jeff Carter,20112012,L.A,77,0,1,1,0,0,0,0,0,0
Ben Bishop,20112012,OTT,30,0,0,0,0,0,0,1,0,2
J.T. Brown,20112012,T.B,23,0,0,0,0,0,0,0,0,0
Cory Sarich,20112012,CGY,6,0,0,0,0,0,0,0,0,0
Dustin Tokarski,20112012,T.B,40,0,0,0,0,0,1,0,0,2
Kyle Quincey,20112012,DET,27,0,0,1,0,0,0,0,0,1
Grant Clitsome,20112012,WPG,24,0,0,0,0,0,0,0,0,0
Keith Aucoin,20112012,WSH,23,0,0,0,0,0,0,0,0,2
Dane Byers,20112012,CBJ,34,0,0,0,0,0,0,0,0,0
Doug Janik,20112012,DET,37,0,0,0,0,0,0,0,0,0
Andrei Kostitsyn,20112012,NSH,46,0,0,2,0,0,0,0,0,1
Andrei Markov,20112012,MTL,79,0,0,0,0,1,1,0,0,2
Matt Walker,20112012,PHI,8,0,0,0,0,0,0,0,0,0
Mats Zuccarello,20112012,NYR,36,0,0,1,0,0,1,0,1,2
Stu Bickel,20112012,NYR,41,0,0,0,0,0,0,0,0,0
Matt Beleskey,20112012,ANA,39,0,0,0,0,1,0,0,0,0
Brian Lee,20112012,T.B,15,0,0,0,0,0,0,0,0,1
Marcus Foligno,20112012,BUF,82,0,0,2,0,0,1,0,0,0
MIN,38,0,0,0,0,0,0,0,0,3
Cody Hodgson,20112012,BUF,19,0,0,1,0,2,0,0,1,0
Jeff Deslauriers,20112012,ANA,43,0,0,0,0,0,0,0,0,1
ANA,51,0,0,0,0,0,0,0,0,1
ANA,63,0,0,0,0,1,0,0,0,0
Ben Eager,20112012,EDM,55,0,0,0,0,0,0,0,0,0
OTT,42,0,0,0,0,0,0,0,0,0
Matt Hunwick,20112012,COL,22,0,0,0,0,0,0,0,0,1
COL,41,0,0,0,0,0,0,0,0,2
Darryl Boyce,20112012,CBJ,43,0,0,0,0,0,0,0,0,0
Dylan Reese,20112012,NYI,42,0,0,0,0,0,0,0,0,1
Alexander Radulov,20112012,NSH,47,0,0,0,0,1,0,0,0,1
Gregory Campbell,20112012,BOS,11,0,0,0,0,0,0,0,0,0
Steve Bernier,20112012,N.J,18,0,0,0,0,0,0,0,0,1
Kurtis Foster,20112012,MIN,20,0,0,0,0,0,0,0,0,2
Allen York,20112012,CBJ,41,0,0,0,0,0,0,0,0,3
Jussi Rynnas,20112012,TOR,40,0,0,0,0,0,0,0,0,0
Nino Niederreiter,20112012,NYI,25,0,0,0,0,0,0,0,0,1
Stephane Veilleux,20112012,MIN,19,0,0,0,0,0,0,0,0,0
Nick Schultz,20112012,EDM,15,0,0,0,0,0,0,0,0,0
Alexander Sulzer,20112012,BUF,52,0,0,0,0,1,0,0,0,0
Sebastien Caron,20112012,T.B,35,0,0,0,0,0,0,0,0,1
Paul Gaustad,20112012,NSH,28,0,0,0,0,0,0,0,0,0
Micheal Haley,20112012,NYI,18,0,0,0,0,0,0,0,0,0
Travis Zajac,20112012,N.J,19,0,0,1,0,0,0,0,0,0
Marc-Andre Bourdon,20112012,PHI,43,0,0,0,0,0,0,0,0,0
PHI,47,0,0,0,0,0,0,0,0,0
Viktor Stalberg,20112012,CHI,25,0,0,0,0,0,0,0,0,0
Daniel Winnik,20112012,S.J,34,0,0,0,0,0,0,0,0,0
Nick Palmieri,20112012,N.J,10,0,0,0,0,0,1,0,0,0
Rob Klinkhammer,20112012,OTT,36,0,0,0,0,0,0,0,0,0
DAL,40,0,0,0,0,0,0,0,0,0
Chris VandeVelde,20112012,EDM,54,0,0,0,0,0,0,0,0,0
