"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"taormma8620132014","Matt.Taormina","D","T.B",7,"20132014",26,"0.650","0.650",4,5,0,0,3,1,4,5,6,2,0,0,0,69.94,253.78,21.61
"santomi8520132014","Mike.Santorelli","RC","VAN",49,"20132014",27,"0.550","0.550",22,62,8,7,67,44,38,36,6,18,3,5,0.17,720.78,1614.57,30.86
"mosersi8920132014","Simon.Moser","LR","NSH",6,"20132014",24,"0.570","0.570",5,8,1,0,6,2,2,1,0,1,1,0,-1.08,55.48,227.96,19.57
"tinorja9220132014","Jarred.Tinordi","D","MTL",22,"20132014",21,"0.900","0.870",39,33,0,2,8,10,13,20,11,0,3,2,-0.22,275.52,721.38,27.64
"gibbobr8820132014","Brian.Gibbons","C","PIT",41,"20132014",25,"0.550","0.550",22,41,6,5,22,9,13,18,11,8,2,12,1.39,432.59,1519.22,22.16
"frasema9020132014","Matt.Fraser","LR","BOS",14,"20132014",23,"0.625","0.625",10,15,0,0,11,4,3,5,0,1,0,1,0.47,127.73,556.87,18.66
"bouchpi8420132014","Pierre-Marc.Bouchard","C","NYI",28,"20132014",29,"2.000","2.000",7,14,1,3,39,12,14,6,13,10,4,0,-0.72,334.48,1008.79,24.9
"jaskidm9320132014","Dmitrij.Jaskin","LR","STL",18,"20132014",20,"0.743","0.803",40,20,1,0,16,6,12,5,1,3,4,3,-0.33,179.59,649.31,21.67
"ellisry9120132014","Ryan.Ellis","D","NSH",80,"20132014",22,"0.810","0.840",50,118,4,9,85,26,57,88,38,13,10,9,-0.05,1094.22,2829.23,27.89
"beckxta9120132014","Taylor.Beck","RL","NSH",7,"20132014",22,"0.600","0.660",4,10,0,0,8,3,2,5,2,0,3,0,-2.32,77.67,261.7,22.89
"warsoda9020132014","David.Warsofsky","D","BOS",6,"20132014",23,"0.688","0.646",0,4,1,0,8,3,2,4,1,1,0,0,0,79.29,208.68,27.54
"oleszro8520132014","Rostislav.Olesz","L","N.J",10,"20132014",27,"0.700","0.700",11,8,1,0,9,1,2,1,0,1,0,0,0,98.94,378.71,20.71
"millejt9320132014","J.T..Miller","C","NYR",30,"20132014",20,"NA","NA",43,32,0,1,35,16,13,16,7,10,6,6,0,310.48,1103.85,21.95
"jennebo9320132014","Boone.Jenner","LC","CBJ",72,"20132014",20,"0.767","0.778",207,87,6,4,98,39,39,33,22,25,13,23,0.65,917.44,2405.26,27.61
"deshada8620132014","David.Desharnais","C","MTL",79,"20132014",27,"3.500","3.500",22,60,15,7,65,24,30,31,17,30,10,6,-0.22,1090.12,2584.18,29.67
"burisad8320132014","Adam.Burish","C","S.J",15,"20132014",30,"1.850","1.850",23,17,0,0,9,7,2,8,1,2,3,0,-1.44,124.73,598.79,17.24
"schmina9120132014","Nate.Schmidt","D","WSH",29,"20132014",22,"0.925","0.925",18,37,1,2,34,12,21,30,20,7,2,6,0.49,489.85,874.23,35.91
"pageaje9220132014","Jean-Gabriel.Pageau","C","OTT",28,"20132014",20,"0.605","0.613",34,29,0,0,25,15,9,5,9,5,4,5,0.26,230.62,1083.19,17.55
"niedeni9220132014","Nino.Niederreiter","LR","MIN",81,"20132014",21,"0.810","0.870",168,104,9,6,112,43,32,23,22,36,16,14,-0.12,1010.01,2880.14,25.96
"lashobr9020132014","Brian.Lashoff","D","DET",75,"20132014",23,"0.650","0.725",55,76,2,3,34,26,35,55,13,7,16,4,-0.78,917.25,2606.7,26.03
"breweer7920132014","Eric.Brewer","D","T.B",77,"20132014",34,"4.000","3.875",121,105,6,3,73,39,47,73,35,16,16,5,-0.6,1106.17,2533.03,30.4
"whitnra7220132014","Ray.Whitney","LR","DAL",70,"20132014",41,"4.500","4.500",13,25,8,3,75,24,30,15,28,24,5,4,-0.08,736.48,2531.27,22.54
"sustran9020132014","Andrej.Sustr","D","T.B",43,"20132014",22,"0.925","0.925",21,60,0,3,38,11,23,32,21,4,7,0,-0.7,596.41,1421.02,29.56
"smithza8820132014","Zack.Smith","CL","OTT",82,"20132014",25,"1.500","1.887",162,150,3,2,125,43,42,23,36,33,23,18,-0.28,1078.36,2741.92,28.23
"piskujo8420132014","Joe.Piskula","D","NSH",2,"20132014",29,"0.550","0.550",2,1,0,0,2,1,1,0,2,0,0,0,0,22.54,69.88,24.39
"odeller9020132014","Eric.O'Dell","C","WPG",30,"20132014",23,"NA","NA",30,31,0,4,14,11,2,12,3,15,3,5,0.44,270.62,1140.3,19.18
"grantal8920132014","Alex.Grant","D","ANA",2,"20132014",24,"0.550","0.550",1,1,0,0,0,1,4,0,0,0,1,0,-2.26,26.59,72.67,26.79
"shoredr9120132014","Drew.Shore","CR","FLA",24,"20132014",22,"0.900","0.900",23,28,0,2,16,4,9,3,4,4,3,1,-0.52,230.76,876.22,20.85
"sestiti8420132014","Tim.Sestito","CL","N.J",16,"20132014",29,"0.550","0.562",24,13,2,0,13,3,3,6,3,0,1,0,-0.48,125.69,665.04,15.9
"morride7820132014","Derek.Morris","D","PHX",63,"20132014",35,"2.750","2.750",84,81,5,5,62,45,57,90,16,17,11,1,-0.58,1027.89,1959.72,34.41
"malonry7920132014","Ryan.Malone","LR","T.B",57,"20132014",33,"2.500","4.500",71,50,4,3,71,21,20,25,18,10,6,8,0.2,591.41,2090.69,22.05
"eavespa8420132014","Patrick.Eaves","RL","DET/NSH",30,"20132014",29,"1.200","1.200",42,25,0,1,44,18,15,2,2,6,1,3,0.42,282.68,1117.19,20.19
"dorsede8620132014","Derek.Dorsett","LR","NYR",51,"20132014",26,"1.400","1.633",102,77,4,0,61,15,24,19,8,9,10,10,0,518.23,1906.59,21.37
"carcida8520132014","Dan.Carcillo","RL","L.A/NYR",57,"20132014",28,"0.850","0.825",112,72,0,1,40,24,32,21,20,4,9,9,0,520.28,2184.08,19.24
"byronpa8920132014","Paul.Byron","C","CGY",47,"20132014",24,"0.643","0.643",55,22,5,2,32,20,21,8,12,21,4,4,0,556.58,1710.3,24.55
"sproury9320132014","Ryan.Sproul","D","DET",1,"20132014",20,"0.642","0.620",1,3,0,0,2,0,2,2,0,0,0,0,0,14.68,31.47,31.8
"mcilrdy9220132014","Dylan.McIlrath","D","NYR",2,"20132014",21,"0.650","0.703",2,1,0,0,0,0,2,1,0,0,1,1,0,14.52,76.9,15.88
"mayfisc9220132014","Scott.Mayfield","D","NYI",5,"20132014",20,"0.925","0.925",7,3,0,0,7,0,5,7,2,1,0,0,0,77.29,166.06,31.76
"jarnkca9120132014","Calle.Jarnkrok","C","NSH",12,"20132014",21,"0.740","0.715",2,14,3,3,10,3,6,4,2,2,2,1,-0.41,147.75,470.72,23.89
"hamontr9020132014","Travis.Hamonic","D","NYI",69,"20132014",23,"1.250","3.857",79,80,6,6,100,45,92,95,39,29,10,3,-0.32,1332.45,1983.3,40.19
"salvabr7620132014","Bryce.Salvador","D","N.J",40,"20132014",37,"3.250","3.167",35,69,3,0,22,14,31,29,16,7,8,4,-0.38,635.21,1287.57,33.04
"redmoza8820132014","Zach.Redmond","D","WPG",10,"20132014",25,"0.715","0.715",6,11,1,1,8,8,11,10,4,2,0,2,0.83,143.87,350.13,29.12
"kenneti8620132014","Tim.Kennedy","LC","PHX",37,"20132014",27,"0.700","0.700",61,64,4,2,38,10,11,21,11,15,1,3,0.28,427.17,1315.38,24.51
"hayeser8820132014","Eriah.Hayes","RL","S.J",15,"20132014",25,"0.900","0.900",40,20,0,0,16,9,1,10,3,2,1,2,0.5,120.27,632.68,15.97
"havlama8120132014","Martin.Havlat","RL","S.J",48,"20132014",32,"5.000","5.000",9,33,7,1,44,29,22,14,29,13,3,8,0.52,579.42,1739.85,24.98
"grebede8320132014","Denis.Grebeshkov","D","EDM",7,"20132014",29,"1.500","1.500",3,4,0,1,3,0,2,9,1,1,1,0,-0.7,86.16,219.4,28.2
"akesoja9020132014","Jason.Akeson","R","PHI",1,"20132014",23,"0.740","0.715",1,0,1,0,1,0,1,0,0,0,0,0,0,10.18,38.52,20.91
"stollka8720132014","Karl.Stollery","D","COL",2,"20132014",25,"0.550","0.550",3,0,0,0,1,1,0,0,0,0,1,0,-4.46,13.45,87.42,13.33
"mcquaad8620132014","Adam.McQuaid","D","BOS",30,"20132014",26,"1.500","1.567",53,37,2,3,24,6,25,34,9,1,7,3,-0.58,411.58,1022.65,28.7
"irwinma8720132014","Matt.Irwin","D","S.J",62,"20132014",25,"0.900","1.000",52,121,5,6,95,35,71,86,35,10,7,2,-0.31,973.23,2019.03,32.52
"torrera8120132014","Raffi.Torres","L","S.J",5,"20132014",31,"1.750","2.000",9,2,1,1,5,2,2,2,1,1,1,1,0,48.12,183.53,20.77
"tootojo8320132014","Jordin.Tootoo","R","DET",11,"20132014",30,"2.000","1.900",27,17,0,1,11,6,3,1,0,0,0,2,1.6,75.12,442.08,14.52
"sundsjo9220132014","Johan.Sundstrom","C","NYI",11,"20132014",20,"0.743","0.770",4,7,0,1,13,2,0,2,3,5,3,2,-0.67,89.47,437.82,16.97
"samuemi7620132014","Mikael.Samuelsson","R","DET",26,"20132014",36,"3.000","3.000",13,11,0,0,23,5,4,2,7,4,1,3,0.61,198,1012.58,16.36
"pulkkte9220132014","Teemu.Pulkkinen","LR","DET",3,"20132014",21,"0.690","0.698",2,1,0,0,1,0,3,0,0,0,1,0,-3.79,15.85,116.38,11.99
"barrity9120132014","Tyson.Barrie","D","COL",64,"20132014",22,"0.840","0.715",47,88,7,7,61,30,48,55,20,23,6,5,-0.06,940.77,2137.94,30.56
"zalewmi9220132014","Michael.Zalewski","L","VAN",2,"20132014",21,"0.925","0.925",0,3,0,0,2,2,1,0,0,1,0,0,0,22.53,74.12,23.31
"trotmza9020132014","Zach.Trotman","D","BOS",2,"20132014",23,"0.690","0.665",2,3,0,0,2,3,0,0,1,0,0,0,0,25.23,67.5,27.21
"stastpa8520132014","Paul.Stastny","C","COL",71,"20132014",27,"6.600","6.600",45,48,13,7,103,38,33,37,15,28,6,12,0.35,1026.11,2421.53,29.76
"palusaa8920132014","Aaron.Palushaj","RL","CAR",2,"20132014",24,"0.600","0.600",3,2,0,0,2,2,0,0,1,0,0,0,0,17.9,84.88,17.42
"janssca8420132014","Cam.Janssen","R","N.J",24,"20132014",29,"0.550","0.550",32,10,0,0,8,2,2,3,1,0,1,0,-0.5,119.76,1051.72,10.22
"hunwima8520132014","Matt.Hunwick","D","COL",1,"20132014",28,"1.600","1.600",1,1,0,0,1,0,2,2,0,0,0,0,0,17.68,30.74,36.51
"eratxma8120132014","Martin.Erat","RL","WSH/PHX",70,"20132014",32,"3.750","4.500",72,97,12,7,41,32,18,19,12,15,12,10,-0.14,844.84,2462.1,25.55
"ekholma9020132014","Mattias.Ekholm","D","NSH",62,"20132014",23,"0.900","0.900",36,78,3,4,53,15,42,45,30,18,5,2,-0.2,911.41,2143.74,29.83
"veyxxli9120132014","Linden.Vey","CR","L.A",18,"20132014",22,"0.790","0.790",2,8,2,1,6,6,4,1,3,6,0,3,1.07,168.91,650.1,20.62
"teravte9420132014","Teuvo.Teravainen","C","CHI",3,"20132014",19,"0.925","0.925",0,2,0,0,4,0,2,0,1,4,0,0,0,39.14,121.33,24.39
"okposky8820132014","Kyle.Okposo","R","NYI",71,"20132014",25,"3.000","2.800",42,89,15,14,114,51,73,32,31,42,7,11,0.22,1090.17,2287.25,32.28
"morintr8420132014","Travis.Morin","C","DAL",4,"20132014",29,"0.550","0.550",0,2,0,1,4,1,0,1,0,1,0,0,0,41.05,155.18,20.92
"millsbr8320132014","Brad.Mills","RC","CHI",3,"20132014",30,"0.550","0.550",9,4,0,0,2,2,2,1,1,1,0,0,0,27.52,111.24,19.83
"mckeggr9220132014","Greg.McKegg","C","TOR",1,"20132014",21,"0.690","0.655",2,0,0,0,1,0,0,0,0,0,0,0,0,3.67,41.01,8.21
"macdela8920132014","Lane.MacDermid","L","DAL/CGY",7,"20132014",24,"0.660","0.660",10,5,1,1,1,0,1,3,0,0,1,1,0,39.3,300.44,11.57
"gaudrjo9320132014","Johnny.Gaudreau","L","CGY",1,"20132014",20,"0.925","0.925",0,0,0,0,0,1,0,0,0,1,0,1,4.58,13.11,36.08,26.65
"drazeni8720132014","Nick.Drazenovic","C","PIT",1,"20132014",26,"0.550","0.550",1,0,0,0,3,0,0,0,0,0,1,0,-8.24,7.28,40.69,15.18
"callami9120132014","Mitchell.Callahan","R","DET",1,"20132014",22,"0.550","0.560",2,2,0,0,0,1,2,0,0,1,0,0,0,8.95,39.35,18.53
"weberya8820132014","Yannick.Weber","D","VAN",49,"20132014",24,"0.650","0.650",35,42,1,1,40,23,31,34,9,8,6,1,-0.61,492.07,1818.23,21.3
"oleksja9220132014","Jamie.Oleksiak","D","DAL",7,"20132014",20,"0.925","0.894",12,11,0,0,4,0,3,9,5,1,1,0,-0.63,94.49,212.21,30.81
"nordsjo9220132014","Joakim.Nordstrom","C","CHI",16,"20132014",21,"0.600","0.600",16,23,2,0,24,9,10,6,2,9,0,1,0.36,166.97,625.68,21.06
"mashibr8820132014","Brandon.Mashinter","L","NYR",6,"20132014",24,"0.605","0.605",5,1,0,0,3,1,1,1,1,0,0,0,0,27.21,258.07,9.54
"gallabr8820132014","Brett.Gallant","L","NYI",4,"20132014",24,"0.550","0.550",9,0,0,0,3,2,1,0,0,0,0,0,0,29.86,166.53,15.2
"cunnicr9020132014","Craig.Cunningham","RC","BOS",2,"20132014",23,"0.640","0.615",1,4,0,0,4,0,0,0,0,0,0,0,0,17.74,83.74,17.48
"vandeda8320132014","David.van.Der.Gulik","LR","COL",2,"20132014",30,"0.600","0.600",1,6,0,0,3,2,0,2,0,0,0,0,0,12.46,93.49,11.76
"kunykco9020132014","Cody.Kunyk","C","T.B",1,"20132014",23,"0.925","0.925",1,0,0,0,2,0,1,1,0,0,0,0,0,9.53,45.92,17.18
"johnsju8120132014","Justin.Johnson","R","NYI",2,"20132014",32,"0.558","0.558",6,1,0,0,0,0,0,0,0,0,1,0,-4.22,14.23,90.78,13.55
"adamxlu9020132014","Luke.Adam","L","BUF",12,"20132014",23,"0.735","0.735",16,10,0,0,14,6,12,1,0,1,1,2,0.42,144.22,420.19,25.55
"yipxxbr8520132014","Brandon.Yip","RL","PHX",2,"20132014",28,"0.675","0.675",6,2,0,0,1,0,0,1,0,1,0,0,0,15.31,78.78,16.27
"varonph9020132014","Philip.Varone","CL","BUF",9,"20132014",22,"0.570","0.570",7,7,1,0,14,4,2,2,1,0,1,0,-0.58,103.5,321.32,24.36
"vanguma8420132014","Mark.van.Guilder","C","NSH",1,"20132014",29,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,0,7.19,45.77,13.58
"powexda8520132014","Darroll.Powe","C","NYR",1,"20132014",28,"1.150","1.067",1,0,0,0,0,1,0,0,0,0,0,0,0,8.05,42.13,16.04
"marchal9220132014","Alexey.Marchenko","D","DET",1,"20132014",21,"0.625","0.667",0,2,0,0,0,0,0,0,0,0,1,0,-5.8,10.34,31.05,24.98
"josefja9120132014","Jacob.Josefson","CL","N.J",27,"20132014",22,"0.725","0.725",15,24,0,1,20,7,8,3,5,7,2,4,0.52,229.53,1047.5,17.97
"emmerco8820132014","Cory.Emmerton","CL","DET",18,"20132014",25,"0.550","0.533",7,15,1,1,19,2,4,4,1,2,0,1,0.46,131.74,710.86,15.64
"dowelja8520132014","Jake.Dowell","CL","MIN",1,"20132014",28,"0.700","0.700",3,2,0,0,1,1,0,0,0,0,0,0,0,7.06,48.87,12.62
"desjaan8620132014","Andrew.Desjardins","C","S.J",81,"20132014",27,"0.750","0.750",101,102,5,9,82,26,35,33,25,34,6,9,0.23,782.85,3117.13,20.07
"brulegi8720132014","Gilbert.Brule","RC","PHX",3,"20132014",26,"0.685","0.685",3,9,0,0,3,2,1,1,1,1,1,0,-1.75,34.3,104.17,24.77
"arnolbi9220132014","Bill.Arnold","C","CGY",1,"20132014",21,"0.900","0.887",1,2,0,0,0,1,0,0,0,0,0,0,0,13.38,35.8,27.21
"almquad9120132014","Adam.Almquist","D","DET",2,"20132014",22,"0.620","0.600",1,2,0,0,1,0,1,0,0,0,0,0,0,27.28,71.25,27.69
"rattity9320132014","Ty.Rattie","R","STL",2,"20132014",20,"0.743","0.772",1,1,0,0,3,2,0,0,1,0,0,0,0,17.64,72.12,19.65
"pelecma8720132014","Matt.Pelech","R","S.J",6,"20132014",26,"0.550","0.550",7,12,0,0,2,1,1,1,0,1,1,0,-2.45,24.44,223.23,9.87
"giontst8320132014","Stephen.Gionta","CR","N.J",66,"20132014",29,"0.600","0.562",110,74,3,3,74,22,19,17,8,21,7,11,0.35,695.3,2479.97,21.9
"bulmebr9220132014","Brett.Bulmer","RL","MIN",5,"20132014",21,"0.790","0.780",14,2,0,0,7,3,2,2,0,1,1,3,2.25,53.3,184.88,22.38
"allenco9020132014","Conor.Allen","D","NYR",3,"20132014",23,"0.925","0.925",1,5,0,0,2,1,4,1,0,0,0,2,2.85,42.11,104.59,28.7
"whitnjo8820132014","Joe.Whitney","L","N.J",1,"20132014",25,"0.585","0.568",1,0,0,0,0,0,0,0,0,0,0,0,0,7.95,35.79,18.17
"hanzama8720132014","Martin.Hanzal","C","PHX",65,"20132014",26,"2.750","3.100",170,85,9,6,111,31,27,28,13,25,21,17,-0.27,897.31,2181.84,29.14
"erixoti9120132014","Tim.Erixon","D","CBJ",2,"20132014",22,"0.900","0.900",1,2,0,0,1,1,1,1,0,0,0,0,0,27.36,64.74,29.71
"collise8820132014","Sean.B..Collins","L","CBJ",6,"20132014",24,"0.665","0.625",9,7,0,1,6,0,1,1,0,2,0,0,0,52.31,232.06,18.39
"bassxco8720132014","Cody.Bass","R","CBJ",1,"20132014",26,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,46.28,5.43
"anderjo8920132014","Joakim.Andersson","C","DET",65,"20132014",24,"0.700","0.733",25,65,4,4,60,21,16,10,19,13,4,5,0.08,707.27,2361.93,23.04
"yonkmno8120132014","Nolan.Yonkman","D","ANA",2,"20132014",32,"0.600","0.600",7,3,0,1,3,2,1,2,0,1,0,0,0,30.8,72.15,29.92
"wilsoga9120132014","Garrett.Wilson","L","FLA",3,"20132014",22,"0.730","0.683",11,3,0,0,4,0,0,2,0,0,0,0,0,31.48,119.47,20.85
"wheelbl8620132014","Blake.Wheeler","R","WPG",82,"20132014",27,"4.600","5.600",138,125,17,9,154,63,66,55,24,27,8,20,0.62,1158.78,2717.56,29.89
"slateji8220132014","Jim.Slater","C","WPG",27,"20132014",30,"1.600","1.600",38,32,0,1,19,5,4,5,5,4,4,3,-0.25,235.53,1012.79,18.87
"scevico8920132014","Colton.Sceviour","R","DAL",25,"20132014",24,"0.600","0.600",18,30,1,3,47,16,11,14,11,6,1,1,0,305.98,880.34,25.79
"ruppxmi8020132014","Mike.Rupp","L","MIN",13,"20132014",33,"1.200","1.500",13,6,1,0,6,1,4,0,2,0,3,0,-2.2,81.66,540.42,13.13
"melchju9120132014","Julian.Melchiori","D","WPG",1,"20132014",21,"0.615","0.625",1,1,0,0,0,0,0,1,1,0,0,0,0,7.71,41.51,15.66
"mcmilca8820132014","Carson.McMillan","RC","MIN",1,"20132014",25,"0.575","0.575",0,0,0,0,0,1,0,2,0,0,0,0,0,8.35,36.97,18.43
"klingca9120132014","Carl.Klingberg","RL","WPG",3,"20132014",22,"0.750","0.760",2,6,0,0,2,1,2,1,0,1,0,0,0,23.58,121.35,16.27
"hannasc7920132014","Scott.Hannan","D","S.J",56,"20132014",34,"1.000","1.000",26,73,3,4,47,25,25,59,21,10,10,1,-0.64,844.79,1814.57,31.77
"floreju9020132014","Justin.Florek","L","BOS",4,"20132014",23,"0.690","0.690",4,6,1,0,4,2,1,0,0,1,0,0,0,42.06,154.48,21.4
"careyma9220132014","Matt.Carey","CL","CHI",2,"20132014",21,"0.925","0.925",2,4,0,0,0,1,0,0,0,0,1,0,-2.96,20.27,75.9,21.07
"aucoike7820132014","Keith.Aucoin","C","STL",2,"20132014",34,"0.625","0.625",0,0,0,0,1,0,0,0,1,1,0,0,0,21.09,68.67,23.5
"terrych8920132014","Chris.Terry","RL","CAR",10,"20132014",24,"0.550","0.537",9,7,0,0,12,6,7,5,3,6,0,0,0,103.42,381.91,21.31
"hamilry8520132014","Ryan.Hamilton","L","EDM",2,"20132014",28,"0.600","0.600",2,0,0,0,0,4,0,1,1,0,0,1,3.54,16.94,75.86,18.26
"golouco8920132014","Cody.Goloubef","D","CBJ",5,"20132014",23,"0.827","0.827",3,5,0,0,4,0,1,7,0,0,1,0,-1.19,50.38,174.45,22.41
"girarda8420132014","Daniel.Girardi","D","NYR",81,"20132014",29,"3.400","3.325",152,138,3,9,66,28,70,126,36,24,5,0,-0.21,1423.8,2472.89,36.54
"fortuma8320132014","Maxime.Fortunus","D","DAL",1,"20132014",30,"0.575","0.575",0,2,0,1,0,1,1,1,0,0,0,0,0,17.3,32.27,34.9
"elliost9120132014","Stefan.Elliott","D","COL",1,"20132014",22,"0.900","0.843",2,1,0,0,0,0,1,0,0,0,0,0,0,15.4,38.39,28.63
"cundama9020132014","Mark.Cundari","D","CGY",4,"20132014",23,"0.600","0.600",10,4,0,0,6,2,2,4,3,0,0,0,0,44.2,160.38,21.61
"connobr9220132014","Brett.Connolly","R","T.B",11,"20132014",21,"0.900","0.900",9,12,0,0,9,5,1,1,1,3,2,1,-0.5,119.28,407.38,22.65
"connake9020132014","Kevin.Connauton","D","DAL",37,"20132014",23,"0.600","0.683",39,54,1,3,44,20,34,28,21,6,4,2,-0.23,512.75,1174.94,30.38
"campban8820132014","Andrew.Campbell","D","L.A",3,"20132014",25,"0.550","0.537",3,11,0,0,4,1,2,1,0,0,0,1,1.66,36.14,121.98,22.86
"alberan8120132014","Andrew.Alberts","D","VAN",10,"20132014",32,"0.600","0.600",6,9,0,0,5,2,6,7,4,0,0,1,0.86,70.12,424.32,14.18
"robakco9020132014","Colby.Robak","D","FLA",16,"20132014",23,"0.650","0.675",16,27,1,0,14,2,8,10,4,4,1,3,0.49,244.23,524.38,31.78
"readxma8620132014","Matt.Read","RL","PHI",75,"20132014",27,"1.000","0.900",61,115,7,7,100,56,59,36,15,29,5,12,0.43,979.27,2442.38,28.62
"nattijo9120132014","Joonas.Nattinen","C","MTL",1,"20132014",22,"0.640","0.632",0,0,0,0,0,0,0,1,0,0,0,0,0,2.06,46.04,4.28
"namesvl9220132014","Vladislav.Namestnikov","LC","T.B",4,"20132014",20,"0.925","0.925",3,6,0,0,4,0,2,1,1,1,2,0,-3.24,37,156.64,19.11
"muellch8620132014","Chris.Mueller","C","DAL",9,"20132014",27,"0.600","0.600",11,14,0,0,8,1,6,4,1,1,0,1,0.75,80.44,353.68,18.53
"khokhal9320132014","Alexander.Khokhlachev","CL","BOS",1,"20132014",20,"0.767","0.787",1,2,0,0,2,0,0,0,0,1,1,0,-4.02,14.94,38.05,28.2
"jackmti8120132014","Tim.Jackman","R","CGY/ANA",36,"20132014",31,"0.613","0.613",68,41,0,1,41,7,11,4,4,4,7,2,-1.17,256.01,1437.59,15.12
"gormlbr9220132014","Brandon.Gormley","D","PHX",5,"20132014",21,"0.810","0.840",5,2,0,0,4,3,4,5,1,1,0,0,0,68.59,174.57,28.21
"devanja9120132014","Jamie.Devane","L","TOR",2,"20132014",22,"0.600","0.577",2,1,0,0,1,0,0,0,0,0,0,0,0,10.78,87.65,10.95
"szwarjo9120132014","Jordan.Szwarz","R","PHX",26,"20132014",22,"0.638","0.613",23,30,0,0,21,7,4,5,1,3,1,0,-0.31,191.54,1043.67,15.51
"stpiema8320132014","Martin.St..Pierre","CL","MTL",1,"20132014",30,"NA","NA",1,0,0,0,0,1,0,1,0,0,0,0,0,9.41,40.28,18.93
"sissoco9320132014","Colton.Sissons","CR","NSH",17,"20132014",19,"0.640","0.635",9,10,2,1,11,6,2,8,2,6,1,0,-0.36,165.26,692.62,19.26
"seidede8120132014","Dennis.Seidenberg","D","BOS",34,"20132014",32,"3.500","3.250",47,96,5,4,42,19,40,48,15,6,3,1,-0.2,611.53,1029.78,37.26
"samueph9120132014","Philip.Samuelsson","D","PIT",5,"20132014",22,"0.640","0.623",4,9,0,0,5,1,4,6,4,2,0,0,0,73.88,155.72,32.18
"parenpa8320132014","P.A..Parenteau","R","COL",55,"20132014",30,"NA","NA",33,63,9,7,69,24,20,14,16,17,11,4,-0.56,751.49,1896.72,28.38
"lessilu9320132014","Lucas.Lessio","L","PHX",3,"20132014",20,"0.792","0.831",2,2,0,0,4,2,1,0,1,1,0,1,1.74,34.48,107.29,24.32
"lattami9120132014","Michael.Latta","C","WSH",17,"20132014",22,"0.550","0.587",11,11,3,0,4,3,3,1,2,2,0,1,0.53,113.41,676.09,14.36
"gillxha7520132014","Hal.Gill","D","PHI",6,"20132014",38,"NA","NA",7,7,0,0,1,3,2,6,1,1,1,0,-0.77,78.41,195.78,28.6
"crackad8520132014","Adam.Cracknell","C","STL",19,"20132014",28,"0.600","0.600",33,26,1,1,16,7,5,8,0,3,0,2,0.81,148.3,737.55,16.74
"careypa8820132014","Paul.Carey","L","COL",12,"20132014",24,"0.738","0.675",11,5,0,0,5,2,2,2,1,1,0,0,0,75.06,507.7,12.88
"stoaxry8720132014","Ryan.Stoa","L","WSH",3,"20132014",26,"0.550","0.550",4,5,0,0,2,1,1,1,0,0,0,0,0,24.51,131.94,15.67
"smithde8420132014","Derek.Smith","D","CGY",14,"20132014",28,"0.775","0.775",6,11,0,1,12,8,7,6,3,2,0,1,0.45,133.62,562.23,19.2
"letoupi8520132014","Pierre-Luc.Letourneau-Leblond","LR","PIT",1,"20132014",28,"0.550","0.550",0,1,0,0,1,0,0,1,0,0,0,0,0,5.04,42.93,10.51
"korobdm8920132014","Dmitry.Korobov","D","T.B",3,"20132014",24,"0.825","0.775",5,5,0,1,0,0,0,0,2,0,1,0,-1.76,34.06,111.07,23.47
"fedunta8820132014","Taylor.Fedun","D","EDM",4,"20132014",25,"0.675","0.675",1,1,0,0,4,2,2,2,1,1,0,0,0,40.97,151.53,21.28
"dumonga9020132014","Gabriel.Dumont","CR","MTL",2,"20132014",22,"0.550","0.562",3,3,0,0,1,0,0,0,1,1,0,0,0,12.97,83.81,13.4
"corrafr9320132014","Frank.Corrado","D","VAN",15,"20132014",20,"0.615","0.592",9,18,0,0,17,11,11,16,2,1,2,1,-0.34,175.81,554.42,24.08
"chiarbe9120132014","Ben.Chiarot","D","WPG",1,"20132014",22,"0.662","0.618",3,0,0,0,0,0,0,0,0,1,0,0,0,12.02,45.29,20.97
"allenbr8020132014","Bryan.Allen","D","ANA",68,"20132014",33,"3.500","3.500",106,129,0,9,53,33,43,80,23,8,19,1,-1.05,1029.02,2180.53,32.06
"abbotsp8820132014","Spencer.Abbott","R","TOR",1,"20132014",25,"0.650","0.650",1,2,0,0,2,0,0,0,0,0,0,0,0,5.46,43.75,11.09
"subbapk8920132014","P.K..Subban","D","MTL",82,"20132014",24,"NA","NA",118,116,9,10,85,31,71,107,67,19,28,17,-0.44,1486.31,2333.78,38.91
"stonemi9020132014","Michael.Stone","D","PHX",70,"20132014",23,"0.800","1.150",141,121,5,3,81,44,69,90,2,7,15,6,-0.52,1046.61,2301.38,31.26
"jeffrdu8820132014","Dustin.Jeffrey","CL","PIT/DAL",33,"20132014",25,"0.625","0.625",6,16,0,2,20,14,12,4,4,9,1,2,0.21,284.34,1301.25,17.93
"folinch9120132014","Christian.Folin","D","MIN",1,"20132014",22,"0.925","0.925",1,3,1,0,0,0,0,0,0,0,0,0,0,16.01,25.65,38.43
