"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"bollibr8720122013","Brandon.Bollig","L","CHI",25,20122013,25,"0.575","0.575",41,25,0,0,34,10,8,6,0,1,3,4,0.31,192.32,1025.71,15.79
"tinorja9220122013","Jarred.Tinordi","D","MTL",8,20122013,20,"0.900","0.870",13,11,1,1,5,2,6,5,1,0,1,1,0,90.62,283.79,24.2
"laddxan8520122013","Andrew.Ladd","L","WPG",48,20122013,26,"4.500","4.400",87,60,8,12,74,48,39,21,10,18,5,2,-0.25,707.38,1648.61,30.02
"dubinbr8620122013","Brandon.Dubinsky","CL","CBJ",29,20122013,26,"3.750","4.200",58,19,4,5,28,15,12,8,5,6,4,4,0,362.27,1001.42,26.57
"coglian8720122013","Andrew.Cogliano","C","ANA",48,20122013,25,"2.350","2.390",39,36,6,4,56,17,33,19,15,8,3,5,0.19,631.75,1715.8,26.91
"postmpa8920122013","Paul.Postma","D","WPG",34,20122013,23,"0.550","0.550",15,50,2,1,21,22,23,26,13,8,3,0,-0.42,429.88,1225.69,25.97
"perrema8820122013","Mathieu.Perreault","CL","WSH",39,20122013,24,"1.000","1.050",28,31,9,1,37,16,21,8,6,9,8,8,0,400.31,1460.58,21.51
"havlama8120122013","Martin.Havlat","RL","S.J",40,20122013,31,"5.000","5.000",5,28,6,1,68,19,24,10,15,6,6,6,0,500.38,1407.87,26.22
"gorgejo8420122013","Josh.Gorges","D","MTL",48,20122013,28,"3.900","3.900",56,112,3,3,31,18,30,86,12,6,5,2,-0.22,812.54,1386.62,36.95
"hamrlro7420122013","Roman.Hamrlik","D","NYR/WSH",16,20122013,38,"3.500","3.500",8,13,0,0,7,6,8,14,2,1,3,0,-1.01,178.16,621.35,22.28
"edleral8620122013","Alexander.Edler","D","VAN",45,20122013,26,"3.250","3.250",69,87,2,7,61,33,52,56,19,15,7,4,-0.23,783.36,1330.09,37.07
"doanxsh7620122013","Shane.Doan","RL","PHX",48,20122013,35,"5.858","5.252",95,49,6,5,90,28,38,9,9,18,9,9,0,686.47,1581.6,30.27
"reginpe8620122013","Peter.Regin","C","OTT",27,20122013,26,"0.800","0.800",10,40,2,1,29,8,15,4,1,7,3,3,0,242.12,1044.64,18.82
"jokinju8320122013","Jussi.Jokinen","C","CAR/PIT",43,20122013,29,"3.000","3.000",16,31,2,2,49,23,22,17,9,21,6,6,0,475.59,1541.41,23.58
"giontbr7920122013","Brian.Gionta","R","MTL",48,20122013,33,"5.000","5.000",34,54,4,4,83,29,40,19,11,20,3,10,0.66,634.38,1564.78,28.85
"eavespa8420122013","Patrick.Eaves","RL","DET",34,20122013,28,"1.200","1.200",39,36,3,2,39,19,14,11,4,7,2,1,-0.19,313.82,1280.28,19.69
"wolskwo8620122013","Wojtek.Wolski","LR","WSH",27,20122013,26,"0.600","0.600",5,19,3,1,42,19,12,9,11,11,2,1,-0.18,325.41,952.41,25.47
"redmoza8820122013","Zach.Redmond","D","WPG",8,20122013,24,"0.738","0.688",11,6,1,1,9,5,5,6,4,1,5,0,-2.28,131.29,258.95,33.64
"klinkro8620122013","Rob.Klinkhammer","L","PHX",22,20122013,26,"0.650","0.650",64,28,4,2,27,13,11,5,1,5,4,3,-0.24,253.9,796.24,24.18
"dumonga9020122013","Gabriel.Dumont","CR","MTL",10,20122013,21,"0.580","0.572",21,16,1,1,19,4,5,5,0,2,4,1,-1.94,92.9,378.14,19.72
"bartkma8820122013","Matt.Bartkowski","D","BOS",11,20122013,24,"0.660","0.660",10,17,1,1,9,8,12,3,5,1,3,1,-0.83,144.4,402.65,26.4
"mcquaad8620122013","Adam.McQuaid","D","BOS",32,20122013,25,"1.400","1.567",61,54,1,1,24,11,26,40,7,3,9,4,-0.71,424.35,1106.03,27.73
"kostoto7920122013","Tom.Kostopoulos","R","N.J",15,20122013,33,"0.600","0.600",23,16,0,0,11,5,4,2,1,2,3,5,0.91,131.42,605.01,17.85
"howdequ9220122013","Quinton.Howden","L","FLA",18,20122013,20,"0.900","0.870",21,26,0,0,21,8,9,6,1,9,1,5,1.29,186.77,694.83,21.19
"gordobo8320122013","Boyd.Gordon","C","PHX",48,20122013,28,"1.350","1.325",17,62,5,2,52,25,14,25,7,13,4,4,0,547.8,1720.27,24.15
"brentti8420122013","Tim.Brent","C","CAR",30,20122013,28,"0.800","0.750",29,16,0,1,18,7,7,14,2,3,1,3,0.55,218.12,1182.22,15.58
"ruututu8320122013","Tuomo.Ruutu","LR","CAR",17,20122013,29,"4.000","4.750",51,49,3,2,24,8,16,7,7,11,3,1,-0.53,226.17,606.88,27.15
"desprsi9120122013","Simon.Despres","D","PIT",33,20122013,21,"0.810","0.840",44,52,1,2,24,7,18,26,14,4,9,1,-1.09,440.48,1124.09,28.15
"dagosma8620122013","Matt.D'Agostini","RL","N.J/STL",29,20122013,25,"NA","NA",21,52,1,1,28,12,17,11,6,5,1,9,1.53,314.29,1058.66,22.89
"corvojo7720122013","Joe.Corvo","D","CAR",40,20122013,35,"2.000","2.000",23,43,1,5,44,20,34,34,11,10,5,4,-0.1,605.14,1299.28,31.78
"perryco8520122013","Corey.Perry","R","ANA",44,20122013,27,"4.875","5.325",47,68,9,5,85,34,33,15,13,15,7,6,-0.09,645.77,1497.71,30.13
"nyquigu8920122013","Gustav.Nyquist","LR","DET",22,20122013,23,"0.838","0.762",2,22,1,0,34,22,11,3,2,17,2,4,0.53,227.43,817.91,21.76
"hanzama8720122013","Martin.Hanzal","C","PHX",39,20122013,25,"2.500","3.100",88,47,5,3,62,38,29,13,13,19,8,9,0.11,548.58,1300.66,29.67
"emelial8620122013","Alexei.Emelin","D","MTL",38,20122013,26,"2.000","2.000",82,48,4,5,24,22,42,34,29,7,7,6,-0.1,617.59,1144.44,35.05
"johnsni8520122013","Nick.Johnson","R","PHX",17,20122013,26,"0.725","0.725",13,17,2,0,19,8,6,1,1,6,0,3,1.09,164.64,656.45,20.05
"dekeyda9020122013","Danny.Dekeyser","D","DET",11,20122013,22,"0.925","0.925",7,21,1,0,12,5,7,8,5,3,1,0,-0.39,155.27,364.18,29.89
"richabr8520122013","Brad.Richardson","C","L.A",16,20122013,27,"1.350","1.175",20,25,2,3,24,10,10,1,1,6,2,2,0,162.83,600.03,21.34
"pageaje9220122013","Jean-Gabriel.Pageau","C","OTT",9,20122013,19,"0.575","0.613",10,14,1,0,11,3,5,1,2,1,0,1,0.67,90.18,329.11,21.51
"carcida8520122013","Dan.Carcillo","RL","CHI",23,20122013,27,"0.800","0.825",37,29,1,0,21,4,15,6,2,6,2,3,0.29,205.15,922.89,18.19
"fehrxer8520122013","Eric.Fehr","C","WSH",41,20122013,27,"0.600","0.600",33,44,3,4,54,28,31,20,8,20,3,8,0.64,471.88,1504.14,23.88
"crackad8520122013","Adam.Cracknell","C","STL",20,20122013,27,"0.550","0.550",22,29,2,2,19,8,10,7,1,6,2,2,0,173.88,793.98,17.96
"bertuto7520122013","Todd.Bertuzzi","RL","DET",7,20122013,37,"1.975","2.075",5,5,0,1,7,3,4,0,3,0,1,0,-0.74,81.36,216.55,27.31
"backsni8720122013","Nicklas.Backstrom","C","WSH",48,20122013,24,"6.000","6.700",26,56,11,10,57,27,24,26,20,25,7,10,0.27,666.7,1620.4,29.15
"scudero7820122013","Rob.Scuderi","D","L.A",48,20122013,33,"3.400","3.400",25,37,3,7,30,14,24,48,29,5,2,1,-0.07,842.58,1438.18,36.94
"gomezsc7920122013","Scott.Gomez","C","S.J",39,20122013,32,"0.700","0.700",4,25,2,3,38,19,15,11,14,16,3,2,-0.14,420.79,1459.33,22.38
"burmial9120122013","Alex.Burmistrov","CR","WPG",44,20122013,20,"0.900","0.900",93,46,3,3,46,23,31,12,14,19,6,9,0.32,556.55,1595.18,25.87
"niskama8620122013","Matt.Niskanen","D","PIT",40,20122013,25,"2.100","2.300",46,69,3,3,39,28,41,36,12,13,4,1,-0.28,650.38,1247.47,34.27
"daugaka8820122013","Kaspars.Daugavins","L","BOS/OTT",25,20122013,24,"0.635","0.635",23,17,0,2,34,7,11,7,8,10,1,2,0.26,229.06,986.71,18.84
"cowenja9120122013","Jared.Cowen","D","OTT",7,20122013,21,"0.810","0.870",22,20,0,0,6,2,7,9,4,2,0,0,0,115.17,212.28,35.17
"tanevch8920122013","Christopher.Tanev","D","VAN",38,20122013,22,"0.900","0.900",12,109,1,4,17,14,22,52,12,10,3,7,0.43,562.49,1217.14,31.61
"larssad9220122013","Adam.Larsson","D","N.J",37,20122013,19,"0.925","0.925",35,61,3,3,27,10,26,37,19,17,6,5,-0.1,581.33,1159.37,33.4
"huberjo9320122013","Jonathan.Huberdeau","L","FLA",48,20122013,19,"0.925","0.894",29,51,5,3,75,32,35,18,22,15,8,13,0.46,655.44,1679.7,28.07
"pitkajo8320122013","Joni.Pitkanen","D","CAR",22,20122013,28,"4.500","4.500",12,35,3,1,28,12,20,25,10,7,4,3,-0.16,375.84,644.6,36.83
"kovalil8320122013","Ilya.Kovalchuk","LR","N.J",37,20122013,29,"11.000","6.667",9,28,7,1,59,26,26,4,28,6,5,6,0.1,585.97,1140.99,33.93
"hartnsc8220122013","Scott.Hartnell","L","PHI",32,20122013,30,"3.200","4.200",59,39,2,0,49,23,16,18,18,10,11,11,0,404.88,1082.4,27.22
"dalpeza8920122013","Zac.Dalpe","RC","CAR",10,20122013,22,"0.787","0.704",14,10,0,1,15,10,8,4,0,3,0,2,1.08,110.75,340.85,24.52
"landega9220122013","Gabriel.Landeskog","L","COL",36,20122013,19,"0.925","0.925",72,41,4,2,75,25,27,22,8,16,9,11,0.23,513.74,1202.53,29.93
"kaberto7820122013","Tomas.Kaberle","D","MTL",10,20122013,34,"4.250","4.250",2,9,1,2,6,2,6,11,1,1,0,0,0,109.27,334.22,24.64
"goligal8520122013","Alex.Goligoski","D","DAL",47,20122013,27,"4.200","4.600",53,67,4,8,61,37,48,48,35,4,9,9,0,796.64,1386.38,36.49
"foligma9120122013","Marcus.Foligno","LC","BUF",47,20122013,21,"0.790","0.827",103,59,5,4,43,16,18,16,9,16,9,10,0.11,548.98,1633.09,25.16
"eberljo9020122013","Jordan.Eberle","R","EDM",48,20122013,22,"0.787","0.846",31,63,12,3,93,31,23,14,25,24,5,12,0.59,710.77,1532.09,31.69
"koivusa7420122013","Saku.Koivu","C","ANA",47,20122013,37,"3.000","3.000",26,25,6,8,34,14,27,9,19,10,7,4,-0.3,605.99,1692.4,26.37
"kassima8620122013","Matt.Kassian","L","OTT",15,20122013,25,"0.550","0.575",38,12,0,0,5,4,6,4,3,1,1,1,0,100,616.37,13.96
"dillobr9020122013","Brenden.Dillon","D","DAL",48,20122013,21,"0.690","0.743",114,80,1,3,63,31,43,49,15,6,15,2,-0.93,840.88,1390.21,37.69
"aucoike7820122013","Keith.Aucoin","C","NYI",41,20122013,33,"0.650","0.650",33,31,4,2,41,17,22,20,16,21,1,7,0.77,465.82,1539.5,23.23
"mcdonan7720122013","Andy.McDonald","LC","STL",37,20122013,35,"4.200","4.700",8,26,6,0,59,19,21,11,12,13,4,11,0.86,491.08,1284.76,27.65
"latengu8720122013","Guillaume.Latendresse","L","OTT",27,20122013,25,"1.250","1.250",38,21,3,1,36,15,20,7,7,14,3,1,-0.36,330.66,927.89,26.27
"larosch8220122013","Chad.Larose","RL","CAR",35,20122013,30,"1.900","1.700",57,39,0,2,55,27,20,5,5,8,4,5,0.15,394.18,1253.49,23.92
"vandeda8320122013","David.van.Der.Gulik","LR","COL",9,20122013,29,"0.575","0.575",9,11,2,0,9,2,5,3,1,3,3,2,-0.87,69.31,352.07,16.45
"peverri8220122013","Rich.Peverley","RC","BOS",47,20122013,30,"3.000","3.250",20,50,3,2,63,25,17,17,18,16,7,4,-0.34,524.62,1740.17,23.16
"oleksst8620122013","Steve.Oleksy","D","WSH",28,20122013,26,"0.525","0.542",55,61,2,6,20,12,32,41,11,4,7,4,-0.41,434.53,921.62,32.04
"nashxri8920122013","Riley.Nash","CR","CAR",32,20122013,23,"0.787","0.704",33,46,5,0,32,15,8,10,3,30,2,2,0,378.28,1184.17,24.21
"michazb8220122013","Zbynek.Michalek","D","PHX",34,20122013,29,"4.000","4.000",34,89,1,1,38,19,25,56,11,3,3,4,0.11,564.28,1041.01,35.15
"erikslo8520122013","Loui.Eriksson","RL","DAL",48,20122013,27,"4.600","4.250",4,33,7,2,64,33,27,14,18,22,4,8,0.35,680.92,1550.17,30.52
"ekmanol9120122013","Oliver.Ekman-Larsson","D","PHX",48,20122013,21,"0.900","0.900",54,65,5,6,58,24,45,28,13,15,8,10,0.15,810.8,1457.27,35.75
"boychza8920122013","Zach.Boychuk","LR","CAR/NSH/PIT",13,20122013,22,"0.550","0.550",10,10,1,0,13,9,5,2,3,2,2,3,0.38,157.78,459.64,25.56
"vrbatra8120122013","Radim.Vrbata","R","PHX",34,20122013,31,"3.000","3.000",22,12,3,2,69,21,22,12,6,17,5,2,-0.39,465.76,1130.23,29.18
"torrera8120122013","Raffi.Torres","L","PHX/S.J",39,20122013,30,"1.750","1.750",87,42,6,4,50,24,11,15,13,12,2,5,0.38,469.93,1420.58,24.86
"schwaja9220122013","Jaden.Schwartz","LC","STL",45,20122013,20,"0.900","NA",33,52,4,2,41,14,19,18,8,21,2,5,0.35,512.83,1651.99,23.69
"galchal9420122013","Alex.Galchenyuk","LC","MTL",48,20122013,18,"0.925","0.925",23,36,12,4,57,30,25,25,6,8,7,4,-0.34,530.26,1668.9,24.11
"ferribe8720122013","Benn.Ferriero","R","NYR",4,20122013,25,"0.700","0.700",4,5,1,0,4,4,1,2,1,2,0,0,0,37.68,147.37,20.36
"bowmadr8920122013","Drayson.Bowman","L","CAR",37,20122013,23,"0.600","0.600",55,51,1,1,60,23,21,14,6,19,4,5,0.15,401.96,1338.59,23.09
"barrity9120122013","Tyson.Barrie","D","COL",32,20122013,21,"0.690","0.715",29,33,2,5,42,25,39,20,8,9,3,5,0.22,535.82,996.58,34.97
"whiteia8420122013","Ian.White","D","DET",25,20122013,28,"2.750","2.875",12,17,1,1,15,17,23,27,7,1,2,1,-0.15,409.66,769.6,34.74
"spurgja8920122013","Jared.Spurgeon","D","MIN",39,20122013,22,"0.535","0.527",42,46,1,3,33,14,33,49,10,7,2,6,0.38,625.85,1279.12,32.85
"schrojo9020122013","Jordan.Schroeder","CR","VAN",31,20122013,21,"0.900","0.900",10,19,4,0,19,8,12,11,3,13,2,1,-0.18,329,1115.65,22.77
"kanexpa8820122013","Patrick.Kane","R","CHI",47,20122013,23,"6.000","6.300",10,56,15,4,87,36,35,7,21,33,2,9,0.57,736.96,1522.98,32.61
"butlebo8720122013","Bobby.Butler","R","N.J/NSH",34,20122013,25,"0.525","0.525",14,29,2,1,29,9,15,4,4,7,1,6,1.01,297.26,1336.97,18.19
"tennyma9020122013","Matt.Tennyson","D","S.J",4,20122013,22,"0.925","0.925",4,9,1,1,8,4,5,2,2,0,0,0,0,61.87,139.5,30.72
"sharppa8120122013","Patrick.Sharp","L","CHI",28,20122013,30,"6.000","5.900",23,33,5,2,56,23,30,9,8,11,5,10,0.77,388.55,928.64,29.5
"hornqpa8720122013","Patric.Hornqvist","R","NSH",24,20122013,25,"3.250","3.083",28,33,3,3,57,16,16,8,6,6,3,3,0,310.63,875.29,26.19
"beaulna9220122013","Nathan.Beaulieu","D","MTL",6,20122013,19,"0.925","0.925",2,11,2,0,5,2,6,3,3,1,0,0,0,76.04,196.13,27.94
"lovejbe8420122013","Ben.Lovejoy","D","ANA/PIT",35,20122013,28,"0.525","0.525",72,60,3,3,44,16,23,40,8,5,11,3,-0.86,560.61,1159.23,32.6
"calvema8920122013","Matthew.Calvert","L","CBJ",42,20122013,22,"0.738","0.713",53,48,5,2,46,15,37,20,4,16,3,3,0,499.32,1507.77,24.88
"giroucl8820122013","Claude.Giroux","C","PHI",48,20122013,24,"3.500","3.750",49,34,14,3,79,35,47,22,19,13,3,13,0.84,711.21,1499.56,32.17
"galiatj8820122013","T.J..Galiardi","C","S.J",36,20122013,24,"NA","NA",36,62,5,3,55,28,24,11,13,18,6,5,-0.14,444.01,1305.98,25.37
"colexia8920122013","Ian.Cole","D","STL",15,20122013,23,"0.875","0.875",6,19,1,0,8,8,8,20,5,1,5,3,-0.5,240.49,474.67,33.63
"stonemi9020122013","Michael.Stone","D","PHX",40,20122013,22,"0.575","0.592",80,45,1,1,38,20,28,52,2,8,6,2,-0.42,569.39,1328,30.01
"staalma8720122013","Marc.Staal","D","NYR",21,20122013,25,"3.775","3.975",41,22,3,4,13,14,26,28,11,3,5,1,-0.59,404.12,579.17,41.1
"dacosst8920122013","Stephane.Da.Costa","C","OTT",9,20122013,23,"0.800","0.800",8,12,0,0,9,8,7,1,4,1,0,1,0.7,86.18,342.99,20.08
"colaica8320122013","Carlo.Colaiacovo","D","DET",6,20122013,29,"2.150","2.500",11,12,0,0,8,5,8,9,0,0,1,2,0.67,89.69,179.35,33.34
"whitnra7220122013","Ray.Whitney","LR","DAL",32,20122013,40,"4.500","4.500",10,14,7,3,34,19,23,11,24,26,0,3,0.38,468.23,1034.11,31.17
"wellwky8320122013","Kyle.Wellwood","RC","WPG",39,20122013,29,"1.600","1.600",7,37,5,2,30,9,12,10,15,18,0,3,0.39,461.06,1461.81,23.98
"clitsgr8520122013","Grant.Clitsome","D","WPG",44,20122013,27,"1.400","1.250",74,70,6,3,35,19,35,40,25,5,4,3,-0.09,695.62,1454.45,32.35
"backlmi8920122013","Mikael.Backlund","C","CGY",32,20122013,23,"0.725","0.725",26,23,3,2,71,25,27,17,16,27,4,8,0.58,411.23,1145.78,26.41
"stracty8420122013","Tyson.Strachan","D","FLA",38,20122013,27,"0.600","0.600",99,91,2,2,39,19,34,45,7,9,4,6,0.19,628.52,1237.47,33.68
"russekr8720122013","Kris.Russell","D","STL",33,20122013,25,"1.300","1.300",25,30,2,3,36,14,20,46,8,9,2,3,0.13,468.06,1087.17,30.1
"harrija8220122013","Jay.Harrison","D","CAR",47,20122013,29,"0.750","0.700",77,47,4,2,47,20,42,81,21,10,12,2,-0.76,784.85,1453.83,35.06
"hanseja8620122013","Jannik.Hansen","RL","VAN",47,20122013,26,"1.350","1.350",49,36,8,7,72,28,34,8,16,16,2,4,0.2,607.14,1606.41,27.43
"girarda8420122013","Daniel.Girardi","D","NYR",46,20122013,28,"3.400","3.325",85,79,2,7,57,39,38,92,23,13,3,3,0,878.64,1358.84,39.27
"sulzeal8420122013","Alexander.Sulzer","D","BUF",17,20122013,28,"0.725","0.725",5,29,0,1,8,5,10,16,8,1,3,3,0,243.96,529.53,31.54
"pesonha8820122013","Harri.Pesonen","L","N.J",4,20122013,24,"0.595","0.595",4,4,0,0,3,1,2,0,0,0,1,1,0,35.77,166.48,17.68
"pelusan8920122013","Anthony.Peluso","R","WPG",5,20122013,23,"0.605","0.605",7,1,2,0,4,0,0,0,1,0,2,0,-5.07,23.66,214.93,9.92
"bourqch8620122013","Chris.Bourque","L","BOS",18,20122013,26,"0.550","0.550",23,24,0,0,16,7,6,7,3,5,1,3,0.66,180.53,646.13,21.84
"bellebr8820122013","Brett.Bellemore","D","CAR",8,20122013,24,"0.525","0.525",12,21,1,1,3,7,8,8,4,3,0,1,0.64,93.77,281.52,24.99
"seminal8420122013","Alexander.Semin","R","CAR",44,20122013,28,"7.000","7.000",12,48,15,7,99,57,68,14,27,37,13,6,-0.61,690.15,1405.79,32.93
"obrieji8920122013","Jim.O'Brien","RC","OTT",29,20122013,23,"NA","NA",26,36,1,0,32,10,11,9,4,8,2,3,0.23,261.36,1092.38,19.31
"hallxta9120122013","Taylor.Hall","L","EDM",45,20122013,20,"0.900","0.900",19,80,16,5,106,35,44,18,25,26,5,15,0.92,653.03,1449.22,31.06
"borowma8920122013","Mark.Borowiecki","D","OTT",6,20122013,23,"0.610","0.610",21,15,0,0,1,0,3,3,3,0,1,2,0.92,65.31,209.43,23.77
"ballake8220122013","Keith.Ballard","D","VAN",36,20122013,29,"4.200","4.200",41,52,1,1,31,8,22,29,13,14,9,7,-0.24,491.48,1175.45,29.48
"spezzja8320122013","Jason.Spezza","C","OTT",5,20122013,29,"8.000","7.000",0,1,2,0,5,3,3,1,3,2,1,0,-0.85,70.81,160.77,30.58
"reavery8720122013","Ryan.Reaves","R","STL",43,20122013,25,"0.600","0.600",135,32,1,1,20,4,6,7,5,9,10,2,-1.52,315.98,1737.78,15.39
"paillda8420122013","Daniel.Paille","L","BOS",46,20122013,28,"1.300","1.300",43,64,5,1,51,13,15,8,11,21,3,4,0.12,488.32,1740.63,21.91
"jaskidm9320122013","Dmitrij.Jaskin","LR","STL",2,20122013,19,"0.743","0.803",2,4,0,0,2,0,0,0,0,1,0,0,0,17.08,79.81,17.63
"byfugdu8520122013","Dustin.Byfuglien","D","WPG",43,20122013,27,"4.250","5.200",70,36,5,7,90,41,45,40,46,18,14,2,-0.86,836.47,1281.33,39.5
"bennxjo8720122013","Jordie.Benn","D","DAL",26,20122013,25,"0.525","0.525",21,48,3,2,24,13,25,22,17,5,5,3,-0.35,346.88,854.93,28.86
"staalja9020122013","Jared.Staal","R","CAR",2,20122013,22,"0.575","0.567",12,2,0,0,2,0,3,1,0,2,1,1,0,25.46,74.68,25.42
"robakco9020122013","Colby.Robak","D","FLA",16,20122013,22,"0.875","0.792",4,27,1,0,8,5,15,13,3,3,2,2,0,221.69,575.49,27.81
"oshietj8620122013","T.J..Oshie","LR","STL",30,20122013,25,"NA","NA",32,42,2,1,38,20,21,18,9,16,2,8,0.86,419.14,995.32,29.63
"braunju8720122013","Justin.Braun","D","S.J",41,20122013,25,"1.000","1.250",49,71,2,4,33,28,43,42,22,11,3,5,0.19,615.54,1362.14,31.12
"stantry8920122013","Ryan.Stanton","D","CHI",1,20122013,23,"0.595","0.593",1,0,0,0,1,1,0,2,0,0,1,0,-3.56,16.86,33.72,33.33
"rheaujo8620122013","Jonathan.Rheault","R","FLA",5,20122013,26,"0.600","0.600",12,14,0,0,5,0,2,4,2,0,0,0,0,53.12,209.92,20.2
"hilleja8620122013","Jack.Hillen","D","WSH",23,20122013,26,"0.650","0.650",10,50,4,2,23,14,16,30,11,2,5,1,-0.68,352.81,750.28,31.98
"elliost9120122013","Stefan.Elliott","D","COL",18,20122013,21,"0.840","0.843",9,20,2,0,27,11,24,15,6,7,1,0,-0.22,270.12,599.28,31.07
"ekholma9020122013","Mattias.Ekholm","D","NSH",1,20122013,22,"0.900","0.900",0,2,0,0,0,0,1,0,3,1,0,0,0,13.2,37.7,25.93
"brooksh8020122013","Sheldon.Brookbank","D","CHI",26,20122013,31,"1.200","1.250",27,40,0,0,23,13,14,32,14,8,7,1,-1.15,311.81,924.09,25.23
"bissopa8520122013","Paul.Bissonnette","LR","PHX",28,20122013,27,"0.725","0.738",36,28,3,3,13,7,3,8,1,1,1,2,0.39,154.91,1160.94,11.77
"wilsoco8920122013","Colin.Wilson","C","NSH",25,20122013,22,"1.500","2.000",6,20,5,2,16,18,10,11,11,11,2,3,0.18,329.45,867.87,27.52
"wheelbl8620122013","Blake.Wheeler","R","WPG",48,20122013,26,"2.650","2.550",82,85,9,4,87,45,35,37,17,25,6,8,0.17,721.41,1634.58,30.62
"straibr8820122013","Brian.Strait","D","NYI",19,20122013,24,"0.605","0.605",32,36,1,3,12,8,9,18,3,2,4,0,-0.85,283.35,619.69,31.38
"mielean8820122013","Andy.Miele","C","PHX",1,20122013,24,"0.851","0.851",2,0,0,0,0,1,0,0,0,0,0,1,7.68,7.81,36.08,17.79
"getzlry8520122013","Ryan.Getzlaf","C","ANA",44,20122013,27,"6.125","5.325",80,43,14,6,61,24,27,31,21,22,6,3,-0.27,668.05,1493.87,30.9
"frasema9020122013","Matt.Fraser","LR","DAL",12,20122013,22,"0.585","0.560",13,22,1,1,15,6,7,8,2,2,0,3,1.33,135.19,446.05,23.26
"fraseco8520122013","Colin.Fraser","C","L.A",34,20122013,27,"0.825","0.825",70,35,4,1,16,7,13,11,1,7,3,4,0.2,296.46,1316.94,18.37
"carknma8020122013","Matt.Carkner","D","NYI",22,20122013,31,"1.500","1.500",26,27,2,0,19,11,11,19,6,3,10,0,-2.24,267.53,800.58,25.05
"prustbr8420122013","Brandon.Prust","C","MTL",38,20122013,28,"3.000","2.500",79,54,7,1,31,8,13,21,8,8,7,6,-0.14,414.09,1328.17,23.77
"mattest9420122013","Stefan.Matteau","L","N.J",17,20122013,18,"0.843","0.843",25,21,2,0,21,1,5,1,4,5,1,1,0,161.81,606.1,21.07
"lalonsh9020122013","Shawn.Lalonde","D","CHI",1,20122013,22,"0.525","0.570",3,0,0,0,0,0,1,0,0,1,0,0,0,13.61,36.97,26.91
"dowelja8520122013","Jake.Dowell","CL","MIN",2,20122013,27,"0.700","0.700",2,0,0,0,3,0,1,0,1,0,0,0,0,14.68,92.58,13.69
"wymanjt8620122013","J.T..Wyman","R","T.B",1,20122013,26,"NA","NA",0,1,0,0,0,0,0,0,1,0,0,0,0,11.62,39.53,22.71
"wilsory8720122013","Ryan.Wilson","D","COL",12,20122013,25,"2.000","2.250",17,11,0,3,19,9,12,9,6,3,3,0,-1.01,178.28,362.14,32.99
"stonema9220122013","Mark.Stone","R","OTT",4,20122013,20,"0.605","0.603",10,5,0,0,3,1,2,0,2,1,1,0,-1.62,36.94,162.25,18.55
"santomi8520122013","Mike.Santorelli","RC","FLA/WPG",34,20122013,26,"1.600","1.600",12,43,2,0,32,19,29,3,3,6,1,2,0.15,393.17,1274.81,23.57
"okposky8820122013","Kyle.Okposo","R","NYI",48,20122013,24,"2.000","2.800",46,98,13,4,82,28,30,20,33,32,8,7,-0.09,701.98,1653.92,29.8
"jordami9020122013","Michal.Jordan","D","CAR",5,20122013,22,"0.632","0.607",0,8,0,0,2,2,3,2,2,0,1,0,-1.14,52.64,191.32,21.58
"hoffmmi8920122013","Mike.Hoffman","L","OTT",3,20122013,22,"0.660","0.610",8,4,0,0,6,3,3,2,1,1,1,1,0,36.3,101.48,26.35
"toffoty9220122013","Tyler.Toffoli","RL","L.A",10,20122013,20,"0.700","0.717",4,16,1,1,15,8,9,1,1,3,1,0,-0.6,99.65,396.4,20.09
"poulibe8620122013","Benoit.Pouliot","L","T.B",34,20122013,25,"1.800","1.800",34,34,4,5,44,16,16,6,10,17,2,7,0.78,382.21,1224.74,23.78
"murraan8120122013","Andrew.Murray","L","STL",1,20122013,30,"0.600","0.600",1,3,0,0,2,0,0,0,0,0,0,0,0,7.92,42.1,15.84
"mayerja7420122013","Jamal.Mayers","RC","CHI",19,20122013,37,"0.600","0.600",26,15,1,1,10,4,2,4,2,3,2,0,-0.96,124.77,763.2,14.05
"lebladr8920122013","Drew.Leblanc","CR","CHI",2,20122013,23,"0.925","0.925",0,2,0,0,3,0,1,0,0,1,0,0,0,24.32,73.94,24.75
"josefja9120122013","Jacob.Josefson","CL","N.J",22,20122013,21,"0.900","0.900",12,24,2,0,14,11,5,4,5,8,1,3,0.55,219.61,798.15,21.58
"johnsty9020122013","Tyler.Johnson","CR","T.B",14,20122013,22,"0.740","0.757",17,7,2,1,5,8,4,3,2,2,1,2,0.41,146.72,530.45,21.67
"ellerla8920122013","Lars.Eller","CL","MTL",46,20122013,23,"1.150","1.325",81,89,9,9,66,27,30,25,16,13,12,7,-0.54,550.98,1568.08,26
"cormipa9020122013","Patrice.Cormier","LC","WPG",10,20122013,22,"0.525","0.575",15,6,0,0,4,1,5,2,0,0,0,2,2.91,41.17,456.84,8.27
"broditj9020122013","T.J..Brodie","D","CGY",47,20122013,22,"NA","NA",21,66,2,3,36,17,26,66,26,20,4,3,-0.08,792.75,1479.23,34.89
