Name,Year,Team,Number,NonAssistGoal,1stAssistGoal,2ndAssistGoal,1stAssist,2ndAssisted1stAssist,2ndAssist,NonAssistPlayers,1stAssistPlayers,2ndAssistPlayers
Chad LaRose,20122013,CAR,59,0,0,2,0,0,2,0,1,3
Scott Clemmensen,20122013,FLA,30,0,0,0,0,0,0,0,10,13
Rene Bourque,20122013,MTL,17,0,2,2,0,3,2,0,1,1
Brian Gionta,20122013,MTL,21,1,1,7,0,4,4,0,6,2
Josh Gorges,20122013,MTL,26,0,0,2,0,3,3,2,7,17
Carey Price,20122013,MTL,31,0,0,0,0,0,0,4,21,48
Raphael Diaz,20122013,MTL,61,0,0,0,0,0,5,1,4,3
Jerred Smithson,20122013,FLA,25,0,1,0,2,1,0,1,0,1
Tomas Kaberle,20122013,MTL,22,0,0,0,1,0,2,0,2,3
Alex Galchenyuk,20122013,MTL,27,0,1,8,3,10,4,0,2,5
Francis Bouillon,20122013,MTL,55,0,0,1,1,3,4,2,9,17
Michael Ryder,20122013,MTL,73,0,2,7,1,3,5,0,3,4
Ruslan Fedotenko,20122013,PHI,26,0,0,3,0,4,4,2,2,5
Bryce Salvador,20122013,N.J,24,0,0,0,0,2,0,0,3,7
Ray Whitney,20122013,DAL,13,0,1,6,1,6,3,2,3,2
Cody Eakin,20122013,DAL,20,0,1,3,1,8,8,0,0,4
Michael Ryder,20122013,DAL,73,0,0,4,0,2,2,0,1,3
Drew Miller,20122013,DET,20,0,0,3,0,2,2,2,0,1
Brian Lashoff,20122013,DET,23,0,0,1,0,2,2,1,3,3
Justin Abdelkader,20122013,DET,8,0,0,6,0,2,1,0,2,8
Philip Larsen,20122013,DAL,36,0,0,1,0,1,2,0,3,3
Brandon Yip,20122013,NSH,18,1,0,2,0,3,2,0,0,3
Chris Mason,20122013,NSH,30,0,0,0,0,0,0,1,2,11
Gabriel Bourque,20122013,NSH,57,0,0,6,0,3,2,1,1,7
Torrey Mitchell,20122013,MIN,17,0,2,2,0,3,1,0,0,0
Zenon Konopka,20122013,MIN,28,0,0,0,0,0,0,0,0,4
Craig Smith,20122013,NSH,15,0,0,2,1,1,1,1,3,3
Mikko Koivu,20122013,MIN,9,0,1,9,0,7,6,1,3,3
Patrik Berglund,20122013,STL,21,0,1,8,1,3,3,1,5,3
Chris Stewart,20122013,STL,25,0,3,8,1,5,6,2,6,3
Vladimir Sobotka,20122013,STL,17,0,0,7,1,4,3,0,2,2
Roman Polak,20122013,STL,46,0,0,1,1,0,4,0,5,13
Anze Kopitar,20122013,L.A,11,1,2,7,2,7,5,2,4,4
Matt Duchene,20122013,COL,9,2,5,8,2,11,3,1,3,2
Pierre-Alexandre Parenteau,20122013,COL,15,0,0,11,4,8,6,3,2,4
Gabriel Landeskog,20122013,COL,92,1,1,4,0,4,2,0,2,4
Joe Pavelski,20122013,S.J,8,3,0,8,2,2,2,1,2,4
Justin Schultz,20122013,EDM,19,0,0,4,1,1,6,1,3,14
TJ Galiardi,20122013,S.J,21,0,1,2,0,4,3,2,0,1
Justin Braun,20122013,S.J,61,0,0,0,0,2,4,3,0,7
Michal Handzus,20122013,S.J,26,0,0,1,0,1,0,0,0,2
Tommy Wingels,20122013,S.J,57,1,1,2,0,4,3,0,2,2
Eric Belanger,20122013,EDM,20,0,0,0,0,2,1,0,1,3
Lennart Petrell,20122013,EDM,37,0,0,2,1,0,4,0,0,1
Magnus Paajarvi,20122013,EDM,91,0,1,5,1,3,3,3,0,4
Yann Danis,20122013,EDM,34,0,0,0,0,0,0,0,0,1
James Reimer,20122013,TOR,34,0,0,0,0,0,0,7,14,50
Nazem Kadri,20122013,TOR,43,1,2,7,5,14,4,0,1,6
James van Riemsdyk,20122013,TOR,21,2,1,9,2,3,8,2,2,5
Rich Peverley,20122013,BOS,49,0,0,4,0,3,3,0,1,1
Nathan Horton,20122013,BOS,18,0,3,10,1,2,5,0,4,7
Adam McQuaid,20122013,BOS,54,0,0,1,0,1,1,0,3,8
Aaron Johnson,20122013,BOS,45,0,0,0,0,0,0,0,2,2
Steve Eminger,20122013,NYR,44,0,0,0,0,1,2,1,4,6
Chris Kelly,20122013,BOS,23,0,0,2,1,2,3,0,0,3
Nikita Nikitin,20122013,CBJ,6,0,0,2,1,1,3,1,6,14
Vinny Prospal,20122013,CBJ,22,0,2,6,1,3,11,1,2,1
Nick Foligno,20122013,CBJ,71,0,2,3,1,5,5,0,2,4
PHX,4,0,0,0,0,1,1,2,3,16
John Moore,20122013,CBJ,4,0,0,0,0,1,0,0,1,4
Adrian Aucoin,20122013,CBJ,33,0,0,0,0,2,2,1,2,6
Derick Brassard,20122013,CBJ,16,0,0,6,2,3,0,0,1,3
R.J. Umberger,20122013,CBJ,18,0,1,4,1,4,2,2,2,6
PHX,29,0,1,3,1,0,1,1,6,9
Jack Johnson,20122013,CBJ,7,0,0,2,0,4,5,0,1,14
PHX,3,0,0,5,0,7,7,2,4,9
Jay McClement,20122013,TOR,11,1,1,3,1,1,7,0,0,4
Matt Carkner,20122013,NYI,7,0,0,0,1,1,0,3,1,4
Matt Frattin,20122013,TOR,39,0,2,5,0,2,4,0,2,3
Brad Boyes,20122013,NYI,24,0,0,8,1,5,5,0,5,3
Frans Nielsen,20122013,NYI,51,0,1,2,1,6,8,1,0,1
Tyler Bozak,20122013,TOR,42,0,0,7,1,3,6,4,6,7
Phil Kessel,20122013,TOR,81,2,4,8,1,11,5,2,1,5
Leo Komarov,20122013,TOR,47,0,1,3,0,1,4,1,2,1
Jake Gardiner,20122013,TOR,51,0,0,0,0,1,1,0,0,7
Joe Finley,20122013,NYI,52,0,0,0,0,0,1,0,0,1
Wayne Simmonds,20122013,PHI,17,0,2,7,2,1,3,2,1,2
David Desharnais,20122013,MTL,51,1,1,6,3,4,6,0,4,7
Max Pacioretty,20122013,MTL,67,0,4,6,1,8,7,1,1,7
Erik Cole,20122013,MTL,72,1,0,2,0,0,2,0,3,2
Michal Neuvirth,20122013,WSH,30,0,0,0,0,0,0,2,0,16
Alexei Emelin,20122013,MTL,74,0,0,3,0,4,5,2,7,8
Andrei Markov,20122013,MTL,79,0,1,1,1,0,4,2,6,15
Joey Crabb,20122013,WSH,15,0,0,2,0,0,0,0,0,2
Christian Ehrhoff,20122013,BUF,10,0,1,3,0,6,3,0,6,18
Drew Stafford,20122013,BUF,21,0,2,4,2,3,3,0,2,1
Robyn Regehr,20122013,BUF,24,0,0,0,0,0,2,1,2,8
Tyler Ennis,20122013,BUF,63,0,3,5,0,4,5,0,0,4
Marcus Foligno,20122013,BUF,82,0,0,4,2,3,4,0,4,6
Eric Staal,20122013,CAR,12,0,6,7,7,10,10,1,1,6
Jiri Tlusty,20122013,CAR,19,1,2,12,2,5,4,0,9,6
Jordan Leopold,20122013,BUF,3,0,0,2,0,1,3,0,1,9
John Scott,20122013,BUF,32,0,0,0,0,0,0,0,2,0
Tyler Myers,20122013,BUF,57,0,0,2,0,3,0,1,8,8
Jack Skille,20122013,FLA,12,0,1,2,3,3,3,2,0,1
Shawn Matthias,20122013,FLA,18,0,3,8,2,2,2,1,5,4
Marian Gaborik,20122013,CBJ,10,0,1,8,1,7,4,0,3,5
Derek MacKenzie,20122013,CBJ,24,0,0,3,0,2,3,0,1,4
Chuck Kobasew,20122013,COL,12,0,0,5,0,3,1,1,0,4
Matt Hunwick,20122013,COL,22,0,0,0,1,2,3,2,10,13
Jarret Stoll,20122013,L.A,28,0,1,3,0,4,2,1,2,2
Teemu Hartikainen,20122013,EDM,56,0,0,0,0,0,0,0,0,0
Rick DiPietro,20122013,NYI,39,0,0,0,0,0,0,1,0,2
Matt D'Agostini,20122013,N.J,16,0,1,1,0,2,0,0,0,0
Tomas Kundratek,20122013,WSH,36,0,0,1,0,1,2,0,0,5
Stephen Gionta,20122013,N.J,11,0,2,2,2,2,4,1,3,1
N.J,29,0,0,0,0,2,3,1,3,9
Andy Greene,20122013,N.J,6,0,0,1,0,1,5,0,8,16
Ben Bishop,20122013,OTT,30,0,0,0,0,0,0,0,4,17
Kaspars Daugavins,20122013,OTT,23,0,0,1,0,0,1,0,2,0
Mark Borowiecki,20122013,OTT,74,0,0,0,0,0,0,0,0,3
Todd Bertuzzi,20122013,DET,44,0,0,2,0,0,1,0,2,0
Jonas Brodin,20122013,MIN,25,0,1,0,0,2,6,1,6,15
Jakub Kindl,20122013,DET,4,0,1,2,0,2,4,2,8,7
PIT,6,0,0,0,0,0,0,1,0,0
Nik Antropov,20122013,WPG,80,0,2,2,3,4,4,0,3,5
Cam Fowler,20122013,ANA,4,0,0,0,0,0,5,0,2,12
ANA,55,0,0,0,0,1,5,0,3,14
Jordan Schroeder,20122013,VAN,45,0,0,2,1,4,1,0,2,3
Brad Stuart,20122013,S.J,7,0,0,0,0,1,4,2,9,15
Scott Gomez,20122013,S.J,23,0,0,2,0,2,3,2,0,2
TOR,24,0,0,1,1,3,4,1,4,4
TOR,45,0,0,0,0,4,1,2,9,25
Mats Zuccarello,20122013,NYR,36,0,3,0,2,1,1,0,4,5
FLA,50,0,1,0,0,3,1,1,1,1
Brayden Schenn,20122013,PHI,10,1,0,5,1,4,5,2,4,4
Quinton Howden,20122013,FLA,42,0,0,0,0,0,0,0,0,1
Tye McGinn,20122013,PHI,15,0,1,2,0,0,2,0,0,1
Bruno Gervais,20122013,PHI,27,0,0,1,0,1,4,0,3,8
Daniel Briere,20122013,PHI,48,0,0,3,0,3,3,1,0,4
Vernon Fiddler,20122013,DAL,38,0,1,2,3,6,2,1,1,2
Tomas Vincour,20122013,DAL,81,0,0,2,0,0,1,1,0,0
David Perron,20122013,STL,57,0,3,5,0,4,7,0,1,5
Brenden Morrow,20122013,DAL,10,1,0,4,0,1,3,1,0,5
Colton Sceviour,20122013,DAL,22,0,0,0,0,0,1,0,0,0
Aaron Rome,20122013,DAL,27,0,0,0,0,3,2,1,2,7
DAL,40,0,2,1,1,3,3,0,1,4
Trevor Daley,20122013,DAL,6,0,0,2,0,3,4,3,7,15
Reilly Smith,20122013,DAL,18,0,0,3,0,4,2,0,0,1
Tom Wandell,20122013,DAL,23,0,0,1,0,0,0,0,0,2
Scott Nichol,20122013,STL,12,0,1,0,0,0,0,0,1,3
Ryan Reaves,20122013,STL,75,0,1,3,0,1,1,1,1,1
PHX,49,0,0,0,0,0,0,0,1,1
Trevor Lewis,20122013,L.A,22,0,1,3,0,5,3,1,1,4
Dwight King,20122013,L.A,74,0,0,4,0,2,3,0,3,3
Nick Schultz,20122013,EDM,15,0,0,1,0,3,4,1,3,12
Darcy Hordichuk,20122013,EDM,16,0,0,0,0,0,0,0,0,0
Nail Yakupov,20122013,EDM,10,0,0,4,0,1,3,1,3,6
Ryan Smyth,20122013,EDM,94,0,0,1,2,6,2,0,0,2
Roman Josi,20122013,NSH,59,1,0,3,0,5,2,0,3,22
Viktor Fasth,20122013,ANA,30,0,0,0,0,0,0,1,11,38
Rich Clune,20122013,NSH,16,0,0,3,0,3,2,1,1,3
Brad Staubitz,20122013,ANA,25,0,0,1,0,1,0,0,0,0
Nathan Gerbe,20122013,BUF,42,1,0,3,1,2,2,0,0,3
Mike Ribeiro,20122013,WSH,9,0,1,6,1,6,7,1,2,4
Steve Ott,20122013,BUF,9,1,2,4,1,6,5,0,2,2
Patrick Kaleta,20122013,BUF,36,0,1,0,0,0,0,1,1,1
Paul Martin,20122013,PIT,7,0,2,2,0,5,4,0,2,18
Ryan Carter,20122013,N.J,20,1,1,3,3,3,1,0,1,3
Lars Eller,20122013,MTL,81,0,0,7,3,6,9,1,1,3
Stefan Matteau,20122013,N.J,25,0,0,0,0,0,0,1,1,0
Travis Moen,20122013,MTL,32,0,1,1,0,2,2,0,3,0
Ryan White,20122013,MTL,53,0,0,1,0,0,0,1,1,1
Steve Sullivan,20122013,N.J,15,0,0,1,2,2,1,1,0,1
Michael Leighton,20122013,PHI,49,0,0,0,0,0,0,0,1,0
Jonathan Ericsson,20122013,DET,52,1,0,2,0,4,5,3,3,13
Kyle Wellwood,20122013,WPG,13,0,2,4,2,3,2,2,0,3
Alexei Ponikarovsky,20122013,WPG,23,0,1,1,0,0,0,1,0,0
Al Montoya,20122013,WPG,35,0,0,0,0,0,0,2,3,5
WPG,8,1,0,3,1,2,3,2,2,3
Thomas Hickey,20122013,NYI,14,0,0,1,0,1,2,4,8,10
Wade Redden,20122013,STL,6,0,0,2,0,1,2,0,2,6
Matt Cullen,20122013,MIN,7,1,1,5,4,9,3,2,1,4
David Backes,20122013,STL,42,0,0,5,1,10,6,3,4,2
Justin Falk,20122013,MIN,44,0,0,0,1,0,2,2,3,5
T.J. Oshie,20122013,STL,74,1,0,3,0,3,1,0,1,2
Barret Jackman,20122013,STL,5,0,1,2,1,4,3,0,6,17
Kris Russell,20122013,STL,4,0,0,0,0,2,3,1,6,9
Anton Khudobin,20122013,BOS,35,0,0,0,0,0,0,0,5,19
Brenden Dillon,20122013,DAL,4,1,0,2,0,1,4,1,4,21
PHX,31,0,0,0,0,0,0,0,1,5
PHX,12,0,0,0,0,3,3,0,0,3
PHX,32,0,1,2,0,2,0,0,1,1
Keith Ballard,20122013,VAN,4,0,0,0,0,1,1,1,2,6
Marek Zidlicky,20122013,N.J,2,1,2,0,1,2,2,2,3,11
Mark Fayne,20122013,N.J,7,0,1,0,0,0,2,0,3,5
TJ Brennan,20122013,BUF,33,0,0,0,0,0,0,0,3,2
Jochen Hecht,20122013,BUF,55,0,2,2,3,3,3,1,2,5
Chris Phillips,20122013,OTT,4,0,2,2,1,1,6,1,6,6
Mika Zibanejad,20122013,OTT,93,0,1,3,1,4,7,1,4,3
Eric Fehr,20122013,WSH,16,0,1,5,0,3,4,0,2,12
Dana Tyrell,20122013,T.B,42,0,0,1,1,1,1,0,0,2
Kris Versteeg,20122013,FLA,32,0,1,1,0,0,1,0,1,0
Jared Boll,20122013,CBJ,40,0,0,2,0,3,1,0,1,3
Colton Gillies,20122013,CBJ,9,0,0,1,0,1,0,0,0,2
Peter Budaj,20122013,MTL,30,0,0,0,0,0,0,1,6,20
Matt Anderson,20122013,N.J,12,0,0,2,1,2,3,0,3,2
Adam Henrique,20122013,N.J,14,0,0,5,1,2,0,2,3,4
Steve Bernier,20122013,N.J,18,0,0,5,1,2,2,1,2,2
Jamie Langenbrunner,20122013,STL,15,0,0,0,0,0,1,0,0,0
Tim Erixon,20122013,CBJ,20,0,0,0,0,1,2,2,5,10
Zach Redmond,20122013,WPG,25,0,0,0,0,1,1,0,1,0
Marcel Goc,20122013,FLA,57,0,0,4,2,3,2,0,4,6
Jean-Sebastien Giguere,20122013,COL,35,0,0,0,0,0,0,3,6,20
Steve Begin,20122013,CGY,25,1,0,2,0,0,4,0,2,2
Jiri Hudler,20122013,CGY,24,0,2,3,3,4,7,0,1,5
Roman Cervenka,20122013,CGY,10,0,0,7,1,1,3,0,1,2
Mark Fistric,20122013,EDM,45,0,0,0,0,4,2,0,1,4
Mike Knuble,20122013,PHI,9,0,2,1,1,2,0,0,0,4
James Wright,20122013,WPG,17,0,1,1,0,1,2,1,2,4
Matt D'Agostini,20122013,STL,36,0,0,1,0,0,1,0,1,2
Jordin Tootoo,20122013,DET,22,1,0,2,1,2,1,1,0,2
DAL,60,0,0,6,0,4,3,0,1,3
PHX,24,0,0,4,4,5,0,0,1,4
Jamie Benn,20122013,DAL,14,2,2,5,2,7,5,2,0,4
Sami Vatanen,20122013,ANA,45,0,0,1,0,0,0,0,0,3
Peter Harrold,20122013,N.J,10,0,0,1,0,0,1,0,1,2
Krys Barch,20122013,N.J,22,0,0,0,0,0,0,0,3,1
Robert Bortuzzo,20122013,PIT,41,0,0,2,0,1,1,0,0,6
P.K. Subban,20122013,MTL,76,0,1,3,2,3,3,0,7,18
Cody McCormick,20122013,BUF,8,0,0,0,0,0,0,0,0,0
Mike Weber,20122013,BUF,6,0,0,1,0,1,4,1,2,12
EDM,57,0,0,0,0,0,0,0,0,0
Ryan Whitney,20122013,EDM,6,0,0,4,0,0,2,2,1,8
David Van Der Gulik,20122013,COL,14,0,0,0,1,1,0,0,2,0
David Steckel,20122013,TOR,20,0,0,0,0,0,0,0,0,0
Colton Orr,20122013,TOR,28,0,0,1,0,2,0,0,1,4
Frazer McLaren,20122013,TOR,38,0,0,3,0,1,1,0,0,1
Jonathan Marchessault,20122013,CBJ,36,0,0,0,0,0,0,0,0,0
David Savard,20122013,CBJ,58,0,0,0,0,0,0,0,0,0
Richard Bachman,20122013,DAL,31,0,0,0,0,0,0,1,3,21
DAL,43,0,0,0,0,1,1,0,0,5
PHX,21,0,0,0,0,0,0,0,1,0
ANA,65,0,0,3,2,2,1,0,1,4
Jonathan Bernier,20122013,L.A,45,0,0,0,0,0,0,2,5,22
Brandon Sutter,20122013,PIT,16,1,1,6,1,3,2,1,4,3
Dustin Jeffrey,20122013,PIT,17,0,0,1,0,0,1,0,0,1
Adam Larsson,20122013,N.J,5,0,0,0,1,1,3,0,7,9
Tim Wallace,20122013,CAR,29,0,0,1,0,1,0,1,0,0
Michael Sgarbossa,20122013,COL,43,0,0,0,0,0,0,0,0,0
Shane O'Brien,20122013,COL,5,0,0,0,0,2,2,1,6,7
Andrew Desjardins,20122013,S.J,10,0,1,1,0,1,0,0,1,2
Jason Demers,20122013,S.J,5,0,0,1,0,1,1,0,1,3
Adam Burish,20122013,S.J,37,0,0,0,0,1,1,1,0,1
NYR,47,0,0,1,0,1,0,1,4,0
CBJ,48,0,0,1,0,0,0,0,0,1
Cody Goloubef,20122013,CBJ,29,0,0,0,0,0,0,0,1,1
Adam Pardy,20122013,BUF,27,0,0,0,0,1,3,0,4,3
Zac Rinaldo,20122013,PHI,36,0,0,2,0,2,0,1,0,0
Tom Sestito,20122013,PHI,32,0,0,2,1,1,0,1,4,1
Pierre-Cedric Labrie,20122013,T.B,76,0,0,2,0,1,0,0,0,1
Tomas Tatar,20122013,DET,21,0,2,1,0,2,1,0,1,1
Jake Allen,20122013,STL,34,0,0,0,0,0,0,0,9,21
Jonathon Blum,20122013,NSH,7,1,0,0,0,3,3,0,2,6
Jimmy Hayes,20122013,CHI,22,0,0,0,0,1,1,2,0,1
James Sheppard,20122013,S.J,15,1,0,0,0,1,2,1,0,2
Colby Armstrong,20122013,MTL,20,1,0,1,1,1,1,1,2,2
Leland Irving,20122013,CGY,37,0,0,0,0,0,0,0,1,8
TJ Brodie,20122013,CGY,7,0,0,2,0,2,4,2,5,12
Cory Emmerton,20122013,DET,25,0,1,4,0,1,1,1,1,2
Petr Mrazek,20122013,DET,34,0,0,0,0,0,0,1,0,6
Joakim Andersson,20122013,DET,18,0,0,2,0,1,1,2,3,4
MIN,63,0,1,6,1,4,1,0,1,5
PHX,37,0,2,3,0,2,5,0,1,1
PHX,20,0,0,0,0,0,0,0,2,0
Gregory Campbell,20122013,BOS,11,0,0,2,2,3,3,0,5,4
Braydon Coburn,20122013,PHI,5,0,0,1,0,3,1,2,4,11
Erik Gudbranson,20122013,FLA,44,0,0,0,0,0,2,0,2,6
Nate Prosser,20122013,MIN,39,0,0,0,0,0,0,0,3,2
Ben Street,20122013,CGY,38,0,0,0,0,0,0,0,0,1
Sven Baertschi,20122013,CGY,27,0,0,0,0,0,1,0,0,2
DET,63,0,0,3,1,2,0,2,3,3
Alex Killorn,20122013,T.B,17,0,2,3,0,5,3,0,2,4
Darroll Powe,20122013,NYR,8,0,0,0,0,0,0,1,3,0
Arron Asham,20122013,NYR,45,0,2,0,0,0,0,0,0,2
Brian Boucher,20122013,PHI,33,0,0,0,0,0,0,0,0,2
Andreas Nodl,20122013,CAR,14,0,0,0,0,0,1,0,0,0
Lubomir Visnovsky,20122013,NYI,11,0,0,1,0,1,3,3,10,15
Josh Bailey,20122013,NYI,12,0,0,10,0,2,3,0,2,3
Douglas Murray,20122013,S.J,3,0,0,0,0,0,3,1,2,2
Brent Burns,20122013,S.J,88,2,1,4,3,2,3,0,1,2
Aaron Palushaj,20122013,COL,17,0,0,2,1,2,4,0,1,3
Milan Lucic,20122013,BOS,17,0,2,4,0,10,8,1,5,7
Mike Lundin,20122013,OTT,10,0,0,0,0,1,0,0,0,2
Richard Panik,20122013,T.B,71,0,0,4,0,0,2,0,1,3
Mark Stuart,20122013,WPG,5,0,0,2,1,0,1,1,6,10
Chris VandeVelde,20122013,EDM,54,0,0,0,0,0,0,0,1,0
Ben Eager,20122013,EDM,55,0,1,0,0,0,1,0,0,0
Darcy Kuemper,20122013,MIN,35,0,0,0,0,0,0,2,1,3
Stephane Da Costa,20122013,OTT,24,0,0,1,0,0,0,0,0,0
Patrick Eaves,20122013,DET,17,0,1,1,1,2,2,0,1,2
Paul Byron,20122013,CGY,32,0,0,0,0,1,0,0,0,0
Shea Weber,20122013,NSH,6,0,1,5,0,4,6,1,2,16
Mike Rupp,20122013,MIN,27,0,1,0,0,2,1,0,2,0
Zach Bogosian,20122013,WPG,44,0,0,5,0,1,5,1,6,9
Peter Holland,20122013,ANA,74,0,0,2,0,2,0,0,1,5
ANA,62,0,0,2,0,1,0,0,1,0
Gustav Nyquist,20122013,DET,14,2,0,1,1,0,0,0,0,1
Tim Kennedy,20122013,S.J,46,0,0,2,0,0,0,0,1,0
Joey MacDonald,20122013,CGY,35,0,0,0,0,0,0,1,8,26
Ryan Kesler,20122013,VAN,17,0,0,2,0,4,2,1,0,2
Eric Gryba,20122013,OTT,62,0,0,2,0,2,1,1,6,3
Cody Franson,20122013,TOR,4,0,0,1,1,5,8,1,9,13
Derek Grant,20122013,OTT,57,0,0,0,0,0,0,0,0,0
Dave Dziurzynski,20122013,OTT,59,0,0,2,0,0,0,0,1,0
Mike Brown,20122013,TOR,18,0,0,0,0,1,0,0,0,1
PHI,29,1,0,2,0,2,0,0,2,7
Bobby Butler,20122013,N.J,9,0,0,1,1,0,0,0,0,0
Nick Drazenovic,20122013,CBJ,34,0,0,0,0,0,0,0,1,0
Nikolai Khabibulin,20122013,EDM,35,0,0,0,0,0,0,2,4,11
Anton Babchuk,20122013,CGY,33,0,0,0,0,0,1,0,1,2
Jason Zucker,20122013,MIN,16,1,0,3,0,0,1,0,3,2
Stefan Elliott,20122013,COL,46,0,0,1,1,1,0,1,2,5
Marc-Andre Bergeron,20122013,CAR,47,0,0,0,0,1,0,0,0,3
Daniel Taylor,20122013,CGY,41,0,0,0,0,0,0,0,2,1
CBJ,43,0,0,0,0,0,0,0,0,1
Ben Lovejoy,20122013,ANA,6,0,0,0,1,2,3,0,2,14
Eric Tangradi,20122013,WPG,27,1,0,0,0,2,1,1,2,0
Jussi Rynnas,20122013,TOR,40,0,0,0,0,0,0,0,0,1
Jonas Gustavsson,20122013,DET,50,0,0,0,0,0,1,0,1,4
Beau Bennett,20122013,PIT,19,0,0,2,1,3,3,0,3,2
Drew Shore,20122013,FLA,15,0,0,0,0,2,1,0,3,4
David Booth,20122013,VAN,7,0,0,0,0,0,2,0,1,0
Theo Peckham,20122013,EDM,24,0,0,0,0,0,0,1,0,1
FLA,35,0,0,0,0,0,0,1,8,19
Tanner Glass,20122013,PIT,15,0,0,2,0,2,1,0,1,3
Matt Gilroy,20122013,NYR,97,0,0,0,0,0,0,0,0,0
Colby Robak,20122013,FLA,47,0,0,0,0,1,0,1,1,5
Andrew Alberts,20122013,VAN,41,0,0,0,1,0,0,0,1,2
Kevin Poulin,20122013,NYI,60,0,0,0,0,0,0,0,3,5
Matt Fraser,20122013,DAL,25,0,0,1,0,1,1,0,0,1
Anthony Peluso,20122013,WPG,14,0,0,0,0,2,0,0,0,0
Roman Hamrlik,20122013,NYR,40,0,0,0,0,0,0,0,1,0
Tomas Plekanec,20122013,MTL,14,0,2,8,1,4,2,1,2,4
Philipp Grubauer,20122013,WSH,31,0,0,0,0,0,0,0,0,2
Robin Lehner,20122013,OTT,40,0,0,0,0,0,0,0,5,15
Keith Aulie,20122013,T.B,3,0,1,1,1,2,1,0,6,10
Erik Cole,20122013,DAL,72,0,0,5,0,0,0,1,2,3
Ryan Jones,20122013,EDM,28,1,0,1,0,3,2,0,1,1
Chris Porter,20122013,STL,32,0,1,1,2,2,2,1,0,4
Adam Cracknell,20122013,STL,79,0,1,1,0,2,2,0,0,0
Simon Gagne,20122013,PHI,12,0,0,3,0,2,3,1,3,1
Mark Eaton,20122013,PIT,4,0,0,0,0,0,0,3,3,12
Deryk Engelland,20122013,PIT,5,0,0,0,0,2,4,1,3,13
Tim Gleason,20122013,CAR,6,0,0,0,0,2,6,2,7,13
Riley Nash,20122013,CAR,20,0,0,4,1,4,0,1,0,2
Tom Sestito,20122013,VAN,29,0,0,1,0,0,0,0,1,1
Cam Barker,20122013,VAN,18,0,0,0,0,1,1,0,2,2
T.B,74,0,0,2,0,0,2,0,2,1
Brandon McMillan,20122013,ANA,64,0,0,0,0,0,1,0,0,0
N.J,35,0,0,0,0,0,0,0,0,0
Steve Oleksy,20122013,WSH,61,0,0,1,0,2,6,1,4,10
Brian Flynn,20122013,BUF,65,0,1,4,0,2,3,0,0,4
Justin Peters,20122013,CAR,35,0,0,0,0,0,0,1,6,21
Mike Brown,20122013,EDM,13,0,0,1,0,0,0,0,0,1
Dan Girardi,20122013,NYR,5,0,0,2,1,1,7,4,6,8
Nolan Yonkman,20122013,FLA,34,0,0,0,0,0,0,0,1,1
Antti Miettinen,20122013,WPG,20,0,0,3,0,0,2,1,3,3
Jonathan Rheault,20122013,FLA,52,0,0,0,0,0,0,0,1,1
Ryan O'Reilly,20122013,COL,90,0,0,3,1,2,8,2,1,3
OTT,16,0,0,0,0,0,0,0,0,1
Jay Pandolfo,20122013,BOS,29,0,0,0,0,0,0,0,0,0
Kevin Porter,20122013,BUF,12,0,0,3,0,3,1,0,0,3
Yannick Weber,20122013,MTL,68,0,0,0,0,0,1,0,0,0
Kevin Westgarth,20122013,CAR,8,0,0,2,1,0,1,0,1,0
Jeremy Welsh,20122013,CAR,23,0,0,0,1,0,0,0,0,0
Brett Sutter,20122013,CAR,42,0,0,0,0,0,0,0,0,0
Dalton Prout,20122013,CBJ,47,0,0,1,0,0,5,1,3,9
Zach Boychuk,20122013,NSH,23,0,0,1,0,0,0,1,1,0
Jordan Caron,20122013,BOS,38,0,0,1,0,1,1,0,0,1
Radek Martinek,20122013,NYI,4,0,0,3,0,0,0,0,0,3
Alex Stalock,20122013,S.J,32,0,0,0,0,0,0,0,0,0
Jeff Frazee,20122013,N.J,31,0,0,0,0,0,0,0,0,2
CAR,58,0,0,1,0,0,0,0,0,0
Ben Bishop,20122013,T.B,30,0,0,0,0,0,0,1,5,17
Gabriel Dumont,20122013,MTL,37,0,0,1,0,1,1,0,0,0
PHX,36,0,0,4,1,3,2,0,1,1
Brian McGrattan,20122013,CGY,16,0,0,3,0,0,0,0,0,0
MTL,64,0,0,0,0,0,0,0,1,0
Derek Meech,20122013,WPG,7,0,0,0,0,1,0,0,2,3
Nick Leddy,20122013,CHI,8,1,0,3,1,2,3,3,8,10
Cameron Schilling,20122013,WSH,45,0,0,0,0,0,0,0,0,0
Rob Scuderi,20122013,L.A,7,0,0,1,0,2,7,1,6,16
WSH,24,0,0,0,0,1,0,0,1,1
CHI,39,0,1,0,0,2,1,1,0,2
Bobby Butler,20122013,NSH,19,0,1,2,0,2,2,0,1,0
Chris Mueller,20122013,NSH,17,0,0,2,0,1,2,0,1,1
Victor Bartley,20122013,NSH,64,0,0,0,2,2,3,0,1,6
Matt Kassian,20122013,OTT,28,0,0,1,0,0,0,0,2,0
Ville Leino,20122013,BUF,23,0,0,1,0,1,2,0,0,0
Joffrey Lupul,20122013,TOR,19,2,2,4,1,4,2,0,3,1
MTL,42,0,0,0,1,0,1,1,1,3
Mike Blunden,20122013,MTL,45,0,0,0,0,0,0,1,0,0
Adam Hall,20122013,CAR,18,0,0,0,0,0,0,0,0,0
