Name,Year,Team,Number,NonAssistGoal,1stAssistGoal,2ndAssistGoal,1stAssist,2ndAssisted1stAssist,2ndAssist,NonAssistPlayers,1stAssistPlayers,2ndAssistPlayers
Frazer McLaren,20132014,TOR,38,0,0,0,0,0,0,0,1,0
Nikita Nikitin,20132014,CBJ,6,0,0,2,2,6,5,3,6,25
T.B,56,0,1,2,0,2,0,2,1,2
Carlo Colaiacovo,20132014,STL,13,0,0,1,0,3,0,0,3,4
Ilya Bryzgalov,20132014,EDM,80,0,0,0,0,0,0,3,7,33
Nolan Yonkman,20132014,ANA,40,0,0,0,0,0,1,0,0,2
Mike Sislo,20132014,N.J,34,0,0,2,1,4,4,3,3,16
Dion Phaneuf,20132014,TOR,3,1,2,5,4,7,12,6,24,39
Andrew Ebbett,20132014,PIT,25,0,0,0,0,1,0,0,0,0
Simon Despres,20132014,PIT,47,0,0,0,1,1,3,2,2,12
Brad Malone,20132014,COL,42,0,0,3,0,0,2,0,0,0
Tim Jackman,20132014,ANA,18,0,0,3,0,0,1,0,2,1
Erik Haula,20132014,MIN,56,1,2,3,0,3,6,1,1,3
Luke Adam,20132014,BUF,72,0,0,1,0,0,0,0,2,1
Matt D'Agostini,20132014,BUF,27,1,0,4,1,0,5,1,2,7
Corey Tropp,20132014,CBJ,26,0,0,2,0,3,5,2,0,8
Dan Girardi,20132014,NYR,5,0,1,4,0,7,12,6,16,34
Joe Piskula,20132014,NSH,47,0,0,0,0,0,0,0,1,0
Jason Zucker,20132014,MIN,16,0,0,4,0,0,1,0,3,3
Paul Byron,20132014,CGY,32,0,1,6,2,10,2,0,4,5
Alex Grant,20132014,ANA,51,0,0,2,0,0,0,0,0,1
Jamie Oleksiak,20132014,DAL,5,0,0,0,0,0,0,2,0,3
Anton Stralman,20132014,NYR,6,0,0,1,0,4,8,3,14,29
John Albert,20132014,WPG,70,0,1,0,0,0,0,0,0,0
Brandon Prust,20132014,MTL,8,0,0,6,0,5,2,1,3,3
Calvin de Haan,20132014,NYI,44,0,1,2,2,5,6,1,9,17
WSH,81,0,0,3,0,3,5,1,4,25
Philipp Grubauer,20132014,WSH,31,0,0,0,0,0,0,1,6,30
Martin Jones,20132014,L.A,31,0,0,0,0,0,1,3,10,34
Tuomo Ruutu,20132014,N.J,15,0,0,5,0,6,4,0,1,3
Jarome Iginla,20132014,BOS,12,0,3,27,3,16,12,5,6,25
Mike Hoffman,20132014,OTT,68,0,0,3,0,2,1,0,4,4
Matt Taormina,20132014,T.B,55,0,0,0,0,0,0,0,0,2
Martin Marincin,20132014,EDM,85,0,0,0,0,3,3,4,6,12
CAR,32,0,0,1,1,2,0,0,0,0
Lane MacDermid,20132014,CGY,28,0,0,0,0,0,0,0,0,0
John-Michael Liles,20132014,TOR,26,0,0,0,0,0,0,0,2,1
Jerry D'Amigo,20132014,TOR,29,0,0,1,0,1,1,1,0,1
N.J,23,0,0,0,1,1,1,0,1,0
Anton Lander,20132014,Roman Horak,20132014,EDM,51,0,0,0,0,1,0,0,2,5
NYR,42,0,0,0,0,0,0,0,0,0
Mike McKenna,20132014,Curtis McElhinney,20132014,CBJ,30,0,0,0,0,0,0,1,3,6
Cody Ceci,20132014,OTT,5,1,0,2,0,4,2,1,8,17
Aaron Rome,20132014,DAL,27,0,0,0,0,1,0,2,2,7
Colton Sceviour,20132014,DAL,22,0,1,7,0,1,3,1,2,3
Kent Simpson,20132014,CHI,40,0,0,0,0,0,0,0,0,1
Nick Johnson,20132014,BOS,32,0,0,0,0,0,0,0,0,0
Dmitry Kulikov,20132014,FLA,7,1,3,4,1,4,6,4,14,29
Eric O'Dell,20132014,WPG,58,1,0,2,0,0,4,2,1,1
Matt Ellis,20132014,BUF,37,0,0,4,1,1,0,1,2,0
Tomas Jurco,20132014,DET,26,0,0,8,0,4,3,2,2,5
Chris VandeVelde,20132014,PHI,76,0,0,0,0,0,1,0,0,2
Chris Porter,20132014,STL,32,0,0,0,0,0,1,0,2,0
Brian Dumoulin,20132014,PIT,8,0,0,0,0,1,0,0,0,4
David Warsofsky,20132014,BOS,79,0,0,1,0,1,0,0,3,4
Cameron Gaunce,20132014,DAL,36,0,0,0,0,0,0,0,3,5
Ryan Strome,20132014,NYI,18,0,0,7,0,5,6,0,4,9
Gilbert Brule,20132014,PHX,8,0,0,0,0,0,0,0,0,0
Torrey Mitchell,20132014,Linus Omark,20132014,BUF,17,0,0,1,0,0,2,0,2,4
Riley Sheahan,20132014,DET,15,2,2,5,1,12,2,2,4,7
Harry Zolnierczyk,20132014,PIT,39,0,0,2,0,0,0,0,0,0
Philip Samuelsson,20132014,PIT,55,0,0,0,0,0,0,0,0,0
Jean-Philippe Cote,20132014,T.B,22,0,0,0,0,1,2,0,1,0
Maxime Fortunus,20132014,DAL,73,0,0,0,0,0,1,0,0,0
Julian Melchiori,20132014,WPG,71,0,0,0,0,0,0,0,0,0
Matt Fraser,20132014,BOS,25,0,0,2,0,0,0,0,1,2
Alex Petrovic,20132014,FLA,72,0,0,0,0,1,0,1,1,4
Drew Shore,20132014,FLA,15,0,1,4,0,0,2,0,0,2
STL,26,0,0,1,0,1,0,0,1,0
NYR,37,0,0,0,0,0,0,0,0,0
Mike Rupp,20132014,MIN,27,0,0,0,0,1,0,0,0,0
Bracken Kearns,20132014,S.J,38,0,0,3,0,2,0,0,1,4
Frank Corrado,20132014,VAN,26,1,0,0,0,0,0,1,1,4
EDM,12,0,0,1,0,0,0,0,0,0
Nikita Kucherov,20132014,T.B,86,0,0,6,1,4,2,0,1,2
Niklas Svedberg,20132014,BOS,72,0,0,0,0,0,0,0,0,3
John-Michael Liles,20132014,CAR,26,0,1,1,0,4,3,2,7,16
Mark Stone,20132014,OTT,61,0,0,4,1,2,1,1,2,5
EDM,59,0,0,0,0,0,0,0,0,0
Justin Florek,20132014,BOS,57,0,0,1,0,1,0,0,1,0
Ed Jovanovski,20132014,FLA,55,1,0,0,0,1,3,5,4,8
Alexey Marchenko,20132014,DET,47,0,0,0,0,0,0,0,2,0
Brett Bulmer,20132014,MIN,54,0,0,0,0,0,0,0,0,0
Tim Jackman,20132014,Ladislav Smid,20132014,Kevin Westgarth,20132014,CGY,15,0,1,4,0,3,0,0,1,1
Petter Granberg,20132014,Tim Gleason,20132014,TOR,8,0,0,1,0,1,3,2,5,4
Zenon Konopka,20132014,BUF,24,0,0,0,0,0,1,0,2,1
Nathan Horton,20132014,CBJ,8,0,1,3,0,8,6,4,1,7
Jonathon Blum,20132014,MIN,7,0,0,0,0,1,0,0,1,1
Karl Stollery,20132014,COL,3,0,0,0,0,0,0,0,1,0
Daniel Carcillo,20132014,NYR,13,1,0,2,0,0,0,0,3,2
Nick Drazenovic,20132014,PIT,40,0,0,0,0,0,0,0,0,0
Joacim Eriksson,20132014,VAN,30,0,0,0,0,0,0,0,0,1
Devan Dubnyk,20132014,NSH,40,0,0,0,0,0,0,1,1,6
Eriah Hayes,20132014,S.J,76,0,0,1,0,0,0,0,1,0
Kellan Lain,20132014,VAN,54,0,0,1,0,0,0,0,1,0
Philip Varone,20132014,BUF,84,0,0,1,0,1,0,0,0,0
NSH,18,0,0,0,0,1,0,0,0,4
Casey Wellman,20132014,WSH,48,0,0,2,0,0,1,0,0,2
COL,30,0,0,0,0,0,0,0,0,2
Jordan Schroeder,20132014,VAN,45,0,2,1,1,0,2,0,0,3
Chad Ruhwedel,20132014,BUF,5,0,0,0,0,1,0,2,2,4
Aaron Palushaj,20132014,CAR,37,0,0,0,0,0,0,0,0,0
Colton Sissons,20132014,NSH,84,0,0,1,0,2,1,1,1,0
Michael Del Zotto,20132014,NSH,5,0,0,1,0,3,0,0,1,4
MTL,60,0,0,0,0,0,0,0,0,0
Yann Sauve,20132014,VAN,47,0,0,0,0,0,0,0,0,0
Raphael Diaz,20132014,VAN,24,0,0,1,0,0,0,0,0,0
Patrick Wey,20132014,WSH,56,0,0,0,0,1,2,0,1,2
Julien Brouillette,20132014,WSH,59,0,0,1,0,1,0,0,0,6
Dale Weise,20132014,MTL,22,0,1,2,0,0,1,0,0,2
Cedrick Desjardins,20132014,T.B,31,0,0,0,0,0,0,0,0,1
Paul Postma,20132014,WPG,4,0,0,1,0,1,1,1,0,4
NSH,21,0,0,1,0,1,0,0,0,0
Anders Lee,20132014,NYI,27,0,2,7,0,2,3,0,1,5
Peter Regin,20132014,CHI,12,0,0,2,0,1,1,0,3,1
Adam Burish,20132014,S.J,37,0,0,0,0,0,0,0,1,1
Raffi Torres,20132014,S.J,13,0,0,3,0,1,1,0,0,0
Nicolas Deschamps,20132014,WSH,94,0,0,0,0,0,0,0,0,0
Joni Ortio,20132014,CGY,37,0,0,0,0,0,2,0,5,19
Michael Kostka,20132014,T.B,21,0,1,1,1,3,2,1,4,7
Markus Granlund,20132014,CGY,60,0,1,1,0,1,0,0,0,1
T.B,65,0,0,0,0,0,0,0,0,0
Ryan Miller,20132014,STL,39,0,0,0,0,0,0,3,7,33
Chris Stewart,20132014,BUF,80,0,0,0,0,0,0,0,1,1
Lucas Lessio,20132014,PHX,38,0,0,2,0,1,3,0,0,3
Martin St. Louis,20132014,NYR,26,0,1,0,0,5,2,1,0,3
Ryan Stoa,20132014,WSH,29,0,0,0,0,0,0,0,0,0
Andrew MacDonald,20132014,PHI,47,0,0,0,1,0,3,2,2,3
Dustin Penner,20132014,Aaron Volpatti,20132014,WSH,17,0,1,0,0,2,0,0,0,3
Corban Knight,20132014,CGY,10,0,0,1,0,0,0,0,0,3
Ales Hemsky,20132014,OTT,83,0,3,1,0,4,9,1,1,6
Dustin Tokarski,20132014,MTL,35,0,0,0,0,0,0,0,1,4
Cameron Schilling,20132014,WSH,45,0,0,0,0,0,0,0,0,0
Marian Gaborik,20132014,L.A,12,0,0,5,1,6,4,0,1,6
Dmitry Korobov,20132014,Ryan Callahan,20132014,T.B,24,0,1,5,0,1,5,2,5,10
Nick Schultz,20132014,CBJ,15,0,0,0,0,1,0,0,0,1
STL,29,0,0,0,1,2,0,0,0,1
Patrick Eaves,20132014,NSH,17,0,0,0,0,0,0,0,0,0
Shawn Matthias,20132014,VAN,27,0,1,2,0,0,4,1,0,1
Jacob Markstrom,20132014,VAN,35,0,0,0,0,0,0,2,1,6
Thomas Vanek,20132014,Christian Thomas,20132014,MTL,20,0,2,4,1,3,5,0,1,5
Martin Erat,20132014,PHX,10,1,0,1,0,2,1,0,1,1
Mike Weaver,20132014,MTL,43,0,0,1,0,1,5,1,5,4
Marcel Goc,20132014,PIT,57,0,0,0,0,0,2,0,1,1
Michal Neuvirth,20132014,BUF,34,0,0,0,0,0,0,0,1,0
Dylan Olsen,20132014,FLA,4,0,0,3,1,3,5,5,5,9
Ben Hanowski,20132014,CGY,58,0,0,0,0,0,2,0,1,0
CGY,56,0,0,0,0,3,1,0,0,3
Jaroslav Halak,20132014,WSH,41,0,0,0,0,0,0,0,4,24
Matt Moulson,20132014,MIN,26,0,1,5,0,6,1,0,0,6
Andrej Meszaros,20132014,BOS,41,0,0,2,1,0,2,1,1,8
FLA,67,1,2,2,1,0,2,0,0,4
Brandon Pirri,20132014,FLA,73,1,0,6,0,2,5,0,1,1
Cory Conacher,20132014,BUF,88,1,2,0,0,2,1,1,0,3
Ilya Bryzgalov,20132014,MIN,30,0,0,0,0,0,0,0,7,27
Chris Summers,20132014,PHX,20,0,0,2,0,0,1,1,0,2
Brandon Gormley,20132014,PHX,33,0,0,0,0,0,0,1,0,3
Nicklas Jensen,20132014,VAN,46,0,0,3,0,3,0,2,0,5
Lubomir Visnovsky,20132014,NYI,11,1,0,2,0,2,6,0,3,13
Joey Crabb,20132014,FLA,10,0,0,0,0,1,0,0,0,0
Evgeny Kuznetsov,20132014,WSH,92,0,0,3,0,2,4,0,0,2
Chris Mueller,20132014,DAL,18,0,0,0,0,0,0,0,0,0
Viktor Fasth,20132014,EDM,35,0,0,0,0,0,0,1,3,12
EDM,84,0,0,1,0,1,1,0,0,6
Paul Carey,20132014,COL,28,0,0,0,0,0,0,0,0,3
Kris Russell,20132014,CGY,4,0,1,6,3,8,10,1,12,34
Dan Ellis,20132014,FLA,39,0,0,0,0,0,0,1,2,8
Quinton Howden,20132014,FLA,42,1,0,3,1,1,0,1,0,0
Colby Robak,20132014,FLA,47,0,0,0,0,1,1,0,2,4
Cristopher Nilstorp,20132014,DAL,41,0,0,0,0,0,0,0,0,0
Kevin Czuczman,20132014,NYI,24,0,0,0,0,2,0,0,2,3
Johan Sundstrom,20132014,NYI,28,0,0,0,0,0,1,0,1,0
Mike Halmo,20132014,NYI,43,0,1,0,0,0,0,0,0,0
Nathan Lawson,20132014,OTT,29,0,0,0,0,0,0,1,0,1
Nathan Lieuwen,20132014,BUF,50,0,0,0,0,0,0,1,1,4
Stephane Robidas,20132014,Patrick Maroon,20132014,ANA,19,0,0,1,1,1,2,2,1,7
Reto Berra,20132014,COL,20,0,0,0,0,0,0,0,0,3
Matt Hackett,20132014,BUF,31,0,0,0,0,0,0,1,4,7
Calle Jarnkrok,20132014,NSH,19,0,0,2,2,1,4,0,0,4
Kenny Agostino,20132014,CGY,51,0,0,1,1,0,0,0,0,0
Chris Brown,20132014,WSH,67,0,0,1,1,0,0,0,0,0
Drew MacIntyre,20132014,TOR,35,0,0,0,0,0,0,0,0,3
Garrett Wilson,20132014,FLA,28,0,0,0,0,0,0,0,0,0
Ryan Whitney,20132014,FLA,6,0,0,0,0,0,0,0,1,1
Teuvo Teravainen,20132014,CHI,86,0,0,0,0,0,0,0,0,1
John Persson,20132014,NYI,56,0,0,1,0,0,0,0,1,0
Matt Carey,20132014,CHI,25,0,0,1,0,0,0,0,0,0
Jonathan Racine,20132014,FLA,58,0,0,0,0,0,0,0,0,0
Patrik Nemeth,20132014,DAL,37,0,0,0,0,0,0,1,1,0
Jake Dowell,20132014,MIN,18,0,0,0,0,0,0,0,0,0
Matt Frattin,20132014,CBJ,23,0,0,0,0,0,1,0,1,0
Jake McCabe,20132014,BUF,29,0,0,0,0,0,1,0,1,0
Bryce Van Brabant,20132014,CGY,48,0,0,0,0,0,0,0,1,0
Bobby Butler,20132014,FLA,26,0,0,0,0,0,1,0,0,1
Cody McCormick,20132014,MIN,8,0,0,1,1,0,0,0,0,2
Andrew Campbell,20132014,L.A,81,0,0,0,0,0,0,0,0,1
Scott Mayfield,20132014,NYI,42,0,0,0,0,0,0,0,1,0
Michael Hutchinson,20132014,WPG,34,0,0,0,0,0,0,0,1,5
John Gibson,20132014,ANA,36,0,0,0,0,0,0,1,1,8
Adam Payerl,20132014,PIT,45,0,0,0,0,0,0,0,0,0
John Curry,20132014,MIN,33,0,0,0,0,0,0,0,0,4
T.B,37,0,0,0,0,0,0,0,2,1
T.B,54,0,0,0,1,0,0,0,0,0
Ty Rattie,20132014,STL,18,0,0,0,0,0,0,0,0,0
Patrice Cormier,20132014,WPG,28,0,0,0,0,1,2,0,0,0
Carl Klingberg,20132014,WPG,48,0,0,1,0,0,0,0,0,1
Mark Cundari,20132014,CGY,42,0,0,0,0,0,0,0,0,0
Connor Knapp,20132014,BUF,49,0,0,0,1,0,0,0,0,2
PHX,40,0,0,0,0,0,0,0,0,2
Craig Cunningham,20132014,BOS,61,0,0,0,0,0,0,0,0,0
Gregory Campbell,20132014,BOS,11,0,2,6,2,6,5,2,5,2
Calvin Heeter,20132014,PHI,33,0,0,0,0,0,0,1,1,2
Jason Akeson,20132014,PHI,42,0,0,0,0,1,0,1,0,0
Justin Johnson,20132014,NYI,49,0,0,0,0,0,0,0,0,0
Bill Arnold,20132014,CGY,46,0,0,0,0,0,0,0,0,0
Michael Zalewski,20132014,VAN,40,0,0,0,0,0,1,2,0,0
CGY,53,0,0,1,0,0,0,0,0,0
Stefan Elliott,20132014,COL,46,0,0,1,0,0,0,0,0,0
