"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"harrija8220142015","Jay.Harrison","D","CAR/WPG",53,20142015,31,"1.500","1.500",2,0,0,1,6,5,0,0,0,1,2,0,-4.07,29.47,262.2,10.1
"harrisc9320142015","Scott.Harrington","D","PIT",10,20142015,21,"0.550","0.589",0,0,0,0,0,1,0,0,1,0,0,0,0,3.75,48.34,7.2
"harrope8320142015","Peter.Harrold","D","N.J",41,20142015,31,"0.800","0.800",1,0,0,0,2,1,2,0,1,0,0,0,0,12.97,160.57,7.47
"hartmry9420142015","Ryan.Hartman","R","CHI",5,20142015,19,"0.925","0.925",0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,28.24,0.12
"hartnsc8220142015","Scott.Hartnell","L","CBJ",76,20142015,32,"5.000","4.750",10,4,3,5,29,10,5,1,5,3,5,0,-1.53,195.72,178.22,52.34
"haulaer9120142015","Erik.Haula","CL","MIN",70,20142015,23,"0.900","0.900",0,0,0,0,0,0,0,0,0,0,1,0,-13.85,4.33,376.53,1.14
"havlama8120142015","Martin.Havlat","RL","N.J",39,20142015,33,"1.500","1.500",0,4,2,1,4,3,1,0,0,2,0,0,0,61.27,105.6,36.72
"hayeser8820142015","Eriah.Hayes","RL","S.J",4,20142015,26,"0.900","0.900",0,0,0,0,0,0,0,1,0,0,0,0,0,0.38,24.25,1.52
"hayesji8920142015","Jimmy.Hayes","R","FLA",72,20142015,24,"0.925","0.925",1,7,5,2,16,7,3,0,3,0,4,0,-1.8,133.28,208.01,39.05
"hayeske9220142015","Kevin.Hayes","C","NYR",76,20142015,22,"0.900","0.900",0,1,2,2,6,2,2,0,3,0,1,0,-1.27,47.36,328.15,12.61
"heatlda8120142015","Dany.Heatley","LR","ANA",6,20142015,33,"1.000","1.000",0,1,0,0,1,0,0,0,0,0,0,0,0,6.03,11.02,35.35
"hedmavi9020142015","Victor.Hedman","D","T.B",58,20142015,23,"4.000","4.000",0,6,2,6,19,10,9,4,5,3,1,0,-0.41,146.55,196.06,42.77
"hejdaja7820142015","Jan.Hejda","D","COL",80,20142015,36,"3.250","3.250",0,0,0,0,0,0,0,0,0,0,0,0,0,7.38,384.66,1.88
"helgese9020142015","Seth.Helgeson","D","N.J",21,20142015,23,"0.595","0.595",0,0,0,0,0,0,0,0,0,0,1,0,-194.59,0.31,94.93,0.32
"helmxda8720142015","Darren.Helm","C","DET",75,20142015,27,"2.500","2.125",3,7,1,3,12,1,1,0,3,0,1,0,-0.57,105.23,318.58,24.83
"hemskal8320142015","Ales.Hemsky","R","DAL",75,20142015,31,"4.000","4.000",2,12,4,3,11,6,12,1,6,5,2,0,-0.85,142.01,289.02,32.95
"hendrma8120142015","Matt.Hendricks","LR","EDM",68,20142015,33,"1.850","1.850",2,1,1,0,2,0,0,0,0,0,0,0,0,16.49,319.87,4.9
"henriad9020142015","Adam.Henrique","CL","N.J",72,20142015,24,"3.000","4.000",2,4,6,5,10,9,5,1,5,0,1,0,-0.47,126.66,179.74,41.34
"hertlto9320142015","Tomas.Hertl","RL","S.J",82,20142015,20,"0.925","0.925",1,5,0,2,13,6,10,1,9,0,0,0,0,119.12,303.62,28.18
"hicketh8920142015","Thomas.Hickey","D","NYI",81,20142015,25,"0.750","0.675",0,0,0,0,2,0,1,1,0,0,0,0,0,14.9,407.17,3.53
"higgich8320142015","Chris.Higgins","L","VAN",72,20142015,31,"2.500","2.500",2,5,2,0,27,12,4,1,3,0,0,0,0,119.24,233.79,33.78
"hilleja8620142015","Jack.Hillen","D","CAR/WSH",38,20142015,28,"0.700","0.700",0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,179.53,0.86
"hishojo9120142015","Joey.Hishon","C","COL",13,20142015,22,"0.851","0.851",0,2,0,0,1,0,1,0,0,1,0,0,0,11.72,39.66,22.82
"hjalmni8720142015","Niklas.Hjalmarsson","D","CHI",79,20142015,27,"4.200","4.100",0,0,0,0,0,0,1,0,0,0,0,0,0,12.92,423.46,2.96
"hodgmju8820142015","Justin.Hodgman","CR","ARI",5,20142015,26,"0.550","0.550",0,1,0,0,0,1,0,0,1,0,0,0,0,3.3,35.22,8.57
"hodgsco9020142015","Cody.Hodgson","C","BUF",75,20142015,24,"3.500","4.250",1,6,0,1,19,4,12,0,1,0,2,0,-1.19,100.48,246.88,28.93
"hoffmmi8920142015","Mike.Hoffman","L","OTT",79,20142015,24,"0.750","0.750",0,5,1,1,17,14,19,0,7,3,1,1,0,133.69,306.23,30.39
"holdeni8720142015","Nick.Holden","D","COL",77,20142015,27,"0.600","0.600",6,3,2,2,12,9,5,1,1,1,0,0,0,133.81,240.36,35.76
"hollape9120142015","Peter.Holland","C","TOR",62,20142015,23,"0.775","0.775",3,2,1,1,4,1,1,0,2,3,0,0,0,64.3,289.53,18.17
"holzeko8820142015","Korbinian.Holzer","D","TOR",34,20142015,26,"0.850","0.787",0,0,0,0,0,0,0,0,0,0,0,0,0,1.84,179.67,1.01
"horcosh7820142015","Shawn.Horcoff","LC","DAL",76,20142015,35,"3.000","5.500",1,7,0,1,7,10,3,2,1,1,0,0,0,112.12,324.53,25.68
"hornqpa8720142015","Patric.Hornqvist","R","PIT",61,20142015,27,"4.000","4.250",8,19,4,5,51,14,9,0,2,1,6,1,-1.45,206.87,128.22,61.73
"horvabo9520142015","Bo.Horvat","C","VAN",63,20142015,19,"0.925","0.894",0,0,0,0,7,0,1,0,0,0,0,0,0,17.26,292.16,5.58
"hossama7920142015","Marian.Hossa","R","CHI",79,20142015,35,"7.900","5.275",3,7,4,7,35,12,25,0,6,3,1,0,-0.32,187.91,248.47,43.06
"hrabara9220142015","Raman.Hrabarenka","D","N.J",1,20142015,22,"0.693","0.693",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3.39,0
"huberjo9320142015","Jonathan.Huberdeau","L","FLA",79,20142015,21,"0.833","0.894",1,8,8,4,27,3,2,0,5,0,2,2,0,176.92,204.27,46.41
"hudleji8420142015","Jiri.Hudler","RL","CGY",77,20142015,30,"4.000","4.000",6,7,6,3,37,14,8,1,6,6,1,2,0.26,233.45,167.82,58.18
"huntxbr8820142015","Brad.Hunt","D","EDM",11,20142015,26,"0.550","0.550",0,0,0,0,5,6,4,0,1,1,0,0,0,26.66,28.66,48.19
"hunwima8520142015","Matt.Hunwick","D","NYR",53,20142015,29,"0.600","0.600",0,0,1,1,4,1,4,0,0,0,0,0,0,27.67,241.59,10.28
"iginlja7720142015","Jarome.Iginla","R","COL",81,20142015,37,"5.500","5.333",4,4,3,2,47,19,29,0,6,1,1,1,0,214.31,179.74,54.39
"irwinma8720142015","Matt.Irwin","D","S.J",53,20142015,26,"1.100","1.000",0,7,2,0,15,5,15,2,1,1,0,0,0,67.44,199.65,25.25
"jackmba8120142015","Barret.Jackman","D","STL",76,20142015,33,"3.250","3.167",0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,391.7,0.24
"jackmti8120142015","Tim.Jackman","R","ANA",55,20142015,32,"0.637","0.637",0,0,0,0,0,0,0,0,0,0,1,0,-56.69,1.06,283.32,0.37
"jagrxja7220142015","Jaromir.Jagr","R","FLA/N.J",75,20142015,42,"3.500","3.500",0,6,4,2,22,5,14,0,8,2,1,1,0,171.82,178.57,49.04
"jarnkca9120142015","Calle.Jarnkrok","C","NSH",73,20142015,22,"0.790","0.715",0,0,0,0,1,0,0,0,0,0,0,1,4.18,14.36,379.71,3.64
"jaskidm9320142015","Dmitrij.Jaskin","LR","STL",52,20142015,21,"0.925","0.803",3,6,0,0,14,5,1,1,2,0,0,0,0,55.84,190.96,22.63
"jennebo9320142015","Boone.Jenner","LC","CBJ",31,20142015,21,"0.792","0.778",0,3,2,1,11,5,3,0,0,0,0,1,0.88,67.81,86.39,43.97
"jenseni9320142015","Nicklas.Jensen","RL","VAN",5,20142015,21,"0.833","0.863",0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,22.26,1.48
"joensje8720142015","Jesse.Joensuu","RL","EDM",19,20142015,26,"1.000","0.950",0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,103.14,3.55
"johanma9020142015","Marcus.Johansson","C","WSH",80,20142015,23,"2.175","2.000",3,14,1,11,19,9,7,0,11,2,1,3,0.5,239.47,127.42,65.27
"johanry9220142015","Ryan.Johansen","C","CBJ",81,20142015,22,"3.000","4.000",4,4,9,10,44,16,25,0,12,2,2,1,-0.27,224.05,176.04,56
"johnser8820142015","Erik.Johnson","D","COL",46,20142015,26,"3.750","3.750",3,3,2,1,23,6,20,0,3,0,0,0,0,119.67,120.83,49.76
"johnsja8720142015","Jack.Johnson","D","CBJ",78,20142015,27,"5.000","4.357",6,6,7,11,30,14,13,3,2,0,0,0,0,204.95,172.84,54.25
"johnsty9020142015","Tyler.Johnson","CR","T.B",75,20142015,24,"2.800","3.333",1,8,8,1,19,14,17,0,5,0,2,4,0.72,165.86,247.4,40.13
"jokinju8320142015","Jussi.Jokinen","C","FLA",81,20142015,31,"4.000","4.000",5,3,3,4,32,8,12,0,5,2,2,0,-0.7,172.38,221.17,43.8
"jokinol7820142015","Olli.Jokinen","C","NSH/STL/TOR",61,20142015,35,"2.500","2.500",0,1,0,0,2,3,1,0,0,0,0,0,0,24.38,314.23,7.2
"jokipjy9120142015","Jyrki.Jokipakka","D","DAL",51,20142015,23,"0.728","0.667",0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,275.93,1.27
"jonesbl8620142015","Blair.Jones","C","PHI",4,20142015,27,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,26.87,0
"jonesda8420142015","David.Jones","R","CGY",66,20142015,30,"4.000","4.000",2,3,0,0,5,3,3,0,0,0,0,0,0,59.46,279.38,17.55
"jonesse9420142015","Seth.Jones","D","NSH",81,20142015,19,"0.925","0.925",1,5,3,6,25,14,14,1,8,1,1,0,-0.35,172.67,270.85,38.93
"joorijo9020142015","Josh.Jooris","CR","CGY",59,20142015,24,"0.925","0.925",0,1,1,0,5,3,3,0,1,0,1,0,-1.53,39.15,273.02,12.54
"jordami9020142015","Michal.Jordan","D","CAR",36,20142015,24,"0.550","0.550",0,1,0,0,6,1,2,1,1,1,0,0,0,35.44,145.77,19.56
"josefja9120142015","Jacob.Josefson","CL","N.J",59,20142015,23,"0.800","0.800",0,5,0,2,2,0,1,0,3,0,1,0,-2.06,29.11,220.82,11.65
"josixro9020142015","Roman.Josi","D","NSH",80,20142015,24,"3.000","4.000",4,6,7,4,36,8,36,8,3,0,2,1,-0.24,245.24,196.12,55.56
"jurcoto9220142015","Tomas.Jurco","RL","DET",63,20142015,21,"0.767","0.709",1,2,1,0,11,2,6,0,1,2,0,0,0,64.02,303.14,17.44
"kadrina9020142015","Nazem.Kadri","C","TOR",73,20142015,23,"3.100","2.900",3,25,1,2,28,14,12,1,6,2,0,2,0.72,165.95,244.67,40.41
"kaletpa8620142015","Patrick.Kaleta","RL","BUF",39,20142015,28,"1.250","1.250",0,1,0,0,0,0,0,0,0,0,0,0,0,1.69,184.47,0.91
"kampfst8820142015","Steven.Kampfer","D","FLA",25,20142015,25,"0.550","0.550",0,1,1,0,2,0,1,0,0,0,0,0,0,8.07,117.87,6.41
"kanexev9120142015","Evander.Kane","L","WPG",34,20142015,23,"6.000","5.250",3,6,1,1,17,6,10,0,2,1,0,0,0,75.42,116.84,39.23
"kanexpa8820142015","Patrick.Kane","R","CHI",61,20142015,25,"6.500","6.300",2,9,9,6,34,12,18,0,6,3,0,1,0.27,225.36,117.18,65.79
"karlser9020142015","Erik.Karlsson","D","OTT",82,20142015,24,"6.500","6.500",5,5,14,10,87,52,62,5,11,4,2,1,-0.15,388.61,75.8,83.68
"karlsme9020142015","Melker.Karlsson","RC","S.J",53,20142015,24,"0.825","0.825",1,5,0,0,0,1,1,1,1,0,0,0,0,50.18,221.08,18.5
"karlswi9320142015","William.Karlsson","C","ANA/CBJ",21,20142015,21,"0.925","0.831",0,6,1,0,6,3,1,0,2,0,0,0,0,37.59,67.2,35.87
"kassiza9120142015","Zack.Kassian","R","VAN",39,20142015,23,"1.500","1.750",0,1,0,0,4,3,1,0,1,1,1,0,-2.27,26.48,170.26,13.46
"keithdu8320142015","Duncan.Keith","D","CHI",78,20142015,31,"7.600","5.538",0,4,7,5,45,17,47,3,6,1,0,0,0,263.82,167.82,61.12
"kellych8020142015","Chris.Kelly","LC","BOS",76,20142015,33,"3.500","3.000",0,0,0,0,0,0,0,0,0,0,1,0,-7.53,7.97,346.08,2.25
"keninro9120142015","Ronalds.Kenins","L","VAN",29,20142015,23,"0.718","0.680",0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,135.16,2.04
"kennety8620142015","Tyler.Kennedy","RL","NYI/S.J",38,20142015,28,"2.350","2.350",0,0,0,0,0,0,0,0,0,0,0,0,0,5.14,181.23,2.76
"keslery8420142015","Ryan.Kesler","C","ANA",79,20142015,30,"5.000","5.000",9,11,5,1,52,26,31,0,4,2,3,1,-0.61,197.72,187.72,51.3
"kesseph8720142015","Phil.Kessel","R","TOR",82,20142015,26,"10.000","8.000",0,10,8,9,60,22,47,1,16,1,2,0,-0.41,291.09,169.04,63.26
"khokhal9320142015","Alexander.Khokhlachev","CL","BOS",3,20142015,21,"0.818","0.787",0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,7.89,23.13
"killoal8920142015","Alex.Killorn","LR","T.B",70,20142015,25,"2.400","2.550",3,12,1,1,13,9,7,0,5,1,4,2,-0.85,140.93,257.76,35.35
"kindlja8720142015","Jakub.Kindl","D","DET",35,20142015,27,"2.500","2.400",1,1,2,2,12,1,14,1,3,0,0,0,0,67,150.07,30.87
"kingxdw8920142015","Dwight.King","RL","L.A",79,20142015,25,"1.750","1.950",0,1,1,0,1,0,0,1,1,0,0,0,0,33.93,358.75,8.64
"klefbos9320142015","Oscar.Klefbom","D","EDM",55,20142015,21,"0.925","0.894",0,1,1,1,5,3,5,0,0,0,0,0,0,27.7,231.53,10.69
"kleinke8420142015","Kevin.Klein","D","NYR",63,20142015,29,"3.000","2.900",0,0,0,0,1,0,1,0,0,0,0,0,0,7.65,302.02,2.47
"klingca9120142015","Carl.Klingberg","RL","WPG",2,20142015,23,"0.650","0.650",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,11.8,0
"klingjo9220142015","John.Klingberg","D","DAL",64,20142015,22,"0.710","0.713",0,8,6,4,25,11,19,2,9,2,1,0,-0.32,187.81,169.28,52.6
"klinkro8620142015","Rob.Klinkhammer","L","EDM/PIT/ARI",64,20142015,28,"0.650","0.625",0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,315.82,1.22
"knighco9020142015","Corban.Knight","C","CGY",2,20142015,24,"0.900","0.900",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,16.24,0
"koekksl9420142015","Slater.Koekkoek","D","T.B",3,20142015,20,"0.925","0.894",0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,9.47,3.65
"koivumi8320142015","Mikko.Koivu","C","MIN",78,20142015,31,"5.400","6.750",3,8,5,6,53,5,14,1,9,4,3,0,-0.69,261.46,141.96,64.81
"komarle8720142015","Leo.Komarov","LR","TOR",62,20142015,27,"2.950","2.950",0,1,1,0,1,0,0,0,0,0,0,0,0,8.35,344.03,2.37
"kopecto8220142015","Tomas.Kopecky","LR","FLA",64,20142015,32,"2.850","3.000",0,2,0,0,2,0,0,0,1,0,1,0,-10.04,5.97,304.6,1.92
"kopitan8720142015","Anze.Kopitar","C","L.A",77,20142015,27,"7.500","6.800",5,12,8,8,19,10,17,0,13,0,0,0,0,222.89,162.82,57.79
"korpila8620142015","Lauri.Korpikoski","LR","ARI",66,20142015,28,"2.300","2.500",1,5,3,0,6,8,1,0,2,0,0,0,0,62.14,248.66,19.99
"kostkmi8520142015","Michael.Kostka","D","NYR",7,20142015,28,"0.650","0.650",0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,38.8,1.29
"kozunbr9020142015","Brandon.Kozun","R","TOR",20,20142015,24,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,121.03,0.56
"kreidch9120142015","Chris.Kreider","L","NYR",77,20142015,23,"2.350","2.475",9,7,0,1,17,9,1,0,5,0,2,2,0,144.34,228.73,38.69
"krejcda8620142015","David.Krejci","C","BOS",45,20142015,28,"5.250","5.250",1,5,4,3,12,7,19,0,3,3,1,1,0,97.28,98.72,49.63
"kronwni8120142015","Niklas.Kronwall","D","DET",80,20142015,33,"6.000","4.750",8,5,9,11,36,16,25,6,3,0,0,0,0,251.54,200.23,55.68
"krugema9020142015","Marcus.Kruger","C","CHI",78,20142015,24,"1.400","1.325",0,0,0,0,0,1,0,0,0,0,1,0,-29.75,2.02,430.45,0.47
"krugxto9120142015","Torey.Krug","D","BOS",75,20142015,23,"1.400","1.400",3,8,7,5,59,22,33,4,4,1,0,0,0,198.28,149.11,57.08
"kucheni9320142015","Nikita.Kucherov","RL","T.B",80,20142015,21,"0.743","0.712",1,7,6,7,31,15,13,0,14,0,3,0,-1.04,172.68,276.72,38.43
"kulakbr9420142015","Brett.Kulak","D","CGY",1,20142015,20,"0.635","0.657",0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.79,30.66
"kulemni8620142015","Nikolay.Kulemin","LR","NYI",82,20142015,28,"3.000","4.188",0,1,0,0,1,1,0,0,0,1,0,0,0,14.59,412.69,3.41
"kulikdm9020142015","Dmitry.Kulikov","D","FLA",73,20142015,23,"4.000","4.333",0,4,2,3,14,8,12,4,2,1,1,0,-0.61,98.67,257.86,27.67
"kunitch7920142015","Chris.Kunitz","L","PIT",70,20142015,34,"4.000","3.850",27,12,4,3,32,14,8,0,6,2,3,0,-0.8,226.29,154.47,59.43
"kuzneev9220142015","Evgeny.Kuznetsov","C","WSH",78,20142015,22,"0.870","0.870",0,6,5,3,23,2,11,0,4,2,1,3,1.13,106.47,255.32,29.43
"laddxan8520142015","Andrew.Ladd","L","WPG",78,20142015,28,"4.500","4.400",8,4,4,6,41,22,14,1,4,1,2,1,-0.24,249.88,184.26,57.56
"laichbr8320142015","Brooks.Laich","C","WSH",65,20142015,31,"4.500","4.500",0,3,1,0,2,0,0,0,0,0,0,1,2.65,22.64,281.88,7.44
"landean9120142015","Anton.Lander","C","EDM",36,20142015,23,"0.600","0.600",0,3,1,2,11,2,1,1,3,0,0,1,0.83,72.49,89.24,44.82
"landega9220142015","Gabriel.Landeskog","L","COL",81,20142015,21,"4.500","5.500",11,12,2,7,32,13,6,0,6,0,1,3,0.59,202.98,191.07,51.51
"lapiema8520142015","Maxim.Lapierre","C","PIT/STL",75,20142015,29,"1.200","1.100",0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,419.75,0.7
"larssad9220142015","Adam.Larsson","D","N.J",62,20142015,21,"0.900","0.900",0,2,0,0,4,0,1,0,1,0,0,0,0,17.78,241.63,6.86
"larssjo9220142015","Johan.Larsson","LC","BUF",36,20142015,22,"0.810","0.763",1,3,1,2,8,5,2,0,1,0,0,0,0,47.7,122.85,27.97
"lashobr9020142015","Brian.Lashoff","D","DET",11,20142015,24,"0.675","0.725",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,71.29,0
"lattami9120142015","Michael.Latta","C","WSH",51,20142015,23,"0.575","0.575",0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,259.99,0.9
"laughsc9420142015","Scott.Laughton","C","PHI",31,20142015,20,"0.925","0.925",0,0,1,0,1,0,1,0,1,0,0,0,0,10.14,138.03,6.84
"lauriol8920142015","Oliver.Lauridsen","D","PHI",1,20142015,25,"0.650","0.600",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5.83,0
"lazarcu9520142015","Curtis.Lazar","CR","OTT",67,20142015,19,"0.925","0.925",0,0,0,0,1,0,0,0,0,0,0,0,0,9.01,368.58,2.39
"lecavvi8020142015","Vincent.Lecavalier","C","PHI",56,20142015,34,"6.000","4.500",1,2,3,0,23,16,10,0,4,1,1,1,0,102.43,186.38,35.47
"leddyni9120142015","Nick.Leddy","D","NYI",78,20142015,23,"3.400","2.700",4,6,4,7,19,10,17,2,10,4,2,0,-0.65,183.9,215.42,46.05
"leexxan9020142015","Anders.Lee","LC","NYI",76,20142015,24,"0.851","0.851",7,15,1,0,27,12,4,0,6,1,1,0,-0.38,157.51,234.03,40.23
"legwada8020142015","David.Legwand","CL","OTT",80,20142015,34,"2.500","3.000",1,12,4,2,15,8,8,0,8,5,1,1,0,189.13,263.93,41.75
"lehtejo8720142015","Jori.Lehtera","C","STL",71,20142015,26,"3.250","2.750",1,12,2,3,21,5,2,0,1,1,3,0,-1.04,172.41,201.46,46.11
"leivojo9320142015","Josh.Leivo","RL","TOR",9,20142015,21,"0.843","0.792",0,1,0,0,0,1,0,0,0,0,0,0,0,1.03,54.89,1.85
"leopojo8020142015","Jordan.Leopold","D","CBJ/MIN/STL",42,20142015,34,"2.250","2.250",0,0,0,0,3,0,0,0,0,0,1,0,-5.49,10.93,189.57,5.45
"lergxbr8620142015","Bryan.Lerg","L","S.J",2,20142015,28,"0.575","0.575",0,1,0,0,0,0,0,0,0,0,0,0,0,1.32,8.11,13.97
"lessilu9320142015","Lucas.Lessio","L","ARI",24,20142015,21,"0.868","0.831",0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,99.35,6.71
"letankr8720142015","Kris.Letang","D","PIT",66,20142015,27,"7.250","7.250",15,8,11,11,47,13,23,4,13,7,4,0,-0.95,253.09,116.47,68.48
"letesma8520142015","Mark.Letestu","CR","CBJ",53,20142015,29,"1.300","1.300",2,0,1,0,1,1,3,0,0,0,0,0,0,26.58,223.34,10.64
"lewistr8720142015","Trevor.Lewis","C","L.A",71,20142015,27,"1.500","1.525",1,1,0,0,0,1,0,0,0,1,0,0,0,18.12,336.71,5.11
"lilesjo8020142015","John-Michael.Liles","D","CAR",54,20142015,33,"4.250","3.875",4,6,5,2,16,6,11,1,5,2,0,0,0,100.86,167.51,37.58
"lindbma9020142015","Matt.Lindblad","L","BOS",2,20142015,24,"0.925","0.834",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5.66,0
"lindbos9120142015","Oscar.Lindberg","C","NYR",1,20142015,22,"0.750","0.675",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3.79,0
"lindbpe9320142015","Petteri.Lindbohm","D","STL",22,20142015,20,"0.620","0.637",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,98.42,0.2
"lindhel9420142015","Elias.Lindholm","RC","CAR",78,20142015,19,"0.925","0.925",7,16,4,7,25,7,15,0,9,3,4,0,-1.18,203.03,185.55,52.25
"lindhha9420142015","Hampus.Lindholm","D","ANA",77,20142015,20,"0.925","0.894",0,1,5,1,18,6,13,1,7,2,1,0,-0.48,124.57,251.65,33.11
"lindsjo8320142015","Joakim.Lindstrom","RL","STL/TOR",52,20142015,30,"0.700","0.700",0,2,1,2,11,5,3,0,0,1,0,2,2.81,42.77,248.99,14.66
"littlbr8720142015","Bryan.Little","C","WPG",67,20142015,26,"4.750","4.700",4,4,6,3,30,14,23,2,5,1,1,2,0.28,215.37,167.36,56.27
"lovejbe8420142015","Ben.Lovejoy","D","ANA/PIT",58,20142015,30,"1.100","1.100",1,0,0,0,3,1,1,0,0,0,0,0,0,13.03,282.48,4.41
"lowexke9320142015","Keegan.Lowe","D","CAR",2,20142015,21,"0.740","0.737",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,15.47,0
"lowryad9320142015","Adam.Lowry","LC","WPG",77,20142015,21,"0.818","0.828",2,6,1,2,2,4,2,0,0,0,1,0,-1.35,44.39,379.38,10.48
"lucicmi8820142015","Milan.Lucic","L","BOS",77,20142015,26,"6.000","6.000",14,13,3,3,9,9,6,0,4,0,1,0,-0.44,137.68,222.96,38.18
"lupuljo8320142015","Joffrey.Lupul","LR","TOR",55,20142015,30,"5.250","5.250",9,10,1,0,14,10,5,0,2,2,1,0,-0.52,115.29,199.4,36.64
"maattol9420142015","Olli.Maatta","D","PIT",19,20142015,20,"0.925","0.894",1,0,0,2,6,1,3,0,0,0,0,0,0,25.24,70.6,26.34
"macarcl8520142015","Clarke.MacArthur","L","OTT",62,20142015,29,"3.250","3.250",3,11,2,2,32,19,12,1,5,2,3,2,-0.32,185.26,172.5,51.78
"macdoan8620142015","Andrew.MacDonald","D","PHI",58,20142015,28,"4.250","5.000",1,2,2,2,14,3,10,2,1,1,1,0,-0.81,73.75,213.43,25.68
"mackede8120142015","Derek.MacKenzie","CL","FLA",82,20142015,33,"1.300","1.300",0,4,0,0,2,0,1,0,0,0,1,1,0,14.96,381.75,3.77
"mackina9520142015","Nathan.MacKinnon","CR","COL",63,20142015,19,"0.925","0.925",3,9,2,2,18,9,11,0,10,1,1,0,-0.4,151.35,169.78,47.13
"macwian9020142015","Andrew.MacWilliam","D","TOR",12,20142015,24,"0.875","0.875",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,73.56,0
"malhoma8020142015","Manny.Malhotra","CL","MTL",57,20142015,34,"0.850","0.850",0,0,0,0,1,0,0,0,0,0,0,0,0,2.01,267.01,0.75
"malkiev8620142015","Evgeni.Malkin","CR","PIT",66,20142015,28,"9.500","9.500",3,17,9,8,53,30,26,1,16,3,3,3,0,243.38,117.07,67.52
"malonbr8920142015","Brad.Malone","LC","CAR",63,20142015,25,"0.600","0.650",0,0,0,0,1,0,0,0,1,0,0,0,0,5.94,295.02,1.97
"malonry7920142015","Ryan.Malone","LR","NYR",6,20142015,34,"0.700","0.700",1,0,0,0,1,0,0,0,0,0,1,0,-4.77,12.57,17.58,41.7
"mannibr9020142015","Brandon.Manning","D","PHI",11,20142015,24,"0.700","0.700",0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,63.3,4.67
"mansojo9120142015","Josh.Manson","D","ANA",27,20142015,22,"0.925","0.925",0,0,0,0,0,0,0,0,0,0,1,0,-48.65,1.23,120.18,1.02
"marchal9220142015","Alexey.Marchenko","D","DET",13,20142015,22,"0.675","0.667",0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,63.23,2.34
"marchbr8820142015","Brad.Marchand","L","BOS",73,20142015,26,"4.500","4.500",2,4,0,0,6,3,2,0,3,1,2,0,-1.71,70.24,274.02,20.4
"marchjo9020142015","Jonathan.Marchessault","N","T.B",2,20142015,23,"0.925","0.925",0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,8.13,13.17
"marinma9220142015","Martin.Marincin","D","EDM",37,20142015,22,"0.810","0.730",0,0,0,0,2,1,1,0,0,0,0,0,0,4.78,178.85,2.6
"markoan7820142015","Andrei.Markov","D","MTL",80,20142015,35,"7.000","5.750",2,3,14,7,27,13,20,7,3,7,3,0,-0.7,255.95,132.56,65.88
"marlepa7920142015","Patrick.Marleau","LR","S.J",82,20142015,35,"7.000","6.667",5,12,9,8,62,28,36,2,18,4,0,0,0,273.73,149.01,64.75
"maroopa8820142015","Patrick.Maroon","L","ANA",69,20142015,26,"0.575","0.575",3,9,4,2,16,11,8,0,2,2,1,1,0,151.22,173.39,46.59
"martial8720142015","Alec.Martinez","D","L.A",54,20142015,27,"1.100","1.100",3,2,3,0,17,14,21,2,1,0,1,0,-0.59,102.53,169.21,37.73
"martijo9220142015","Jordan.Martinook","C","ARI",8,20142015,22,"0.733","0.658",0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,35.03,0.73
"martima8920142015","Matthew.Martin","LR","NYI",78,20142015,25,"1.100","1.000",1,1,0,0,2,0,0,0,0,0,0,0,0,10.38,398.66,2.54
"martipa8120142015","Paul.Martin","D","PIT",70,20142015,33,"5.000","5.000",2,3,1,0,9,4,9,5,2,0,0,0,0,116.45,267.9,30.3
