"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"charazd7720112012","Zdeno.Chara","D","BOS",79,20112012,34,"8.500","6.917",128,100,10,14,140,52,93,67,49,17,19,9,-0.41,1461.86,2355.09,38.3
"williju8120112012","Justin.Williams","R","L.A",81,20112012,29,"3.900","3.650",32,152,14,12,176,68,67,31,48,29,12,17,0.27,1120.43,2648.88,29.73
"seguity9220112012","Tyler.Seguin","CR","BOS",81,20112012,19,"0.900","0.900",23,44,15,13,179,72,78,14,31,27,13,18,0.27,1124.1,2788.43,28.73
"bergepa8520112012","Patrice.Bergeron","C","BOS",81,20112012,26,"5.900","5.000",68,84,21,8,125,67,65,49,19,45,5,17,0.66,1092.88,2818.99,27.94
"kopitan8720112012","Anze.Kopitar","C","L.A",81,20112012,24,"6.400","6.800",58,114,16,11,132,63,60,26,36,58,7,14,0.36,1180.75,2588.56,31.33
"marchbr8820112012","Brad.Marchand","L","BOS",76,20112012,23,"2.000","2.500",68,94,10,12,103,36,55,15,36,31,10,16,0.35,1036.18,2621.79,28.33
"kunitch7920112012","Chris.Kunitz","L","PIT",82,20112012,31,"4.000","3.725",156,82,11,10,151,64,55,25,24,20,9,11,0.1,1158.17,2705.08,29.98
"sedinda8020112012","Daniel.Sedin","L","VAN",72,20112012,30,"6.100","6.100",20,49,13,9,144,61,64,12,17,25,13,6,-0.41,1021.47,2354,30.26
"sedinhe8020112012","Henrik.Sedin","C","VAN",82,20112012,30,"6.100","6.100",30,39,24,18,69,23,38,17,25,26,20,10,-0.52,1159.2,2674.19,30.24
"boychjo8420112012","Johnny.Boychuk","D","BOS",77,20112012,27,"2.000","1.875",121,160,7,3,142,66,97,111,28,5,7,7,0,1313.35,2398.35,35.38
"datsypa7820112012","Pavel.Datsyuk","CL","DET",70,20112012,33,"6.700","6.700",66,86,17,11,109,47,54,24,32,83,3,14,0.67,981.77,2327.93,29.66
"burroal8120112012","Alex.Burrows","RL","VAN",80,20112012,30,"2.000","2.000",81,119,13,4,134,59,54,15,19,27,12,14,0.11,1104.99,2651.35,29.42
"karlser9020112012","Erik.Karlsson","D","OTT",81,20112012,21,"0.875","0.875",55,91,16,14,170,62,151,55,63,59,16,12,-0.15,1570.33,2233.12,41.29
"lidstni7020112012","Nicklas.Lidstrom","D","DET",70,20112012,41,"6.200","6.200",28,31,3,5,82,39,50,56,12,16,11,1,-0.5,1210.03,2088.28,36.69
"malkiev8620112012","Evgeni.Malkin","CR","PIT",75,20112012,25,"9.000","8.700",25,121,28,7,167,53,63,35,47,48,19,33,0.73,1150.51,2403.19,32.37
"browndu8420112012","Dustin.Brown","LR","L.A",81,20112012,26,"3.500","3.175",230,123,12,10,133,64,78,19,33,26,14,37,1.2,1147.58,2621.72,30.45
"nealxja8720112012","James.Neal","RL","PIT",80,20112012,24,"3.500","2.875",103,61,13,13,186,75,102,14,18,20,21,19,-0.1,1145.72,2632.91,30.32
"whiteia8420112012","Ian.White","D","DET",77,20112012,27,"3.000","2.875",44,68,6,7,119,49,80,74,25,14,8,6,-0.09,1376.19,2280.16,37.64
"sharppa8120112012","Patrick.Sharp","L","CHI",74,20112012,29,"4.200","3.900",72,78,11,11,188,61,72,9,21,36,8,10,0.11,1053.92,2510.62,29.57
"zettehe8020112012","Henrik.Zetterberg","CL","DET",82,20112012,30,"7.750","6.083",38,82,22,9,183,60,83,21,41,37,11,12,0.05,1177.53,2697.62,30.39
"niskama8620112012","Matt.Niskanen","D","PIT",75,20112012,24,"1.750","1.500",97,153,3,8,75,41,58,60,17,8,15,1,-0.77,1086.92,2466.04,30.59
"thornjo7920112012","Joe.Thornton","C","S.J",82,20112012,32,"8.000","7.000",38,64,17,15,103,32,31,23,76,77,7,22,0.74,1214.51,2769.22,30.49
"franzjo7920112012","Johan.Franzen","RL","DET",77,20112012,31,"5.250","3.955",53,62,15,8,135,78,51,24,28,27,10,8,-0.11,1046.86,2581.09,28.86
"martial8720112012","Alec.Martinez","D","L.A",51,20112012,24,"0.738","0.738",47,75,2,0,51,17,45,43,8,0,2,3,0.09,641.88,1766.44,26.65
"lucicmi8820112012","Milan.Lucic","L","BOS",81,20112012,23,"4.000","4.083",186,121,20,10,96,47,64,25,41,23,16,10,-0.31,1143.56,2764.13,29.26
"doughdr8920112012","Drew.Doughty","D","L.A",76,20112012,21,"6.000","7.000",95,108,8,5,96,51,68,50,40,19,15,11,-0.18,1321,2210.99,37.4
"stalbvi8620112012","Viktor.Stalberg","RL","CHI",79,20112012,25,"0.900","0.875",86,136,12,9,179,81,61,24,16,46,14,14,0,1054.5,2770.37,27.57
"biekske8120112012","Kevin.Bieksa","D","VAN",78,20112012,30,"7.000","4.600",131,75,7,17,117,65,94,83,50,22,16,14,-0.09,1376.33,2264.18,37.81
"pietral9020112012","Alex.Pietrangelo","D","STL",81,20112012,21,"0.787","0.817",65,121,9,8,131,73,98,83,26,35,6,5,-0.04,1397.11,2405.43,36.74
"martipa8120112012","Paul.Martin","D","PIT",73,20112012,30,"5.500","5.000",18,84,6,8,72,26,56,92,31,21,8,7,-0.05,1242.42,2196.78,36.13
"hamhuda8220112012","Dan.Hamhuis","D","VAN",82,20112012,28,"5.000","4.500",77,116,8,10,88,49,98,63,43,35,8,6,-0.09,1398.63,2434.76,36.49
"toewsjo8820112012","Jonathan.Toews","C","CHI",59,20112012,23,"6.000","6.300",27,101,12,5,115,28,26,11,21,63,11,17,0.41,873.19,1959.19,30.83
"landega9220112012","Gabriel.Landeskog","L","COL",82,20112012,18,"0.925","0.925",201,111,8,10,190,53,57,42,23,41,10,8,-0.1,1195.31,2772.85,30.12
"kanexpa8820112012","Patrick.Kane","R","CHI",82,20112012,22,"6.000","6.300",15,110,24,9,177,62,81,25,23,66,13,24,0.51,1286.53,2673.88,32.48
"paveljo8420112012","Joe.Pavelski","RC","S.J",82,20112012,27,"4.000","4.000",47,95,13,4,173,84,73,54,45,52,11,13,0.1,1219.49,2764.23,30.61
"keslery8420112012","Ryan.Kesler","C","VAN",77,20112012,27,"5.000","5.000",98,109,10,1,125,68,69,35,15,28,16,12,-0.23,1045.49,2572.28,28.9
"laddxan8520112012","Andrew.Ladd","L","WPG",82,20112012,25,"4.000","4.400",63,110,8,5,188,62,68,19,28,28,18,16,-0.1,1191.47,2725.53,30.42
"steenal8420112012","Alex.Steen","LC","STL",43,20112012,27,"3.567","3.363",21,52,7,3,98,39,55,19,8,14,6,13,0.71,587.99,1426.97,29.18
"alfreda7220112012","Daniel.Alfredsson","R","OTT",75,20112012,38,"4.500","4.875",46,61,15,5,110,48,52,26,39,40,7,8,0.06,1014.97,2494.78,28.92
"richabr8520112012","Brad.Richardson","C","L.A",59,20112012,26,"1.000","1.175",62,91,2,1,86,38,49,13,12,18,6,14,0.69,692.09,2039.34,25.34
"boothda8420112012","David.Booth","LR","FLA/VAN",62,20112012,26,"4.500","4.250",76,82,5,3,109,34,52,13,17,19,8,11,0.23,782.33,2159.47,26.59
"kennety8620112012","Tyler.Kennedy","RL","PIT",60,20112012,25,"2.000","2.000",68,71,14,3,164,53,51,10,8,19,6,6,0,753.24,2077.83,26.61
"greenma8320112012","Matt.Greene","D","L.A",81,20112012,28,"3.000","2.950",190,125,4,6,67,45,51,78,31,7,13,3,-0.55,1081.82,2687.49,28.7
"oreilry9120112012","Ryan.O'Reilly","C","COL",81,20112012,20,"NA","NA",59,46,16,7,134,41,51,38,27,84,5,12,0.34,1224.28,2695.97,31.23
"enstrto8420112012","Tobias.Enstrom","D","WPG",62,20112012,26,"4.000","3.750",22,119,9,9,52,22,38,75,24,6,13,8,-0.27,1124.28,1881.7,37.4
"wellwky8320112012","Kyle.Wellwood","RC","WPG",77,20112012,28,"0.700","0.700",10,65,10,12,67,32,23,12,22,35,1,10,0.57,939.49,2721.6,25.66
"backeda8420112012","David.Backes","RC","STL",82,20112012,27,"4.500","4.500",199,83,8,9,163,66,59,52,18,32,18,19,0.05,1217.06,2637.59,31.57
"coutulo8920112012","Logan.Couture","C","S.J",80,20112012,22,"0.787","0.817",37,125,11,4,160,58,68,58,19,43,5,8,0.16,1095.86,2785.93,28.23
"voynosl9020112012","Slava.Voynov","D","L.A",53,20112012,21,"0.787","0.762",61,69,6,3,59,34,60,42,26,10,5,3,-0.15,806.87,1675.14,32.51
"mitchwi7720112012","Willie.Mitchell","D","L.A",75,20112012,34,"3.500","3.500",63,113,2,8,85,46,77,89,36,18,11,9,-0.1,1248.35,2242.14,35.76
"goligal8520112012","Alex.Goligoski","D","DAL",71,20112012,26,"2.750","1.833",43,103,6,4,90,64,80,70,35,15,8,10,0.1,1214.08,2138.12,36.22
"shattke8920112012","Kevin.Shattenkirk","D","STL",81,20112012,22,"0.875","0.875",59,130,10,9,105,44,61,83,29,27,13,8,-0.24,1268.2,2533.14,33.36
"corvojo7720112012","Joe.Corvo","D","BOS",75,20112012,34,"2.500","2.250",24,61,7,3,112,37,74,52,24,11,3,4,0.05,1153.78,2456.25,31.96
"burnsbr8520112012","Brent.Burns","DR","S.J",81,20112012,26,"4.000","3.550",55,70,8,7,131,64,124,90,60,21,10,10,0,1376.26,2554.78,35.01
"clearda7820112012","Daniel.Cleary","RL","DET",75,20112012,32,"3.000","2.800",82,139,9,10,153,39,42,21,20,23,6,8,0.13,941.88,2601.11,26.58
"seidede8120112012","Dennis.Seidenberg","D","BOS",80,20112012,30,"3.250","3.250",120,199,3,5,127,44,68,109,21,10,11,3,-0.34,1427.49,2424.35,37.06
"langeja7520112012","Jamie.Langenbrunner","R","STL",70,20112012,36,"2.500","2.500",67,45,8,7,112,26,38,13,8,13,8,2,-0.42,858.49,2405.36,26.3
"marlepa7920112012","Patrick.Marleau","LR","S.J",82,20112012,32,"6.900","6.900",77,84,9,8,140,56,51,23,31,29,7,7,0,1209.71,2774.02,30.37
"hortona8520112012","Nathan.Horton","R","BOS",46,20112012,26,"4.500","4.000",29,29,10,3,57,22,33,11,11,12,14,4,-1.01,596.87,1540.7,27.92
"sullist7420112012","Steve.Sullivan","LR","PIT",79,20112012,37,"1.500","1.500",34,35,7,7,92,29,19,14,15,13,6,8,0.14,876.2,2853.02,23.5
"krejcda8620112012","David.Krejci","C","BOS",79,20112012,25,"4.000","3.750",66,85,16,11,89,43,46,42,26,36,13,10,-0.16,1139.97,2685.53,29.8
"hudleji8420112012","Jiri.Hudler","RL","DET",81,20112012,27,"3.000","2.875",44,49,10,7,85,36,23,14,18,20,16,9,-0.4,1043.8,2790.08,27.23
"seabrbr8520112012","Brent.Seabrook","D","CHI",78,20112012,26,"7.000","5.800",157,116,6,12,100,40,58,126,43,24,10,7,-0.12,1466.31,2307.25,38.86
"pennedu8220112012","Dustin.Penner","L","L.A",65,20112012,28,"4.250","4.250",87,59,7,3,104,47,39,16,31,26,12,7,-0.37,802.83,2252.45,26.28
"wheelbl8620112012","Blake.Wheeler","R","WPG",80,20112012,25,"2.450","2.550",100,125,20,12,163,77,48,39,27,46,14,17,0.15,1230.58,2583.04,32.27
"littlbr8720112012","Bryan.Little","C","WPG",74,20112012,23,"2.500","2.383",42,67,10,4,95,43,48,10,14,36,7,11,0.22,1114.98,2404.07,31.68
"byfugdu8520112012","Dustin.Byfuglien","D","WPG",66,20112012,26,"4.250","5.200",91,67,10,12,144,85,80,50,49,43,18,3,-0.73,1239.08,1884.13,39.67
"leddyni9120112012","Nick.Leddy","D","CHI",82,20112012,20,"0.900","0.900",52,115,9,13,68,26,47,64,32,23,5,4,-0.04,1434.91,2525.5,36.23
"grabomi8420112012","Mikhail.Grabovski","C","TOR",74,20112012,27,"3.100","2.900",52,113,16,6,118,49,88,30,36,46,11,15,0.22,1076.6,2526.37,29.88
"spezzja8320112012","Jason.Spezza","C","OTT",80,20112012,28,"8.000","7.000",25,51,23,9,140,82,60,22,66,51,12,11,-0.05,1212.53,2544.88,32.27
"obriesh8320112012","Shane.O'Brien","D","COL",76,20112012,28,"NA","NA",120,68,10,4,98,29,73,71,26,22,23,9,-0.68,1242.18,2418,33.94
"stollja8220112012","Jarret.Stoll","C","L.A",77,20112012,29,"3.400","3.600",147,94,4,3,90,42,34,23,12,16,26,7,-1.25,912.56,2660.78,25.54
"helmxda8720112012","Darren.Helm","C","DET",68,20112012,24,"1.000","0.912",88,108,10,7,99,44,70,18,17,20,4,26,1.64,806.41,2382.77,25.29
"timonki7520112012","Kimmo.Timonen","D","PHI",76,20112012,36,"5.000","6.333",46,87,11,7,79,31,36,76,22,9,15,11,-0.25,979.56,2434.34,28.69
"vlasima8720112012","Marc-Edouard.Vlasic","D","S.J",82,20112012,24,"3.500","3.100",39,135,6,9,102,66,85,144,36,17,12,14,0.08,1570.15,2413.57,39.41
"higgich8320112012","Chris.Higgins","L","VAN",71,20112012,28,"1.900","1.900",59,74,8,10,125,46,29,20,10,34,6,10,0.26,906,2419.95,27.24
"hartnsc8220112012","Scott.Hartnell","L","PHI",82,20112012,29,"3.700","4.200",175,98,11,10,139,53,42,37,39,25,21,19,-0.11,1124.83,2579.7,30.36
"quincky8520112012","Kyle.Quincey","D","COL/DET",72,20112012,26,"3.250","3.125",82,81,3,4,115,36,76,69,29,17,29,6,-1.18,1171.06,2281.25,33.92
"staaljo8820112012","Jordan.Staal","C","PIT",62,20112012,23,"4.500","4.000",92,46,14,5,94,46,35,16,18,25,9,8,-0.07,879.45,2004.71,30.49
"letankr8720112012","Kris.Letang","D","PIT",51,20112012,24,"3.500","3.500",65,105,11,9,80,29,52,64,26,25,9,9,0,898.83,1511.42,37.29
"whitnra7220112012","Ray.Whitney","LR","PHX",82,20112012,39,"3.000","3.000",23,52,26,10,115,37,51,8,24,32,7,11,0.21,1137.27,2840.25,28.59
"ericsjo8420112012","Jonathan.Ericsson","D","DET",69,20112012,27,"3.250","3.250",103,64,4,5,52,23,44,33,40,8,19,8,-0.66,999.08,2253.18,30.72
"bertuto7520112012","Todd.Bertuzzi","RL","DET",71,20112012,36,"1.625","1.938",92,50,8,12,92,32,28,22,36,20,20,11,-0.57,945.21,2404.4,28.22
"scudero7820112012","Rob.Scuderi","D","L.A",81,20112012,32,"3.400","3.400",52,74,2,6,56,26,55,82,40,12,7,0,-0.31,1373.75,2395.56,36.45
"ponikal8020112012","Alexei.Ponikarovsky","L","CAR/N.J",82,20112012,31,"1.500","1.500",136,88,7,8,125,44,54,33,16,30,12,14,0.11,1061.15,2875.44,26.96
"turriky8920112012","Kyle.Turris","C","OTT/PHX",55,20112012,22,"1.200","1.400",22,61,8,3,107,27,54,14,15,18,11,7,-0.31,768.88,1862.48,29.22
"perryco8520112012","Corey.Perry","R","ANA",79,20112012,26,"5.375","5.325",55,105,8,2,165,80,64,35,33,29,16,24,0.39,1231.1,2517.76,32.84
"dupuipa7920112012","Pascal.Dupuis","LR","PIT",82,20112012,32,"1.500","1.500",103,60,16,14,156,67,79,30,11,16,11,3,-0.43,1109.01,2754.25,28.71
"kronwni8120112012","Niklas.Kronwall","D","DET",82,20112012,30,"3.750","3.000",105,102,1,11,77,31,49,118,24,18,15,7,-0.36,1322.13,2553.02,34.12
"montast7920112012","Steve.Montador","D","CHI",52,20112012,31,"4.600","2.750",43,79,2,3,40,19,27,43,21,4,6,1,-0.45,670.77,1823.83,26.89
"hossama7920112012","Marian.Hossa","R","CHI",81,20112012,32,"7.900","5.275",61,79,16,13,150,56,75,30,17,65,5,14,0.48,1132.85,2778.73,28.96
"colaica8320112012","Carlo.Colaiacovo","D","STL",64,20112012,28,"2.500","2.125",67,72,6,2,50,31,52,73,13,8,9,4,-0.3,1016.34,2023.2,33.44
"poulibe8620112012","Benoit.Pouliot","L","BOS",74,20112012,24,"1.100","1.100",95,61,8,6,83,36,23,13,7,37,10,13,0.22,813.41,2774.55,22.67
"getzlry8520112012","Ryan.Getzlaf","C","ANA",81,20112012,26,"5.750","5.325",160,83,16,7,111,59,60,54,67,26,13,11,-0.09,1286.45,2570.46,33.35
"braunju8720112012","Justin.Braun","D","S.J",66,20112012,24,"0.713","0.662",39,108,4,2,80,43,66,52,26,10,8,7,-0.07,908.95,2300.53,28.32
"oshietj8620112012","T.J..Oshie","LR","STL",80,20112012,24,"NA","NA",110,112,15,6,122,40,33,35,12,39,15,25,0.53,1132.07,2625.07,30.13
"hanzama8720112012","Martin.Hanzal","C","PHX",64,20112012,24,"2.100","1.800",203,66,9,8,104,42,38,21,17,34,15,11,-0.28,852.87,2192.11,28.01
"foligni8720112012","Nick.Foligno","RL","OTT",82,20112012,23,"1.550","1.200",186,111,15,11,129,33,47,25,22,31,20,21,0.06,1028.56,2824.05,26.7
"condrer8620112012","Erik.Condra","RL","OTT",81,20112012,25,"0.600","0.625",13,112,9,5,104,41,43,41,16,34,11,9,-0.14,885.24,2925.18,23.23
"edleral8620112012","Alexander.Edler","D","VAN",82,20112012,25,"3.250","3.250",118,192,8,8,122,61,98,111,39,19,12,7,-0.22,1372.12,2461.27,35.79
"keithdu8320112012","Duncan.Keith","D","CHI",74,20112012,28,"8.000","5.538",37,104,9,10,111,67,83,89,41,35,11,4,-0.28,1497.88,2065.33,42.04
"wilsory8720112012","Ryan.Wilson","D","COL",59,20112012,24,"1.275","1.275",89,84,7,6,59,31,47,56,22,24,5,6,0.06,963.42,1901.82,33.62
"stuarbr7920112012","Brad.Stuart","D","DET",81,20112012,31,"3.750","3.750",136,125,6,9,75,42,63,74,22,14,6,9,0.13,1345.6,2481.76,35.16
"johnser8820112012","Erik.Johnson","D","COL",73,20112012,23,"3.000","2.600",107,62,4,5,97,34,53,79,33,27,4,9,0.26,1172.26,2368.51,33.11
"perrema8820112012","Mathieu.Perreault","CL","WSH",64,20112012,23,"0.525","0.525",48,46,8,5,37,30,32,28,12,33,9,13,0.35,683.02,2425.96,21.97
"milledr8420112012","Drew.Miller","LR","DET",80,20112012,27,"0.825","0.838",77,123,8,3,109,30,32,40,8,15,7,9,0.14,861.38,2911.46,22.83
"arnotja7420112012","Jason.Arnott","C","STL",72,20112012,36,"2.500","2.500",22,27,6,3,95,33,21,11,9,16,7,11,0.29,818.52,2564.86,24.19
"michami8420112012","Milan.Michalek","LR","OTT",77,20112012,26,"4.500","4.333",30,92,11,6,143,72,62,33,12,31,11,11,0,1106.33,2499.6,30.68
"campbbr7920112012","Brian.Campbell","D","FLA",82,20112012,32,"7.143","7.143",42,139,7,8,79,35,51,95,35,26,3,9,0.22,1613.97,2337.7,40.84
"orpikbr8020112012","Brooks.Orpik","D","PIT",73,20112012,30,"3.750","3.750",218,122,6,7,40,30,43,112,17,9,17,8,-0.4,1338.03,2110.88,38.8
"garrija8420112012","Jason.Garrison","D","FLA",77,20112012,26,"0.700","0.675",96,152,3,5,93,46,59,94,26,13,9,6,-0.14,1309.97,2403.27,35.28
"jagrxja7220112012","Jaromir.Jagr","R","PHI",73,20112012,39,"3.300","3.300",12,80,13,7,98,44,46,8,34,20,11,12,0.07,876.59,2427.01,26.53
"jackmba8120112012","Barret.Jackman","D","STL",81,20112012,30,"3.500","3.625",89,84,4,6,74,35,54,100,26,17,12,10,-0.09,1312.12,2497.24,34.44
"vrbatra8120112012","Radim.Vrbata","R","PHX",77,20112012,30,"3.000","3.000",47,41,10,7,142,59,67,9,20,23,9,1,-0.46,1036.04,2693.99,27.78
"giroucl8820112012","Claude.Giroux","C","PHI",77,20112012,23,"2.750","3.750",58,72,17,12,137,47,78,31,28,34,7,19,0.67,1078.7,2415.82,30.87
"burmial9120112012","Alex.Burmistrov","CR","WPG",76,20112012,19,"0.900","0.900",94,94,7,5,87,47,43,11,25,35,16,17,0.06,978.73,2652.44,26.95
"dagosma8620112012","Matt.D'Agostini","RL","STL",55,20112012,24,"NA","NA",47,56,5,3,77,43,41,17,7,17,6,4,-0.18,649.76,1913.66,25.35
"ottxxst8220112012","Steve.Ott","C","DAL",74,20112012,29,"3.300","2.950",244,54,11,8,82,50,39,15,20,20,17,15,-0.12,1035.48,2486.36,29.4
"yandlke8620112012","Keith.Yandle","D","PHX",82,20112012,25,"4.750","5.250",26,61,11,8,144,71,89,72,53,18,14,10,-0.17,1438.2,2539.32,36.16
"krugema9020112012","Marcus.Kruger","C","CHI",71,20112012,21,"0.715","0.735",21,93,7,6,69,22,15,27,15,20,7,10,0.21,858.47,2576.54,24.99
"kindlja8720112012","Jakub.Kindl","D","DET",55,20112012,24,"0.850","0.883",60,64,6,5,56,19,23,31,17,15,7,6,-0.08,715.13,1844.46,27.94
"boyleda7620112012","Dan.Boyle","D","S.J",81,20112012,35,"6.667","6.667",49,80,5,19,137,51,101,108,52,12,12,11,-0.04,1514.89,2417.07,38.53
"abdelju8720112012","Justin.Abdelkader","RL","DET",81,20112012,24,"0.825","0.787",145,130,12,2,107,36,38,26,8,11,9,21,0.82,879.17,2949.19,22.96
"gragnma8720112012","Marc-Andre.Gragnani","D","BUF/VAN",58,20112012,24,"0.550","0.550",17,61,2,4,34,8,15,37,28,6,11,1,-0.81,745.33,2000.82,27.14
"sobotvl8720112012","Vladimir.Sobotka","C","STL",73,20112012,24,"1.200","1.300",137,80,7,4,92,48,36,20,7,20,18,5,-0.85,922.62,2490.68,27.03
"voracja8920112012","Jakub.Voracek","R","PHI",78,20112012,22,"2.250","2.250",42,74,10,7,111,38,55,13,26,25,7,11,0.27,900.33,2615.18,25.61
"bennxja8920112012","Jamie.Benn","L","DAL",71,20112012,22,"0.670","0.630",124,75,9,16,137,59,66,46,42,46,13,15,0.12,1001.51,2335.92,30.01
"wandeto8720112012","Tom.Wandell","CL","DAL",72,20112012,24,"0.850","0.775",51,63,6,3,91,36,41,30,15,37,6,5,-0.09,644.94,2782.52,18.82
"kanexev9120112012","Evander.Kane","L","WPG",74,20112012,20,"0.900","0.900",159,158,11,11,219,73,64,27,12,29,13,22,0.5,1076.48,2451.72,30.51
"crosbsi8720112012","Sidney.Crosby","C","PIT",22,20112012,24,"9.000","8.700",10,17,12,7,38,10,19,7,6,9,5,4,-0.2,297.09,732.95,28.84
"sykorpe7620112012","Petr.Sykora","LR","N.J",82,20112012,34,"0.650","0.650",19,53,11,10,121,59,61,16,33,26,15,6,-0.49,1092.11,2850.38,27.7
"kubaxfi7620112012","Filip.Kuba","D","OTT",73,20112012,34,"3.700","3.700",40,37,4,11,51,24,55,117,44,18,10,2,-0.39,1243.24,2190.64,36.21
"bergese8420112012","Sean.Bergenheim","L","FLA",62,20112012,27,"2.750","2.750",92,115,3,3,142,50,33,17,13,22,17,19,0.15,818.63,2154.99,27.53
"winnida8520112012","Daniel.Winnik","C","COL/S.J",84,20112012,26,"1.000","0.950",93,126,7,6,152,63,53,29,20,44,14,10,-0.21,1126.81,2955.34,27.6
"duchema9120112012","Matt.Duchene","C","COL",58,20112012,20,"0.900","0.900",42,45,2,7,95,37,49,37,15,29,2,12,0.8,747.01,2018.46,27.01
"cookema7820112012","Matt.Cooke","LR","PIT",82,20112012,33,"2.000","1.800",145,97,3,8,102,36,35,22,17,19,12,17,0.31,959.19,2904.07,24.83
"kovalil8320112012","Ilya.Kovalchuk","LR","N.J",77,20112012,28,"6.000","6.667",24,57,14,8,170,64,79,12,79,38,8,10,0.09,1308.2,2407.42,35.21
"clowery8220112012","Ryane.Clowe","L","S.J",76,20112012,28,"3.500","3.625",104,89,6,6,124,41,49,34,49,37,10,9,-0.05,1106.75,2564.38,30.15
"filppva8420112012","Valtteri.Filppula","CL","DET",81,20112012,27,"3.500","3.000",35,110,22,12,97,45,41,18,20,37,5,9,0.21,1135.68,2700.93,29.6
"carlema8420112012","Matt.Carle","D","PHI",82,20112012,26,"3.800","3.438",46,145,9,15,97,32,85,132,39,12,12,5,-0.3,1398.45,2306.08,37.75
"elliost9120112012","Stefan.Elliott","D","COL",39,20112012,20,"0.790","0.843",3,52,2,4,56,13,51,27,9,6,3,1,-0.22,537.84,1339.57,28.65
"ekmanol9120112012","Oliver.Ekman-Larsson","D","PHX",82,20112012,20,"0.900","0.900",123,134,4,8,98,53,91,78,29,22,13,14,0.04,1420.13,2557.38,35.7
"hagelca8820112012","Carl.Hagelin","L","NYR",64,20112012,23,"0.637","0.662",76,111,10,11,108,35,42,21,16,28,10,12,0.14,884.58,2186.22,28.81
"downist8720112012","Steve.Downie","RL","COL/T.B",75,20112012,24,"1.900","1.850",96,93,11,10,112,47,63,25,27,42,16,13,-0.18,1001.52,2591.72,27.87
"cowenja9120112012","Jared.Cowen","D","OTT",82,20112012,20,"0.900","0.870",194,169,3,6,42,18,56,53,32,21,14,4,-0.49,1213.73,2638.88,31.5
"engelde8220112012","Deryk.Engelland","DR","PIT",73,20112012,29,"0.600","0.567",166,143,5,7,80,38,60,64,17,9,2,1,-0.05,1091.9,2351.32,31.71
"wingeto8820112012","Tommy.Wingels","RL","S.J",33,20112012,23,"0.688","0.688",100,66,3,2,60,25,24,23,11,13,2,11,1.28,421.49,1221.54,25.65
"seminal8420112012","Alexander.Semin","R","WSH",77,20112012,27,"6.700","6.700",26,76,15,8,135,73,90,19,36,47,18,13,-0.28,1073.79,2646.69,28.86
"michazb8220112012","Zbynek.Michalek","D","PIT",62,20112012,28,"4.000","4.000",39,148,3,6,71,35,50,101,19,6,10,9,-0.06,1046.35,1899.79,35.52
"hornqpa8720112012","Patric.Hornqvist","R","NSH",76,20112012,24,"3.000","3.083",54,118,7,7,168,53,44,27,8,27,7,21,0.88,953.19,2742.87,25.79
"hallxta9120112012","Taylor.Hall","L","EDM",61,20112012,19,"0.900","0.900",38,100,13,5,131,59,69,31,44,28,15,21,0.41,876.71,1997.58,30.5
"odonnse7120112012","Sean.O'Donnell","D","CHI",51,20112012,39,"NA","NA",41,49,3,4,29,20,25,36,27,8,9,1,-0.8,601.39,1861.92,24.41
"kingxdw8920112012","Dwight.King","RL","L.A",27,20112012,22,"0.585","0.567",35,35,3,4,34,13,7,5,3,6,4,0,-0.7,343.9,958.23,26.41
"gagnesi8020112012","Simon.Gagne","RL","L.A",33,20112012,31,"4.500","3.500",13,25,3,2,51,13,27,9,18,4,7,0,-1.01,417.7,1053.43,28.39
"eliaspa7620112012","Patrik.Elias","CL","N.J",81,20112012,35,"5.000","6.000",58,55,17,10,100,35,40,19,31,22,6,3,-0.17,1081.82,2813.17,27.77
"vincoto9020112012","Tomas.Vincour","RL","DAL",47,20112012,20,"0.630","0.622",52,38,4,2,61,27,29,16,8,19,1,2,0.13,469.33,1777.25,20.89
"hjalmni8720112012","Niklas.Hjalmarsson","D","CHI",69,20112012,24,"3.500","3.500",39,149,7,5,59,29,60,105,39,24,7,3,-0.21,1161.74,2173.65,34.83
"lovejbe8420112012","Ben.Lovejoy","D","PIT",34,20112012,27,"0.525","0.525",29,62,1,2,44,18,33,34,8,1,4,0,-0.57,420.23,1204.62,25.86
"rundbda9020112012","David.Rundblad","D","OTT/PHX",30,20112012,20,"0.900","0.900",32,33,2,2,22,11,29,26,18,6,3,1,-0.33,364.97,1030.87,26.15
"pacioma8820112012","Max.Pacioretty","L","MTL",79,20112012,22,"1.500","1.625",101,116,14,6,201,66,68,34,28,27,6,15,0.47,1137.84,2502.64,31.26
"hejdumi7620112012","Milan.Hejduk","R","COL",81,20112012,35,"2.600","2.600",33,74,10,4,118,37,57,26,21,26,5,7,0.11,1119.58,2798.4,28.58
"gocxxma8320112012","Marcel.Goc","C","FLA",57,20112012,28,"1.700","1.700",34,56,9,4,74,21,25,16,13,30,3,1,-0.15,788.65,1988.99,28.39
"colexia8920112012","Ian.Cole","D","STL",26,20112012,22,"0.875","0.875",16,37,0,5,13,15,17,26,7,5,9,8,-0.16,378.56,822.36,31.52
"smithbr8920112012","Brendan.Smith","D","DET",14,20112012,22,"0.875","0.875",17,34,3,2,7,6,6,6,3,4,4,5,0.32,187.93,474.42,28.37
