"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"dadonev8920112012","Evgeny.Dadonov","RL","FLA",15,20112012,22,"0.688","0.654",0,0,0,0,1,0,0,0,0,0,0,0,0,4.57,107.43,4.08
"dagosma8620112012","Matt.D'Agostini","RL","STL",55,20112012,24,"NA","NA",0,2,0,0,15,9,5,1,1,0,3,1,-1.26,95.6,191.42,33.31
"daleytr8320112012","Trevor.Daley","D","DAL",75,20112012,27,"3.500","3.300",0,2,2,3,21,11,10,4,4,1,0,0,0,158.46,215.22,42.41
"dalpeza8920112012","Zac.Dalpe","RC","CAR",16,20112012,21,"0.688","0.704",0,1,0,0,2,3,0,0,0,0,0,0,0,13.32,73.32,15.37
"darchma7620112012","Mathieu.Darche","LR","MTL",61,20112012,34,"0.700","0.700",2,1,0,0,6,0,0,0,0,0,2,3,1.93,31.16,332.38,8.57
"datsypa7820112012","Pavel.Datsyuk","CL","DET",69,20112012,33,"6.700","6.700",2,15,10,9,21,15,11,0,5,3,1,0,-0.28,210.56,177.82,54.21
"daugaka8820112012","Kaspars.Daugavins","L","OTT",64,20112012,23,"0.600","0.600",0,0,0,1,1,0,1,0,0,0,0,0,0,9.09,326.68,2.71
"dehaaca9120112012","Calvin.De.Haan","D","NYI",1,20112012,20,"0.900","0.870",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6.22,0
"delzomi9020112012","Michael.Del.Zotto","D","NYR",76,20112012,21,"0.875","0.875",8,7,5,8,30,12,32,8,4,2,3,1,-0.39,310.86,124.13,71.46
"demerja8820112012","Jason.Demers","D","S.J",57,20112012,23,"1.100","1.250",5,3,0,3,21,7,17,0,3,2,2,0,-1.02,117.28,191.37,38
"desbigu8520112012","Guillaume.Desbiens","R","CGY",10,20112012,26,"0.525","0.525",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,38.92,0
"deshada8620112012","David.Desharnais","C","MTL",81,20112012,25,"0.750","0.850",2,5,8,9,23,10,5,2,5,1,2,1,-0.23,258.17,228.61,53.04
"desjaan8620112012","Andrew.Desjardins","C","S.J",76,20112012,25,"0.540","0.540",0,1,0,0,0,0,0,0,0,0,0,1,20.22,2.97,412.34,0.71
"desprsi9120112012","Simon.Despres","D","PIT",18,20112012,20,"0.900","0.840",1,0,0,0,6,1,2,2,1,0,0,0,0,19.18,88.74,17.77
"deveaan8420112012","Andre.Deveaux","R","NYR",9,20112012,27,"0.525","0.525",0,0,0,0,1,0,0,0,0,0,0,0,0,1.81,63.31,2.78
"diazxra8620112012","Raphael.Diaz","D","MTL",59,20112012,25,"0.900","0.900",0,2,1,3,9,5,11,0,1,1,0,0,0,88.97,255.97,25.79
"dillobr9020112012","Brenden.Dillon","D","DAL",1,20112012,20,"0.640","0.743",1,0,0,0,0,0,0,0,0,0,0,0,0,2.01,3.8,34.58
"disaljo8120112012","Jon.Disalvatore","R","MIN",1,20112012,30,"0.550","0.537",0,0,0,0,0,0,0,0,0,0,1,0,-62.07,0.97,2.35,29.15
"doanxsh7620112012","Shane.Doan","RL","PHX",78,20112012,34,"4.550","4.550",19,14,4,5,57,23,22,3,5,7,3,2,-0.24,245.7,148.3,62.36
"donovma9020112012","Matt.Donovan","D","NYI",2,20112012,21,"0.875","0.875",0,0,0,0,1,0,0,0,1,0,0,0,0,3.05,6.38,32.36
"dorsede8620112012","Derek.Dorsett","LR","CBJ",76,20112012,24,"0.575","0.562",2,5,1,0,14,2,2,0,1,0,3,1,-2.03,59.05,426.1,12.17
"doughdr8920112012","Drew.Doughty","D","L.A",76,20112012,21,"6.000","7.000",3,4,7,3,48,22,31,2,13,1,1,2,0.23,266.59,165.54,61.69
"dowelja8520112012","Jake.Dowell","CL","DAL",50,20112012,26,"0.800","0.800",0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,256.82,0.27
"downist8720112012","Steve.Downie","RL","COL/T.B",72,20112012,24,"1.900","1.850",6,6,2,2,11,4,6,0,5,2,4,1,-1.29,139.48,224.4,38.33
"drewida8420112012","Davis.Drewiske","D","L.A",9,20112012,26,"0.625","0.617",0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,60.78,1.03
"dubinbr8620112012","Brandon.Dubinsky","CL","NYR",76,20112012,25,"3.750","4.200",11,13,1,1,10,12,11,0,3,2,1,1,0,134.38,297.81,31.09
"duchema9120112012","Matt.Duchene","C","COL",55,20112012,20,"0.900","0.900",1,3,4,0,16,8,15,1,4,1,0,0,0,133.82,136.36,49.53
"ducoxmi8720112012","Mike.Duco","L","VAN",6,20112012,24,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,32.21,0.77
"dumonga9020112012","Gabriel.Dumont","CR","MTL",3,20112012,20,"0.580","0.572",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,23.5,0
"dupuipa7920112012","Pascal.Dupuis","LR","PIT",80,20112012,32,"1.500","1.500",1,0,1,0,9,3,3,0,3,1,0,0,0,32.43,428.88,7.03
"dupuiph8520112012","Philippe.Dupuis","C","TOR",30,20112012,26,"0.650","0.650",1,0,0,0,0,0,0,0,0,0,0,0,0,1.15,161.72,0.71
"dvorara7720112012","Radek.Dvorak","R","DAL",71,20112012,34,"1.500","1.500",0,0,0,0,0,1,0,1,0,0,0,0,0,7.44,349.47,2.09
"dwyerpa8320112012","Patrick.Dwyer","RL","CAR",72,20112012,28,"0.600","0.625",1,1,1,0,4,1,2,0,1,0,0,0,0,20.4,404.73,4.8
"eagerbe8420112012","Ben.Eager","L","EDM",61,20112012,27,"1.000","1.100",0,0,0,0,0,0,0,0,0,0,1,0,-19.35,3.1,313.25,0.98
"eakinco9120112012","Cody.Eakin","C","WSH",29,20112012,20,"0.615","0.572",0,0,0,0,1,1,0,0,0,0,0,0,0,12.02,144.82,7.66
"eatonma7720112012","Mark.Eaton","D","NYI",58,20112012,34,"3.000","2.500",0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,268.04,1
"eavespa8420112012","Patrick.Eaves","RL","DET",10,20112012,27,"1.200","1.200",0,1,0,0,0,0,0,0,0,0,0,0,0,1.32,65.72,1.96
"ebbetan8320112012","Andrew.Ebbett","C","VAN",17,20112012,28,"0.525","0.525",0,1,0,0,1,1,0,0,0,0,0,0,0,13.57,105.7,11.38
"eberljo9020112012","Jordan.Eberle","R","EDM",76,20112012,21,"0.875","0.846",3,17,6,4,36,10,18,0,7,1,2,2,0,229.84,164.48,58.29
"edleral8620112012","Alexander.Edler","D","VAN",79,20112012,25,"3.250","3.250",7,13,7,10,67,29,53,3,5,6,3,2,-0.21,279.08,169.98,62.15
"ehrhoch8220112012","Christian.Ehrhoff","D","BUF",65,20112012,29,"10.000","4.000",1,3,6,4,45,24,35,1,9,2,4,1,-0.97,186.38,157.62,54.18
"ekholma9020112012","Mattias.Ekholm","D","NSH",2,20112012,21,"0.900","0.900",0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,11.26,8.9
"ekmanol9120112012","Oliver.Ekman-Larsson","D","PHX",80,20112012,20,"0.900","0.900",3,7,4,2,17,15,9,1,3,6,0,2,0.72,166.53,243.99,40.56
"eliaspa7620112012","Patrik.Elias","CL","N.J",80,20112012,35,"5.000","6.000",0,10,11,10,23,12,16,0,13,3,1,0,-0.21,282.42,138.16,67.15
"ellerke8820112012","Keaton.Ellerby","D","FLA",40,20112012,22,"0.787","0.787",0,0,0,0,0,0,1,0,0,0,0,0,0,3.38,204.8,1.63
"ellerla8920112012","Lars.Eller","CL","MTL",79,20112012,22,"0.787","0.846",1,5,1,0,9,3,1,0,1,0,2,0,-2.52,47.67,420,10.19
"elliost9120112012","Stefan.Elliott","D","COL",37,20112012,20,"0.790","0.843",0,4,1,1,20,6,14,0,5,0,0,0,0,91.8,67.47,57.64
"ellisma8120112012","Matt.Ellis","C","BUF",58,20112012,30,"0.525","0.525",0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,307.77,0.85
"ellisry9120112012","Ryan.Ellis","D","NSH",32,20112012,20,"0.900","0.840",1,1,1,1,8,2,10,0,0,0,0,0,0,51.51,99.58,34.09
"emelial8620112012","Alexei.Emelin","D","MTL",67,20112012,25,"0.984","0.984",0,0,0,0,2,0,2,0,0,1,0,1,5.34,11.23,394.93,2.77
"emingst8320112012","Steve.Eminger","D","NYR",41,20112012,27,"0.800","0.800",0,0,0,1,0,0,0,0,0,0,0,0,0,4.94,247.25,1.96
"emmerco8820112012","Cory.Emmerton","CL","DET",70,20112012,23,"0.525","0.533",0,1,1,0,2,0,1,0,0,1,0,1,10.26,5.85,401.69,1.44
"engelde8220112012","Deryk.Engelland","DR","PIT",71,20112012,29,"0.600","0.567",0,0,0,0,1,0,0,0,0,0,1,0,-26.28,2.28,413.51,0.55
"engqvan8720112012","Andreas.Engqvist","C","MTL",12,20112012,23,"0.900","0.797",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,72.13,0
"ennisty8920112012","Tyler.Ennis","C","BUF",47,20112012,21,"0.875","0.875",0,7,0,2,4,1,7,0,5,2,1,0,-0.69,86.78,152.57,36.25
"enstrto8420112012","Tobias.Enstrom","D","WPG",61,20112012,26,"4.000","3.750",1,3,2,7,28,9,16,1,1,0,3,0,-0.95,188.66,99.09,65.56
"eratxma8120112012","Martin.Erat","RL","NSH",70,20112012,30,"6.000","4.500",2,3,4,8,11,9,10,0,12,4,1,3,0.72,166.43,167.81,49.79
"ericsjo8420112012","Jonathan.Ericsson","D","DET",68,20112012,27,"3.250","3.250",0,0,0,0,1,1,0,0,0,0,0,0,0,8.88,379.84,2.29
"erikslo8520112012","Loui.Eriksson","RL","DAL",78,20112012,26,"4.100","4.250",0,11,4,3,28,7,8,0,4,3,0,1,0.29,204.22,183.3,52.7
"erixoti9120112012","Tim.Erixon","D","NYR",18,20112012,20,"0.900","0.900",0,1,0,0,2,0,0,0,0,0,0,0,0,13.68,79.75,14.65
"erskijo8020112012","John.Erskine","D","WSH",27,20112012,31,"1.500","1.500",0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,140.98,0.49
"faircca8920112012","Cade.Fairchild","D","STL",5,20112012,22,"0.613","0.625",0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,29.36,2.36
"falkxju8820112012","Justin.Falk","D","MIN",47,20112012,22,"0.605","0.605",0,0,0,0,0,0,2,2,0,0,1,0,-6.11,9.82,255.37,3.7
"faulkju9220112012","Justin.Faulk","D","CAR",65,20112012,19,"0.790","0.840",2,5,4,3,29,18,16,1,2,4,1,2,0.31,195.84,158.24,55.31
"faynema8720112012","Mark.Fayne","D","N.J",81,20112012,24,"0.555","0.542",2,3,0,2,11,6,16,3,5,3,0,0,0,115.09,311.41,26.99
"fedotru7920112012","Ruslan.Fedotenko","L","NYR",72,20112012,32,"1.400","1.400",0,1,1,0,3,4,1,0,1,0,0,0,0,24.84,385.9,6.05
"fehrxer8520112012","Eric.Fehr","C","WPG",34,20112012,26,"2.200","2.200",0,0,0,0,2,0,1,0,0,0,0,0,0,13.62,150.45,8.3
"ferenan7920112012","Andrew.Ference","D","BOS",71,20112012,32,"2.250","2.250",0,1,1,1,10,4,5,0,1,0,0,0,0,47.09,311.95,13.12
"ferribe8720112012","Benn.Ferriero","R","S.J",35,20112012,24,"0.605","0.605",1,1,0,0,1,0,2,0,0,1,0,0,0,11.39,162.27,6.56
"festebr8620112012","Brett.Festerling","D","WPG",4,20112012,25,"0.578","0.578",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,23.97,0
"fiddlve8020112012","Vernon.Fiddler","C","DAL",78,20112012,31,"1.800","1.800",0,2,0,0,0,1,0,1,0,1,1,0,-6.47,9.28,378.24,2.39
"filatni9020112012","Nikita.Filatov","LR","OTT",9,20112012,21,"0.787","0.846",0,0,0,0,0,0,2,0,2,0,0,0,0,9.72,37.4,20.64
"filppva8420112012","Valtteri.Filppula","CL","DET",80,20112012,27,"3.500","3.000",2,13,6,2,14,15,10,0,8,1,0,0,0,191.62,271.05,41.42
"finlejo8720112012","Joe.Finley","D","BUF",5,20112012,24,"0.525","0.533",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,21.91,0
"fishemi8020112012","Mike.Fisher","C","NSH",71,20112012,31,"4.000","4.200",6,4,3,5,21,5,4,0,8,0,1,1,0,161.34,178.85,47.43
"fistrma8620112012","Mark.Fistric","D","DAL",57,20112012,25,"1.250","1.000",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,270.21,0.33
"fleisto8420112012","Tomas.Fleischmann","LR","FLA",82,20112012,27,"4.500","4.500",1,7,10,6,34,18,23,1,12,2,1,0,-0.23,260.88,209.61,55.45
"floodma8420112012","Mark.Flood","D","WPG",32,20112012,26,"0.525","0.525",0,1,1,0,7,1,7,1,0,0,0,0,0,33.79,129.68,20.67
"foligma9120112012","Marcus.Foligno","LC","BUF",14,20112012,20,"0.790","0.827",0,1,0,1,1,0,0,0,0,0,0,0,0,14.56,47.17,23.58
"foligni8720112012","Nick.Foligno","RL","OTT",81,20112012,23,"1.550","1.200",3,3,1,2,7,5,1,1,3,3,5,2,-1.73,104.26,329.33,24.05
"fosteku8120112012","Kurtis.Foster","D","ANA/MIN/N.J",50,20112012,29,"1.800","1.800",6,1,1,8,26,8,22,2,5,2,0,0,0,152.62,102.98,59.71
"foucakr9020112012","Kris.Foucault","L","MIN",1,20112012,20,"0.550","0.562",0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,4.24,20.84
"fowleca9120112012","Cam.Fowler","D","ANA",80,20112012,19,"0.900","0.900",1,3,4,5,41,15,42,4,8,2,0,1,0.21,292.15,135.04,68.39
"fransco8720112012","Cody.Franson","D","TOR",54,20112012,24,"0.800","0.800",1,2,1,4,17,8,15,0,2,0,0,0,0,77.19,214.97,26.42
"franzjo7920112012","Johan.Franzen","RL","DET",76,20112012,31,"5.250","3.955",3,8,1,1,33,18,13,2,4,3,2,0,-0.53,226.85,220.01,50.77
"fraseco8520112012","Colin.Fraser","C","L.A",66,20112012,26,"0.825","0.825",0,0,0,0,0,0,1,0,0,0,2,0,-17.31,6.93,361.69,1.88
"frasema8620112012","Mark.Fraser","D","N.J",4,20112012,24,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,23.68,0
"frattma8820112012","Matt.Frattin","RL","TOR",56,20112012,23,"0.875","0.875",2,2,1,0,7,3,0,0,0,1,0,0,0,33.85,267.43,11.24
"fredhkr8720112012","Kris.Fredheim","D","MIN",3,20112012,24,"0.530","0.530",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,9.12,0
"frolimi8820112012","Michael.Frolik","R","CHI",61,20112012,23,"3.000","2.333",1,0,0,0,1,0,0,0,0,0,0,0,0,12.13,337.1,3.47
"gaborma8220112012","Marian.Gaborik","LR","NYR",81,20112012,29,"7.500","7.500",3,8,8,3,61,27,27,0,5,2,2,3,0.21,290.35,166.4,63.57
"gagnesa8920112012","Sam.Gagner","C","EDM",73,20112012,22,"2.275","2.275",1,5,5,1,25,16,10,0,8,1,3,0,-1.02,176.93,198.2,47.16
"gagnesi8020112012","Simon.Gagne","RL","L.A",33,20112012,31,"4.500","3.500",0,5,3,1,9,1,5,0,3,0,0,1,0.62,96.88,112.72,46.22
"gagnoaa8620112012","Aaron.Gagnon","C","WPG",7,20112012,25,"0.600","0.562",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,28.62,0
"galiatj8820112012","T.J..Galiardi","C","COL/S.J",65,20112012,23,"NA","NA",2,4,0,0,7,5,1,0,0,0,0,1,1.57,38.28,278.95,12.07
"garbury8520112012","Ryan.Garbutt","RL","DAL",18,20112012,26,"0.590","0.590",0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,75.89,0.16
"gardija9020112012","Jake.Gardiner","D","TOR",72,20112012,21,"0.875","0.875",2,5,3,3,11,4,9,1,4,2,0,0,0,132,243.36,35.17
"garrija8420112012","Jason.Garrison","D","FLA",77,20112012,26,"0.700","0.675",5,2,2,1,42,27,37,2,2,3,1,0,-0.31,195.28,247.39,44.11
"gaustpa8220112012","Paul.Gaustad","C","BUF/NSH",68,20112012,29,"2.500","2.300",0,0,0,0,0,0,0,0,1,0,1,0,-6.95,8.63,332.11,2.53
"genowch8620112012","Chay.Genoway","D","MIN",1,20112012,24,"0.900","0.900",0,0,0,0,1,0,0,1,1,0,0,0,0,2.18,3.43,38.87
"geoffbl8820112012","Blake.Geoffrion","LC","MTL/NSH",35,20112012,23,"0.850","0.850",1,1,0,0,0,0,1,0,0,0,0,1,6.43,9.32,199.73,4.46
"gerbena8720112012","Nathan.Gerbe","LR","BUF",60,20112012,24,"1.250","1.450",0,2,1,0,4,1,1,0,1,0,0,2,5.4,22.23,287.69,7.17
"gervabr8420112012","Bruno.Gervais","D","T.B",49,20112012,26,"0.525","0.525",1,1,1,0,4,3,7,1,0,1,0,0,0,36.23,228.89,13.67
"getzlry8520112012","Ryan.Getzlaf","C","ANA",80,20112012,26,"5.750","5.325",8,5,10,8,47,33,35,1,20,1,4,1,-0.61,292.74,134.45,68.53
"gilbeto8320112012","Tom.Gilbert","D","EDM/MIN",66,20112012,28,"5.000","4.000",2,3,2,2,10,10,14,5,4,3,1,1,0,153.85,209.99,42.28
"gillico8920112012","Colton.Gillies","L","CBJ/MIN",75,20112012,22,"0.600","0.625",0,0,0,0,1,0,1,0,0,0,0,0,0,4.6,438.28,1.04
"gillitr7920112012","Trevor.Gillies","L","NYI",3,20112012,32,"0.625","0.625",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,18.36,0
"gillxha7520112012","Hal.Gill","D","MTL/NSH",76,20112012,36,"2.250","2.250",0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,393.26,0.5
"gilroma8420112012","Matt.Gilroy","D","OTT/T.B",67,20112012,27,"1.000","1.000",0,0,0,0,3,1,2,0,0,0,0,0,0,38.8,311.87,11.06
"giontbr7920112012","Brian.Gionta","R","MTL",31,20112012,32,"5.000","5.000",2,4,1,0,7,13,2,0,0,1,1,2,0.69,87.05,108.55,44.5
"giontst8320112012","Stephen.Gionta","CR","N.J",1,20112012,27,"0.525","0.512",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5.18,0
"giordma8320112012","Mark.Giordano","D","CGY",60,20112012,27,"4.600","4.020",4,3,1,3,28,8,26,5,5,1,3,0,-0.9,199.97,113.64,63.76
"girarda8420112012","Daniel.Girardi","D","NYR",81,20112012,27,"3.400","3.325",4,6,4,5,20,3,15,2,1,1,0,1,0.42,143.36,313.39,31.39
"giroual8120112012","Alexandre.Giroux","L","CBJ",9,20112012,30,"0.825","0.825",0,0,0,0,1,0,2,0,0,0,1,0,-3.1,19.38,52.71,26.89
"giroucl8820112012","Claude.Giroux","C","PHI",76,20112012,23,"2.750","3.750",4,9,17,15,47,33,28,0,8,2,0,3,0.59,305.01,185.81,62.14
"glassta8320112012","Tanner.Glass","L","WPG",76,20112012,27,"0.750","0.750",2,0,0,0,0,0,1,0,0,0,0,0,0,9.19,372.38,2.41
"gleasti8320112012","Tim.Gleason","D","CAR",81,20112012,28,"3.500","2.750",1,0,1,1,4,0,0,0,0,0,1,0,-2.18,27.49,437.14,5.92
"glenccu8220112012","Curtis.Glencross","L","CGY",66,20112012,28,"2.700","2.550",3,4,1,3,12,3,4,0,5,3,3,2,-0.46,131.51,219.07,37.51
"glennsc9120112012","Scott.Glennie","R","DAL",1,20112012,20,"0.900","0.870",0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3.01,48.21
"gocxxma8320112012","Marcel.Goc","C","FLA",57,20112012,28,"1.700","1.700",1,4,0,1,11,1,1,0,0,0,0,0,0,71.48,234.42,23.37
"goligal8520112012","Alex.Goligoski","D","DAL",67,20112012,26,"2.750","1.833",2,4,4,3,33,21,25,3,9,3,0,0,0,209.38,132.07,61.32
"golouco8920112012","Cody.Goloubef","D","CBJ",1,20112012,21,"0.738","0.783",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,12.98,0
"gomezsc7920112012","Scott.Gomez","C","MTL",38,20112012,31,"7.500","7.357",1,2,1,0,13,5,7,0,6,0,0,0,0,89.13,138.95,39.08
"gonchse7420112012","Sergei.Gonchar","D","OTT",73,20112012,37,"5.500","5.500",0,2,6,6,42,21,34,7,9,2,4,0,-1.08,221.59,148.72,59.84
"gordoan8520112012","Andrew.Gordon","R","ANA",36,20112012,25,"0.525","0.537",0,0,0,0,0,0,0,0,0,0,0,0,0,3.21,202.36,1.56
"gordobo8320112012","Boyd.Gordon","C","PHX",73,20112012,27,"1.300","1.325",0,0,0,0,1,1,0,0,1,0,0,0,0,7.71,367.43,2.05
"gorgejo8420112012","Josh.Gorges","D","MTL",82,20112012,27,"2.500","2.500",2,3,0,0,2,1,0,0,2,1,0,0,0,34.46,457.37,7.01
"grabnmi8720112012","Michael.Grabner","L","NYI",74,20112012,23,"1.000","3.000",0,0,0,1,4,1,1,0,3,0,1,1,0,55.4,315.43,14.94
"grabomi8420112012","Mikhail.Grabovski","C","TOR",71,20112012,27,"3.100","2.900",1,14,5,0,17,17,2,0,6,0,1,1,0,140.37,246.69,36.26
"grachev9020112012","Evgeny.Grachev","L","STL",26,20112012,21,"0.625","0.675",0,0,0,0,0,0,0,0,0,1,0,0,0,2.79,125.58,2.17
"gragnma8720112012","Marc-Andre.Gragnani","D","BUF/VAN",57,20112012,24,"0.550","0.550",1,0,0,5,10,6,5,0,1,1,1,0,-0.44,137.85,153.62,47.3
"greenan8220112012","Andrew.Greene","D","N.J",55,20112012,28,"2.500","3.000",0,0,0,0,3,0,1,1,0,0,0,0,0,25.18,274.39,8.41
"greenco8620112012","Colin.Greening","L","OTT",81,20112012,25,"0.700","0.817",4,5,4,0,29,11,1,0,2,3,1,1,0,144.93,288.66,33.43
"greenjo7720112012","Josh.Green","L","EDM",7,20112012,33,"0.575","0.575",1,2,0,0,2,1,0,0,0,0,0,0,0,8.35,28.73,22.52
"greenma8320112012","Matt.Greene","D","L.A",81,20112012,28,"3.000","2.950",0,0,0,0,0,1,0,0,0,0,2,0,-12.49,9.61,446.09,2.11
"greenmi8520112012","Mike.Green","D","WSH",31,20112012,25,"5.000","5.250",3,1,0,0,13,9,13,3,2,6,0,0,0,82.23,65.47,55.67
"grossni8520112012","Nicklas.Grossmann","D","DAL/PHI",72,20112012,26,"1.750","1.625",0,1,0,0,1,0,0,1,0,0,0,0,0,5.88,368.85,1.57
"gudbrer9220112012","Erik.Gudbranson","D","FLA",72,20112012,19,"0.900","0.900",2,2,1,0,7,1,5,1,0,0,2,1,-1.57,38.33,375.45,9.26
"guenina8220112012","Nathan.Guenin","D","ANA",15,20112012,28,"0.525","0.525",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,71.9,0
"gunnaca8620112012","Carl.Gunnarsson","D","TOR",73,20112012,24,"1.400","1.325",0,9,1,5,16,4,7,0,1,1,1,1,0,87.16,298.7,22.59
"gustaer8820112012","Erik.Gustafsson","D","PHI",29,20112012,22,"0.900","0.900",0,0,0,0,1,0,1,0,2,0,0,0,0,15.03,157.97,8.69
"hagelca8820112012","Carl.Hagelin","L","NYR",63,20112012,23,"0.637","0.662",1,0,0,0,0,1,2,0,0,0,0,0,0,18.16,323.57,5.31
"hagmani7920112012","Niklas.Hagman","LR","ANA/CGY",70,20112012,31,"3.000","3.000",2,4,0,0,7,2,3,0,0,0,0,0,0,41.33,317.73,11.51
"hainsro8120112012","Ron.Hainsey","D","WPG",55,20112012,30,"5.000","4.500",0,1,1,0,9,5,5,1,0,1,1,0,-1.5,39.94,219.4,15.4
"haleymi8620112012","Micheal.Haley","LR","NYI",13,20112012,25,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,68.79,2.43
"halisma8820112012","Matt.Halischuk","RL","NSH",72,20112012,23,"0.600","0.713",0,0,0,0,1,1,1,0,1,1,0,0,0,5.37,355.98,1.49
"hallxad8020112012","Adam.Hall","RC","T.B",56,20112012,31,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,300.89,0.85
"hallxta9120112012","Taylor.Hall","L","EDM",59,20112012,19,"0.900","0.900",5,12,2,6,37,7,8,1,15,4,1,1,0,182.73,136.25,57.29
"halpeje7620112012","Jeff.Halpern","CR","WSH",67,20112012,35,"0.825","0.825",0,0,0,0,0,0,0,0,0,0,0,0,0,7.32,329.05,2.18
"hamhuda8220112012","Dan.Hamhuis","D","VAN",79,20112012,28,"5.000","4.500",6,3,5,5,24,13,15,0,5,2,1,1,0,147.88,301.18,32.93
"hamilry8520112012","Ryan.Hamilton","L","TOR",1,20112012,26,"0.525","0.525",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5.83,0
"hamilza8820112012","Zach.Hamill","C","BOS",15,20112012,22,"0.787","0.817",0,0,0,0,1,0,1,0,0,0,0,0,0,6.25,63.9,8.91
"hamontr9020112012","Travis.Hamonic","D","NYI",69,20112012,21,"0.875","0.875",0,5,2,3,17,8,11,1,2,1,0,0,0,74.34,283.49,20.78
"hamrlro7420112012","Roman.Hamrlik","D","WSH",66,20112012,37,"3.500","3.500",0,0,0,0,3,2,4,1,0,2,1,0,-2.01,29.88,301.48,9.02
"handzmi7720112012","Michal.Handzus","C","S.J",67,20112012,34,"2.500","2.500",2,6,2,1,7,3,1,0,2,1,3,0,-2.5,72.02,288.82,19.96
"hannasc7920112012","Scott.Hannan","D","CGY",77,20112012,32,"1.000","1.000",0,0,0,0,1,0,0,0,0,0,1,0,-9.29,6.46,394.53,1.61
"hanseja8620112012","Jannik.Hansen","RL","VAN",79,20112012,25,"1.600","1.350",0,0,0,0,1,0,1,0,0,1,0,1,8.5,7.06,442.01,1.57
"hanzama8720112012","Martin.Hanzal","C","PHX",63,20112012,24,"2.100","1.800",22,8,5,3,22,13,4,0,4,3,8,0,-2.59,185.61,152.3,54.93
"harrija8220112012","Jay.Harrison","D","CAR",71,20112012,28,"0.650","0.700",1,1,2,1,33,7,22,1,4,1,1,0,-0.64,93.6,298.61,23.86
"harrope8320112012","Peter.Harrold","D","N.J",10,20112012,28,"0.550","0.550",0,0,0,1,0,0,1,0,0,0,0,0,0,6.12,43.81,12.27
"hartite9020112012","Teemu.Hartikainen","LR","EDM",17,20112012,21,"0.875","0.875",0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,71.25,0.92
"hartnsc8220112012","Scott.Hartnell","L","PHI",81,20112012,29,"3.700","4.200",10,11,4,3,45,28,15,0,3,1,9,3,-1.38,261.82,270.68,49.17
"havlama8120112012","Martin.Havlat","RL","S.J",39,20112012,30,"5.000","5.000",0,2,4,0,10,5,6,1,4,3,4,0,-2.98,80.52,140.37,36.45
"hayesji8920112012","Jimmy.Hayes","R","CHI",29,20112012,21,"0.613","0.654",1,0,0,1,2,0,0,0,0,0,0,0,0,18.15,160.82,10.14
"heatlda8120112012","Dany.Heatley","LR","MIN",82,20112012,30,"8.000","7.500",1,5,5,6,69,25,25,0,8,2,2,1,-0.22,277.93,133.52,67.55
"hechtjo7720112012","Jochen.Hecht","C","BUF",21,20112012,34,"3.000","3.525",0,1,0,0,0,3,0,0,0,0,0,0,0,12.63,98.89,11.33
"hedmavi9020112012","Victor.Hedman","D","T.B",60,20112012,20,"0.900","0.900",0,2,3,1,5,3,7,4,1,2,0,0,0,62.87,245.08,20.41
"hejdaja7820112012","Jan.Hejda","D","COL",74,20112012,33,"3.250","3.250",0,1,0,0,0,0,1,0,0,0,0,0,0,7.25,336.71,2.11
"hejdumi7620112012","Milan.Hejduk","R","COL",74,20112012,35,"2.600","2.600",1,7,5,3,29,10,8,0,3,3,2,0,-0.63,190.62,154.9,55.17
