"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"lindsjo8320142015","Joakim.Lindstrom","RL","STL/TOR",53,"20142015",30,"0.700","0.700",14,60,2,1,45,18,31,5,13,19,6,6,0,529.53,1981.46,21.09
"grimaro9320142015","Rocco.Grimaldi","RC","FLA",7,"20142015",21,"0.925","0.925",7,7,0,0,14,3,3,1,0,3,2,4,1.54,77.78,248.72,23.82
"anisiar8820142015","Artem.Anisimov","C","CBJ",52,"20142015",26,"3.100","3.283",28,61,8,4,61,33,30,21,14,21,4,6,0.19,628.94,1839.4,25.48
"allenbr8020142015","Bryan.Allen","D","ANA/MTL",11,"20142015",34,"3.500","3.500",18,26,1,1,5,8,15,12,8,0,3,0,-1.16,154.82,395.5,28.13
"warsoda9020142015","David.Warsofsky","D","BOS",4,"20142015",24,"0.600","0.600",2,6,0,1,4,1,4,2,1,0,0,0,0,60.48,146.86,29.17
"simmowa8820142015","Wayne.Simmonds","RL","PHI",75,"20142015",26,"3.200","3.975",157,110,6,5,110,47,56,33,24,29,8,14,0.38,948.44,2650.38,26.35
"schilca8820142015","Cameron.Schilling","D","WSH",4,"20142015",25,"0.625","0.625",4,4,0,0,2,2,3,2,0,0,2,0,-2.73,43.93,139.82,23.91
"marlepa7920142015","Patrick.Marleau","LR","S.J",82,"20142015",35,"7.000","6.667",76,65,11,8,130,41,63,17,54,31,4,9,0.26,1137.49,2858.61,28.47
"fehrxer8520142015","Eric.Fehr","C","WSH",75,"20142015",29,"1.600","1.500",74,66,7,4,109,40,44,37,14,36,3,11,0.52,927.88,2647.92,25.95
"brunnda8620142015","Damien.Brunner","RL","N.J",17,"20142015",28,"2.500","2.500",6,6,1,0,18,10,11,3,5,6,3,0,-0.9,199.81,609.07,24.7
"poulibe8620142015","Benoit.Pouliot","L","EDM",58,"20142015",27,"4.000","4.000",63,32,7,4,66,40,17,22,29,29,9,7,-0.16,727.92,2152.01,25.28
"mitchwi7720142015","Willie.Mitchell","D","FLA",66,"20142015",37,"4.250","4.250",91,117,2,2,71,29,70,105,27,13,5,4,-0.05,1138.11,2041.93,35.79
"foligni8720142015","Nick.Foligno","RL","CBJ",79,"20142015",26,"3.750","3.383",175,110,9,13,110,28,35,39,16,38,10,20,0.54,1108.3,2619.66,29.73
"stemple8320142015","Lee.Stempniak","R","NYR/WPG",71,"20142015",31,"0.900","0.900",75,94,3,7,85,30,47,22,24,16,8,8,0,793.89,2652.16,23.04
"parenpa8320142015","P.A..Parenteau","R","MTL",56,"20142015",31,"NA","NA",32,51,8,5,80,26,36,18,13,16,8,9,0.09,693.83,1974.04,26.01
"odeller9020142015","Eric.O'Dell","C","WPG",11,"20142015",24,"NA","NA",14,11,1,0,6,5,4,0,4,8,1,1,0,79.81,450.74,15.04
"lattami9120142015","Michael.Latta","C","WSH",53,"20142015",23,"0.575","0.575",90,64,4,2,24,11,16,12,11,14,3,1,-0.28,433.74,2087.27,17.21
"harrisc9320142015","Scott.Harrington","D","PIT",10,"20142015",21,"0.550","0.589",8,13,0,0,7,3,3,9,0,1,2,0,-0.9,134,334.42,28.61
"schulju9020142015","Justin.Schultz","D","EDM",81,"20142015",24,"3.675","3.675",36,142,7,6,84,51,71,101,61,13,5,6,0.04,1483.56,2543.54,36.84
"obrieli9420142015","Liam.O'Brien","L","WSH",13,"20142015",20,"NA","NA",35,18,1,0,15,3,3,0,1,3,2,2,0,101.57,518.44,16.38
"malonry7920142015","Ryan.Malone","LR","NYR",6,"20142015",34,"0.700","0.700",9,6,0,0,4,0,0,2,1,0,1,2,1.32,45.34,233.85,16.24
"hagelca8820142015","Carl.Hagelin","L","NYR",82,"20142015",26,"2.400","2.250",84,84,8,8,145,62,59,24,36,37,14,10,-0.23,1048.92,2956.62,26.19
"galiest9220142015","Stanislav.Galiev","R","WSH",2,"20142015",22,"0.550","0.595",3,6,0,0,1,1,1,0,1,2,0,0,0,18.98,85.62,18.14
"moorejo9020142015","John.Moore","D","NYR/ARI",57,"20142015",23,"0.851","0.851",72,92,2,3,57,31,53,48,18,4,4,4,0,790.42,1989.74,28.43
"mckencu9120142015","Curtis.McKenzie","L","DAL",36,"20142015",23,"0.670","0.645",84,47,1,0,37,25,11,13,12,9,4,5,0.15,395.97,1318.24,23.1
"josefja9120142015","Jacob.Josefson","CL","N.J",62,"20142015",23,"0.800","0.800",51,67,2,1,49,26,22,21,10,12,10,4,-0.59,610.24,2395.47,20.3
"greenco8620142015","Colin.Greening","L","OTT",26,"20142015",28,"2.000","2.650",85,33,0,0,39,9,14,14,6,8,6,3,-0.7,257.54,954.99,21.24
"ericsjo8420142015","Jonathan.Ericsson","D","DET",82,"20142015",30,"4.250","4.250",96,70,6,2,70,28,54,40,46,11,17,8,-0.41,1302.1,2518.73,34.08
"coutulo8920142015","Logan.Couture","C","S.J",82,"20142015",25,"6.000","6.000",81,99,13,4,151,69,74,50,52,39,4,8,0.22,1101.61,2894.49,27.57
"bjugsni9220142015","Nick.Bjugstad","C","FLA",72,"20142015",22,"0.900","0.900",132,68,5,9,139,46,40,22,22,20,12,15,0.19,938.27,2518.44,27.14
"severda9420142015","Damon.Severson","D","N.J",51,"20142015",20,"0.642","0.606",18,26,0,4,65,36,52,31,31,11,9,1,-0.54,895.27,1550.46,36.61
"pietral9020142015","Alex.Pietrangelo","D","STL",81,"20142015",24,"5.500","6.500",59,170,7,16,128,62,65,113,26,19,9,10,0.04,1491.19,2400.15,38.32
"hallxta9120142015","Taylor.Hall","L","EDM",53,"20142015",22,"6.000","6.000",58,124,12,7,96,42,63,33,46,25,15,12,-0.21,838.73,1782.84,31.99
"folinch9120142015","Christian.Folin","D","MIN",40,"20142015",23,"0.925","0.925",46,70,5,2,34,17,26,35,14,9,3,1,-0.21,573,1338.74,29.97
"butlech8620142015","Chris.Butler","D","STL",33,"20142015",27,"0.650","0.650",29,61,2,3,48,8,25,34,8,5,6,5,-0.11,523.08,1074.44,32.74
"reesedy8420142015","Dylan.Reese","D","ARI",1,"20142015",30,"0.550","0.550",2,4,0,0,2,1,2,2,1,2,0,0,0,19.02,33.41,36.28
"paajama9120142015","Magnus.Paajarvi","RL","STL",10,"20142015",23,"1.400","1.200",8,9,0,0,9,3,2,0,1,0,3,1,-1.31,91.26,377.28,19.48
"allenco9020142015","Conor.Allen","D","NYR",4,"20142015",24,"0.925","0.925",6,7,0,0,2,0,1,0,3,0,2,0,-2.65,45.37,149.75,23.25
"strakpe9220142015","Petr.Straka","R","PHI",3,"20142015",22,"0.925","0.925",4,2,2,0,2,1,2,1,1,1,0,0,0,28.89,122.1,19.13
"rustxbr9220142015","Bryan.Rust","R","PIT",14,"20142015",22,"0.640","0.652",19,21,0,1,25,5,5,3,5,2,0,3,1.17,154.12,503.22,23.45
"reginpe8620142015","Peter.Regin","C","CHI",4,"20142015",28,"0.650","0.650",3,7,0,1,3,2,0,0,0,3,0,1,1.71,35.01,155.78,18.35
"princsh9220142015","Shane.Prince","CL","OTT",2,"20142015",21,"0.900","0.877",2,2,0,1,2,2,2,0,0,0,0,0,0,19.73,80.72,19.64
"muellmi9520142015","Mirco.Mueller","D","S.J",39,"20142015",19,"0.925","0.925",47,65,1,2,26,12,24,50,20,17,3,3,0,592.3,1325.42,30.89
"lergxbr8620142015","Bryan.Lerg","L","S.J",2,"20142015",28,"0.575","0.575",3,4,0,0,7,1,0,0,1,0,0,1,2.87,20.93,76.07,21.58
"kostkmi8520142015","Michael.Kostka","D","NYR",7,"20142015",28,"0.650","0.650",5,15,0,1,5,1,5,9,5,2,0,1,0.6,100.25,234.63,29.94
"hartmry9420142015","Ryan.Hartman","R","CHI",5,"20142015",19,"0.925","0.925",11,9,0,0,8,2,1,2,0,0,1,1,0,44.54,201.14,18.13
"connech8320142015","Chris.Conner","L","WSH",2,"20142015",30,"0.550","0.550",0,2,0,0,3,2,2,0,0,1,2,0,-6.43,18.68,81.45,18.65
"coburbr8520142015","Braydon.Coburn","D","PHI/T.B",43,"20142015",29,"4.500","4.500",56,58,4,4,37,26,42,40,18,9,7,2,-0.44,687.58,1369.72,33.42
"maattol9420142015","Olli.Maatta","D","PIT",20,"20142015",20,"0.925","0.894",11,40,4,2,17,9,15,26,8,3,3,4,0.18,327.05,628.65,34.22
"lindbma9020142015","Matt.Lindblad","L","BOS",2,"20142015",24,"0.925","0.834",2,1,0,0,3,1,1,0,0,0,0,0,0,15.24,82.64,15.57
"kreidch9120142015","Chris.Kreider","L","NYR",80,"20142015",23,"2.350","2.475",150,77,14,8,139,62,38,17,39,23,15,13,-0.11,1072.83,2834.47,27.46
"duclaan9520142015","Anthony.Duclair","RL","NYR",18,"20142015",19,"0.743","0.772",6,31,4,1,15,5,10,5,6,5,0,4,1.25,192.62,650.66,22.84
"brenntj8920142015","T.J..Brennan","D","TOR",6,"20142015",25,"NA","NA",2,10,0,0,6,2,6,5,4,1,1,0,-0.81,73.98,198.02,27.2
"bourqry9120142015","Ryan.Bourque","L","NYR",1,"20142015",23,"0.550","0.562",0,1,0,0,1,1,0,0,0,1,0,0,0,12.07,38.67,23.78
"bouchre9320142015","Reid.Boucher","LR","N.J",11,"20142015",21,"0.693","0.693",9,14,0,0,18,11,6,5,1,6,0,2,0.95,126.6,403.82,23.87
"nurseda9520142015","Darnell.Nurse","D","EDM",2,"20142015",19,"0.925","0.894",5,1,0,0,2,0,1,0,0,0,0,0,0,30.43,64.52,32.05
"grabnmi8720142015","Michael.Grabner","L","NYI",34,"20142015",26,"4.000","3.000",61,15,1,4,48,26,25,15,12,16,1,2,0.16,374,1290.76,22.47
"fowleca9120142015","Cam.Fowler","D","ANA",80,"20142015",22,"4.000","4.000",40,116,7,6,47,22,41,75,36,17,2,3,0.05,1281.88,2576.55,33.22
"cumisky8620142015","Kyle.Cumiskey","D","CHI",7,"20142015",27,"0.600","0.600",3,13,0,0,5,3,3,9,2,1,0,1,0.69,86.42,253.35,25.43
"altxxma9120142015","Mark.Alt","D","PHI",1,"20142015",22,"0.790","0.782",1,0,0,0,0,3,3,0,0,0,0,0,0,10.56,37.47,21.99
"whitery8820142015","Ryan.White","CR","PHI",34,"20142015",26,"0.575","0.575",102,60,3,2,36,9,13,12,8,8,9,2,-1.16,362.59,1298.64,21.83
"salommi9320142015","Miikka.Salomaki","LR","NSH",1,"20142015",21,"0.807","0.781",7,0,0,0,3,0,0,1,0,0,0,0,0,10.53,40.54,20.62
"rattity9320142015","Ty.Rattie","R","STL",11,"20142015",21,"0.743","0.772",15,7,1,1,7,4,6,4,0,0,1,0,-0.67,89.88,450.6,16.63
"patergr9020142015","Greg.Pateryn","D","MTL",17,"20142015",24,"0.550","0.562",43,44,0,0,10,3,7,16,9,0,3,0,-0.86,208.72,611.27,25.45
"jackmti8120142015","Tim.Jackman","R","ANA",55,"20142015",32,"0.637","0.637",109,81,0,2,50,29,17,19,6,6,5,9,0.53,454.83,2151.07,17.45
"hodgmju8820142015","Justin.Hodgman","CR","ARI",5,"20142015",26,"0.550","0.550",8,2,0,0,2,0,0,0,1,0,1,1,0,52.74,171.68,23.5
"witkolu9020142015","Luke.Witkowski","D","T.B",16,"20142015",24,"0.627","0.627",34,27,0,0,9,6,12,19,9,2,2,2,0,225.7,514.55,30.49
"ranfobr9220142015","Brendan.Ranford","L","DAL",1,"20142015",22,"0.590","0.610",2,1,0,0,0,1,1,0,0,0,0,0,0,9.04,41.57,17.87
"mcilrdy9220142015","Dylan.McIlrath","D","NYR",1,"20142015",22,"0.810","0.703",2,0,0,0,0,0,0,3,1,0,1,0,-7.3,8.22,38.38,17.64
"leivojo9320142015","Josh.Leivo","RL","TOR",9,"20142015",21,"0.843","0.792",5,11,0,0,9,2,3,0,0,7,1,0,-0.9,66.84,352.68,15.93
"kulakbr9420142015","Brett.Kulak","D","CGY",1,"20142015",20,"0.635","0.657",0,1,0,0,0,0,1,0,1,0,1,0,-3.67,16.37,34.65,32.08
"harrija8220142015","Jay.Harrison","D","CAR/WPG",55,"20142015",31,"1.500","1.500",72,51,4,1,39,23,50,60,28,12,15,2,-1.04,749.58,1858.03,28.75
"fedunta8820142015","Taylor.Fedun","D","S.J",7,"20142015",26,"0.575","0.575",0,20,0,2,7,4,7,8,1,3,2,3,0.58,102.74,233.9,30.52
"eakinco9120142015","Cody.Eakin","C","DAL",78,"20142015",23,"1.500","1.900",53,66,3,12,99,50,52,45,33,51,9,9,0,1023.53,2656.85,27.81
"chornta8720142015","Taylor.Chorney","D","PIT",7,"20142015",27,"0.550","0.550",5,6,0,0,3,5,3,3,4,0,0,0,0,78.9,266.43,22.85
"weberya8820142015","Yannick.Weber","D","VAN",65,"20142015",25,"0.850","0.850",62,102,3,4,83,34,53,58,30,11,11,4,-0.45,942.23,2167.47,30.3
"wardxjo8020142015","Joel.Ward","R","WSH",82,"20142015",33,"3.000","3.000",49,101,5,3,95,42,28,27,15,29,9,13,0.23,1035.97,2882.37,26.44
"lindbpe9320142015","Petteri.Lindbohm","D","STL",23,"20142015",20,"0.620","0.637",22,62,1,0,29,7,12,20,3,5,6,3,-0.54,331.57,761.81,30.33
"lindbos9120142015","Oscar.Lindberg","C","NYR",1,"20142015",22,"0.750","0.675",3,0,0,0,2,0,1,0,1,0,0,0,0,8.93,45.51,16.41
"danauph9320142015","Phillip.Danault","CL","CHI",2,"20142015",21,"0.833","0.863",2,1,0,0,2,1,1,0,0,0,0,2,7.06,17,73.75,18.73
"yakimbo9420142015","Bogdan.Yakimov","C","EDM",1,"20142015",19,"0.792","0.843",2,2,0,0,1,0,0,0,0,0,0,0,0,10.05,39.58,20.25
"veillst8120142015","Stephane.Veilleux","L","MIN",12,"20142015",32,"0.575","0.588",9,7,0,1,7,1,2,6,0,2,1,1,0,80.12,518.83,13.38
"spoonry9220142015","Ryan.Spooner","CL","BOS",29,"20142015",22,"0.725","0.760",14,14,3,4,39,12,10,4,6,8,0,2,0.37,323.9,1085.3,22.98
"ramagjo9120142015","John.Ramage","D","CGY",1,"20142015",23,"0.690","0.690",2,3,0,0,4,0,0,1,0,0,0,0,0,18.35,32.67,35.97
"piskujo8420142015","Joe.Piskula","D","NSH",1,"20142015",30,"0.550","0.550",0,0,0,0,0,1,3,2,0,0,1,0,-3.68,16.32,36.03,31.18
"morrojo9220142015","Joe.Morrow","D","BOS",15,"20142015",21,"0.833","0.863",17,21,0,0,19,10,16,21,3,1,1,3,0.53,227.98,521.79,30.41
"mannibr9020142015","Brandon.Manning","D","PHI",11,"20142015",24,"0.700","0.700",15,20,2,1,9,5,7,9,5,0,1,0,-0.4,150.45,338.5,30.77
"lauriol8920142015","Oliver.Lauridsen","D","PHI",1,"20142015",25,"0.650","0.600",2,1,0,0,2,1,0,0,0,0,0,0,0,10.08,37.94,21
"golouco8920142015","Cody.Goloubef","D","CBJ",36,"20142015",24,"0.625","0.625",41,40,4,4,22,24,18,30,13,3,6,2,-0.47,512.18,1196.11,29.98
"boylebr8420142015","Brian.Boyle","CL","T.B",82,"20142015",29,"2.000","2.000",131,72,5,2,114,33,40,35,14,19,8,10,0.15,815.68,3048.28,21.11
"blumxjo8920142015","Jonathon.Blum","D","MIN",4,"20142015",25,"0.675","0.675",1,0,1,0,3,1,0,2,1,0,1,0,-1.75,34.35,143.35,19.33
"bennesa9620142015","Sam.Bennett","C","CGY",1,"20142015",18,"0.925","0.925",0,2,1,0,1,1,1,0,0,1,0,0,0,14.67,36.35,28.75
"anderjo9420142015","Josh.Anderson","RL","CBJ",6,"20142015",20,"0.642","0.709",24,12,0,1,10,3,6,2,3,3,1,1,0,83.33,204.88,28.91
"vandeda8320142015","David.van.Der.Gulik","LR","L.A",1,"20142015",31,"0.550","0.550",1,3,0,0,1,0,0,0,1,0,0,0,0,5.25,35.89,12.76
"potteco8420142015","Corey.Potter","D","CGY",6,"20142015",30,"0.700","0.700",6,11,0,0,2,2,1,5,4,1,0,0,0,51.48,265.73,16.23
"lashobr9020142015","Brian.Lashoff","D","DET",11,"20142015",24,"0.675","0.725",6,11,0,2,7,3,1,13,2,2,1,0,-0.47,128.21,373.56,25.55
"baileca9120142015","Casey.Bailey","C","TOR",6,"20142015",22,"0.900","0.912",3,7,0,0,8,1,1,4,1,1,0,1,1.14,52.48,233.97,18.32
"angelmi8520142015","Mike.Angelidis","L","T.B",3,"20142015",29,"0.650","0.650",5,4,0,0,0,0,0,0,0,0,0,0,0,23.38,115.16,16.88
"wolfxda8920142015","David.Wolf","LC","CGY",3,"20142015",25,"0.868","0.868",6,3,0,0,1,2,1,0,0,1,0,0,0,25.44,121.13,17.36
"tinorja9220142015","Jarred.Tinordi","D","MTL",13,"20142015",22,"0.810","0.870",20,26,1,1,5,5,6,17,4,1,1,0,-0.39,152.57,480.01,24.12
"tarasda9120142015","Daniil.Tarasov","R","S.J",5,"20142015",23,"0.705","0.680",2,1,0,1,5,1,1,1,0,0,0,0,0,37.02,205.88,15.24
"stdenfr8620142015","Frederic.St-Denis","D","CBJ",4,"20142015",28,"NA","NA",2,3,0,1,2,0,6,2,0,0,0,2,2.46,48.77,124.55,28.14
"koekksl9420142015","Slater.Koekkoek","D","T.B",3,"20142015",20,"0.925","0.894",2,8,0,0,5,1,1,2,0,1,1,1,0,41.46,98.74,29.57
"knighco9020142015","Corban.Knight","C","CGY",2,"20142015",24,"0.900","0.900",4,2,0,0,2,1,1,1,0,0,0,0,0,12.86,77.49,14.23
"cormipa9020142015","Patrice.Cormier","LC","WPG",1,"20142015",24,"0.625","0.625",1,0,0,0,0,0,0,0,0,0,0,0,0,4.38,39.1,10.06
"brownjt9020142015","J.T..Brown","RL","T.B",52,"20142015",24,"NA","NA",40,68,3,3,69,25,23,15,18,7,5,4,-0.13,473.99,1965.67,19.43
"zolniha8720142015","Harry.Zolnierczyk","L","NYI",2,"20142015",27,"0.650","0.650",4,8,0,0,1,0,1,1,0,1,0,1,2.9,20.71,82.06,20.15
"wilsoga9120142015","Garrett.Wilson","L","FLA",2,"20142015",23,"0.715","0.715",5,1,0,0,4,1,2,1,0,0,0,0,0,15.81,81.16,16.3
"volpaaa8520142015","Aaron.Volpatti","L","WSH",2,"20142015",29,"0.600","0.575",3,2,0,0,1,2,0,1,1,0,0,1,3.18,18.86,81.54,18.78
"paliomi9320142015","Michael.Paliotta","D","CHI",1,"20142015",21,"0.925","0.925",0,2,0,1,2,1,0,2,0,0,0,0,0,14.78,40.58,26.7
"nichuva9520142015","Valeri.Nichushkin","R","DAL",8,"20142015",19,"0.925","0.925",7,7,0,1,6,5,7,1,6,5,1,1,0,98.42,290.08,25.33
"hrabara9220142015","Raman.Hrabarenka","D","N.J",1,"20142015",22,"0.693","0.693",1,0,0,0,0,0,0,2,0,0,0,0,0,10.46,33.65,23.71
"fialake9620142015","Kevin.Fiala","LR","NSH",1,"20142015",18,"0.925","0.925",0,0,0,0,3,0,0,1,0,2,0,0,0,11.82,39.67,22.95
"coppxan9420142015","Andrew.Copp","C","WPG",1,"20142015",20,"0.925","0.925",0,0,1,0,4,0,0,0,0,0,0,0,0,13.89,37.12,27.23
"bodietr8520142015","Troy.Bodie","R","TOR",5,"20142015",29,"0.600","0.600",4,5,0,0,1,0,1,0,0,0,0,0,0,23.87,225.75,9.56
"adamxlu9020142015","Luke.Adam","L","CBJ",3,"20142015",24,"0.650","0.650",1,3,0,0,0,0,1,0,0,0,1,0,-3.49,17.18,117.72,12.73
"sustran9020142015","Andrej.Sustr","D","T.B",72,"20142015",23,"0.874","0.874",38,104,5,7,54,23,54,64,26,15,12,3,-0.48,1130.13,2258.92,33.35
"smithco9320142015","Colin.Smith","C","COL",1,"20142015",21,"0.620","0.628",1,0,0,0,1,0,0,0,1,0,0,0,0,7.17,45.28,13.66
"shuggju9120142015","Justin.Shugg","RL","CAR",3,"20142015",22,"0.600","0.600",3,3,0,0,3,1,0,0,1,0,1,0,-3.4,17.67,122.98,12.56
"rissara9120142015","Rasmus.Rissanen","D","CAR",6,"20142015",23,"0.575","0.575",24,13,0,0,3,1,5,7,3,0,1,0,-0.72,82.86,201.72,29.12
"pitlity9120142015","Tyler.Pitlick","RC","EDM",17,"20142015",22,"0.725","0.725",55,26,0,0,16,13,9,17,5,4,2,2,0,204.82,649.15,23.98
"oestejo9220142015","Jordan.Oesterle","D","EDM",6,"20142015",22,"0.743","0.767",2,10,1,0,5,3,5,3,1,2,0,1,0.75,80.5,225.04,26.35
"noesest9320142015","Stefan.Noesen","RL","ANA",1,"20142015",21,"0.833","0.863",0,0,0,0,0,1,0,1,0,0,0,1,8.04,7.47,37.86,16.47
"murrary9320142015","Ryan.Murray","D","CBJ",12,"20142015",20,"0.925","0.894",4,21,1,0,6,3,3,8,2,5,3,0,-0.97,186.28,379.58,32.92
"mcdonco8420142015","Colin.McDonald","R","NYI",18,"20142015",29,"0.675","0.637",71,28,4,2,26,10,9,6,5,2,0,3,0.96,187.41,673.98,21.76
"kronwni8120142015","Niklas.Kronwall","D","DET",80,"20142015",33,"6.000","4.750",69,72,3,8,49,20,41,68,36,6,14,4,-0.47,1285.12,2438.13,34.52
"klingca9120142015","Carl.Klingberg","RL","WPG",2,"20142015",23,"0.650","0.650",2,1,0,0,0,0,0,0,1,0,0,1,10.06,5.97,85.01,6.56
"jenseni9320142015","Nicklas.Jensen","RL","VAN",5,"20142015",21,"0.833","0.863",7,2,0,0,7,0,2,4,1,0,0,0,0,48.19,194.11,19.89
"gunnaca8620142015","Carl.Gunnarsson","D","STL",61,"20142015",27,"3.150","3.150",39,117,3,5,37,18,36,96,12,7,0,4,0.25,963.38,1990.7,32.61
"gocxxma8320142015","Marcel.Goc","C","PIT/STL",74,"20142015",31,"1.200","1.200",79,51,1,4,64,26,22,17,11,16,3,3,0,672.98,2883.48,18.92
"defazbr8820142015","Brandon.Defazio","L","VAN",2,"20142015",26,"0.600","0.600",0,0,0,0,2,1,1,0,0,1,0,0,0,12.71,92.91,12.03
"corrafr9320142015","Frank.Corrado","D","VAN",10,"20142015",21,"0.575","0.592",15,17,0,0,7,5,3,10,5,1,0,1,0.41,145.67,329.57,30.65
"wothety9320142015","Tyler.Wotherspoon","D","CGY",1,"20142015",21,"0.925","0.925",0,2,0,0,1,0,1,1,0,0,0,0,0,17.52,33.5,34.34
"wilsosc9220142015","Scott.Wilson","LC","PIT",1,"20142015",22,"0.642","0.655",0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,44.03,7.27
"siemedu9320142015","Duncan.Siemens","D","COL",1,"20142015",21,"NA","NA",2,1,0,0,0,0,0,0,0,0,0,0,0,12.28,43.08,22.19
"oleksst8620142015","Steve.Oleksy","D","WSH",1,"20142015",28,"0.550","0.542",2,2,0,0,1,0,1,0,0,0,0,0,0,12.75,35.33,26.52
"fastxje9120142015","Jesper.Fast","RL","NYR",58,"20142015",22,"0.900","0.805",98,75,3,4,44,18,18,23,4,11,2,6,0.39,607.73,2227.45,21.44
"dumonga9020142015","Gabriel.Dumont","CR","MTL",3,"20142015",23,"0.575","0.562",8,3,0,0,4,0,1,1,0,0,0,0,0,25.66,131.04,16.37
"conacco8920142015","Cory.Conacher","LR","NYI",15,"20142015",24,"0.600","0.600",18,22,0,2,21,6,3,7,3,6,1,4,0.98,183.78,538.19,25.45
"clendad9220142015","Adam.Clendening","D","CHI/VAN",21,"20142015",21,"0.818","0.743",9,35,0,1,14,9,14,21,13,2,4,1,-0.62,292.43,705.33,29.31
"uherxdo9220142015","Dominik.Uher","CL","PIT",2,"20142015",21,"0.585","0.585",2,2,0,0,0,0,0,1,0,0,0,0,0,11.92,85.18,12.27
"robakco9020142015","Colby.Robak","D","FLA/ANA",12,"20142015",24,"0.700","0.675",15,22,0,1,8,4,4,10,6,2,1,1,0,153.01,411.27,27.12
"pelusan8920142015","Anthony.Peluso","R","WPG",49,"20142015",25,"0.575","0.562",100,39,1,0,22,9,10,5,11,4,8,2,-1.29,280.1,2011.19,12.22
"mccabja9320142015","Jake.McCabe","D","BUF",2,"20142015",20,"0.925","0.925",4,5,0,0,1,1,0,1,0,0,0,0,0,20.69,65.75,23.94
"khokhal9320142015","Alexander.Khokhlachev","CL","BOS",3,"20142015",21,"0.818","0.787",1,4,0,0,1,0,0,0,1,0,0,0,0,20.79,131.91,13.62
"ellerke8820142015","Keaton.Ellerby","D","WPG",1,"20142015",25,"0.700","0.700",1,3,0,1,0,0,1,1,1,0,0,0,0,15.65,35.37,30.68
"chipcky8620142015","Kyle.Chipchura","C","ARI",70,"20142015",28,"0.875","0.875",126,131,4,6,70,19,27,21,19,34,10,10,0,828.48,2557.53,24.47
"careypa8820142015","Paul.Carey","L","COL",10,"20142015",25,"0.715","0.715",12,9,1,0,5,6,3,2,0,3,0,0,0,74.87,406.1,15.57
"blundmi8620142015","Mike.Blunden","RL","T.B",2,"20142015",27,"0.600","0.600",7,3,0,0,0,0,1,0,0,0,0,0,0,20.08,85.92,18.95
"beaglja8520142015","Jay.Beagle","RC","WSH",62,"20142015",28,"1.000","0.900",67,72,5,2,71,21,19,23,6,25,10,4,-0.54,663.17,2309.96,22.31
"wilsory8720142015","Ryan.Wilson","D","COL",3,"20142015",27,"2.375","2.250",4,3,0,0,1,2,2,3,3,0,0,0,0,24.52,109.46,18.3
"shinnbr9120142015","Brendan.Shinnimin","C","ARI",12,"20142015",23,"0.718","0.667",12,20,0,1,9,4,8,4,4,4,2,1,-0.49,122.28,460.86,20.97
"sekacji9220142015","Jiri.Sekac","C","MTL/ANA",69,"20142015",22,"0.925","0.925",71,110,3,10,73,40,31,27,27,25,6,9,0.21,848.98,2508.62,25.29
"muellch8620142015","Chris.Mueller","C","NYR",7,"20142015",28,"0.600","0.600",3,9,0,0,5,0,3,1,0,1,0,1,0.94,63.61,266.82,19.25
"milleke8720142015","Kevan.Miller","D","BOS",41,"20142015",26,"0.750","0.800",84,120,1,4,33,19,31,48,15,5,3,1,-0.19,625.64,1373.4,31.3
"kassiza9120142015","Zack.Kassian","R","VAN",42,"20142015",23,"1.500","1.750",88,39,4,2,40,13,20,2,13,9,10,6,-0.48,499.81,1478.78,25.26
"bollada8620142015","Dave.Bolland","C","FLA",53,"20142015",28,"5.500","5.500",75,34,8,2,60,25,15,14,7,20,13,3,-0.92,652.85,1909.41,25.48
"bitetan9020142015","Anthony.Bitetto","D","NSH",7,"20142015",24,"0.605","0.605",9,8,0,0,2,2,3,3,3,1,0,1,0.75,79.63,254.66,23.82
"bartkma8820142015","Matt.Bartkowski","D","BOS",47,"20142015",26,"1.250","1.250",76,52,4,0,62,43,31,18,24,5,5,4,-0.08,717.52,1600.54,30.95
"backeda8420142015","David.Backes","RC","STL",80,"20142015",30,"4.750","4.500",195,98,13,11,119,59,30,67,24,28,11,13,0.11,1088,2757.69,28.29
"vincoto9020142015","Tomas.Vincour","RL","COL",7,"20142015",23,"0.600","0.600",5,7,1,0,2,3,1,4,2,1,1,1,0,51.79,293.54,15
"samuehe9420142015","Henrik.Samuelsson","RC","ARI",3,"20142015",20,"0.925","0.863",5,5,0,0,4,1,0,0,0,1,1,0,-1.72,34.84,106.69,24.62
"orrxxco8220142015","Colton.Orr","R","TOR",1,"20142015",32,"0.925","0.925",0,0,0,0,0,0,0,0,0,0,0,0,0,6.08,39.76,13.27
"nugenry9320142015","Ryan.Nugent-Hopkins","C","EDM",76,"20142015",21,"6.000","6.000",81,80,10,8,117,38,64,31,30,47,6,17,0.57,1159.08,2601.29,30.82
"laichbr8320142015","Brooks.Laich","C","WSH",66,"20142015",31,"4.500","4.500",100,102,5,6,83,23,35,34,19,21,9,7,-0.16,759.32,2371.54,24.25
