Name,Year,Team,Number,NonAssistGoal,1stAssistGoal,2ndAssistGoal,1stAssist,2ndAssisted1stAssist,2ndAssist,NonAssistPlayers,1stAssistPlayers,2ndAssistPlayers
Steven Stamkos,20142015,T.B,91,2,7,20,5,9,3,1,3,12
Aaron Ekblad,20142015,FLA,5,0,1,5,2,7,11,3,11,25
Stephen Gionta,20142015,N.J,11,0,0,5,1,1,1,0,4,5
Tuomo Ruutu,20142015,N.J,15,0,1,6,0,2,4,0,1,1
N.J,20,1,2,6,1,3,1,0,1,6
Shawn Thornton,20142015,FLA,22,0,1,0,0,1,3,0,2,0
Tomas Kopecky,20142015,FLA,82,0,0,2,0,4,1,1,2,0
Dmitry Kulikov,20142015,FLA,7,0,2,0,1,3,9,3,9,18
Willie Mitchell,20142015,FLA,33,0,1,2,0,2,2,1,11,25
Jiri Tlusty,20142015,CAR,19,1,1,5,0,3,4,1,2,5
Anton Khudobin,20142015,CAR,31,0,0,0,0,0,0,1,4,39
Josh Bailey,20142015,NYI,12,0,1,12,1,13,10,4,4,10
Chad Johnson,20142015,NYI,30,0,0,0,0,0,0,2,8,37
Nikolay Kulemin,20142015,NYI,86,2,0,9,2,4,8,1,3,9
Nathan Gerbe,20142015,CAR,14,0,1,6,2,6,4,0,3,8
Elias Lindholm,20142015,CAR,16,0,1,10,0,8,2,3,0,7
Rene Bourque,20142015,MTL,17,0,0,0,0,3,0,1,0,2
Jarred Tinordi,20142015,MTL,24,0,0,0,0,1,1,0,0,0
Ray Emery,20142015,PHI,29,0,0,0,0,0,0,3,13,36
Nick Schultz,20142015,PHI,55,0,1,1,0,3,9,0,4,18
Pierre-Alexandre Parenteau,20142015,MTL,15,0,1,4,1,7,5,2,0,6
Manny Malhotra,20142015,MTL,20,0,1,0,0,1,2,1,1,1
Dale Weise,20142015,MTL,22,1,0,8,2,13,4,2,3,9
J.T. Miller,20142015,NYR,10,0,2,6,3,4,4,5,2,7
Cam Talbot,20142015,NYR,33,0,0,0,0,0,0,4,22,55
Carl Hagelin,20142015,NYR,62,0,2,11,4,4,8,2,10,7
Ryan Johansen,20142015,CBJ,19,4,2,10,5,9,9,1,6,9
Nick Foligno,20142015,CBJ,71,0,4,15,1,10,14,3,5,13
Derick Brassard,20142015,NYR,16,0,0,13,3,8,17,6,5,8
Mats Zuccarello,20142015,NYR,36,1,3,10,1,16,11,7,6,6
Dalton Prout,20142015,CBJ,47,0,0,0,1,3,4,0,3,16
NYR,63,0,0,1,1,3,1,2,0,0
Matt Hunwick,20142015,NYR,44,0,0,2,0,4,3,3,10,22
Marko Dano,20142015,CBJ,56,0,2,6,2,6,5,1,0,4
Lee Stempniak,20142015,NYR,12,1,2,4,0,0,7,0,0,8
Cam Atkinson,20142015,CBJ,13,1,2,8,1,6,6,1,4,7
Drew Shore,20142015,CGY,22,0,0,1,0,2,0,1,1,1
Jamie Benn,20142015,DAL,14,1,4,16,3,18,13,1,3,10
Anders Lindback,20142015,DAL,29,0,0,0,0,0,1,2,3,14
Valeri Nichushkin,20142015,DAL,43,0,0,0,0,0,0,1,0,0
Tyler Seguin,20142015,DAL,91,0,3,19,4,16,3,1,3,10
Craig Smith,20142015,NSH,15,0,4,13,0,8,10,4,8,14
Derek Roy,20142015,NSH,21,0,0,1,2,4,1,2,1,2
Mattias Ekholm,20142015,NSH,14,2,1,3,0,3,7,5,18,22
Colton Sceviour,20142015,DAL,22,0,3,6,1,4,8,3,4,6
Taylor Beck,20142015,NSH,41,0,2,4,3,4,1,2,1,2
Brian Gionta,20142015,BUF,12,2,0,5,1,9,5,1,2,6
Cody Hodgson,20142015,BUF,19,0,1,5,1,4,1,2,4,1
Rasmus Ristolainen,20142015,BUF,55,0,0,3,1,1,5,2,5,13
David Rundblad,20142015,CHI,5,0,0,3,0,6,4,1,6,16
Daniel Carcillo,20142015,CHI,13,0,3,1,1,2,1,0,1,2
Johnny Oduya,20142015,CHI,27,0,0,2,0,5,3,5,6,24
Sam Reinhart,20142015,BUF,23,0,0,0,0,0,1,0,0,0
Jason Zucker,20142015,MIN,16,0,5,12,1,4,0,2,2,2
Thomas Vanek,20142015,MIN,26,0,2,14,7,8,4,1,2,6
MIN,55,0,1,5,0,2,2,3,8,21
Ryan Wilson,20142015,COL,44,0,0,0,0,0,0,0,0,0
Dennis Everberg,20142015,COL,45,0,1,1,2,2,5,0,0,7
Tanner Pearson,20142015,L.A,70,2,1,7,0,2,2,1,3,6
Tyler Toffoli,20142015,L.A,73,2,2,10,1,13,8,4,5,7
Jeff Carter,20142015,L.A,77,1,4,12,5,9,13,3,2,6
Devan Dubnyk,20142015,ARI,40,0,0,0,0,0,0,2,2,27
Anze Kopitar,20142015,L.A,11,1,0,8,4,13,9,2,4,6
Marian Gaborik,20142015,L.A,12,0,3,11,0,8,5,3,2,14
Sam Gagner,20142015,ARI,9,0,2,6,2,12,6,3,3,8
Teddy Purcell,20142015,EDM,16,0,2,4,3,7,5,2,5,4
Mark Arcobello,20142015,EDM,26,0,2,5,1,0,2,0,3,3
Viktor Fasth,20142015,EDM,35,0,0,0,0,0,0,1,5,23
David Perron,20142015,EDM,57,0,1,4,0,5,5,0,2,1
Kevin Bieksa,20142015,VAN,3,0,0,4,1,3,3,4,7,21
Christopher Tanev,20142015,VAN,8,0,0,2,1,4,6,3,6,22
Nick Bonino,20142015,VAN,13,0,3,10,2,10,7,0,3,6
Alexandre Burrows,20142015,VAN,14,0,0,12,1,4,4,1,3,8
Chris Higgins,20142015,VAN,20,0,1,8,1,11,8,1,5,9
Joe Thornton,20142015,S.J,19,1,1,4,3,15,10,0,3,8
Alex Stalock,20142015,S.J,32,0,0,0,0,0,0,3,4,25
Tomas Hertl,20142015,S.J,48,0,2,8,0,5,9,2,4,10
TJ Brennan,20142015,TOR,25,0,2,6,2,5,7,4,4,6
James Reimer,20142015,TOR,34,0,0,0,0,0,0,5,8,37
James van Riemsdyk,20142015,TOR,21,2,3,11,0,14,3,1,2,6
Daniel Winnik,20142015,TOR,26,1,2,4,2,8,5,3,1,4
Kevin Hayes,20142015,NYR,13,4,3,9,6,15,1,0,3,3
Richard Panik,20142015,TOR,18,1,1,7,1,3,2,4,1,6
Michael Hutchinson,20142015,WPG,34,0,0,0,0,0,0,3,25,52
Martin Jones,20142015,L.A,31,0,0,0,0,0,0,6,3,17
TJ Galiardi,20142015,WPG,21,0,1,0,0,0,0,1,0,3
Jordan Nolan,20142015,L.A,71,0,3,3,0,2,1,0,3,2
Adam Lowry,20142015,WPG,17,1,2,7,1,6,1,1,3,10
Matt Duchene,20142015,COL,9,3,4,12,1,16,12,0,5,10
Jarome Iginla,20142015,COL,12,1,2,17,1,18,5,3,3,7
Reto Berra,20142015,COL,20,0,0,0,0,0,0,1,3,16
Jordan Caron,20142015,BOS,38,0,0,0,0,0,0,0,0,2
Matt Bartkowski,20142015,BOS,43,0,0,0,0,4,0,1,3,13
Dennis Seidenberg,20142015,BOS,44,1,0,2,1,2,7,5,6,30
Niklas Svedberg,20142015,BOS,72,0,0,0,0,0,0,1,5,21
William Karlsson,20142015,ANA,38,0,0,1,0,0,0,0,1,4
Mike Weber,20142015,BUF,6,0,0,1,0,1,4,1,4,10
Michal Neuvirth,20142015,BUF,34,0,0,0,0,0,0,3,10,22
Brian Flynn,20142015,BUF,65,0,0,5,0,5,4,1,6,5
Zac Rinaldo,20142015,PHI,36,0,0,1,2,2,1,1,1,3
Blair Jones,20142015,PHI,41,0,0,0,0,0,0,0,0,0
John Scott,20142015,S.J,20,0,0,2,0,1,0,1,1,3
Adam Burish,20142015,S.J,37,0,1,0,0,2,0,0,0,0
Matt Irwin,20142015,S.J,52,0,2,5,0,4,5,0,4,16
Michael Latta,20142015,WSH,46,0,0,0,0,4,2,0,4,2
Mike Green,20142015,WSH,52,0,1,8,3,7,9,2,5,14
Liam O'Brien,20142015,WSH,87,0,1,0,0,1,0,0,1,1
Justin Peters,20142015,WSH,35,0,0,0,0,0,0,0,7,18
Jason Chimera,20142015,WSH,25,0,1,6,2,7,3,1,0,6
Joel Ward,20142015,WSH,42,1,1,9,2,3,3,1,4,12
Zach Boychuk,20142015,CAR,22,0,0,3,1,1,1,0,2,2
Jay McClement,20142015,CAR,18,0,2,5,3,5,6,1,5,7
Tyson Strachan,20142015,BUF,24,0,0,0,0,1,3,1,4,7
Kevin Connauton,20142015,DAL,23,0,0,0,0,0,2,1,2,2
DAL,37,0,0,0,0,1,2,1,2,5
Cody Franson,20142015,TOR,4,1,0,1,1,6,8,3,7,18
Tyler Johnson,20142015,T.B,9,0,3,17,2,19,11,2,7,8
Evgeni Nabokov,20142015,T.B,20,0,0,0,0,0,0,0,1,16
Matt Stajan,20142015,CGY,18,1,2,4,1,4,4,0,1,5
CGY,25,0,0,1,1,0,3,0,1,5
Anton Volchenkov,20142015,NSH,20,0,0,0,1,0,6,2,5,11
Colin Wilson,20142015,NSH,33,2,3,11,2,12,4,2,6,9
EDM,39,0,0,0,0,0,0,0,0,0
Darnell Nurse,20142015,EDM,25,0,0,0,0,0,0,0,2,0
Dustin Brown,20142015,L.A,23,1,2,7,0,10,1,2,1,6
Will Acton,20142015,EDM,41,0,0,0,0,0,0,0,1,0
Riley Sheahan,20142015,DET,15,0,1,7,1,7,7,1,2,8
Tomas Tatar,20142015,DET,21,2,3,14,0,7,7,2,5,5
Tomas Jurco,20142015,DET,26,0,0,2,1,7,6,2,2,4
David Krejci,20142015,BOS,46,0,1,4,1,5,9,0,2,7
Trevor van Riemsdyk,20142015,CHI,57,0,0,0,0,1,0,1,2,2
Craig Cunningham,20142015,ARI,22,0,1,1,1,1,3,0,1,1
Kyle Chipchura,20142015,ARI,24,0,1,2,2,2,6,0,1,1
Taylor Hall,20142015,EDM,4,0,2,5,3,10,8,3,1,9
Connor Murphy,20142015,ARI,5,1,0,3,0,1,2,0,6,14
David Schlemko,20142015,ARI,6,0,0,1,0,0,1,2,2,4
Matt Martin,20142015,NYI,17,0,1,7,0,3,3,2,5,5
Casey Cizikas,20142015,NYI,53,1,2,4,1,3,4,0,2,6
Joe Pavelski,20142015,S.J,8,0,3,14,1,8,9,3,4,11
Cal Clutterbuck,20142015,NYI,15,1,0,3,0,5,1,2,5,4
Vernon Fiddler,20142015,DAL,38,0,2,7,1,10,4,2,2,4
Steve Downie,20142015,PIT,23,0,1,9,0,6,6,1,4,2
Troy Brouwer,20142015,WSH,20,0,1,10,1,6,8,3,1,12
Chris Brown,20142015,WSH,67,0,0,1,0,0,0,0,0,0
Simon Gagne,20142015,BOS,12,0,1,2,0,0,1,0,2,2
Daniel Paille,20142015,BOS,20,0,2,3,2,3,1,0,0,1
Seth Griffith,20142015,BOS,53,2,0,3,0,1,1,1,1,1
Milan Lucic,20142015,BOS,17,0,0,13,1,13,6,3,3,13
John Mitchell,20142015,COL,7,1,1,5,2,6,6,0,3,10
Calvin Pickard,20142015,COL,31,0,0,0,0,0,0,3,2,22
Cody Ceci,20142015,OTT,5,0,1,3,3,3,6,3,11,17
Zack Smith,20142015,OTT,15,0,2,0,0,0,1,0,1,0
Curtis Lazar,20142015,OTT,27,0,1,5,1,5,2,5,5,8
Ryan Murphy,20142015,CAR,7,0,0,1,0,6,1,0,4,6
Brody Sutter,20142015,CAR,48,0,0,0,0,0,0,0,0,0
Oscar Lindberg,20142015,NYR,24,0,0,0,0,0,0,0,0,0
Matt Calvert,20142015,CBJ,11,1,1,9,1,3,4,2,2,4
Mark Letestu,20142015,CBJ,55,0,1,5,0,3,2,0,2,3
Josh Jooris,20142015,CGY,16,0,0,0,0,0,0,0,0,0
CGY,86,0,1,7,1,4,6,0,6,11
Corey Tropp,20142015,CBJ,26,0,0,1,0,4,3,0,0,3
Jakub Kindl,20142015,DET,4,0,0,3,0,1,2,2,5,5
Olli Jokinen,20142015,NSH,13,0,1,2,0,3,0,2,2,3
Luca Sbisa,20142015,VAN,5,0,0,3,0,1,7,3,12,28
Martin Marincin,20142015,EDM,85,0,0,1,0,2,1,1,3,9
Ryan Carter,20142015,MIN,18,0,0,2,1,4,5,1,0,1
Matt Dumba,20142015,MIN,24,0,1,3,0,2,3,0,0,1
Cam Fowler,20142015,ANA,4,0,0,5,1,7,8,3,8,22
Cody McLeod,20142015,COL,55,0,0,6,0,1,4,4,3,8
Chris Neil,20142015,OTT,25,0,0,2,2,0,1,1,4,1
Mike Hoffman,20142015,OTT,68,3,7,14,1,12,6,2,5,7
Patrick Wiercioch,20142015,OTT,46,0,0,2,0,2,4,1,5,20
Jack Skille,20142015,CBJ,10,0,0,6,0,2,0,0,0,3
David Legwand,20142015,OTT,17,1,0,2,1,2,4,3,5,4
Curtis McElhinney,20142015,CBJ,30,0,0,0,0,0,0,2,13,40
Jonas Gustavsson,20142015,DET,50,0,0,0,0,0,0,0,5,4
Scottie Upshall,20142015,FLA,19,1,2,4,1,2,3,1,1,1
Al Montoya,20142015,FLA,35,0,0,0,0,0,0,2,10,21
Chris VandeVelde,20142015,PHI,76,0,1,8,0,3,3,2,2,3
Shawn Horcoff,20142015,DAL,10,1,0,5,1,9,7,0,1,8
Erik Cole,20142015,DAL,72,0,2,12,0,9,2,1,2,5
Pierre-Edouard Bellemare,20142015,PHI,78,0,1,5,1,2,2,2,2,10
Curtis McKenzie,20142015,DAL,11,0,0,4,0,1,0,1,2,0
Viktor Stalberg,20142015,NSH,25,0,1,1,2,4,2,0,2,2
Carter Hutton,20142015,NSH,30,0,0,0,0,0,0,3,5,17
Ben Smith,20142015,CHI,28,0,0,4,1,2,0,1,2,5
Bryan Bickell,20142015,CHI,29,0,2,10,1,4,7,0,5,4
Brad Richards,20142015,CHI,91,0,2,8,1,8,10,5,4,10
Jake Allen,20142015,STL,34,0,0,0,0,0,0,4,12,45
Yannick Weber,20142015,VAN,6,0,0,4,0,3,4,1,9,19
Eddie Lack,20142015,VAN,31,0,0,0,0,0,0,4,18,52
Anton Stralman,20142015,T.B,6,0,1,5,1,8,9,2,17,36
Jason Garrison,20142015,T.B,5,0,1,2,0,6,10,3,9,24
Niklas Backstrom,20142015,MIN,32,0,0,0,0,0,0,1,6,17
Justin Fontaine,20142015,MIN,14,0,0,9,1,11,8,0,5,5
Andrew Desjardins,20142015,S.J,10,0,0,5,0,0,3,0,1,4
Eriah Hayes,20142015,S.J,76,0,0,0,0,0,0,0,0,0
Petteri Lindbohm,20142015,STL,48,0,0,2,0,1,0,0,0,7
Magnus Paajarvi,20142015,STL,56,0,0,0,0,0,0,0,1,0
Mark Barberio,20142015,T.B,8,0,0,1,0,2,4,2,4,14
Jonathan Drouin,20142015,T.B,27,0,0,1,3,12,10,0,4,5
Patrick Marleau,20142015,S.J,12,1,2,7,5,7,9,3,3,9
NYR,14,0,0,0,0,0,1,0,1,1
Calvin de Haan,20142015,NYI,44,0,0,0,1,4,5,4,7,20
Pavel Datsyuk,20142015,DET,13,3,1,10,4,11,7,2,2,10
Ryan Ellis,20142015,NSH,4,0,1,6,2,6,6,6,7,12
Brett Bellemore,20142015,CAR,73,0,0,2,0,4,3,1,3,10
Grant Clitsome,20142015,WPG,24,0,0,0,0,3,1,0,1,4
Jeff Skinner,20142015,CAR,53,1,1,12,3,4,3,0,2,3
Niklas Hjalmarsson,20142015,CHI,4,1,0,2,0,5,10,3,9,25
Antti Raanta,20142015,CHI,31,0,0,0,0,0,0,1,7,22
Nick Bjugstad,20142015,FLA,27,1,1,14,2,3,9,0,5,4
Brandon Pirri,20142015,FLA,73,0,6,7,0,1,1,2,2,2
Colin Greening,20142015,OTT,14,0,0,0,0,0,0,1,0,2
Trevor Smith,20142015,TOR,23,0,0,2,1,1,1,5,0,3
Josh Leivo,20142015,TOR,32,0,1,0,0,0,0,1,0,1
Michael Raffl,20142015,PHI,12,0,0,15,0,1,5,2,4,11
Jay Beagle,20142015,WSH,83,0,3,7,0,5,3,0,3,6
Mark Fistric,20142015,ANA,28,0,0,0,0,0,0,2,0,3
Reilly Smith,20142015,BOS,18,0,3,9,0,11,6,6,6,8
Anders Lee,20142015,NYI,27,2,3,14,1,7,7,2,7,9
Olli Maatta,20142015,PIT,3,0,0,1,1,3,2,1,1,9
Rob Scuderi,20142015,PIT,4,0,0,1,1,2,5,4,12,19
Drew Miller,20142015,DET,20,0,1,3,2,2,3,2,4,3
Marcus Kruger,20142015,CHI,16,1,3,3,1,5,3,0,1,2
Mikko Koivu,20142015,MIN,9,2,3,4,3,8,9,3,3,12
Adam Cracknell,20142015,CBJ,32,0,2,1,0,1,0,0,0,1
Cody Goloubef,20142015,CBJ,29,0,0,0,2,2,4,2,7,8
James Sheppard,20142015,S.J,15,0,0,5,1,4,3,0,2,6
Tim Sestito,20142015,N.J,12,0,0,3,1,2,0,0,1,3
Jamie Oleksiak,20142015,DAL,5,0,0,1,2,0,5,1,4,12
Jacob Josefson,20142015,N.J,16,0,0,3,1,1,1,0,3,4
Zach Redmond,20142015,COL,22,0,0,4,0,4,6,4,5,15
Jason Demers,20142015,DAL,4,1,0,2,1,4,9,2,11,20
Shayne Gostisbehere,20142015,PHI,53,0,0,0,0,0,0,0,0,0
Dmitrij Jaskin,20142015,STL,23,1,2,7,1,1,3,3,4,6
Michal Rozsival,20142015,CHI,32,0,0,1,2,2,8,3,11,15
Steve Ott,20142015,STL,9,0,0,3,0,4,5,0,2,2
Maxim Lapierre,20142015,STL,40,0,0,2,1,3,3,1,0,2
Ryan Reaves,20142015,STL,75,0,2,4,0,3,3,0,1,3
Kris Versteeg,20142015,CHI,23,0,3,8,3,8,5,3,1,7
Cedric Paquette,20142015,T.B,13,0,1,9,1,1,3,1,0,2
Jonathan Marchessault,20142015,T.B,42,1,0,0,0,0,0,0,0,1
Mike Blunden,20142015,T.B,46,0,0,0,0,0,0,0,0,0
Nate Prosser,20142015,MIN,39,0,0,2,0,3,2,1,9,13
Ryan Murray,20142015,CBJ,27,0,0,0,0,1,1,0,1,5
Scott Darling,20142015,CHI,33,0,0,0,0,0,0,3,6,15
Chris Stewart,20142015,MIN,44,1,1,1,1,4,2,0,2,5
Zach Trotman,20142015,BOS,62,0,0,1,0,0,4,0,2,7
Kyle Brodziak,20142015,MIN,21,1,1,6,1,5,5,1,3,4
Lubomir Visnovsky,20142015,NYI,11,0,0,3,1,5,6,2,7,19
Jason Akeson,20142015,PHI,42,0,0,0,0,0,0,0,1,0
Steve Bernier,20142015,N.J,18,1,1,9,2,6,4,1,1,7
Craig Adams,20142015,PIT,27,0,1,0,0,2,3,1,2,1
Scott Clemmensen,20142015,N.J,40,0,0,0,0,0,0,0,1,2
Carl Gunnarsson,20142015,STL,4,0,0,2,1,3,5,1,10,23
Tom Wilson,20142015,WSH,43,0,1,3,2,5,6,1,4,2
Matt Cullen,20142015,NSH,7,0,1,6,1,5,8,1,4,8
Joe Morrow,20142015,BOS,45,0,0,1,0,0,0,1,1,3
David Warsofsky,20142015,BOS,79,0,0,0,0,0,1,0,0,2
PHI,43,0,0,0,0,2,1,1,0,2
Dany Heatley,20142015,ANA,51,0,0,0,0,0,0,1,0,0
Sean Collins,20142015,CBJ,37,0,0,0,0,0,2,0,1,0
David Jones,20142015,CGY,19,1,1,9,0,10,5,3,1,5
Markus Granlund,20142015,CGY,60,1,2,4,2,3,4,1,2,6
Max Talbot,20142015,BOS,25,0,0,3,0,3,0,1,0,1
Brian Gibbons,20142015,CBJ,23,0,0,0,0,3,1,0,1,1
Anton Forsberg,20142015,CBJ,31,0,0,0,0,0,0,1,0,4
Christian Folin,20142015,MIN,5,1,0,1,0,5,2,0,7,10
Tom Sestito,20142015,VAN,29,0,0,0,0,0,1,0,0,0
Johan Larsson,20142015,BUF,22,0,0,5,0,3,4,1,2,0
Joakim Andersson,20142015,DET,18,0,0,2,0,5,0,1,3,2
Nikita Zadorov,20142015,BUF,51,0,0,1,0,5,4,1,8,18
Brian Lashoff,20142015,DET,23,0,0,0,0,0,2,0,1,3
Justin Hodgman,20142015,ARI,12,0,0,0,0,0,0,0,0,0
Tobias Rieder,20142015,ARI,8,0,1,8,1,1,4,7,2,4
Jason LaBarbera,20142015,ANA,30,0,0,0,0,0,0,0,3,6
Josh Manson,20142015,ANA,42,0,0,0,0,1,2,1,3,9
Chris Porter,20142015,STL,32,0,1,0,0,1,0,0,1,0
EDM,84,0,0,2,0,6,10,2,9,14
Carlo Colaiacovo,20142015,PHI,26,1,0,1,1,2,1,0,5,3
Sven Baertschi,20142015,CGY,27,0,0,0,2,2,0,0,1,0
Tim Gleason,20142015,CAR,6,0,1,0,1,1,4,0,4,11
Sergei Gonchar,20142015,DAL,55,0,0,0,0,1,0,0,1,0
Bo Horvat,20142015,VAN,53,2,1,9,0,6,3,1,4,2
DET,17,0,1,0,0,0,1,0,0,0
Keith Aulie,20142015,EDM,22,0,0,0,0,0,1,1,5,11
Vincent Trocheck,20142015,FLA,21,0,1,5,4,8,3,2,5,5
Rocco Grimaldi,20142015,FLA,23,0,0,1,0,0,0,0,1,0
Stephane Veilleux,20142015,MIN,19,0,0,1,0,0,1,0,0,0
Marek Zidlicky,20142015,N.J,2,0,0,1,1,4,5,3,11,11
Peter Harrold,20142015,N.J,10,0,0,3,0,2,1,0,4,5
Evander Kane,20142015,WPG,9,0,2,3,0,4,4,3,3,5
Robert Bortuzzo,20142015,PIT,41,0,0,2,1,1,2,1,3,6
Tyler Kennedy,20142015,S.J,81,0,0,4,0,3,2,0,0,3
EDM,62,0,0,1,0,0,0,0,0,0
Frdric St-Denis,20142015,CBJ,28,0,0,0,0,0,1,0,0,0
Boone Jenner,20142015,CBJ,38,0,2,3,1,2,1,3,3,4
Brooks Laich,20142015,WSH,21,0,3,3,1,4,6,3,4,4
Jimmy Hayes,20142015,FLA,12,0,3,12,3,3,3,2,5,11
NYR,37,0,0,0,0,0,0,0,0,1
Kevin Klein,20142015,NYR,8,0,1,8,1,4,11,3,7,24
Derek Stepan,20142015,NYR,21,1,2,7,2,17,9,0,1,7
Nicklas Grossmann,20142015,PHI,8,0,0,5,0,1,8,2,4,20
Dana Tyrell,20142015,CBJ,34,0,0,0,0,0,0,0,0,0
Victor Bartley,20142015,NSH,64,0,0,0,1,6,3,2,2,7
Travis Hamonic,20142015,NYI,3,0,0,4,2,8,10,4,3,21
Brandon Gormley,20142015,ARI,33,0,0,1,0,1,1,1,0,6
Barclay Goodrow,20142015,S.J,89,0,0,4,2,4,1,1,3,2
Andrew Desjardins,20142015,CHI,11,0,0,0,0,0,2,2,0,1
Peter Regin,20142015,CHI,12,0,0,0,0,0,1,0,0,0
Max Reinhart,20142015,CGY,59,0,0,0,0,0,0,0,0,0
Jonathon Blum,20142015,MIN,7,0,0,0,0,1,0,0,0,0
Stefan Matteau,20142015,N.J,25,0,0,1,0,1,1,0,2,5
Beau Bennett,20142015,PIT,19,1,1,2,0,6,2,0,4,4
Colby Robak,20142015,FLA,47,0,0,0,0,0,0,0,0,2
Jamie McBain,20142015,L.A,5,0,0,2,0,1,3,0,3,7
Calle Jarnkrok,20142015,NSH,19,1,0,6,2,3,5,2,2,7
Patrick Kaleta,20142015,BUF,36,0,0,0,0,1,1,0,1,0
Charlie Coyle,20142015,MIN,3,1,1,8,3,8,10,3,4,14
Brayden McNabb,20142015,L.A,3,0,0,2,1,5,11,0,8,15
Sergei Gonchar,20142015,MTL,55,0,0,1,0,3,5,2,2,9
Troy Grosenick,20142015,S.J,34,0,0,0,0,0,0,0,1,0
Brendan Gallagher,20142015,MTL,11,3,2,14,1,12,2,3,6,7
Joakim Nordstrom,20142015,CHI,42,0,0,0,0,0,2,0,2,0
Trevor Daley,20142015,DAL,6,1,0,7,1,9,6,1,6,22
Travis Moen,20142015,DAL,27,0,1,1,0,4,2,0,1,5
Drayson Bowman,20142015,MTL,38,0,0,0,0,0,0,1,0,0
Lucas Lessio,20142015,ARI,38,0,0,2,0,1,2,1,1,0
Steven Pinizzotto,20142015,EDM,13,1,0,1,0,1,1,0,0,2
PHI,49,0,0,2,0,2,1,1,2,3
Petr Mrazek,20142015,DET,34,0,0,0,0,0,0,2,13,32
Xavier Ouellet,20142015,DET,61,0,0,2,0,1,0,1,2,8
Micheal Ferland,20142015,CGY,79,0,1,1,0,2,0,0,2,1
Kyle Palmieri,20142015,ANA,21,1,1,7,0,4,5,2,1,7
NYR,70,0,0,0,0,0,0,0,0,4
Zach Bogosian,20142015,BUF,47,0,0,0,0,1,5,0,1,9
Alex Khokhlachev,20142015,BOS,76,0,0,0,0,0,0,0,0,0
Jake Muzzin,20142015,L.A,6,0,1,5,2,9,9,4,8,16
Andrej Nestrasil,20142015,CAR,15,0,1,4,0,6,2,0,2,5
Ben Street,20142015,COL,10,0,0,0,0,0,0,1,0,1
COL,32,0,0,0,0,0,1,0,0,0
Tomas Vincour,20142015,COL,81,0,0,0,0,1,0,0,0,0
Andy Greene,20142015,N.J,6,0,1,2,0,6,11,5,1,21
Matt Halischuk,20142015,WPG,15,1,0,2,1,0,4,1,4,3
Mat Clark,20142015,ANA,37,0,0,0,1,0,0,0,0,3
Zbynek Michalek,20142015,ARI,4,1,0,1,0,2,4,3,4,17
Stephen Weiss,20142015,DET,90,0,1,5,1,4,5,0,1,2
Chris Butler,20142015,STL,25,0,1,1,0,3,3,2,6,18
Erik Condra,20142015,OTT,22,2,0,5,2,6,4,2,5,4
Korbinian Holzer,20142015,TOR,55,0,0,0,1,4,1,3,4,7
Matt Tennyson,20142015,S.J,80,0,0,1,0,2,1,1,2,3
Tomas Fleischmann,20142015,ANA,14,0,1,1,0,9,1,1,3,3
Jesse Blacker,20142015,ANA,77,0,0,0,0,0,0,0,0,0
Luke Gazdic,20142015,EDM,20,0,0,2,0,0,1,0,1,2
Tim Schaller,20142015,BUF,59,0,0,1,1,0,0,0,1,0
CBJ,52,0,0,0,1,2,0,0,0,0
Michael Sgarbossa,20142015,COL,43,0,0,0,0,0,1,1,0,1
EDM,68,0,1,0,0,0,0,1,0,2
David Pastrnak,20142015,BOS,88,0,0,8,0,8,8,1,0,5
Matt Donovan,20142015,NYI,46,0,0,0,1,2,0,1,3,2
Jayson Megna,20142015,PIT,59,0,0,0,0,0,1,0,0,1
Andrew Ebbett,20142015,PIT,25,0,0,1,2,1,2,0,1,1
Michal Jordan,20142015,CAR,47,0,0,0,0,0,4,0,3,10
Scott Gomez,20142015,N.J,21,1,0,6,2,6,5,0,3,6
Mark Fraser,20142015,N.J,32,0,0,0,0,1,1,1,3,7
David Booth,20142015,TOR,20,2,2,3,1,3,1,1,1,0
Jussi Rynnas,20142015,DAL,40,0,0,0,0,0,0,0,0,1
Martin Brodeur,20142015,STL,30,0,0,0,0,0,0,1,5,10
Mike Fisher,20142015,NSH,12,0,1,10,3,9,4,1,3,9
Karl Stollery,20142015,COL,3,0,0,0,0,0,0,0,1,2
Mike Brown,20142015,S.J,18,0,0,0,0,0,0,0,0,1
WPG,63,0,1,1,1,3,2,1,3,13
Anthony Peluso,20142015,WPG,14,0,0,1,0,1,0,1,0,4
Michael Grabner,20142015,NYI,40,0,1,6,0,1,4,1,1,1
MTL,58,0,0,2,0,1,0,0,0,2
Andrew Campbell,20142015,ARI,45,0,0,0,0,0,1,0,2,4
Jordan Martinook,20142015,ARI,48,0,0,0,0,0,1,1,0,1
Colby Robak,20142015,ANA,48,0,0,0,0,0,1,1,2,1
Nicklas Jensen,20142015,VAN,46,0,0,0,0,0,0,1,0,0
Brian Dumoulin,20142015,PIT,8,0,0,1,0,0,0,0,2,3
Rob Klinkhammer,20142015,PIT,20,0,0,1,1,0,1,0,0,0
Klas Dahlbeck,20142015,CHI,44,0,0,1,0,0,0,0,2,2
Brandon Dubinsky,20142015,CBJ,17,0,3,8,1,6,7,2,2,7
Paul Carey,20142015,COL,28,0,0,0,0,1,0,2,0,0
