,season,TOT,age_x,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct.1,shots_attempted.1,time_on_ice_avg,hits,blocks,takeaways,giveaways,name,age_y,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct,uniqueseason
47,2010-11,NSH,22.0,23.0,8.0,8.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,16.7,40.0,16.7,40.0,17.45,20.0,36.0,14.0,11.0,blumjo02,22.0,273.0,353.0,43.6,-3.2,205.0,251.0,45.0,-1.5,13.8,91.8,105.0,49.8,50.2,1
48,2011-12,NSH,23.0,33.0,6.0,-14.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,12.0,58.0,12.0,58.0,17.56,17.0,71.0,8.0,17.0,blumjo02,23.0,383.0,505.0,43.1,-5.4,279.0,378.0,42.5,-5.4,9.4,88.6,98.0,45.1,54.9,1
49,2012-13,NSH,24.0,35.0,6.0,-1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.8,55.0,3.8,55.0,14.18,32.0,44.0,10.0,12.0,blumjo02,24.0,339.0,380.0,47.1,-1.5,249.0,271.0,47.9,-1.7,8.2,92.6,100.0,44.4,55.6,1
50,2013-14,MIN,25.0,15.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,25.0,11.40,10.0,13.0,1.0,2.0,blumjo02,25.0,143.0,126.0,53.2,2.7,105.0,86.0,55.0,5.7,2.6,94.4,97.0,59.8,40.2,1
51,2014-15,MIN,26.0,4.0,2.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,9.52,1.0,2.0,0.0,1.0,blumjo02,26.0,31.0,29.0,51.7,-7.7,24.0,23.0,51.1,-9.4,5.6,81.0,86.5,50.0,50.0,1
52,2009-10,ANA,21.0,9.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.1,21.0,7.1,21.0,14.13,4.0,3.0,4.0,2.0,boninni01,21.0,94.0,112.0,45.6,-3.6,70.0,93.0,42.9,-6.8,6.0,95.1,101.0,58.3,41.7,1
53,2010-11,ANA,22.0,26.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,9.48,18.0,10.0,10.0,4.0,boninni01,22.0,179.0,237.0,43.0,-2.6,146.0,191.0,43.3,-2.0,3.7,94.1,97.8,61.2,38.8,1
54,2011-12,ANA,23.0,50.0,8.0,1.0,5.0,0.0,0.0,0.0,12.0,1.0,0.0,7.9,104.0,7.9,104.0,12.29,18.0,39.0,28.0,9.0,boninni01,23.0,497.0,597.0,45.4,-5.9,376.0,428.0,46.8,-4.7,8.7,92.0,100.0,51.1,48.9,1
55,2012-13,ANA,24.0,27.0,8.0,-3.0,4.0,1.0,0.0,0.0,6.0,2.0,0.0,13.5,69.0,13.5,69.0,15.53,11.0,49.0,16.0,8.0,boninni01,24.0,278.0,357.0,43.8,-6.1,199.0,247.0,44.6,-7.5,7.1,91.6,98.7,53.4,46.6,1
56,2013-14,ANA,25.0,77.0,22.0,14.0,15.0,7.0,0.0,2.0,14.0,13.0,0.0,13.8,261.0,13.8,261.0,16.14,28.0,68.0,37.0,35.0,boninni01,25.0,859.0,867.0,49.8,-0.5,663.0,638.0,51.0,0.5,9.4,93.0,102.0,49.9,50.1,1
57,2014-15,VAN,26.0,75.0,22.0,7.0,14.0,1.0,0.0,6.0,20.0,4.0,0.0,10.1,244.0,10.1,244.0,16.55,31.0,89.0,52.0,24.0,boninni01,26.0,955.0,927.0,50.7,1.8,711.0,666.0,51.6,1.8,8.7,91.7,100.0,46.5,53.5,1
58,2015-16,PIT,27.0,63.0,31.0,13.0,6.0,2.0,1.0,0.0,20.0,0.0,0.0,9.3,167.0,9.3,167.0,15.50,22.0,67.0,32.0,17.0,boninni01,27.0,702.0,660.0,51.5,-0.6,512.0,457.0,52.8,0.7,8.2,94.5,102.0,44.4,55.6,1
59,2016-17,PIT,28.0,23.0,8.0,-3.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,2.7,54.0,2.7,54.0,16.56,17.0,31.0,12.0,9.0,boninni01,28.0,244.0,296.0,45.2,-8.4,189.0,214.0,46.9,-8.3,5.6,92.9,98.5,37.1,62.9,1
60,2011-12,PIT,22.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,10.54,9.0,1.0,0.0,0.0,borturo01,22.0,60.0,51.0,54.1,-6.2,44.0,41.0,51.8,-8.2,11.8,90.0,101.0,63.6,36.4,1
61,2012-13,PIT,23.0,15.0,27.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,25.0,20.0,25.0,13.17,18.0,14.0,1.0,1.0,borturo01,23.0,165.0,174.0,48.7,-0.4,124.0,125.0,49.8,-0.9,11.8,92.1,103.0,51.7,48.3,1
62,2013-14,PIT,24.0,54.0,74.0,-3.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,103.0,0.0,103.0,15.29,137.0,73.0,6.0,11.0,borturo01,24.0,613.0,730.0,45.6,-3.9,453.0,520.0,46.6,-2.9,8.1,91.5,99.6,48.8,51.2,1
63,2014-15,TOT,25.0,51.0,93.0,-9.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,5.4,124.0,5.4,124.0,15.07,157.0,61.0,3.0,9.0,borturo01,25.0,644.0,576.0,52.8,-2.5,467.0,403.0,53.7,-1.2,5.9,89.9,95.8,52.8,47.2,1
66,2015-16,STL,26.0,40.0,52.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.3,88.0,4.3,88.0,13.16,93.0,42.0,5.0,9.0,borturo01,26.0,459.0,380.0,54.7,4.0,359.0,277.0,56.4,6.1,5.9,93.9,99.8,42.0,58.0,1
67,2016-17,STL,27.0,9.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.1,22.0,7.1,22.0,14.25,21.0,16.0,2.0,6.0,borturo01,27.0,115.0,92.0,55.6,4.4,96.0,62.0,60.8,10.1,11.3,93.5,104.0,64.4,35.6,1
68,2009-10,CAR,20.0,9.0,4.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.8,34.0,11.8,34.0,12.01,13.0,0.0,0.0,0.0,bowmadr01,20.0,89.0,96.0,48.1,2.3,60.0,72.0,45.5,0.6,6.5,95.0,101.0,63.5,36.5,1
69,2010-11,CAR,21.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,0.0,62.0,9.49,23.0,9.0,8.0,4.0,bowmadr01,21.0,205.0,202.0,50.4,0.7,145.0,154.0,48.5,0.7,5.9,93.9,99.9,44.6,55.4,1
70,2011-12,CAR,22.0,37.0,4.0,2.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,8.6,124.0,8.6,124.0,13.21,54.0,10.0,10.0,8.0,bowmadr01,22.0,445.0,430.0,50.9,3.6,328.0,319.0,50.7,2.5,7.7,92.8,100.0,53.3,46.7,1
71,2012-13,CAR,23.0,37.0,17.0,-7.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,4.4,116.0,4.4,116.0,11.42,55.0,14.0,21.0,7.0,bowmadr01,23.0,407.0,391.0,51.0,-2.0,291.0,296.0,49.6,-4.1,5.4,91.5,97.0,54.6,45.4,1
72,2013-14,CAR,24.0,70.0,16.0,-2.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,150.0,5.0,150.0,10.21,45.0,18.0,19.0,12.0,bowmadr01,24.0,573.0,682.0,45.7,-6.1,417.0,508.0,45.1,-5.6,7.4,93.0,100.0,34.6,65.4,1
74,2010-11,SJS,23.0,28.0,2.0,-1.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,4.5,112.0,4.5,112.0,16.30,27.0,21.0,14.0,14.0,braunju01,23.0,408.0,322.0,55.9,2.3,307.0,246.0,55.5,1.5,7.4,91.3,98.7,49.4,50.6,1
75,2011-12,SJS,24.0,66.0,23.0,-2.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,1.8,246.0,1.8,246.0,16.33,46.0,66.0,16.0,31.0,braunju01,24.0,914.0,768.0,54.3,3.0,684.0,553.0,55.3,2.6,6.3,91.8,98.0,46.9,53.1,1
76,2012-13,SJS,25.0,41.0,6.0,-5.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,139.0,0.0,139.0,18.48,53.0,51.0,12.0,24.0,braunju01,25.0,598.0,586.0,50.5,-0.3,445.0,427.0,51.0,-2.0,5.9,92.6,98.5,50.9,49.1,1
77,2013-14,SJS,26.0,82.0,20.0,19.0,3.0,1.0,0.0,1.0,13.0,0.0,0.0,3.3,269.0,3.3,269.0,20.59,77.0,146.0,40.0,39.0,braunju01,26.0,1499.0,1289.0,53.8,0.1,1127.0,935.0,54.7,-0.4,7.9,92.8,100.0,44.1,55.9,1
78,2014-15,SJS,27.0,70.0,48.0,8.0,1.0,0.0,0.0,0.0,20.0,2.0,0.0,1.1,211.0,1.1,211.0,21.02,79.0,130.0,19.0,36.0,braunju01,27.0,1208.0,1199.0,50.2,-1.8,864.0,869.0,49.9,-1.9,8.7,92.2,100.0,43.5,56.5,1
79,2015-16,SJS,28.0,80.0,36.0,11.0,4.0,0.0,0.0,0.0,18.0,1.0,0.0,3.5,244.0,3.5,244.0,20.34,95.0,140.0,33.0,46.0,braunju01,28.0,1241.0,1202.0,50.8,-1.2,920.0,823.0,52.8,-0.3,9.5,91.0,100.0,42.8,57.2,1
80,2016-17,SJS,29.0,24.0,6.0,-2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,72.0,0.0,72.0,20.04,30.0,46.0,14.0,17.0,braunju01,29.0,360.0,390.0,48.0,-6.6,256.0,264.0,49.2,-5.5,7.1,92.0,99.1,42.0,58.0,1
81,2011-12,BUF,22.0,11.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,36.0,7.1,36.0,14.07,20.0,6.0,1.0,2.0,brenntj01,22.0,119.0,122.0,49.4,2.5,95.0,97.0,49.5,2.0,8.3,93.2,101.0,59.2,40.8,1
82,2012-13,TOT,23.0,29.0,8.0,-9.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,7.1,107.0,7.1,107.0,16.41,31.0,32.0,12.0,8.0,brenntj01,23.0,408.0,398.0,50.6,0.0,303.0,308.0,49.6,1.7,5.7,90.9,96.6,61.6,38.4,1
85,2014-15,TOR,25.0,6.0,9.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,23.0,16.49,2.0,5.0,1.0,5.0,brenntj01,25.0,86.0,76.0,53.1,5.7,59.0,60.0,49.6,3.6,2.8,85.4,88.2,64.6,35.4,1
86,2015-16,TOR,26.0,7.0,6.0,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,26.0,9.1,26.0,15.06,7.0,5.0,2.0,2.0,brenntj01,26.0,93.0,90.0,50.8,2.8,65.0,70.0,48.1,3.2,4.9,84.3,89.2,53.4,46.6,1
87,2010-11,BUF,21.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,7.0,20.0,7.0,10.57,18.0,2.0,8.0,2.0,byronpa01,21.0,83.0,79.0,51.2,-5.6,60.0,63.0,48.8,-9.1,8.7,91.1,99.8,64.6,35.4,1
88,2011-12,CGY,22.0,22.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,23.1,21.0,23.1,21.0,10.14,26.0,2.0,8.0,9.0,byronpa01,22.0,136.0,186.0,42.2,-2.2,108.0,144.0,42.9,-2.6,7.1,97.1,104.0,51.9,48.1,1
89,2012-13,CGY,23.0,4.0,2.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,10.27,3.0,1.0,0.0,1.0,byronpa01,23.0,24.0,42.0,36.4,-7.5,16.0,30.0,34.8,-14.0,9.1,85.7,94.8,31.8,68.2,1
90,2013-14,CGY,24.0,47.0,27.0,6.0,4.0,2.0,1.0,1.0,10.0,1.0,3.0,15.2,93.0,15.2,93.0,14.27,63.0,10.0,29.0,13.0,byronpa01,24.0,515.0,498.0,50.8,3.6,377.0,352.0,51.7,4.6,8.5,91.4,99.9,49.3,50.7,1
91,2014-15,CGY,25.0,57.0,8.0,-2.0,5.0,1.0,0.0,0.0,11.0,0.0,2.0,9.7,114.0,9.7,114.0,14.28,101.0,24.0,46.0,23.0,byronpa01,25.0,613.0,695.0,46.9,2.1,431.0,465.0,48.1,2.4,8.7,90.4,99.1,41.7,58.3,1
92,2015-16,MTL,26.0,62.0,11.0,-9.0,8.0,0.0,3.0,2.0,5.0,0.0,2.0,22.0,90.0,22.0,90.0,13.46,112.0,25.0,23.0,15.0,byronpa01,26.0,620.0,633.0,49.5,-2.6,438.0,464.0,48.6,-3.2,5.9,90.9,96.7,42.1,57.9,1
