,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
182,TOT,25.0,25.0,11.0,10.0,0.0,119.0,1094.0,1037.0,48.7,0.2,820.0,801.0,49.4,0.6,71.0,28.0,3.0,1.0,2.0,0.0,77.0,emingst01,8.9,90.4,99.3,50.0,-3.0,2008-09,5.9,5.9,174.0,174.0,11.0,21.37,1,51.8,48.2
192,DET,25.0,25.0,9.0,0.0,0.0,47.0,742.0,830.0,52.8,-2.5,589.0,633.0,51.8,-3.1,62.0,50.0,3.0,1.0,0.0,1.0,93.0,ericsjo01,7.3,89.6,96.9,44.0,-15.0,2009-10,7.3,7.3,142.0,142.0,13.0,16.42,1,44.9,55.1
204,DET,25.0,25.0,16.0,7.0,1.0,25.0,710.0,787.0,52.6,-3.1,572.0,605.0,51.4,-4.0,55.0,39.0,9.0,1.0,1.0,1.0,34.0,filppva01,6.9,92.2,99.1,24.0,-4.0,2009-10,9.6,9.6,187.0,187.0,24.0,18.14,1,47.1,52.9
216,WSH,25.0,25.0,15.0,13.0,0.0,17.0,841.0,829.0,49.6,-5.1,626.0,618.0,49.7,-3.5,69.0,25.0,16.0,4.0,7.0,0.0,36.0,fleisto01,11.4,91.6,103.0,28.0,9.0,2009-10,19.0,19.0,240.0,240.0,31.0,16.02,1,49.0,51.0
233,EDM,25.0,25.0,12.0,6.0,2.0,159.0,1408.0,1218.0,46.4,-0.5,1071.0,923.0,46.3,-1.5,82.0,74.0,10.0,1.0,3.0,0.0,27.0,gilbeto01,9.6,91.0,100.0,20.0,-6.0,2007-08,13.3,13.3,209.0,209.0,33.0,22.12,1,52.8,47.2
247,FLA,25.0,25.0,0.0,0.0,0.0,2.0,53.0,49.0,48.0,2.0,45.0,31.0,40.8,-5.7,9.0,3.0,0.0,0.0,0.0,0.0,7.0,globkro01,0.0,88.5,88.5,2.0,-3.0,2007-08,0.0,0.0,8.0,8.0,1.0,7.44,1,61.1,38.9
251,CAR,25.0,25.0,0.0,0.0,0.0,0.0,43.0,35.0,44.9,-11.0,32.0,26.0,44.8,-10.0,6.0,1.0,0.0,0.0,0.0,0.0,11.0,goertst01,0.0,90.9,90.9,5.0,-2.0,2009-10,0.0,0.0,3.0,3.0,3.0,7.44,1,76.9,23.1
256,WSH,25.0,25.0,9.0,0.0,0.0,43.0,525.0,455.0,46.4,-9.8,368.0,323.0,46.7,-8.4,63.0,14.0,4.0,2.0,0.0,1.0,33.0,gordobo01,7.3,91.8,99.0,16.0,-4.0,2008-09,7.2,7.2,113.0,113.0,32.0,13.28,1,59.5,40.5
270,EDM,25.0,25.0,21.0,11.0,0.0,87.0,1094.0,1122.0,50.6,3.5,821.0,810.0,49.7,2.4,72.0,64.0,5.0,0.0,2.0,0.0,46.0,grebede01,11.1,91.7,102.0,38.0,12.0,2008-09,11.3,11.3,139.0,139.0,31.0,21.1,1,51.5,48.5
278,LAK,25.0,25.0,11.0,1.0,0.0,167.0,1144.0,1188.0,50.9,-2.5,850.0,897.0,51.3,-2.1,82.0,60.0,2.0,0.0,0.0,0.0,202.0,greenma01,7.5,92.4,99.9,111.0,1.0,2008-09,2.6,2.6,182.0,182.0,11.0,19.44,1,52.7,47.3
296,CAR,25.0,25.0,1.0,0.0,0.0,9.0,148.0,137.0,48.1,-3.7,106.0,93.0,46.7,-4.4,23.0,2.0,1.0,0.0,0.0,0.0,22.0,helmidw01,7.9,89.7,97.6,0.0,-2.0,2008-09,6.7,6.7,29.0,29.0,9.0,6.5,1,47.7,52.3
302,MTL,25.0,25.0,9.0,2.0,0.0,39.0,709.0,645.0,47.6,-1.4,518.0,464.0,47.3,-0.6,57.0,20.0,8.0,1.0,2.0,2.0,79.0,higgich01,8.9,92.3,101.0,22.0,-1.0,2008-09,7.9,7.9,263.0,263.0,40.0,16.0,1,56.7,43.3
318,DET,25.0,25.0,12.0,22.0,0.0,8.0,627.0,892.0,58.7,0.4,517.0,703.0,57.6,0.2,82.0,25.0,17.0,2.0,6.0,0.0,20.0,hudleji01,8.1,90.8,98.9,16.0,7.0,2008-09,14.8,14.8,249.0,249.0,15.0,13.39,1,35.5,64.5
329,PIT,25.0,25.0,0.0,0.0,0.0,0.0,92.0,52.0,36.1,-16.0,71.0,41.0,36.6,-17.0,13.0,0.0,0.0,0.0,1.0,0.0,3.0,jamesco01,0.0,95.9,95.9,2.0,-2.0,2007-08,11.1,11.1,15.0,15.0,1.0,7.26,1,52.4,47.6
335,STL,25.0,25.0,0.0,0.0,0.0,2.0,174.0,151.0,46.5,-3.6,148.0,113.0,43.3,-6.6,43.0,1.0,0.0,0.0,0.0,0.0,73.0,janssca01,8.5,91.8,100.0,190.0,-3.0,2009-10,0.0,0.0,29.0,29.0,2.0,4.43,1,47.1,52.9
346,CHI,25.0,25.0,27.0,9.0,0.0,92.0,1136.0,1434.0,55.8,0.5,908.0,1133.0,55.5,0.7,77.0,40.0,5.0,1.0,2.0,1.0,40.0,keithdu01,9.6,92.1,101.0,60.0,33.0,2008-09,4.6,4.6,362.0,362.0,50.0,25.34,1,49.3,50.7
358,STL,25.0,25.0,0.0,0.0,0.0,2.0,39.0,47.0,54.7,-2.2,29.0,33.0,53.2,-3.3,12.0,1.0,0.0,0.0,0.0,0.0,18.0,kingdj01,0.0,81.8,81.8,33.0,-4.0,2009-10,0.0,0.0,6.0,6.0,1.0,4.3,1,32.4,67.6
362,TOR,25.0,25.0,0.0,0.0,0.0,14.0,163.0,170.0,51.1,-1.3,124.0,130.0,51.2,-0.2,18.0,9.0,0.0,0.0,0.0,0.0,14.0,kronwst01,7.9,90.5,98.4,7.0,-2.0,2007-08,0.0,0.0,16.0,16.0,4.0,11.07,1,52.6,47.4
368,PHX,25.0,25.0,5.0,6.0,0.0,15.0,538.0,429.0,44.4,-1.3,391.0,323.0,45.2,0.5,44.0,8.0,6.0,2.0,3.0,0.0,35.0,lindsjo01,10.3,90.9,101.0,28.0,-6.0,2008-09,11.7,11.7,133.0,133.0,8.0,14.52,1,48.5,51.5
376,CGY,25.0,25.0,18.0,3.0,1.0,53.0,888.0,860.0,49.2,-7.2,723.0,663.0,47.8,-6.5,82.0,29.0,10.0,4.0,2.0,2.0,72.0,lombama01,6.6,92.5,99.1,67.0,-6.0,2007-08,7.7,7.7,301.0,301.0,40.0,17.19,1,50.5,49.5
390,PHI,25.0,25.0,16.0,9.0,0.0,38.0,1091.0,968.0,47.0,-2.8,822.0,709.0,46.3,-5.2,79.0,43.0,19.0,4.0,6.0,0.0,79.0,lupuljo01,9.5,92.1,101.0,58.0,1.0,2008-09,12.9,12.9,351.0,351.0,20.0,15.41,1,52.6,47.4
403,CAR,25.0,25.0,0.0,0.0,0.0,0.0,5.0,8.0,61.5,6.5,2.0,6.0,75.0,11.2,1.0,0.0,0.0,0.0,0.0,0.0,4.0,mormijo01,0.0,100.0,100.0,0.0,0.0,2007-08,0.0,0.0,2.0,2.0,0.0,7.45,1,16.7,83.3
410,CBJ,25.0,25.0,20.0,12.0,2.0,25.0,1039.0,992.0,48.8,0.0,805.0,747.0,48.1,-0.4,76.0,26.0,21.0,6.0,10.0,2.0,121.0,nashri01,10.3,89.9,100.0,58.0,-2.0,2009-10,13.0,13.0,413.0,413.0,41.0,20.56,1,49.4,50.6
419,TOR,25.0,25.0,1.0,0.0,0.0,2.0,93.0,92.0,49.7,-5.9,76.0,68.0,47.2,-7.6,28.0,5.0,1.0,0.0,0.0,0.0,23.0,newbukr01,3.5,85.5,89.0,32.0,-7.0,2007-08,7.1,7.1,17.0,17.0,4.0,4.22,1,46.0,54.0
429,NYI,25.0,25.0,17.0,8.0,1.0,41.0,867.0,929.0,51.7,4.5,626.0,678.0,52.0,3.6,76.0,32.0,11.0,1.0,0.0,1.0,39.0,nielsfr01,7.7,92.0,99.7,6.0,4.0,2009-10,8.8,8.8,248.0,248.0,60.0,17.13,1,54.7,45.3
439,CGY,25.0,25.0,3.0,0.0,2.0,35.0,398.0,511.0,56.2,-1.3,323.0,371.0,53.5,-2.0,76.0,14.0,4.0,3.0,0.0,1.0,76.0,nystrer01,3.4,92.8,96.2,89.0,-7.0,2008-09,6.0,6.0,139.0,139.0,18.0,9.16,1,40.9,59.1
450,STL,25.0,25.0,1.0,0.0,0.0,4.0,133.0,82.0,38.1,-12.0,100.0,64.0,39.0,-12.0,16.0,3.0,2.0,0.0,0.0,0.0,7.0,paddoca01,6.0,90.9,96.9,0.0,-4.0,2008-09,11.8,11.8,23.0,23.0,0.0,10.41,1,55.9,44.1
455,TOT,25.0,25.0,9.0,0.0,1.0,24.0,746.0,727.0,49.4,-5.9,559.0,560.0,50.0,-4.5,76.0,13.0,9.0,0.0,0.0,1.0,79.0,paillda01,5.4,93.4,98.8,12.0,-3.0,2009-10,8.3,8.3,182.0,182.0,24.0,13.43,1,52.4,47.6
469,CAR,25.0,25.0,14.0,12.0,0.0,125.0,1240.0,1489.0,54.6,3.3,909.0,1142.0,55.7,4.2,71.0,27.0,5.0,3.0,2.0,0.0,62.0,pitkajo01,7.8,92.0,99.8,58.0,11.0,2008-09,4.8,4.8,321.0,321.0,37.0,24.48,1,43.8,56.2
476,NYR,25.0,25.0,8.0,2.0,0.0,17.0,456.0,584.0,56.2,-0.6,339.0,443.0,56.6,-1.6,62.0,21.0,5.0,1.0,2.0,0.0,81.0,pruchpe01,6.1,93.6,99.7,22.0,3.0,2007-08,7.9,7.9,163.0,163.0,31.0,11.38,1,31.8,68.2
486,TBL,25.0,25.0,1.0,0.0,0.0,11.0,129.0,100.0,43.7,-10.0,95.0,77.0,44.8,-10.0,8.0,5.0,1.0,0.0,0.0,0.0,5.0,rangepa01,7.0,90.8,97.8,6.0,-2.0,2009-10,9.1,9.1,21.0,21.0,4.0,20.19,1,55.7,44.3
490,CBJ,25.0,25.0,1.0,0.0,0.0,8.0,79.0,99.0,55.6,9.3,56.0,79.0,58.5,14.6,8.0,2.0,0.0,0.0,0.0,0.0,12.0,romeaa01,7.1,91.9,99.0,0.0,1.0,2008-09,0.0,0.0,16.0,16.0,2.0,15.28,1,28.1,71.9
496,TBL,25.0,25.0,0.0,0.0,0.0,1.0,20.0,24.0,54.5,7.5,15.0,20.0,57.1,10.4,2.0,0.0,0.0,0.0,0.0,0.0,4.0,segalbr01,0.0,100.0,100.0,0.0,0.0,2008-09,0.0,0.0,6.0,6.0,1.0,13.48,1,61.5,38.5
507,WSH,25.0,25.0,25.0,19.0,0.0,20.0,1031.0,1200.0,53.8,-0.5,782.0,872.0,52.7,0.2,73.0,58.0,30.0,5.0,8.0,2.0,30.0,seminal01,11.9,92.9,104.0,66.0,36.0,2009-10,14.4,14.4,512.0,512.0,61.0,19.07,1,45.4,54.6
514,NYI,25.0,25.0,0.0,0.0,0.0,10.0,119.0,94.0,44.1,-2.4,86.0,70.0,44.9,-1.4,11.0,3.0,0.0,0.0,0.0,0.0,1.0,skinnbr01,11.1,95.6,106.0,4.0,3.0,2008-09,0.0,0.0,11.0,11.0,4.0,11.43,1,50.0,50.0
517,ATL,25.0,25.0,5.0,0.0,0.0,28.0,640.0,444.0,41.0,-4.1,489.0,342.0,41.2,-4.1,69.0,9.0,6.0,0.0,0.0,2.0,84.0,slateji01,5.6,93.0,98.5,41.0,-10.0,2007-08,8.4,8.4,143.0,143.0,26.0,10.24,1,59.0,41.0
530,TOR,25.0,25.0,32.0,6.0,2.0,46.0,964.0,986.0,50.6,-0.5,717.0,734.0,50.6,-1.4,76.0,34.0,9.0,1.0,5.0,1.0,112.0,stajama01,10.5,88.1,98.6,54.0,-4.0,2008-09,13.2,13.2,192.0,192.0,43.0,16.56,1,47.4,52.6
545,STL,25.0,25.0,1.0,0.0,0.0,6.0,83.0,92.0,52.6,-1.8,60.0,65.0,52.0,-5.5,12.0,0.0,1.0,0.0,0.0,0.0,16.0,stastya01,9.3,90.9,100.0,9.0,0.0,2007-08,10.0,10.0,25.0,25.0,0.0,10.59,1,44.4,55.6
554,STL,25.0,25.0,14.0,9.0,0.0,39.0,742.0,724.0,49.4,-4.0,570.0,546.0,48.9,-4.7,68.0,20.0,15.0,4.0,7.0,2.0,45.0,steenal01,10.0,91.5,101.0,30.0,6.0,2009-10,12.7,12.7,336.0,336.0,24.0,16.17,1,54.3,45.7
566,EDM,25.0,25.0,8.0,13.0,1.0,61.0,913.0,721.0,44.1,-5.0,679.0,560.0,45.2,-3.7,81.0,35.0,3.0,1.0,8.0,3.0,122.0,stollja01,6.1,90.6,96.7,74.0,-23.0,2007-08,7.5,7.5,332.0,332.0,39.0,17.56,1,64.1,35.9
581,PIT,25.0,25.0,5.0,0.0,0.0,14.0,399.0,395.0,49.7,-5.9,295.0,298.0,50.3,-5.6,45.0,7.0,2.0,0.0,0.0,0.0,77.0,talboma01,8.1,87.0,95.0,30.0,-9.0,2009-10,4.1,4.1,86.0,86.0,7.0,12.13,1,44.8,55.2
595,NJD,25.0,25.0,0.0,0.0,0.0,0.0,12.0,21.0,63.6,4.4,9.0,17.0,65.4,10.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,tallaba01,0.0,83.3,83.3,0.0,-1.0,2008-09,0.0,0.0,2.0,2.0,1.0,4.29,1,20.0,80.0
602,CHI,25.0,25.0,28.0,10.0,2.0,20.0,903.0,1345.0,59.8,5.0,692.0,1002.0,59.1,3.5,76.0,30.0,20.0,5.0,5.0,3.0,29.0,toewsjo01,9.4,91.2,100.0,34.0,26.0,2013-14,14.5,14.5,284.0,284.0,51.0,20.28,1,36.1,63.9
610,PHI,25.0,25.0,2.0,0.0,0.0,9.0,153.0,165.0,51.9,-0.3,111.0,118.0,51.5,-2.1,18.0,12.0,0.0,0.0,0.0,0.0,17.0,tolleol01,10.6,90.6,101.0,23.0,1.0,2009-10,0.0,0.0,27.0,27.0,1.0,9.52,1,51.5,48.5
618,TOT,25.0,25.0,17.0,2.0,0.0,27.0,863.0,883.0,50.6,3.9,630.0,685.0,52.1,4.5,74.0,30.0,10.0,1.0,5.0,0.0,93.0,upshasc01,7.2,93.4,100.0,89.0,7.0,2008-09,7.8,7.8,307.0,307.0,33.0,14.36,1,50.8,49.2
631,CGY,25.0,25.0,2.0,0.0,0.0,2.0,32.0,55.0,63.2,11.8,21.0,44.0,67.7,19.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,vandeda01,5.7,80.0,85.7,0.0,-1.0,2008-09,0.0,0.0,15.0,15.0,2.0,8.29,1,38.5,61.5
641,TOT,25.0,25.0,19.0,6.0,0.0,134.0,1420.0,1669.0,54.0,0.1,1063.0,1243.0,53.9,0.0,83.0,68.0,10.0,1.0,3.0,0.0,54.0,whiteia01,8.2,90.9,99.1,51.0,8.0,2009-10,7.5,7.5,374.0,374.0,35.0,22.47,1,42.4,57.6
653,TOT,25.0,25.0,11.0,10.0,0.0,69.0,815.0,660.0,44.7,-5.7,626.0,512.0,45.0,-7.4,48.0,27.0,1.0,0.0,1.0,0.0,37.0,whitnry01,9.0,90.8,99.8,28.0,-14.0,2008-09,2.8,2.8,155.0,155.0,11.0,23.52,1,42.1,57.9
668,BOS,25.0,25.0,18.0,19.0,0.0,127.0,1279.0,1357.0,51.5,1.0,973.0,1017.0,51.1,0.7,79.0,62.0,6.0,2.0,6.0,1.0,66.0,widemde01,10.7,93.5,104.0,34.0,32.0,2008-09,7.7,7.7,400.0,400.0,23.0,24.39,1,50.6,49.4
685,ANA,25.0,25.0,17.0,7.0,3.0,102.0,1142.0,1187.0,51.0,4.9,916.0,934.0,50.5,4.1,69.0,49.0,1.0,0.0,2.0,0.0,129.0,wisnija01,7.0,91.7,98.8,56.0,-5.0,2009-10,2.1,2.1,288.0,288.0,27.0,24.21,1,52.0,48.0
697,LAK,25.0,25.0,1.0,0.0,0.0,14.0,264.0,168.0,38.9,-12.0,193.0,131.0,40.4,-10.0,36.0,7.0,0.0,0.0,0.0,0.0,102.0,zeilejo01,3.5,93.3,96.8,23.0,-6.0,2007-08,0.0,0.0,31.0,31.0,7.0,8.29,1,46.4,53.6
3,STL,25.0,25.0,27.0,3.0,1.0,60.0,915.0,1035.0,53.1,1.5,671.0,785.0,53.9,2.8,79.0,21.0,12.0,3.0,5.0,0.0,266.0,backeda01,8.8,90.0,98.8,106.0,-4.0,2009-10,10.4,10.4,288.0,288.0,40.0,18.18,1,53.3,46.7
14,MTL,25.0,25.0,0.0,0.0,0.0,0.0,17.0,15.0,46.9,-13.0,13.0,11.0,45.8,-14.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,bellesh01,0.0,81.8,81.8,0.0,-2.0,2009-10,0.0,0.0,2.0,2.0,0.0,10.38,1,66.7,33.3
24,BOS,25.0,25.0,26.0,8.0,1.0,56.0,972.0,1152.0,54.2,3.3,717.0,827.0,53.6,2.7,80.0,24.0,17.0,4.0,3.0,2.0,45.0,bergepa01,9.5,92.4,101.0,26.0,20.0,2010-11,10.4,10.4,365.0,365.0,49.0,17.53,1,57.1,42.9
38,FLA,25.0,25.0,10.0,0.0,0.0,35.0,697.0,624.0,47.2,-4.0,527.0,460.0,46.6,-4.8,68.0,14.0,2.0,0.0,3.0,0.0,112.0,bernist01,5.8,91.3,97.1,21.0,-14.0,2010-11,5.2,5.2,162.0,162.0,22.0,13.02,1,46.4,53.6
46,PHX,25.0,25.0,0.0,0.0,0.0,5.0,205.0,198.0,49.1,-1.8,159.0,147.0,48.0,-2.2,48.0,4.0,1.0,0.0,0.0,0.0,122.0,bissopa01,7.0,98.1,105.0,71.0,6.0,2010-11,5.6,5.6,38.0,38.0,2.0,5.15,1,36.6,63.4
51,TOT,25.0,25.0,6.0,0.0,0.0,20.0,489.0,452.0,48.0,-5.6,351.0,338.0,49.1,-4.7,52.0,4.0,5.0,2.0,0.0,0.0,83.0,bitzby01,7.4,90.3,97.7,33.0,-8.0,2009-10,8.6,8.6,93.0,93.0,3.0,11.02,1,54.7,45.3
56,ANA,25.0,25.0,2.0,0.0,0.0,8.0,489.0,355.0,42.1,-9.0,388.0,271.0,41.1,-8.6,44.0,11.0,4.0,1.0,0.0,1.0,62.0,bodietr01,6.3,92.2,98.4,80.0,-8.0,2009-10,8.6,8.6,103.0,103.0,8.0,11.15,1,56.6,43.4
64,VAN,25.0,25.0,2.0,0.0,0.0,14.0,173.0,114.0,39.7,-17.0,125.0,91.0,42.1,-14.0,24.0,2.0,2.0,1.0,0.0,0.0,29.0,boldual01,8.3,94.1,102.0,21.0,1.0,2010-11,9.5,9.5,29.0,29.0,4.0,7.26,1,70.0,30.0
70,NYR,25.0,25.0,1.0,1.0,0.0,41.0,464.0,401.0,46.4,-5.6,346.0,307.0,47.0,-4.9,71.0,5.0,4.0,1.0,0.0,0.0,143.0,boylebr01,6.5,91.7,98.2,47.0,-6.0,2009-10,5.5,5.5,126.0,126.0,20.0,8.25,1,60.8,39.2
82,MIN,25.0,25.0,20.0,3.0,0.0,52.0,989.0,855.0,46.4,-4.7,736.0,663.0,47.4,-3.3,82.0,31.0,9.0,3.0,0.0,0.0,69.0,brodzky01,8.9,91.6,100.0,22.0,-3.0,2009-10,6.4,6.4,244.0,244.0,48.0,15.2,1,60.7,39.3
95,LAK,25.0,25.0,22.0,10.0,0.0,25.0,1050.0,1013.0,49.1,-3.0,811.0,791.0,49.4,-3.5,82.0,63.0,17.0,3.0,7.0,0.0,283.0,browndu01,7.9,91.6,99.5,41.0,-6.0,2009-10,9.7,9.7,440.0,440.0,39.0,19.15,1,44.0,56.0
109,MIN,25.0,25.0,22.0,6.0,1.0,106.0,1434.0,1337.0,48.2,4.7,1080.0,994.0,47.9,5.6,80.0,80.0,9.0,3.0,8.0,0.0,133.0,burnsbr01,9.3,90.6,99.9,98.0,-10.0,2010-11,10.0,10.0,375.0,375.0,47.0,25.03,1,56.5,43.5
121,ATL,25.0,25.0,17.0,16.0,0.0,71.0,1378.0,1653.0,54.5,7.4,1037.0,1254.0,54.7,5.5,81.0,58.0,12.0,6.0,8.0,0.0,138.0,byfugdu01,8.5,90.9,99.4,93.0,-2.0,2010-11,5.8,5.8,615.0,615.0,84.0,23.18,1,44.7,55.3
133,PHI,25.0,25.0,9.0,1.0,0.0,17.0,722.0,672.0,48.2,-4.6,504.0,506.0,50.1,-3.8,76.0,27.0,11.0,1.0,1.0,0.0,194.0,carcida01,8.1,93.2,101.0,207.0,5.0,2009-10,11.4,11.4,165.0,165.0,24.0,11.15,1,53.0,47.0
147,PHI,25.0,25.0,17.0,12.0,0.0,137.0,1323.0,1463.0,52.5,0.8,949.0,1097.0,53.6,0.9,80.0,64.0,4.0,1.0,2.0,0.0,35.0,carlema01,9.1,92.4,101.0,16.0,19.0,2009-10,4.4,4.4,277.0,277.0,34.0,23.23,1,51.5,48.5
159,PHI,25.0,25.0,17.0,11.0,0.0,34.0,1044.0,1166.0,52.8,1.0,790.0,893.0,53.1,0.3,74.0,26.0,20.0,6.0,11.0,2.0,60.0,carteje01,8.1,92.0,100.0,38.0,2.0,2009-10,10.3,10.3,585.0,585.0,43.0,19.18,1,46.3,53.7
176,PHI,25.0,25.0,13.0,0.0,1.0,133.0,1418.0,1410.0,49.9,-1.5,1041.0,1071.0,50.7,-1.3,82.0,51.0,2.0,0.0,0.0,0.0,177.0,coburbr01,9.2,91.5,100.0,53.0,15.0,2010-11,1.8,1.8,241.0,241.0,32.0,21.04,1,50.5,49.5
195,STL,25.0,25.0,7.0,0.0,0.0,15.0,818.0,784.0,48.9,-4.2,607.0,578.0,48.8,-5.0,80.0,12.0,6.0,0.0,0.0,1.0,93.0,crombbj01,6.3,89.7,96.0,154.0,-18.0,2010-11,6.2,6.2,210.0,210.0,16.0,12.48,1,51.0,49.0
206,TOT,25.0,25.0,1.0,0.0,0.0,3.0,133.0,104.0,43.9,1.9,99.0,81.0,45.0,2.5,13.0,3.0,0.0,0.0,0.0,0.0,19.0,dawesni01,3.3,87.7,91.0,0.0,-6.0,2010-11,0.0,0.0,20.0,20.0,6.0,9.49,1,52.4,47.6
210,VAN,25.0,25.0,0.0,0.0,0.0,4.0,91.0,57.0,38.5,-14.0,66.0,43.0,39.4,-13.0,12.0,0.0,0.0,0.0,0.0,0.0,22.0,desbigu01,0.0,94.3,94.3,10.0,-3.0,2010-11,0.0,0.0,12.0,12.0,1.0,7.21,1,57.7,42.3
214,COL,25.0,25.0,10.0,0.0,1.0,28.0,533.0,441.0,45.3,-4.7,396.0,349.0,46.8,-2.1,74.0,10.0,5.0,0.0,0.0,1.0,128.0,dupuiph01,8.4,90.4,98.8,40.0,-4.0,2010-11,5.9,5.9,155.0,155.0,44.0,9.07,1,58.1,41.9
222,DET,25.0,25.0,10.0,0.0,0.0,43.0,642.0,683.0,51.5,-2.3,503.0,528.0,51.2,-2.4,65.0,11.0,11.0,1.0,0.0,1.0,125.0,eavespa01,8.3,91.1,99.4,26.0,0.0,2009-10,10.0,10.0,208.0,208.0,20.0,13.26,1,49.3,50.7
234,ATL,25.0,25.0,26.0,17.0,1.0,99.0,1257.0,1315.0,51.1,2.1,988.0,983.0,49.9,1.0,82.0,30.0,4.0,0.0,2.0,0.0,20.0,enstrto01,8.7,90.7,99.4,30.0,-5.0,2009-10,5.5,5.5,239.0,239.0,36.0,22.16,1,51.9,48.1
246,DAL,25.0,25.0,29.0,15.0,2.0,46.0,1209.0,1101.0,47.7,-1.6,917.0,833.0,47.6,-1.2,79.0,34.0,16.0,6.0,10.0,1.0,26.0,erikslo01,9.9,93.2,103.0,8.0,10.0,2010-11,15.1,15.1,285.0,285.0,72.0,20.34,1,44.6,55.4
258,WSH,25.0,25.0,6.0,4.0,0.0,20.0,474.0,547.0,53.6,1.5,338.0,401.0,54.3,1.6,52.0,7.0,7.0,1.0,3.0,0.0,32.0,fehrer01,6.3,92.5,98.9,16.0,0.0,2010-11,8.3,8.3,208.0,208.0,23.0,12.35,1,43.3,56.7
267,NYI,25.0,25.0,1.0,0.0,0.0,5.0,80.0,72.0,47.4,-6.1,56.0,49.0,46.7,-6.4,6.0,2.0,0.0,0.0,0.0,0.0,6.0,floodma01,11.8,78.9,90.7,0.0,-4.0,2009-10,0.0,0.0,11.0,11.0,3.0,12.43,1,59.0,41.0
272,CHI,25.0,25.0,12.0,0.0,0.0,27.0,405.0,510.0,55.7,-4.2,279.0,394.0,58.5,-2.8,70.0,6.0,7.0,0.0,0.0,0.0,62.0,fraseco01,8.4,89.8,98.2,44.0,6.0,2009-10,7.6,7.6,133.0,133.0,14.0,9.36,1,58.5,41.5
289,NYI,25.0,25.0,12.0,1.0,1.0,103.0,1241.0,1150.0,48.1,0.1,924.0,839.0,47.6,-1.7,71.0,68.0,2.0,1.0,1.0,0.0,63.0,gervabr01,7.4,90.8,98.2,31.0,-15.0,2009-10,3.6,3.6,194.0,194.0,41.0,20.01,1,53.0,47.0
298,ANA,25.0,25.0,37.0,20.0,0.0,57.0,1112.0,1044.0,48.4,5.0,840.0,808.0,49.0,5.5,67.0,81.0,12.0,4.0,7.0,0.0,189.0,getzlry01,12.6,91.3,103.0,35.0,14.0,2010-11,16.2,16.2,236.0,236.0,35.0,21.51,1,53.0,47.0
334,BOS,25.0,25.0,25.0,2.0,0.0,14.0,1001.0,1219.0,54.9,3.8,769.0,902.0,54.0,3.0,80.0,25.0,20.0,2.0,6.0,0.0,74.0,hortona01,10.6,93.1,103.0,85.0,29.0,2010-11,13.8,13.8,334.0,334.0,26.0,16.17,1,47.4,52.6
344,EDM,25.0,25.0,1.0,0.0,0.0,17.0,347.0,259.0,42.7,-4.1,236.0,188.0,44.3,-0.5,51.0,11.0,4.0,0.0,0.0,0.0,111.0,jacquje01,5.1,92.9,98.0,63.0,-6.0,2010-11,14.3,14.3,49.0,49.0,6.0,7.04,1,52.4,47.6
350,COL,25.0,25.0,4.0,2.0,0.0,9.0,346.0,256.0,42.5,0.8,247.0,201.0,44.9,0.5,23.0,5.0,7.0,3.0,1.0,2.0,29.0,jonesda01,11.3,89.2,100.0,2.0,1.0,2009-10,25.6,25.6,59.0,59.0,12.0,17.56,1,53.9,46.1
365,VAN,25.0,25.0,34.0,14.0,2.0,73.0,990.0,1206.0,54.9,5.8,781.0,914.0,53.9,4.8,82.0,28.0,12.0,5.0,12.0,1.0,95.0,keslery01,8.7,89.9,98.6,104.0,1.0,2009-10,11.7,11.7,387.0,387.0,83.0,19.38,1,55.2,44.8
377,NSH,25.0,25.0,9.0,0.0,1.0,147.0,1238.0,1149.0,48.1,-5.6,909.0,876.0,49.1,-3.8,81.0,56.0,1.0,0.0,0.0,0.0,101.0,kleinke01,7.0,90.9,98.0,27.0,-13.0,2009-10,1.5,1.5,160.0,160.0,31.0,19.55,1,56.6,43.4
392,MTL,25.0,25.0,19.0,6.0,0.0,26.0,1098.0,1090.0,49.8,-1.8,810.0,785.0,49.2,-3.9,81.0,38.0,15.0,6.0,5.0,0.0,140.0,kostian01,7.8,93.2,101.0,36.0,3.0,2010-11,10.2,10.2,363.0,363.0,23.0,15.53,1,47.6,52.4
399,FLA,25.0,25.0,8.0,0.0,1.0,50.0,856.0,607.0,41.5,-6.2,610.0,459.0,42.9,-4.6,76.0,12.0,4.0,1.0,1.0,0.0,80.0,krepska01,7.5,92.6,100.0,18.0,-7.0,2009-10,6.0,6.0,147.0,147.0,32.0,12.42,1,59.2,40.8
