,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
41,CBJ,21.0,21.0,5.0,0.0,0.0,13.0,423.0,430.0,50.4,-2.7,324.0,325.0,50.1,-2.7,75.0,9.0,5.0,3.0,0.0,0.0,135.0,bollja01,6.0,92.5,98.5,226.0,-4.0,2007-08,7.9,7.9,98.0,98.0,12.0,8.01,1,53.3,46.7
57,CBJ,21.0,21.0,7.0,1.0,0.0,11.0,397.0,442.0,52.7,0.2,319.0,354.0,52.6,-0.4,61.0,10.0,1.0,1.0,0.0,0.0,73.0,brulegi01,5.2,92.6,97.8,24.0,-4.0,2007-08,1.4,1.4,116.0,116.0,14.0,9.54,1,39.4,60.6
89,EDM,21.0,21.0,15.0,5.0,0.0,39.0,932.0,851.0,47.7,-1.1,710.0,641.0,47.4,-1.4,82.0,42.0,14.0,4.0,4.0,0.0,57.0,coglian01,8.6,92.3,100.0,22.0,-6.0,2008-09,15.5,15.5,207.0,207.0,28.0,14.24,1,46.5,53.5
101,PIT,21.0,21.0,36.0,33.0,1.0,42.0,1197.0,1177.0,49.6,2.8,868.0,898.0,50.8,3.0,77.0,80.0,26.0,3.0,7.0,0.0,80.0,crosbsi01,11.3,90.2,101.0,76.0,3.0,2008-09,13.9,13.9,388.0,388.0,56.0,21.57,1,42.2,57.8
111,COL,21.0,21.0,5.0,0.0,0.0,25.0,308.0,337.0,52.2,0.3,240.0,268.0,52.8,-0.3,38.0,7.0,0.0,0.0,0.0,0.0,7.0,cumisky01,8.2,89.7,97.9,16.0,-3.0,2007-08,0.0,0.0,39.0,39.0,21.0,12.08,1,35.8,64.2
132,TOT,21.0,21.0,3.0,0.0,0.0,7.0,209.0,187.0,47.2,-2.1,160.0,143.0,47.2,-2.5,29.0,7.0,3.0,1.0,0.0,0.0,41.0,downist01,7.2,91.6,98.8,65.0,-2.0,2008-09,11.5,11.5,40.0,40.0,9.0,8.26,1,39.5,60.5
179,BUF,21.0,21.0,0.0,1.0,0.0,0.0,80.0,108.0,57.4,10.0,65.0,82.0,55.8,10.1,10.0,6.0,0.0,0.0,0.0,0.0,11.0,gerbena01,6.3,97.6,104.0,4.0,3.0,2008-09,0.0,0.0,38.0,38.0,4.0,13.37,1,41.5,58.5
204,PHX,21.0,21.0,17.0,2.0,1.0,45.0,843.0,737.0,46.6,0.7,637.0,555.0,46.6,0.9,74.0,15.0,9.0,2.0,0.0,2.0,130.0,hanzama01,8.4,91.0,99.4,40.0,-4.0,2008-09,11.3,11.3,176.0,176.0,26.0,16.21,1,63.4,36.6
213,DET,21.0,21.0,0.0,0.0,0.0,0.0,38.0,37.0,49.3,-8.4,31.0,31.0,50.0,-7.2,7.0,0.0,0.0,0.0,0.0,0.0,3.0,helmda01,4.2,83.3,87.5,2.0,-2.0,2007-08,0.0,0.0,10.0,10.0,2.0,7.0,1,28.6,71.4
228,CHI,21.0,21.0,1.0,0.0,1.0,22.0,191.0,202.0,51.4,-6.0,144.0,154.0,51.7,-4.3,21.0,2.0,1.0,0.0,0.0,0.0,15.0,hjalmni01,7.3,94.7,101.0,0.0,4.0,2008-09,6.7,6.7,29.0,29.0,7.0,14.59,1,37.6,62.4
248,LAK,21.0,21.0,8.0,0.0,0.0,136.0,1491.0,1032.0,40.9,-10.0,1150.0,767.0,40.0,-11.0,74.0,62.0,3.0,0.0,0.0,0.0,84.0,johnsja02,8.4,91.2,99.6,76.0,-19.0,2007-08,3.7,3.7,176.0,176.0,23.0,21.42,1,56.9,43.1
261,TBL,21.0,21.0,0.0,0.0,0.0,0.0,4.0,15.0,78.9,33.7,3.0,8.0,72.7,26.5,4.0,0.0,0.0,0.0,0.0,0.0,1.0,jonesbl01,0.0,100.0,100.0,0.0,0.0,2007-08,0.0,0.0,3.0,3.0,0.0,1.55,1,20.0,80.0
270,SJS,21.0,21.0,0.0,0.0,0.0,8.0,104.0,116.0,52.7,-2.3,79.0,92.0,53.8,-4.1,12.0,4.0,0.0,0.0,0.0,0.0,11.0,joslide01,4.5,89.8,94.3,6.0,-3.0,2008-09,0.0,0.0,19.0,19.0,6.0,11.22,1,38.2,61.8
302,LAK,21.0,21.0,23.0,16.0,0.0,56.0,1073.0,1260.0,54.0,3.7,814.0,970.0,54.4,3.4,82.0,73.0,19.0,3.0,7.0,1.0,85.0,kopitan01,8.2,88.4,96.6,32.0,-17.0,2008-09,11.5,11.5,433.0,433.0,49.0,20.27,1,47.3,52.7
312,MTL,21.0,21.0,10.0,5.0,0.0,21.0,630.0,519.0,45.2,-4.5,465.0,365.0,44.0,-6.2,56.0,17.0,3.0,1.0,5.0,0.0,49.0,kostise01,8.2,93.5,101.0,64.0,-3.0,2008-09,10.8,10.8,142.0,142.0,24.0,14.08,1,49.7,50.3
321,BOS,21.0,21.0,2.0,2.0,0.0,12.0,189.0,142.0,42.9,-12.0,146.0,113.0,43.6,-9.3,18.0,2.0,0.0,0.0,1.0,0.0,4.0,lashoma01,5.8,93.7,99.5,0.0,-2.0,2007-08,9.1,9.1,29.0,29.0,1.0,13.35,1,52.3,47.7
329,MTL,21.0,21.0,9.0,3.0,0.0,12.0,627.0,630.0,50.1,4.3,461.0,463.0,50.1,3.6,56.0,11.0,13.0,2.0,1.0,0.0,140.0,latengu01,8.6,92.7,101.0,45.0,4.0,2008-09,12.0,12.0,220.0,220.0,11.0,13.37,1,51.0,49.0
336,ATL,21.0,21.0,1.0,0.0,0.0,0.0,25.0,10.0,28.6,-23.0,23.0,9.0,28.1,-28.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,lavaljo01,25.0,100.0,125.0,0.0,2.0,2007-08,100.0,100.0,2.0,2.0,1.0,11.28,1,66.7,33.3
339,OTT,21.0,21.0,9.0,2.0,0.0,67.0,716.0,725.0,50.3,1.3,544.0,542.0,49.9,-0.1,53.0,24.0,1.0,1.0,1.0,0.0,58.0,leebr01,7.1,92.6,99.7,33.0,-2.0,2008-09,3.9,3.9,114.0,114.0,9.0,18.53,1,47.4,52.6
350,PIT,21.0,21.0,16.0,7.0,0.0,127.0,1095.0,1123.0,50.6,3.1,786.0,843.0,51.7,3.0,74.0,54.0,5.0,3.0,4.0,1.0,111.0,letankr01,10.1,89.3,99.3,24.0,-7.0,2008-09,7.2,7.2,276.0,276.0,23.0,21.09,1,47.6,52.4
377,ANA,21.0,21.0,2.0,0.0,0.0,22.0,369.0,341.0,48.0,-10.0,295.0,273.0,48.1,-11.0,34.0,13.0,0.0,0.0,0.0,0.0,19.0,mikkebr01,8.5,91.7,100.0,17.0,0.0,2008-09,0.0,0.0,40.0,40.0,3.0,13.56,1,47.4,52.6
384,DAL,21.0,21.0,12.0,1.0,0.0,27.0,840.0,863.0,50.7,-2.1,635.0,674.0,51.5,-1.4,77.0,26.0,15.0,2.0,9.0,0.0,194.0,nealja01,7.5,89.9,97.4,51.0,-11.0,2008-09,14.0,14.0,282.0,282.0,66.0,15.52,1,44.0,56.0
395,DAL,21.0,21.0,13.0,6.0,0.0,62.0,966.0,1046.0,52.0,-1.6,782.0,788.0,50.2,-2.6,78.0,57.0,5.0,0.0,2.0,0.0,47.0,niskama01,10.9,91.9,102.0,36.0,22.0,2007-08,7.1,7.1,187.0,187.0,27.0,20.3,1,43.0,57.0
433,PHI,21.0,21.0,4.0,0.0,0.0,39.0,541.0,413.0,43.3,-6.5,378.0,305.0,44.7,-5.4,31.0,25.0,0.0,0.0,0.0,0.0,33.0,parenry01,10.7,91.7,102.0,10.0,3.0,2008-09,0.0,0.0,34.0,34.0,16.0,18.12,1,54.1,45.9
436,CGY,21.0,21.0,3.0,0.0,0.0,3.0,46.0,73.0,61.3,2.6,37.0,55.0,59.8,4.1,5.0,0.0,0.0,0.0,0.0,0.0,5.0,pelecma01,11.4,90.0,101.0,9.0,1.0,2008-09,0.0,0.0,12.0,12.0,0.0,13.16,1,30.8,69.2
440,MIN,21.0,21.0,0.0,1.0,0.0,1.0,87.0,68.0,43.9,-8.7,67.0,51.0,43.2,-8.9,11.0,2.0,2.0,0.0,0.0,0.0,6.0,poulibe01,10.0,92.0,102.0,0.0,-1.0,2007-08,20.0,20.0,17.0,17.0,7.0,8.49,1,55.3,44.7
481,CBJ,21.0,21.0,9.0,10.0,0.0,62.0,618.0,764.0,55.3,4.5,472.0,587.0,55.4,4.6,66.0,7.0,1.0,1.0,1.0,0.0,50.0,russekr01,6.2,91.4,97.6,28.0,-10.0,2008-09,2.3,2.3,162.0,162.0,14.0,16.07,1,26.9,73.1
496,ANA,21.0,21.0,15.0,11.0,0.0,10.0,604.0,809.0,57.3,4.6,489.0,636.0,56.5,4.0,64.0,39.0,19.0,3.0,12.0,0.0,78.0,ryanbo01,12.3,89.8,102.0,33.0,13.0,2008-09,17.8,17.8,289.0,289.0,22.0,15.26,1,36.9,63.1
506,NYR,21.0,21.0,0.0,0.0,0.0,3.0,28.0,12.0,30.0,-30.0,22.0,11.0,33.3,-31.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,sauermi01,16.7,87.5,104.0,0.0,-1.0,2008-09,0.0,0.0,4.0,4.0,0.0,9.21,1,40.0,60.0
509,SJS,21.0,21.0,6.0,0.0,0.0,17.0,413.0,462.0,52.8,-2.2,302.0,358.0,54.2,-3.0,44.0,20.0,8.0,2.0,3.0,0.0,64.0,setogde01,7.6,95.2,102.0,8.0,6.0,2007-08,10.5,10.5,169.0,169.0,17.0,14.15,1,40.8,59.2
519,CHI,21.0,21.0,0.0,0.0,0.0,0.0,62.0,53.0,46.1,-12.0,51.0,44.0,46.3,-14.0,8.0,2.0,1.0,0.0,0.0,0.0,9.0,skillja01,3.0,90.7,93.7,5.0,-3.0,2008-09,7.1,7.1,19.0,19.0,2.0,9.26,1,43.5,56.5
533,BOS,21.0,21.0,4.0,0.0,0.0,7.0,194.0,208.0,51.7,-2.1,144.0,155.0,51.8,1.1,25.0,0.0,1.0,0.0,0.0,0.0,48.0,sobotvl01,7.5,84.2,91.8,10.0,-10.0,2008-09,5.3,5.3,40.0,40.0,8.0,10.33,1,38.3,61.7
539,NYR,21.0,21.0,7.0,0.0,1.0,62.0,935.0,1196.0,56.1,-0.2,700.0,916.0,56.7,-0.9,80.0,37.0,2.0,0.0,0.0,0.0,124.0,staalma01,6.0,92.2,98.3,42.0,2.0,2007-08,2.6,2.6,189.0,189.0,33.0,18.48,1,41.5,58.5
563,TOR,21.0,21.0,4.0,2.0,0.0,23.0,451.0,466.0,50.8,-3.2,354.0,353.0,49.9,-4.7,50.0,26.0,3.0,0.0,0.0,0.0,32.0,stralan01,6.9,90.1,97.1,18.0,-10.0,2007-08,7.5,7.5,83.0,83.0,12.0,12.49,1,45.1,54.9
573,CGY,21.0,21.0,0.0,0.0,0.0,0.0,25.0,28.0,52.8,-4.2,23.0,20.0,46.5,-7.4,4.0,1.0,1.0,0.0,0.0,0.0,1.0,suttebr04,15.4,76.5,91.9,2.0,-2.0,2008-09,16.7,16.7,10.0,10.0,0.0,8.04,1,50.0,50.0
604,SJS,21.0,21.0,11.0,18.0,1.0,122.0,1301.0,1464.0,52.9,-3.7,996.0,1125.0,53.0,-4.3,82.0,48.0,3.0,1.0,3.0,0.0,56.0,vlasima01,7.7,92.6,100.0,42.0,15.0,2008-09,5.8,5.8,256.0,256.0,20.0,23.54,1,49.4,50.6
620,PHX,21.0,21.0,3.0,4.0,0.0,33.0,464.0,516.0,52.7,1.3,358.0,399.0,52.7,1.5,43.0,16.0,1.0,0.0,4.0,0.0,13.0,yandlke01,5.1,89.5,94.6,14.0,-12.0,2007-08,6.9,6.9,128.0,128.0,14.0,14.04,1,43.8,56.2
634,OTT,21.0,21.0,1.0,1.0,0.0,2.0,69.0,74.0,51.7,1.7,55.0,51.0,48.1,-3.1,10.0,4.0,0.0,0.0,0.0,0.0,11.0,zubovil01,2.8,95.1,97.9,0.0,-1.0,2008-09,0.0,0.0,19.0,19.0,6.0,10.17,1,51.2,48.8
1,NYR,21.0,21.0,15.0,1.0,0.0,41.0,812.0,885.0,52.2,1.3,611.0,637.0,51.0,0.0,82.0,9.0,11.0,2.0,1.0,0.0,45.0,anisiar01,8.6,90.9,99.5,32.0,-2.0,2009-10,9.7,9.7,240.0,240.0,28.0,12.54,1,47.8,52.2
10,WSH,21.0,21.0,38.0,28.0,0.0,46.0,1132.0,1474.0,56.6,2.4,846.0,1050.0,55.4,0.4,82.0,62.0,8.0,1.0,14.0,0.0,52.0,backsni02,9.9,91.8,101.0,46.0,16.0,2008-09,12.6,12.6,312.0,312.0,77.0,19.57,1,40.0,60.0
20,ANA,21.0,21.0,7.0,0.0,0.0,23.0,722.0,619.0,46.2,-3.3,570.0,494.0,46.4,-2.6,60.0,19.0,11.0,3.0,0.0,0.0,94.0,belesma01,6.7,91.3,98.0,35.0,-10.0,2009-10,8.9,8.9,198.0,198.0,10.0,13.59,1,51.1,48.9
29,STL,21.0,21.0,10.0,3.0,0.0,11.0,630.0,759.0,54.6,3.7,492.0,564.0,53.4,2.3,71.0,20.0,7.0,4.0,6.0,0.0,70.0,berglpa01,6.6,91.3,97.9,16.0,-5.0,2009-10,10.1,10.1,229.0,229.0,26.0,13.3,1,40.4,59.6
45,CBJ,21.0,21.0,11.0,4.0,0.0,3.0,233.0,331.0,58.7,7.5,178.0,241.0,57.5,5.0,31.0,13.0,7.0,1.0,3.0,0.0,40.0,brassde01,14.8,91.7,106.0,17.0,12.0,2008-09,16.9,16.9,102.0,102.0,21.0,14.25,1,33.8,66.3
59,MIN,21.0,21.0,7.0,0.0,0.0,39.0,855.0,702.0,45.1,-5.8,649.0,540.0,45.4,-6.0,78.0,16.0,10.0,1.0,1.0,0.0,356.0,cluttca01,7.2,93.3,100.0,76.0,-5.0,2008-09,8.1,8.1,254.0,254.0,22.0,13.0,1,68.0,32.0
75,NJD,21.0,21.0,0.0,0.0,0.0,6.0,69.0,92.0,57.1,6.7,47.0,64.0,57.7,5.8,12.0,4.0,0.0,0.0,0.0,0.0,11.0,correma01,4.0,95.0,99.0,24.0,0.0,2009-10,0.0,0.0,16.0,16.0,2.0,8.51,1,46.8,53.2
101,OTT,21.0,21.0,8.0,7.0,0.0,18.0,733.0,738.0,50.2,-0.9,543.0,564.0,50.9,-0.7,81.0,25.0,10.0,2.0,7.0,0.0,97.0,foligni01,6.7,91.7,98.4,59.0,-10.0,2008-09,11.7,11.7,228.0,228.0,33.0,13.41,1,51.8,48.2
111,FLA,21.0,21.0,17.0,5.0,0.0,32.0,1165.0,1087.0,48.3,3.6,852.0,813.0,48.8,3.9,82.0,30.0,16.0,1.0,5.0,0.0,72.0,frolimi01,8.0,92.5,100.0,43.0,-4.0,2009-10,9.6,9.6,369.0,369.0,41.0,17.29,1,54.5,45.5
126,PHI,21.0,21.0,14.0,4.0,0.0,18.0,500.0,525.0,51.2,2.0,375.0,401.0,51.7,2.2,42.0,22.0,7.0,0.0,2.0,0.0,41.0,giroucl01,9.4,93.4,102.0,14.0,10.0,2008-09,13.4,13.4,124.0,124.0,33.0,15.1,1,47.6,52.4
154,NYI,21.0,21.0,1.0,1.0,0.0,2.0,76.0,71.0,48.3,-0.2,61.0,42.0,40.8,-7.8,7.0,1.0,1.0,0.0,0.0,0.0,7.0,joensje01,9.1,89.7,98.8,4.0,-1.0,2008-09,11.1,11.1,21.0,21.0,4.0,12.06,1,41.2,58.8
161,STL,21.0,21.0,20.0,9.0,0.0,77.0,1172.0,1324.0,53.0,2.7,909.0,1005.0,52.5,1.7,79.0,47.0,4.0,2.0,6.0,0.0,70.0,johnser01,8.6,91.2,99.8,79.0,1.0,2009-10,5.4,5.4,380.0,380.0,44.0,21.27,1,39.4,60.6
176,BOS,21.0,21.0,17.0,7.0,0.0,16.0,887.0,999.0,53.0,3.5,699.0,728.0,51.0,2.1,70.0,33.0,28.0,6.0,8.0,0.0,6.0,kesseph01,10.5,94.4,104.0,16.0,23.0,2008-09,15.5,15.5,400.0,400.0,42.0,16.34,1,47.9,52.1
189,ATL,21.0,21.0,2.0,0.0,0.0,8.0,62.0,40.0,39.2,-2.2,46.0,32.0,41.0,2.9,4.0,0.0,0.0,0.0,0.0,0.0,9.0,kuldaar01,13.6,94.9,108.0,2.0,2.0,2009-10,0.0,0.0,7.0,7.0,0.0,11.59,1,40.0,60.0
212,ATL,21.0,21.0,12.0,8.0,0.0,17.0,901.0,821.0,47.7,-0.4,700.0,645.0,48.0,-0.5,79.0,23.0,19.0,4.0,12.0,0.0,40.0,littlbr01,12.4,88.6,101.0,24.0,-5.0,2008-09,18.0,18.0,268.0,268.0,35.0,16.55,1,56.2,43.8
223,BOS,21.0,21.0,10.0,1.0,0.0,14.0,527.0,600.0,53.2,-1.2,403.0,444.0,52.4,-2.6,50.0,17.0,9.0,2.0,0.0,0.0,136.0,lucicmi01,7.9,90.1,98.0,44.0,-7.0,2009-10,12.5,12.5,119.0,119.0,12.0,14.21,1,43.7,56.3
243,BOS,21.0,21.0,1.0,0.0,0.0,4.0,181.0,200.0,52.5,-7.7,138.0,154.0,52.7,-6.2,20.0,6.0,0.0,0.0,0.0,0.0,20.0,marchbr03,2.8,94.2,97.0,20.0,-3.0,2009-10,0.0,0.0,49.0,49.0,8.0,11.58,1,49.5,50.5
255,FLA,21.0,21.0,9.0,0.0,0.0,15.0,590.0,451.0,43.3,-2.6,433.0,349.0,44.6,-2.1,55.0,8.0,7.0,2.0,0.0,0.0,57.0,matthsh01,6.3,93.4,99.7,10.0,-3.0,2009-10,10.4,10.4,115.0,115.0,18.0,10.48,1,51.2,48.8
268,MTL,21.0,21.0,0.0,0.0,0.0,1.0,124.0,76.0,38.0,-10.0,108.0,56.0,34.1,-15.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,maxwebe01,5.3,94.7,100.0,6.0,-2.0,2009-10,0.0,0.0,13.0,13.0,1.0,8.47,1,40.4,59.6
273,CAR,21.0,21.0,4.0,3.0,0.0,34.0,324.0,276.0,46.0,-3.2,246.0,206.0,45.6,-3.0,14.0,9.0,2.0,1.0,1.0,0.0,6.0,mcbaija02,12.6,92.5,105.0,0.0,6.0,2009-10,10.3,10.3,60.0,60.0,8.0,25.47,1,47.1,52.9
287,SJS,21.0,21.0,3.0,0.0,0.0,18.0,495.0,472.0,48.8,-3.3,377.0,354.0,48.4,-2.5,59.0,10.0,10.0,2.0,0.0,0.0,89.0,mcginja01,7.3,92.0,99.4,38.0,-3.0,2009-10,13.2,13.2,130.0,130.0,18.0,9.0,1,50.6,49.4
302,TOT,21.0,21.0,17.0,7.0,0.0,12.0,718.0,791.0,52.4,0.0,559.0,607.0,52.1,0.4,69.0,26.0,9.0,2.0,4.0,0.0,39.0,muellpe01,7.8,91.4,99.2,16.0,-1.0,2009-10,10.5,10.5,229.0,229.0,28.0,13.59,1,35.6,64.4
310,PHI,21.0,21.0,3.0,0.0,0.0,14.0,366.0,332.0,47.6,-1.7,262.0,257.0,49.5,-0.7,38.0,20.0,1.0,0.0,0.0,0.0,40.0,nodlan01,2.9,89.7,92.6,2.0,-15.0,2008-09,3.0,3.0,62.0,62.0,10.0,11.09,1,50.5,49.5
319,NYI,21.0,21.0,14.0,18.0,1.0,44.0,1082.0,1087.0,50.1,1.5,764.0,791.0,50.9,1.0,80.0,65.0,15.0,4.0,4.0,0.0,62.0,okposky01,7.5,88.3,95.9,34.0,-22.0,2009-10,7.6,7.6,460.0,460.0,78.0,20.32,1,50.6,49.4
327,WSH,21.0,21.0,0.0,0.0,0.0,0.0,19.0,20.0,51.3,3.0,14.0,13.0,48.1,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,osalaos01,0.0,90.0,90.0,0.0,-1.0,2008-09,0.0,0.0,4.0,4.0,0.0,8.44,1,66.7,33.3
330,EDM,21.0,21.0,0.0,0.0,0.0,21.0,186.0,124.0,40.0,-8.3,134.0,94.0,41.2,-7.6,15.0,13.0,0.0,0.0,0.0,0.0,22.0,peckhth01,10.8,91.5,102.0,59.0,-1.0,2008-09,0.0,0.0,18.0,18.0,2.0,11.38,1,53.3,46.7
356,NYR,21.0,21.0,0.0,0.0,0.0,2.0,36.0,58.0,61.7,4.3,25.0,47.0,65.3,15.3,5.0,1.0,0.0,0.0,0.0,0.0,3.0,sangubo01,6.1,90.5,96.5,4.0,0.0,2009-10,0.0,0.0,13.0,13.0,1.0,11.32,1,43.3,56.7
372,MIN,21.0,21.0,3.0,1.0,0.0,31.0,687.0,570.0,45.3,-4.7,506.0,437.0,46.3,-3.9,64.0,13.0,2.0,0.0,0.0,0.0,87.0,sheppja01,7.1,90.6,97.7,38.0,-14.0,2009-10,3.1,3.1,118.0,118.0,21.0,11.59,1,60.7,39.3
385,PIT,21.0,21.0,23.0,4.0,1.0,41.0,962.0,1158.0,54.6,1.1,737.0,868.0,54.1,-1.6,82.0,31.0,18.0,1.0,1.0,2.0,117.0,staaljo01,9.8,92.2,102.0,57.0,19.0,2009-10,10.8,10.8,327.0,327.0,41.0,19.24,1,50.3,49.7
401,COL,21.0,21.0,5.0,3.0,0.0,8.0,639.0,472.0,42.5,-5.9,476.0,344.0,42.0,-7.5,53.0,14.0,9.0,1.0,1.0,1.0,80.0,stewach02,6.1,90.1,96.2,54.0,-18.0,2008-09,11.2,11.2,152.0,152.0,18.0,12.2,1,47.9,52.1
432,TOT,21.0,21.0,5.0,0.0,0.0,9.0,241.0,206.0,46.1,2.5,178.0,149.0,45.6,2.6,20.0,3.0,1.0,0.0,0.0,0.0,10.0,tlustji01,8.2,93.7,101.0,6.0,0.0,2009-10,5.9,5.9,46.0,46.0,5.0,12.33,1,58.0,42.0
445,CHI,21.0,21.0,27.0,13.0,3.0,33.0,819.0,1213.0,59.7,1.8,599.0,922.0,60.6,0.5,76.0,24.0,15.0,3.0,9.0,1.0,56.0,toewsjo01,9.3,89.3,98.6,47.0,22.0,2009-10,12.4,12.4,297.0,297.0,69.0,20.0,1,39.3,60.7
455,DAL,21.0,21.0,0.0,0.0,0.0,1.0,31.0,20.0,39.2,-12.0,25.0,16.0,39.0,-12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,vishniv01,0.0,88.2,88.2,0.0,-2.0,2009-10,0.0,0.0,6.0,6.0,1.0,16.39,1,71.4,28.6
457,BUF,21.0,21.0,0.0,0.0,0.0,8.0,89.0,53.0,37.3,-11.0,67.0,42.0,38.5,-5.9,7.0,5.0,0.0,0.0,0.0,0.0,16.0,webermi01,0.0,93.8,93.8,19.0,-3.0,2008-09,0.0,0.0,3.0,3.0,0.0,14.1,1,65.0,35.0
466,MTL,21.0,21.0,2.0,0.0,0.0,13.0,174.0,105.0,37.6,-12.0,121.0,73.0,37.6,-13.0,16.0,10.0,0.0,0.0,0.0,0.0,47.0,whitery01,2.4,92.1,94.5,16.0,-6.0,2009-10,0.0,0.0,22.0,22.0,4.0,11.09,1,54.1,45.9
474,ANA,21.0,21.0,0.0,0.0,0.0,0.0,6.0,6.0,50.0,-10.0,6.0,5.0,45.5,-14.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,wirtape01,33.3,100.0,133.0,2.0,1.0,2007-08,100.0,100.0,1.0,1.0,0.0,4.11,1,62.5,37.5
4,MIN,21.0,21.0,0.0,0.0,0.0,3.0,55.0,28.0,33.7,-10.0,35.0,24.0,40.7,-3.4,8.0,1.0,0.0,0.0,0.0,0.0,11.0,almonco01,8.3,95.7,104.0,2.0,0.0,2010-11,0.0,0.0,5.0,5.0,1.0,7.02,1,70.4,29.6
7,WSH,21.0,21.0,5.0,0.0,0.0,21.0,294.0,286.0,49.3,-4.4,224.0,204.0,47.7,-6.3,21.0,8.0,0.0,0.0,0.0,0.0,15.0,alzneka01,9.7,89.9,99.7,8.0,-2.0,2009-10,0.0,0.0,38.0,38.0,6.0,16.24,1,57.1,42.9
20,TOR,21.0,21.0,0.0,0.0,0.0,74.0,776.0,550.0,41.5,-7.2,568.0,403.0,41.5,-7.6,40.0,46.0,2.0,0.0,0.0,0.0,98.0,aulieke01,8.5,93.8,102.0,32.0,-1.0,2010-11,6.3,6.3,76.0,76.0,5.0,19.08,1,56.6,43.4
29,CGY,21.0,21.0,12.0,2.0,1.0,19.0,604.0,793.0,56.8,6.6,440.0,597.0,57.6,7.3,73.0,26.0,8.0,1.0,2.0,0.0,35.0,backlmi01,7.5,91.2,98.7,18.0,4.0,2010-11,6.9,6.9,240.0,240.0,37.0,12.05,1,46.5,53.5
40,DAL,21.0,21.0,27.0,5.0,2.0,41.0,896.0,874.0,49.4,0.1,676.0,645.0,48.8,-0.9,69.0,33.0,12.0,3.0,6.0,4.0,124.0,bennja01,10.3,89.8,100.0,52.0,-5.0,2010-11,12.4,12.4,326.0,326.0,66.0,18.01,1,40.9,59.1
52,ANA,21.0,21.0,1.0,0.0,0.0,3.0,112.0,94.0,45.6,-3.6,93.0,70.0,42.9,-6.8,9.0,2.0,0.0,0.0,1.0,0.0,4.0,boninni01,6.0,95.1,101.0,6.0,0.0,2009-10,7.1,7.1,21.0,21.0,4.0,14.13,1,41.7,58.3
69,CAR,21.0,21.0,1.0,0.0,0.0,9.0,202.0,205.0,50.4,0.7,154.0,145.0,48.5,0.7,23.0,4.0,0.0,0.0,0.0,0.0,23.0,bowmadr01,5.9,93.9,99.9,12.0,0.0,2010-11,0.0,0.0,62.0,62.0,8.0,9.49,1,55.4,44.6
87,BUF,21.0,21.0,1.0,0.0,0.0,2.0,79.0,83.0,51.2,-5.6,63.0,60.0,48.8,-9.1,8.0,2.0,1.0,0.0,0.0,0.0,18.0,byronpa01,8.7,91.1,99.8,2.0,0.0,2010-11,20.0,20.0,7.0,7.0,8.0,10.57,1,35.4,64.6
95,TOT,21.0,21.0,6.0,0.0,0.0,5.0,288.0,288.0,50.0,-5.1,216.0,212.0,49.5,-5.1,23.0,2.0,2.0,0.0,0.0,0.0,29.0,caputlu01,6.6,93.0,99.6,12.0,-1.0,2009-10,5.6,5.6,63.0,63.0,8.0,14.08,1,45.4,54.6
103,COL,21.0,21.0,0.0,0.0,0.0,3.0,55.0,38.0,40.9,-10.0,42.0,33.0,44.0,-10.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,cohenco01,4.0,93.1,97.1,4.0,-1.0,2010-11,0.0,0.0,5.0,5.0,2.0,17.44,1,56.0,44.0
104,STL,21.0,21.0,3.0,0.0,0.0,37.0,370.0,397.0,51.8,1.1,275.0,302.0,52.3,0.6,26.0,14.0,1.0,0.0,0.0,0.0,36.0,coleia01,8.7,93.5,102.0,35.0,6.0,2010-11,4.5,4.5,58.0,58.0,5.0,17.36,1,45.3,54.7
114,SJS,21.0,21.0,20.0,4.0,0.0,66.0,974.0,1249.0,56.2,3.3,704.0,937.0,57.1,4.1,79.0,25.0,22.0,8.0,10.0,0.0,60.0,coutulo01,7.3,94.1,101.0,41.0,18.0,2010-11,12.6,12.6,431.0,431.0,49.0,17.49,1,48.8,51.2
123,FLA,21.0,21.0,9.0,0.0,0.0,11.0,424.0,454.0,51.7,3.3,321.0,350.0,52.2,5.0,36.0,12.0,7.0,0.0,1.0,0.0,45.0,dadonev01,7.8,92.6,100.0,14.0,0.0,2010-11,13.3,13.3,101.0,101.0,10.0,14.15,1,49.6,50.4
