,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
148,PHI,26.0,26.0,37.0,2.0,0.0,157.0,1518.0,1564.0,50.7,-0.6,1089.0,1173.0,51.9,0.3,82.0,59.0,1.0,0.0,0.0,0.0,51.0,carlema01,10.2,92.0,102.0,23.0,30.0,2010-11,0.9,0.9,262.0,262.0,33.0,21.59,1,51.9,48.1
160,PHI,26.0,26.0,21.0,9.0,0.0,41.0,1135.0,1223.0,51.9,0.8,842.0,920.0,52.2,0.2,80.0,29.0,28.0,7.0,8.0,0.0,65.0,carteje01,10.2,93.2,103.0,39.0,27.0,2010-11,10.7,10.7,569.0,569.0,40.0,18.15,1,55.4,44.6
177,PHI,26.0,26.0,18.0,0.0,2.0,119.0,1381.0,1399.0,50.3,-3.3,1018.0,1037.0,50.5,-2.9,81.0,43.0,4.0,0.0,0.0,0.0,164.0,coburbr01,9.4,91.4,100.0,56.0,10.0,2011-12,3.5,3.5,261.0,261.0,33.0,22.03,1,49.4,50.6
189,NYI,26.0,26.0,1.0,0.0,0.0,9.0,159.0,123.0,43.6,-8.7,117.0,84.0,41.8,-9.5,15.0,4.0,0.0,0.0,2.0,0.0,23.0,collije01,5.1,89.3,94.4,10.0,-7.0,2010-11,28.6,28.6,20.0,20.0,11.0,11.53,1,56.7,43.3
196,STL,26.0,26.0,2.0,0.0,0.0,2.0,241.0,265.0,52.4,-4.0,170.0,194.0,53.3,-4.9,40.0,2.0,1.0,0.0,0.0,0.0,22.0,crombbj01,3.0,95.0,98.0,71.0,-2.0,2011-12,2.0,2.0,83.0,83.0,3.0,8.18,1,48.3,51.7
211,CGY,26.0,26.0,0.0,0.0,0.0,2.0,54.0,41.0,43.2,-4.8,43.0,33.0,43.4,-3.1,10.0,2.0,0.0,0.0,0.0,0.0,16.0,desbigu01,0.0,96.9,96.9,25.0,-1.0,2011-12,0.0,0.0,8.0,8.0,0.0,7.07,1,43.3,56.7
215,TOR,26.0,26.0,0.0,0.0,0.0,16.0,200.0,181.0,47.5,-2.0,146.0,137.0,48.4,-1.0,30.0,7.0,0.0,0.0,0.0,0.0,37.0,dupuiph01,0.0,96.7,96.7,16.0,-2.0,2011-12,0.0,0.0,49.0,49.0,7.0,10.3,1,57.6,42.4
223,DET,26.0,26.0,7.0,0.0,0.0,27.0,578.0,652.0,53.0,-0.9,461.0,504.0,52.2,-1.4,63.0,14.0,10.0,1.0,2.0,1.0,106.0,eavespa01,7.2,91.5,98.6,14.0,-2.0,2010-11,12.0,12.0,201.0,201.0,20.0,12.42,1,51.7,48.3
235,ATL,26.0,26.0,18.0,22.0,1.0,137.0,1271.0,1332.0,51.2,1.7,964.0,1005.0,51.0,-0.3,72.0,27.0,4.0,0.0,6.0,0.0,30.0,enstrto01,8.1,90.8,99.0,54.0,-10.0,2010-11,8.8,8.8,246.0,246.0,26.0,23.41,1,44.5,55.5
247,DAL,26.0,26.0,37.0,7.0,1.0,40.0,1175.0,1202.0,50.6,0.8,868.0,893.0,50.7,0.5,82.0,43.0,19.0,3.0,5.0,2.0,20.0,erikslo01,10.6,91.5,102.0,12.0,18.0,2011-12,13.9,13.9,301.0,301.0,50.0,19.46,1,47.3,52.7
259,WPG,26.0,26.0,1.0,0.0,0.0,13.0,282.0,289.0,50.6,0.5,198.0,214.0,51.9,1.2,35.0,4.0,2.0,1.0,0.0,0.0,22.0,fehrer01,2.7,92.1,94.9,12.0,-6.0,2011-12,3.7,3.7,90.0,90.0,6.0,9.42,1,44.5,55.5
273,EDM,26.0,26.0,2.0,0.0,0.0,54.0,497.0,372.0,42.8,-4.3,349.0,261.0,42.8,-3.2,67.0,20.0,2.0,0.0,0.0,1.0,79.0,fraseco01,6.0,93.5,99.5,60.0,-2.0,2010-11,5.3,5.3,91.0,91.0,27.0,10.17,1,53.9,46.1
290,NYI,26.0,26.0,6.0,0.0,0.0,75.0,761.0,615.0,44.7,-4.5,545.0,445.0,44.9,-3.7,53.0,18.0,0.0,0.0,0.0,0.0,39.0,gervabr01,6.2,91.5,97.7,30.0,-14.0,2010-11,0.0,0.0,111.0,111.0,28.0,15.41,1,55.6,44.4
299,ANA,26.0,26.0,26.0,19.0,1.0,72.0,1139.0,1308.0,53.5,6.9,846.0,946.0,52.8,5.9,82.0,93.0,7.0,4.0,4.0,0.0,177.0,getzlry01,7.6,90.3,97.9,75.0,-11.0,2011-12,5.9,5.9,395.0,395.0,33.0,21.36,1,52.0,48.0
307,VAN,26.0,26.0,7.0,0.0,0.0,19.0,564.0,417.0,42.5,-10.0,417.0,314.0,43.0,-9.7,67.0,11.0,4.0,0.0,0.0,0.0,165.0,glassta01,7.5,95.4,102.0,115.0,5.0,2009-10,7.7,7.7,87.0,87.0,10.0,10.28,1,58.3,41.7
335,BOS,26.0,26.0,13.0,2.0,0.0,11.0,530.0,712.0,57.3,5.6,387.0,517.0,57.2,5.4,46.0,12.0,11.0,3.0,6.0,0.0,32.0,hortona01,9.7,87.6,97.3,54.0,0.0,2011-12,18.9,18.9,155.0,155.0,12.0,15.56,1,42.5,57.5
345,ANA,26.0,26.0,0.0,0.0,0.0,0.0,33.0,26.0,44.1,-8.6,29.0,22.0,43.1,-6.9,6.0,0.0,0.0,0.0,0.0,0.0,6.0,jacquje01,16.7,100.0,116.0,12.0,2.0,2011-12,0.0,0.0,10.0,10.0,0.0,6.37,1,40.0,60.0
347,FLA,26.0,26.0,0.0,0.0,0.0,0.0,8.0,18.0,69.2,9.9,6.0,16.0,72.7,14.4,2.0,0.0,0.0,0.0,0.0,0.0,4.0,jessihu01,0.0,75.0,75.0,5.0,-1.0,2010-11,0.0,0.0,4.0,4.0,0.0,7.21,1,80.0,20.0
351,COL,26.0,26.0,14.0,3.0,1.0,38.0,1078.0,930.0,46.3,-4.1,823.0,691.0,45.6,-4.3,77.0,28.0,21.0,4.0,6.0,0.0,93.0,jonesda01,9.6,91.6,101.0,28.0,-2.0,2010-11,17.6,17.6,267.0,267.0,24.0,17.41,1,48.3,51.7
366,VAN,26.0,26.0,16.0,15.0,1.0,80.0,992.0,1343.0,57.5,5.7,722.0,981.0,57.6,6.3,82.0,21.0,23.0,7.0,15.0,3.0,124.0,keslery01,8.6,93.0,101.0,66.0,24.0,2010-11,15.8,15.8,496.0,496.0,65.0,20.3,1,50.4,49.6
378,NSH,26.0,26.0,15.0,0.0,1.0,173.0,1334.0,1090.0,45.0,-7.1,992.0,808.0,44.9,-6.6,81.0,61.0,2.0,0.0,0.0,0.0,128.0,kleinke01,9.8,92.8,102.0,24.0,9.0,2010-11,2.0,2.0,194.0,194.0,31.0,20.48,1,55.9,44.1
393,TOT,26.0,26.0,19.0,1.0,0.0,9.0,930.0,870.0,48.3,-1.6,661.0,625.0,48.6,-1.4,72.0,37.0,11.0,5.0,5.0,0.0,112.0,kostian01,9.6,91.3,100.0,26.0,-1.0,2011-12,13.1,13.1,236.0,236.0,23.0,15.07,1,46.5,53.5
404,PHI,26.0,26.0,2.0,2.0,0.0,111.0,730.0,558.0,43.3,-7.2,537.0,417.0,43.7,-7.4,53.0,20.0,1.0,0.0,0.0,0.0,40.0,kukkola01,7.4,93.8,101.0,38.0,3.0,2007-08,3.2,3.2,71.0,71.0,14.0,15.44,1,58.6,41.4
415,VAN,26.0,26.0,10.0,0.0,0.0,24.0,763.0,629.0,45.2,-10.0,582.0,463.0,44.3,-10.0,82.0,9.0,9.0,0.0,0.0,0.0,244.0,lapiema01,7.5,93.2,100.0,130.0,-3.0,2011-12,8.7,8.7,168.0,168.0,17.0,11.14,1,77.7,22.3
423,COL,26.0,26.0,0.0,0.0,0.0,3.0,29.0,37.0,56.1,11.9,22.0,29.0,56.9,13.6,4.0,0.0,1.0,0.0,0.0,0.0,3.0,liffida01,13.6,100.0,113.0,17.0,3.0,2010-11,50.0,50.0,5.0,5.0,1.0,7.28,1,42.9,57.1
426,OTT,26.0,26.0,1.0,0.0,0.0,0.0,42.0,26.0,38.2,-16.0,35.0,18.0,34.0,-24.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,lockeco01,6.7,92.6,99.3,0.0,-1.0,2010-11,0.0,0.0,11.0,11.0,0.0,9.1,1,14.3,85.7
436,TOR,26.0,26.0,17.0,6.0,0.0,21.0,939.0,999.0,51.5,2.2,700.0,683.0,49.4,-0.1,73.0,34.0,17.0,4.0,3.0,0.0,60.0,macarcl01,9.7,91.4,101.0,37.0,3.0,2011-12,13.5,13.5,280.0,280.0,17.0,15.51,1,47.0,53.0
455,CBJ,26.0,26.0,6.0,0.0,0.0,52.0,732.0,592.0,44.7,-9.0,571.0,451.0,44.1,-9.0,46.0,13.0,1.0,0.0,0.0,0.0,106.0,methoma01,5.6,92.5,98.1,24.0,-11.0,2011-12,2.4,2.4,89.0,89.0,10.0,20.03,1,53.8,46.2
469,OTT,26.0,26.0,12.0,3.0,0.0,41.0,876.0,774.0,46.9,-4.7,667.0,595.0,47.1,-3.9,66.0,22.0,13.0,0.0,1.0,4.0,49.0,michami01,8.5,89.7,98.3,49.0,-12.0,2010-11,10.8,10.8,270.0,270.0,40.0,18.04,1,46.9,53.1
483,DET,26.0,26.0,8.0,0.0,0.0,58.0,547.0,598.0,52.2,-2.5,411.0,459.0,52.8,-1.3,67.0,7.0,9.0,2.0,0.0,1.0,84.0,milledr01,7.2,90.2,97.4,13.0,-2.0,2010-11,11.8,11.8,154.0,154.0,12.0,11.45,1,43.1,56.9
492,TOR,26.0,26.0,1.0,0.0,0.0,17.0,266.0,240.0,47.4,-2.7,186.0,163.0,46.7,-4.4,23.0,5.0,1.0,1.0,1.0,0.0,31.0,mitchjo01,3.4,91.4,94.8,12.0,-7.0,2010-11,7.1,7.1,53.0,53.0,8.0,12.31,1,42.5,57.5
503,NYI,26.0,26.0,11.0,7.0,0.0,52.0,1057.0,1067.0,50.2,2.0,778.0,780.0,50.1,0.5,82.0,25.0,22.0,5.0,8.0,0.0,113.0,moulsma01,8.5,91.5,100.0,16.0,-1.0,2009-10,14.4,14.4,349.0,349.0,54.0,16.38,1,47.0,53.0
528,VAN,26.0,26.0,5.0,0.0,1.0,52.0,825.0,860.0,51.0,0.8,653.0,646.0,49.7,-0.6,65.0,24.0,2.0,0.0,0.0,0.0,112.0,obriesh01,10.0,93.3,103.0,79.0,15.0,2009-10,5.4,5.4,100.0,100.0,10.0,17.01,1,51.1,48.9
537,TOT,26.0,26.0,10.0,0.0,0.0,131.0,1154.0,986.0,46.1,-3.4,850.0,722.0,45.9,-2.9,67.0,25.0,0.0,0.0,0.0,0.0,179.0,obyrnry01,7.6,92.1,99.7,75.0,-7.0,2010-11,0.0,0.0,125.0,125.0,21.0,20.09,1,58.1,41.9
553,PHX,26.0,26.0,1.0,1.0,0.0,4.0,229.0,187.0,45.0,-8.4,178.0,130.0,42.2,-10.0,23.0,2.0,2.0,0.0,0.0,0.0,7.0,osullpa01,5.2,92.6,97.8,2.0,-4.0,2011-12,5.9,5.9,56.0,56.0,6.0,11.03,1,42.0,58.0
558,TOT,26.0,26.0,1.0,0.0,0.0,10.0,151.0,179.0,54.2,10.6,116.0,137.0,54.2,11.4,21.0,7.0,1.0,0.0,0.0,0.0,7.0,paetsna01,3.9,90.5,94.4,12.0,-3.0,2009-10,5.9,5.9,33.0,33.0,0.0,10.25,1,38.1,61.9
566,NJD,26.0,26.0,2.0,1.0,0.0,6.0,187.0,211.0,53.0,3.9,149.0,168.0,53.0,3.9,13.0,4.0,3.0,1.0,0.0,0.0,13.0,parisza01,7.0,90.7,97.7,6.0,-1.0,2010-11,6.1,6.1,65.0,65.0,6.0,19.51,1,46.2,53.8
577,SJS,26.0,26.0,27.0,17.0,2.0,67.0,884.0,1165.0,56.9,4.7,645.0,877.0,57.6,5.4,74.0,49.0,8.0,5.0,11.0,1.0,61.0,paveljo01,7.6,92.4,100.0,24.0,10.0,2010-11,7.1,7.1,453.0,453.0,51.0,19.39,1,56.3,43.7
590,ANA,26.0,26.0,13.0,9.0,1.0,45.0,1090.0,1255.0,53.5,6.9,815.0,916.0,52.9,6.4,80.0,48.0,22.0,6.0,14.0,1.0,65.0,perryco01,8.0,90.6,98.6,127.0,-7.0,2011-12,13.4,13.4,463.0,463.0,34.0,21.23,1,50.9,49.1
604,TOR,26.0,26.0,16.0,15.0,1.0,127.0,1504.0,1505.0,50.0,2.0,1113.0,1087.0,49.4,2.3,82.0,76.0,5.0,1.0,7.0,0.0,214.0,phanedi01,8.0,90.7,98.7,92.0,-10.0,2011-12,5.9,5.9,420.0,420.0,30.0,25.17,1,49.7,50.3
622,PIT,26.0,26.0,4.0,0.0,0.0,14.0,145.0,208.0,58.9,6.2,106.0,161.0,60.3,7.5,17.0,3.0,0.0,0.0,0.0,0.0,12.0,picaral01,11.2,88.6,99.8,4.0,4.0,2011-12,0.0,0.0,19.0,19.0,4.0,13.09,1,30.3,69.7
624,STL,26.0,26.0,4.0,0.0,0.0,5.0,362.0,380.0,51.2,0.6,274.0,282.0,50.7,-0.5,45.0,5.0,3.0,1.0,0.0,0.0,91.0,portech01,6.6,90.6,97.2,16.0,-4.0,2010-11,5.5,5.5,88.0,88.0,10.0,10.23,1,47.1,52.9
631,NYR,26.0,26.0,0.0,0.0,0.0,0.0,24.0,36.0,60.0,12.5,21.0,26.0,55.3,8.1,3.0,2.0,0.0,0.0,0.0,0.0,2.0,potteco01,0.0,100.0,100.0,2.0,0.0,2009-10,0.0,0.0,4.0,4.0,1.0,12.07,1,52.6,47.4
645,TOT,26.0,26.0,0.0,0.0,0.0,1.0,57.0,48.0,45.7,-13.0,41.0,36.0,46.8,-12.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,potulry01,8.0,90.3,98.3,0.0,-1.0,2010-11,0.0,0.0,12.0,12.0,3.0,7.54,1,41.0,59.0
654,PHX,26.0,26.0,4.0,0.0,0.0,1.0,137.0,144.0,51.2,0.0,107.0,109.0,50.5,-0.7,13.0,3.0,0.0,0.0,0.0,0.0,10.0,poulima01,7.7,90.1,97.8,2.0,-2.0,2011-12,0.0,0.0,33.0,33.0,2.0,11.11,1,50.8,49.2
661,TOT,26.0,26.0,11.0,6.0,2.0,94.0,1045.0,1219.0,53.8,-0.9,809.0,882.0,52.2,-3.0,72.0,35.0,3.0,1.0,4.0,0.0,101.0,quincky01,7.7,91.2,98.9,89.0,-1.0,2011-12,4.2,4.2,336.0,336.0,24.0,21.52,1,42.3,57.7
671,NYI,26.0,26.0,6.0,0.0,0.0,22.0,334.0,312.0,48.3,-0.2,256.0,225.0,46.8,-1.3,27.0,15.0,0.0,0.0,0.0,0.0,17.0,reesedy01,6.5,87.3,93.8,15.0,-12.0,2010-11,0.0,0.0,47.0,47.0,11.0,14.49,1,50.0,50.0
681,LAK,26.0,26.0,3.0,0.0,0.0,15.0,541.0,770.0,58.7,5.6,413.0,544.0,56.8,5.3,59.0,13.0,4.0,0.0,0.0,1.0,65.0,richabr02,4.2,91.7,95.9,30.0,-6.0,2011-12,5.1,5.1,187.0,187.0,20.0,12.52,1,47.9,52.1
705,TOR,26.0,26.0,0.0,0.0,0.0,5.0,160.0,116.0,42.0,-6.6,114.0,80.0,41.2,-6.1,31.0,6.0,0.0,0.0,0.0,0.0,53.0,rosehja01,1.7,93.4,95.1,60.0,-4.0,2011-12,0.0,0.0,21.0,21.0,3.0,5.55,1,36.9,63.1
711,CBJ,26.0,26.0,8.0,0.0,2.0,65.0,424.0,392.0,48.0,-4.1,311.0,308.0,49.8,-1.1,31.0,6.0,0.0,0.0,0.0,0.0,57.0,royma01,6.4,91.6,97.9,17.0,-2.0,2009-10,0.0,0.0,74.0,74.0,5.0,18.19,1,48.2,51.8
723,CHI,26.0,26.0,22.0,2.0,1.0,165.0,1335.0,1535.0,53.5,-1.4,975.0,1167.0,54.5,0.8,78.0,57.0,7.0,3.0,2.0,0.0,198.0,seabrbr01,9.9,90.7,100.0,22.0,21.0,2011-12,5.8,5.8,304.0,304.0,34.0,24.43,1,50.4,49.6
732,TBL,26.0,26.0,0.0,0.0,0.0,18.0,178.0,214.0,54.6,2.8,115.0,152.0,56.9,3.6,32.0,6.0,0.0,0.0,0.0,0.0,45.0,smabyma01,6.4,93.8,100.0,17.0,2.0,2010-11,0.0,0.0,23.0,23.0,0.0,6.59,1,59.6,40.4
739,CAR,26.0,26.0,26.0,17.0,0.0,31.0,1354.0,1460.0,51.9,4.0,1067.0,1043.0,49.4,2.1,81.0,43.0,18.0,8.0,12.0,3.0,80.0,staaler01,9.4,90.2,99.6,72.0,-10.0,2010-11,11.1,11.1,532.0,532.0,64.0,21.56,1,49.9,50.1
754,TOT,26.0,26.0,13.0,7.0,0.0,25.0,946.0,1181.0,55.5,3.1,703.0,848.0,54.7,1.3,80.0,44.0,18.0,2.0,9.0,1.0,87.0,stemple01,7.4,91.4,98.8,26.0,0.0,2009-10,13.2,13.2,386.0,386.0,49.0,17.19,1,45.4,54.6
772,PIT,26.0,26.0,1.0,1.0,0.0,0.0,80.0,98.0,55.1,3.3,58.0,67.0,53.6,3.0,7.0,2.0,2.0,0.0,1.0,0.0,7.0,sterlbr01,8.5,93.0,101.0,16.0,1.0,2010-11,21.4,21.4,25.0,25.0,2.0,15.07,1,51.2,48.8
778,ATL,26.0,26.0,20.0,5.0,0.0,35.0,1019.0,915.0,47.3,-4.8,750.0,691.0,48.0,-5.8,80.0,26.0,9.0,2.0,5.0,0.0,97.0,stewaan01,8.6,90.2,98.8,55.0,-10.0,2010-11,9.9,9.9,231.0,231.0,34.0,14.58,1,46.0,54.0
791,STL,26.0,26.0,1.0,0.0,0.0,30.0,283.0,312.0,52.4,-1.5,209.0,230.0,52.4,-0.9,29.0,8.0,0.0,0.0,0.0,0.0,23.0,stracty01,5.2,88.8,94.0,39.0,-10.0,2010-11,0.0,0.0,60.0,60.0,3.0,12.08,1,44.9,55.1
802,TOT,26.0,26.0,4.0,0.0,0.0,96.0,705.0,650.0,48.0,-6.9,502.0,477.0,48.7,-7.1,54.0,23.0,2.0,1.0,0.0,0.0,107.0,stuarma01,8.5,92.2,100.0,47.0,0.0,2010-11,4.9,4.9,109.0,109.0,12.0,15.39,1,49.5,50.5
813,TOT,26.0,26.0,2.0,2.0,0.0,52.0,539.0,539.0,50.0,-1.6,411.0,397.0,49.1,-1.7,40.0,10.0,1.0,0.0,0.0,0.0,38.0,sulzeal01,6.0,92.4,98.4,14.0,-8.0,2010-11,2.7,2.7,85.0,85.0,8.0,17.33,1,46.5,53.5
826,NSH,26.0,26.0,18.0,16.0,1.0,84.0,1170.0,1258.0,51.8,3.7,917.0,950.0,50.9,2.7,70.0,37.0,3.0,1.0,1.0,0.0,64.0,suterry01,8.5,93.8,102.0,54.0,20.0,2010-11,3.5,3.5,264.0,264.0,33.0,25.12,1,55.0,45.0
840,VAN,26.0,26.0,5.0,3.0,0.0,21.0,557.0,677.0,54.9,1.5,409.0,511.0,55.5,3.0,62.0,10.0,8.0,0.0,1.0,0.0,113.0,tambeje01,6.8,95.2,102.0,18.0,10.0,2010-11,7.9,7.9,199.0,199.0,11.0,11.47,1,49.3,50.7
854,TBL,26.0,26.0,14.0,1.0,0.0,81.0,853.0,819.0,49.0,-5.0,591.0,657.0,52.6,-1.8,79.0,14.0,9.0,2.0,0.0,1.0,115.0,thompna01,6.1,91.0,97.0,29.0,-6.0,2010-11,8.1,8.1,204.0,204.0,35.0,15.05,1,60.0,40.0
864,BUF,26.0,26.0,17.0,8.0,0.0,15.0,841.0,820.0,49.4,-1.9,664.0,618.0,48.2,-3.2,71.0,39.0,18.0,6.0,10.0,0.0,45.0,vanekth01,10.7,92.1,102.0,42.0,9.0,2009-10,15.4,15.4,315.0,315.0,34.0,16.46,1,40.7,59.3
886,NSH,26.0,26.0,18.0,12.0,0.0,140.0,1418.0,1390.0,49.5,3.5,1060.0,1054.0,49.9,2.8,78.0,46.0,7.0,1.0,10.0,2.0,177.0,webersh01,9.2,93.2,102.0,46.0,21.0,2011-12,8.3,8.3,434.0,434.0,51.0,26.1,1,54.8,45.2
902,PHI,26.0,26.0,4.0,2.0,0.0,6.0,577.0,736.0,56.1,4.6,433.0,547.0,55.8,2.9,56.0,25.0,15.0,1.0,1.0,0.0,39.0,zherdni01,6.7,93.0,99.7,22.0,5.0,2010-11,11.9,11.9,212.0,212.0,19.0,12.51,1,49.7,50.3
9,VAN,26.0,26.0,2.0,0.0,0.0,16.0,186.0,172.0,48.0,-3.9,143.0,128.0,47.2,-4.8,14.0,4.0,0.0,0.0,0.0,0.0,16.0,barkeca01,6.1,90.9,97.0,4.0,-3.0,2012-13,0.0,0.0,36.0,36.0,0.0,14.12,1,44.1,55.9
16,CHI,26.0,26.0,14.0,0.0,0.0,13.0,456.0,558.0,55.0,0.1,324.0,406.0,55.6,-0.8,48.0,11.0,9.0,2.0,0.0,0.0,108.0,bickebr01,8.7,94.6,103.0,25.0,12.0,2012-13,11.0,11.0,149.0,149.0,23.0,12.48,1,41.9,58.1
27,CHI,26.0,26.0,4.0,2.0,1.0,18.0,432.0,345.0,44.4,-11.0,318.0,254.0,44.4,-13.0,35.0,16.0,6.0,1.0,1.0,0.0,43.0,bollada01,8.6,89.2,97.8,22.0,-7.0,2012-13,15.2,15.2,75.0,75.0,21.0,16.2,1,51.0,49.0
35,FLA,26.0,26.0,15.0,2.0,0.0,25.0,1255.0,1340.0,51.6,2.7,963.0,993.0,50.8,2.1,82.0,24.0,15.0,3.0,8.0,0.0,129.0,boothda01,7.0,89.0,95.9,26.0,-31.0,2010-11,8.2,8.2,486.0,486.0,28.0,18.54,1,50.2,49.8
42,COL,26.0,26.0,3.0,0.0,0.0,3.0,261.0,217.0,45.4,-4.8,198.0,156.0,44.1,-7.3,46.0,2.0,2.0,0.0,0.0,0.0,116.0,bordepa02,6.8,90.4,97.2,70.0,-7.0,2012-13,8.3,8.3,40.0,40.0,4.0,6.13,1,38.9,61.1
65,TOR,26.0,26.0,7.0,4.0,1.0,58.0,764.0,551.0,41.9,-8.4,553.0,391.0,41.4,-8.7,79.0,20.0,7.0,1.0,0.0,1.0,104.0,brentti01,7.5,93.2,100.0,33.0,-4.0,2010-11,13.3,13.3,111.0,111.0,23.0,11.39,1,58.9,41.1
73,WSH,26.0,26.0,12.0,2.0,1.0,60.0,1068.0,986.0,48.0,-1.1,768.0,709.0,48.0,-1.5,82.0,22.0,15.0,5.0,3.0,0.0,247.0,brouwtr01,8.3,89.6,97.9,61.0,-15.0,2011-12,13.5,13.5,248.0,248.0,39.0,17.11,1,53.5,46.5
85,TOR,26.0,26.0,1.0,0.0,1.0,24.0,396.0,352.0,47.1,-3.2,280.0,260.0,48.1,-1.4,50.0,9.0,2.0,0.0,0.0,0.0,120.0,brownmi02,3.9,91.7,95.6,74.0,-8.0,2011-12,3.6,3.6,103.0,103.0,10.0,9.17,1,59.0,41.0
104,NYR,26.0,26.0,19.0,4.0,2.0,88.0,1132.0,1015.0,47.3,-3.5,800.0,775.0,49.2,-3.9,76.0,16.0,15.0,9.0,13.0,1.0,271.0,callary01,7.5,90.7,98.2,61.0,-8.0,2011-12,12.3,12.3,391.0,391.0,51.0,21.02,1,51.4,48.6
119,TOT,26.0,26.0,16.0,1.0,0.0,91.0,1070.0,1159.0,52.0,1.2,806.0,875.0,52.1,2.2,77.0,32.0,3.0,1.0,1.0,0.0,99.0,campoch01,7.8,91.1,98.9,36.0,0.0,2010-11,4.8,4.8,184.0,184.0,19.0,19.08,1,47.7,52.3
137,PHX,26.0,26.0,9.0,0.0,0.0,7.0,398.0,398.0,50.0,-1.7,301.0,306.0,50.4,-1.9,46.0,10.0,5.0,0.0,0.0,0.0,61.0,chipcky01,9.0,91.3,100.0,50.0,1.0,2012-13,13.5,13.5,60.0,60.0,14.0,9.42,1,42.7,57.3
144,TOT,26.0,26.0,8.0,4.0,1.0,61.0,781.0,748.0,48.9,-1.6,591.0,564.0,48.8,-1.8,63.0,30.0,3.0,1.0,1.0,0.0,85.0,clitsgr01,6.6,92.4,99.1,32.0,-9.0,2011-12,4.6,4.6,185.0,185.0,15.0,17.0,1,48.9,51.1
158,TOT,26.0,26.0,6.0,0.0,0.0,12.0,431.0,409.0,48.7,-2.0,309.0,292.0,48.6,-2.6,42.0,10.0,5.0,1.0,0.0,1.0,95.0,comeabl01,8.2,90.2,98.4,20.0,-4.0,2012-13,12.5,12.5,95.0,95.0,7.0,12.1,1,49.1,50.9
166,STL,26.0,26.0,0.0,0.0,0.0,3.0,12.0,15.0,55.6,-2.3,8.0,11.0,57.9,-1.1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,crackad01,14.3,100.0,114.0,0.0,1.0,2011-12,100.0,100.0,2.0,2.0,1.0,7.39,1,55.6,44.4
178,DAL,26.0,26.0,5.0,0.0,0.0,11.0,297.0,365.0,55.1,5.1,213.0,284.0,57.1,6.1,52.0,11.0,2.0,0.0,0.0,0.0,80.0,dowelja01,5.2,91.4,96.6,53.0,-3.0,2011-12,5.1,5.1,69.0,69.0,9.0,7.38,1,51.5,48.5
187,CBJ,26.0,26.0,11.0,6.0,1.0,17.0,306.0,357.0,53.8,8.7,234.0,249.0,51.6,6.1,29.0,6.0,1.0,0.0,1.0,0.0,64.0,dubinbr01,9.2,92.3,101.0,76.0,2.0,2012-13,4.0,4.0,90.0,90.0,13.0,18.24,1,48.3,51.7
203,VAN,26.0,26.0,9.0,5.0,0.0,81.0,699.0,759.0,52.1,-1.8,542.0,576.0,51.5,-0.4,45.0,26.0,3.0,0.0,5.0,0.0,77.0,edleral01,7.5,91.9,99.5,37.0,-5.0,2012-13,7.1,7.1,252.0,252.0,19.0,23.51,1,43.1,56.9
209,MTL,26.0,26.0,9.0,0.0,0.0,47.0,585.0,622.0,51.5,-0.3,429.0,445.0,50.9,-2.3,38.0,32.0,3.0,0.0,0.0,0.0,109.0,emelial01,9.1,91.7,100.0,33.0,2.0,2012-13,9.1,9.1,103.0,103.0,8.0,19.4,1,49.1,50.9
219,EDM,26.0,26.0,6.0,0.0,0.0,53.0,318.0,278.0,46.6,2.0,208.0,218.0,51.2,7.4,25.0,14.0,0.0,0.0,0.0,0.0,88.0,fistrma01,7.1,95.2,102.0,32.0,6.0,2012-13,0.0,0.0,32.0,32.0,6.0,15.2,1,55.2,44.8
238,WPG,26.0,26.0,0.0,0.0,0.0,4.0,62.0,64.0,50.8,0.8,44.0,44.0,50.0,-1.0,10.0,2.0,3.0,1.0,0.0,0.0,7.0,gagnoaa01,16.7,89.7,106.0,2.0,2.0,2012-13,27.3,27.3,17.0,17.0,4.0,8.09,1,64.4,35.6
245,DAL,26.0,26.0,13.0,7.0,1.0,93.0,1132.0,1307.0,53.6,5.9,811.0,959.0,54.2,6.4,71.0,46.0,7.0,1.0,2.0,0.0,49.0,goligal01,8.4,90.3,98.7,16.0,0.0,2011-12,6.4,6.4,338.0,338.0,19.0,22.46,1,50.8,49.2
254,ANA,26.0,26.0,3.0,0.0,0.0,16.0,324.0,257.0,44.2,-5.7,248.0,182.0,42.3,-6.7,37.0,7.0,2.0,0.0,0.0,0.0,48.0,gordoan01,4.0,91.0,95.0,6.0,-10.0,2011-12,5.3,5.3,72.0,72.0,7.0,10.51,1,42.9,57.1
