,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,index_x,index_y,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
785,EDM,23.0,23.0,5.0,0.0,0.0,10.0,354.0,238.0,40.2,-8.3,267.0,184.0,40.8,-7.5,52.0,9.0,6.0,0.0,0.0,0.0,95.0,,,stortza01,12.8,89.6,102.0,181.0,-3.0,2008-09,26.1,26.1,39.0,39.0,3.0,7.17,1,56.2,43.8
799,BOS,23.0,23.0,3.0,1.0,0.0,74.0,925.0,941.0,50.4,-1.1,723.0,708.0,49.5,-0.2,82.0,26.0,4.0,1.0,0.0,0.0,99.0,,,stuarma01,6.6,93.6,100.0,81.0,2.0,2007-08,6.7,6.7,135.0,135.0,6.0,15.22,1,50.2,49.8
823,NSH,23.0,23.0,14.0,10.0,0.0,75.0,905.0,1073.0,54.2,3.4,720.0,840.0,53.8,3.2,76.0,38.0,6.0,1.0,1.0,0.0,57.0,,,suterry01,8.2,91.6,99.9,71.0,3.0,2007-08,5.1,5.1,271.0,271.0,33.0,20.35,1,46.6,53.4
837,NYI,23.0,23.0,3.0,0.0,0.0,11.0,289.0,253.0,46.7,-9.5,199.0,185.0,48.2,-7.7,31.0,7.0,1.0,0.0,0.0,0.0,19.0,,,tambeje01,4.0,89.4,93.4,8.0,-9.0,2007-08,2.3,2.3,56.0,56.0,8.0,10.25,1,55.0,45.0
844,TBL,23.0,23.0,4.0,0.0,0.0,45.0,578.0,447.0,43.6,-9.1,409.0,348.0,46.0,-7.0,80.0,1.0,5.0,1.0,1.0,0.0,118.0,,,tarnani01,4.5,91.1,95.6,78.0,-15.0,2007-08,6.6,6.6,129.0,129.0,21.0,8.15,1,60.7,39.3
875,NJD,23.0,23.0,0.0,0.0,0.0,2.0,84.0,86.0,50.6,-1.0,62.0,59.0,48.8,-3.5,16.0,4.0,1.0,0.0,0.0,0.0,0.0,,,vranape01,7.1,84.8,91.9,2.0,-4.0,2008-09,16.7,16.7,18.0,18.0,2.0,6.54,1,39.0,61.0
883,NSH,23.0,23.0,20.0,9.0,1.0,95.0,1213.0,1359.0,52.8,5.4,946.0,1056.0,52.7,5.0,81.0,33.0,12.0,4.0,10.0,1.0,192.0,,,webersh01,8.6,91.0,99.6,80.0,1.0,2008-09,9.2,9.2,482.0,482.0,19.0,23.58,1,50.6,49.4
900,CBJ,23.0,23.0,19.0,15.0,1.0,18.0,905.0,1152.0,56.0,5.1,704.0,891.0,55.9,5.0,82.0,60.0,19.0,3.0,7.0,0.0,37.0,,,zherdni01,6.8,90.5,97.3,34.0,-9.0,2007-08,10.2,10.2,439.0,439.0,48.0,19.22,1,48.1,51.9
4,TOT,23.0,23.0,10.0,6.0,0.0,53.0,739.0,809.0,52.3,-3.4,557.0,635.0,53.3,-3.1,70.0,20.0,1.0,1.0,4.0,0.0,75.0,,,barkeca01,8.9,91.8,100.0,68.0,5.0,2009-10,4.8,4.8,220.0,220.0,3.0,15.31,1,44.5,55.5
13,CHI,23.0,23.0,1.0,0.0,0.0,2.0,90.0,141.0,61.0,1.1,58.0,109.0,65.3,4.6,16.0,0.0,3.0,1.0,0.0,0.0,22.0,,,bickebr01,8.4,93.0,101.0,5.0,4.0,2009-10,15.0,15.0,32.0,32.0,4.0,9.36,1,39.7,60.3
24,CHI,23.0,23.0,9.0,1.0,0.0,19.0,449.0,512.0,53.3,-7.8,326.0,392.0,54.6,-7.5,39.0,12.0,5.0,0.0,1.0,0.0,33.0,,,bollada01,9.6,90.9,100.0,28.0,5.0,2009-10,11.5,11.5,85.0,85.0,27.0,17.22,1,46.7,53.3
32,FLA,23.0,23.0,17.0,1.0,0.0,29.0,895.0,964.0,51.9,2.9,723.0,742.0,50.6,2.4,73.0,26.0,21.0,6.0,1.0,0.0,113.0,,,boothda01,9.2,93.0,102.0,26.0,13.0,2007-08,9.6,9.6,371.0,371.0,30.0,16.1,1,46.9,53.1
49,WSH,23.0,23.0,0.0,0.0,0.0,2.0,46.0,65.0,58.6,4.3,31.0,53.0,63.1,9.1,8.0,5.0,1.0,0.0,0.0,0.0,8.0,,,bourqch01,5.9,90.9,96.8,0.0,0.0,2008-09,9.1,9.1,19.0,19.0,2.0,9.46,1,32.3,67.7
57,TOT,23.0,23.0,10.0,2.0,1.0,42.0,747.0,754.0,50.2,-3.5,556.0,548.0,49.6,-3.2,78.0,26.0,11.0,3.0,0.0,0.0,80.0,,,boyddu01,6.4,94.9,101.0,19.0,6.0,2009-10,9.8,9.8,171.0,171.0,37.0,12.14,1,48.0,52.0
70,CHI,23.0,23.0,12.0,4.0,0.0,19.0,587.0,758.0,56.4,-0.4,453.0,593.0,56.7,0.5,69.0,12.0,5.0,0.0,4.0,1.0,125.0,,,brouwtr01,7.0,93.6,100.0,50.0,7.0,2008-09,7.9,7.9,209.0,209.0,16.0,15.05,1,30.3,69.7
80,TOT,23.0,23.0,2.0,0.0,0.0,12.0,280.0,216.0,43.5,-10.0,200.0,176.0,46.8,-8.0,48.0,1.0,2.0,2.0,0.0,0.0,85.0,,,brownmi02,3.9,90.8,94.7,145.0,-7.0,2008-09,4.5,4.5,76.0,76.0,9.0,8.08,1,43.0,57.0
97,NYR,23.0,23.0,0.0,0.0,0.0,0.0,24.0,25.0,51.0,3.4,20.0,18.0,47.4,-2.2,5.0,0.0,1.0,0.0,0.0,0.0,4.0,,,byersda01,8.3,100.0,108.0,31.0,1.0,2009-10,33.3,33.3,4.0,4.0,0.0,6.21,1,46.7,53.3
101,NYR,23.0,23.0,16.0,2.0,0.0,32.0,1028.0,1169.0,53.2,-0.6,785.0,886.0,53.0,-0.7,81.0,9.0,19.0,1.0,2.0,1.0,265.0,,,callary01,6.6,94.0,100.0,45.0,7.0,2008-09,9.3,9.3,389.0,389.0,53.0,17.04,1,38.9,61.1
114,NYI,23.0,23.0,5.0,9.0,0.0,47.0,547.0,586.0,51.7,0.2,412.0,435.0,51.4,-0.7,46.0,21.0,1.0,0.0,2.0,1.0,51.0,,,campoch01,8.5,92.0,100.0,16.0,-1.0,2007-08,5.9,5.9,130.0,130.0,19.0,19.09,1,55.7,44.3
123,CAR,23.0,23.0,0.0,0.0,0.0,5.0,51.0,42.0,45.2,-3.2,39.0,32.0,45.1,-6.5,5.0,0.0,0.0,0.0,0.0,0.0,6.0,,,carsobr01,0.0,92.6,92.6,4.0,-3.0,2008-09,0.0,0.0,6.0,6.0,0.0,15.44,1,54.2,45.8
132,TOT,23.0,23.0,5.0,0.0,1.0,28.0,685.0,576.0,45.7,-5.0,517.0,429.0,45.3,-5.0,74.0,27.0,5.0,1.0,0.0,1.0,63.0,,,chipcky01,5.7,91.6,97.2,72.0,-12.0,2009-10,11.1,11.1,91.0,91.0,23.0,11.29,1,53.1,46.9
153,NYI,23.0,23.0,12.0,3.0,3.0,31.0,760.0,721.0,48.7,-0.3,536.0,538.0,50.1,0.2,61.0,29.0,16.0,2.0,0.0,1.0,111.0,,,comeabl01,9.4,88.9,98.4,40.0,-2.0,2009-10,12.8,12.8,213.0,213.0,39.0,15.25,1,52.3,47.7
184,NYR,23.0,23.0,20.0,4.0,0.0,36.0,982.0,1047.0,51.6,1.5,737.0,786.0,51.6,1.6,69.0,18.0,12.0,5.0,6.0,2.0,129.0,,,dubinbr01,9.5,91.4,100.0,54.0,9.0,2009-10,12.1,12.1,291.0,291.0,37.0,19.33,1,52.7,47.3
200,VAN,23.0,23.0,20.0,17.0,0.0,115.0,1183.0,1280.0,52.0,-0.3,890.0,972.0,52.2,0.2,76.0,52.0,3.0,0.0,2.0,0.0,84.0,,,edleral01,7.7,91.9,99.6,40.0,0.0,2009-10,3.1,3.1,359.0,359.0,14.0,22.39,1,45.1,54.9
216,DAL,23.0,23.0,8.0,0.0,1.0,79.0,786.0,816.0,50.9,1.2,599.0,636.0,51.5,2.0,67.0,21.0,1.0,0.0,0.0,0.0,171.0,,,fistrma01,8.9,96.1,105.0,69.0,27.0,2009-10,2.2,2.2,97.0,97.0,9.0,14.56,1,44.5,55.5
235,DAL,23.0,23.0,0.0,0.0,0.0,1.0,17.0,20.0,54.1,-3.2,10.0,14.0,58.3,2.8,2.0,0.0,0.0,0.0,0.0,0.0,4.0,,,gagnoaa01,0.0,100.0,100.0,0.0,0.0,2009-10,0.0,0.0,4.0,4.0,2.0,8.49,1,41.7,58.3
240,PIT,23.0,23.0,10.0,4.0,0.0,49.0,541.0,593.0,52.3,8.1,372.0,433.0,53.8,8.1,45.0,24.0,2.0,0.0,4.0,0.0,30.0,,,goligal01,11.0,90.1,101.0,16.0,5.0,2008-09,9.8,9.8,138.0,138.0,9.0,18.18,1,46.1,53.9
271,WSH,23.0,23.0,22.0,20.0,0.0,110.0,1094.0,1469.0,57.3,2.2,845.0,1062.0,55.7,-0.5,68.0,95.0,12.0,4.0,18.0,1.0,86.0,,,greenmi03,9.7,92.2,101.0,68.0,24.0,2008-09,12.8,12.8,465.0,465.0,49.0,25.46,1,37.1,62.9
281,DAL,23.0,23.0,7.0,0.0,0.0,43.0,616.0,659.0,51.7,-3.0,484.0,505.0,51.1,-2.4,62.0,26.0,0.0,0.0,0.0,0.0,87.0,,,grossni01,10.6,91.4,102.0,22.0,10.0,2007-08,0.0,0.0,77.0,77.0,8.0,15.33,1,49.0,51.0
295,VAN,23.0,23.0,6.0,0.0,0.0,11.0,396.0,429.0,52.0,0.4,302.0,324.0,51.8,0.3,47.0,3.0,8.0,3.0,0.0,1.0,48.0,,,hanseja01,8.0,89.1,97.1,18.0,-5.0,2009-10,13.4,13.4,111.0,111.0,20.0,12.2,1,49.8,50.2
304,BOS,23.0,23.0,13.0,8.0,0.0,50.0,698.0,650.0,48.2,-1.9,551.0,499.0,47.5,-2.8,53.0,8.0,6.0,1.0,0.0,0.0,45.0,,,hunwima01,11.4,93.7,105.0,31.0,15.0,2008-09,10.3,10.3,113.0,113.0,10.0,16.59,1,47.7,52.3
331,BUF,23.0,23.0,5.0,0.0,0.0,36.0,458.0,422.0,48.0,-3.7,340.0,317.0,48.2,-3.3,55.0,7.0,8.0,4.0,0.0,2.0,148.0,,,kaletpa01,7.7,91.9,99.6,89.0,2.0,2009-10,15.6,15.6,110.0,110.0,10.0,10.09,1,51.2,48.8
341,SJS,23.0,23.0,1.0,1.0,0.0,2.0,76.0,111.0,59.4,6.2,52.0,76.0,59.4,4.1,13.0,3.0,2.0,1.0,0.0,0.0,18.0,,,kaspalu01,6.8,88.9,95.7,8.0,0.0,2008-09,14.3,14.3,24.0,24.0,3.0,9.08,1,28.6,71.4
344,PIT,23.0,23.0,12.0,0.0,0.0,12.0,674.0,816.0,54.8,0.7,515.0,602.0,53.9,-2.1,64.0,16.0,12.0,4.0,1.0,0.0,66.0,,,kennety01,8.5,92.6,101.0,31.0,10.0,2009-10,7.4,7.4,306.0,306.0,14.0,12.35,1,48.5,51.5
355,CHI,23.0,23.0,5.0,0.0,0.0,0.0,91.0,127.0,58.3,7.1,61.0,101.0,62.3,10.8,12.0,5.0,0.0,0.0,0.0,0.0,13.0,,,kontipe01,8.8,95.7,104.0,6.0,5.0,2007-08,0.0,0.0,17.0,17.0,6.0,14.33,1,50.8,49.2
357,PHX,23.0,23.0,6.0,0.0,0.0,26.0,678.0,568.0,45.6,-8.1,529.0,425.0,44.5,-8.7,71.0,8.0,5.0,1.0,0.0,0.0,92.0,,,korpila01,5.9,92.6,98.5,16.0,-10.0,2009-10,7.4,7.4,142.0,142.0,18.0,12.18,1,48.1,51.9
368,BOS,23.0,23.0,25.0,8.0,2.0,37.0,963.0,1105.0,53.4,-1.6,738.0,801.0,52.0,-3.4,79.0,28.0,11.0,3.0,6.0,0.0,81.0,,,krejcda01,9.1,92.1,101.0,26.0,8.0,2009-10,10.9,10.9,252.0,252.0,31.0,18.15,1,48.9,51.1
381,CHI,23.0,23.0,32.0,1.0,1.0,22.0,791.0,1026.0,56.5,1.5,636.0,821.0,56.3,1.3,82.0,15.0,15.0,2.0,0.0,0.0,117.0,,,laddan01,10.2,91.8,101.0,28.0,26.0,2008-09,7.7,7.7,289.0,289.0,43.0,14.24,1,59.3,40.7
392,PHI,23.0,23.0,1.0,0.0,0.0,2.0,68.0,56.0,45.2,-4.3,51.0,35.0,40.7,-10.0,11.0,0.0,2.0,1.0,0.0,0.0,13.0,,,lalibda01,15.4,92.1,107.0,6.0,1.0,2009-10,25.0,25.0,19.0,19.0,1.0,7.47,1,55.9,44.1
394,WSH,23.0,23.0,1.0,0.0,0.0,3.0,64.0,98.0,60.5,1.4,51.0,65.0,56.0,-6.7,7.0,4.0,0.0,0.0,0.0,0.0,6.0,,,lepissa01,4.4,92.3,96.8,12.0,-1.0,2007-08,0.0,0.0,20.0,20.0,2.0,13.17,1,41.1,58.9
401,NJD,23.0,23.0,1.0,0.0,0.0,1.0,13.0,19.0,59.4,0.6,10.0,16.0,61.5,5.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,,,letoupi01,23.1,100.0,123.0,22.0,3.0,2008-09,0.0,0.0,3.0,3.0,0.0,4.51,1,33.3,66.7
410,NYR,23.0,23.0,7.0,1.0,0.0,12.0,541.0,575.0,51.5,0.8,408.0,414.0,50.4,-0.6,57.0,3.0,6.0,0.0,0.0,0.0,56.0,,,lisinen01,7.9,92.4,100.0,18.0,-1.0,2009-10,6.6,6.6,176.0,176.0,25.0,11.11,1,47.8,52.2
411,TBL,23.0,23.0,5.0,0.0,1.0,65.0,923.0,845.0,47.8,-4.4,684.0,658.0,49.0,-3.7,81.0,18.0,0.0,0.0,0.0,0.0,18.0,,,lundimi01,8.4,92.4,100.0,16.0,3.0,2007-08,0.0,0.0,91.0,91.0,16.0,13.48,1,50.7,49.3
420,PIT,23.0,23.0,33.0,15.0,1.0,25.0,1011.0,1068.0,51.4,-1.9,749.0,823.0,52.4,-2.6,67.0,49.0,13.0,7.0,13.0,2.0,58.0,,,malkiev01,9.3,88.6,97.8,100.0,-6.0,2009-10,10.4,10.4,460.0,460.0,56.0,20.51,1,41.0,59.0
429,BUF,23.0,23.0,0.0,1.0,0.0,1.0,55.0,71.0,56.3,3.5,41.0,54.0,56.8,4.9,7.0,1.0,1.0,0.0,0.0,0.0,8.0,,,mancama01,2.3,84.4,86.6,4.0,-4.0,2008-09,4.8,4.8,32.0,32.0,1.0,13.16,1,34.2,65.8
436,TBL,23.0,23.0,10.0,4.0,0.0,98.0,882.0,790.0,47.2,-2.1,694.0,621.0,47.2,-2.2,52.0,40.0,1.0,1.0,1.0,0.0,68.0,,,meszaan01,8.2,92.6,100.0,36.0,-4.0,2008-09,2.3,2.3,182.0,182.0,21.0,24.11,1,51.7,48.3
445,SJS,23.0,23.0,9.0,0.0,1.0,66.0,720.0,701.0,49.3,-7.2,525.0,528.0,50.1,-8.3,82.0,41.0,7.0,0.0,1.0,2.0,113.0,,,mitchto01,6.3,92.2,98.5,50.0,-3.0,2007-08,9.1,9.1,180.0,180.0,43.0,14.19,1,52.5,47.5
474,TOT,23.0,23.0,5.0,0.0,0.0,23.0,371.0,375.0,50.3,-2.5,271.0,297.0,52.3,-0.3,50.0,10.0,3.0,0.0,0.0,1.0,46.0,,,nokelpe01,5.0,95.1,100.0,16.0,2.0,2008-09,7.1,7.1,88.0,88.0,16.0,11.15,1,50.4,49.6
486,FLA,23.0,23.0,4.0,1.0,0.0,11.0,398.0,348.0,46.6,-2.5,315.0,253.0,44.5,-4.4,37.0,7.0,4.0,0.0,0.0,0.0,38.0,,,oleszro01,5.3,94.0,99.4,8.0,-5.0,2008-09,5.8,5.8,99.0,99.0,15.0,13.12,1,53.8,46.2
491,MIN,23.0,23.0,3.0,2.0,0.0,15.0,243.0,194.0,44.4,-4.9,180.0,135.0,42.9,-7.9,31.0,9.0,2.0,1.0,0.0,0.0,14.0,,,olvecpe01,9.6,92.7,102.0,12.0,1.0,2008-09,10.5,10.5,47.0,47.0,6.0,8.55,1,56.0,44.0
494,COL,23.0,23.0,0.0,0.0,0.0,2.0,15.0,14.0,48.3,4.2,11.0,12.0,52.2,5.2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,,oneilwe01,0.0,100.0,100.0,2.0,1.0,2009-10,0.0,0.0,2.0,2.0,0.0,9.43,1,25.0,75.0
495,FLA,23.0,23.0,4.0,0.0,0.0,21.0,459.0,311.0,40.4,-6.5,331.0,235.0,41.5,-6.6,50.0,7.0,2.0,0.0,0.0,0.0,99.0,,,oreskvi01,6.0,92.8,98.8,26.0,-8.0,2009-10,3.6,3.6,80.0,80.0,7.0,8.53,1,55.0,45.0
501,WSH,23.0,23.0,27.0,27.0,0.0,32.0,1191.0,1601.0,57.3,4.1,882.0,1142.0,56.4,2.3,79.0,107.0,36.0,10.0,19.0,1.0,243.0,,,ovechal01,10.1,90.2,100.0,72.0,8.0,2008-09,10.6,10.6,875.0,875.0,60.0,23.0,1,40.7,59.3
523,COL,23.0,23.0,0.0,0.0,0.0,13.0,122.0,117.0,49.0,0.4,90.0,91.0,50.3,0.9,11.0,4.0,0.0,0.0,0.0,0.0,2.0,,,peltide01,4.4,89.6,94.0,2.0,-4.0,2008-09,0.0,0.0,10.0,10.0,1.0,13.15,1,37.5,62.5
532,CBJ,23.0,23.0,1.0,0.0,0.0,3.0,69.0,83.0,54.6,1.4,54.0,61.0,53.0,1.4,15.0,3.0,0.0,0.0,0.0,0.0,28.0,,,picaral02,4.1,92.5,96.6,26.0,-1.0,2008-09,0.0,0.0,14.0,14.0,3.0,6.53,1,41.5,58.5
538,STL,23.0,23.0,17.0,0.0,0.0,124.0,1178.0,1125.0,48.8,-4.0,913.0,856.0,48.4,-4.6,78.0,25.0,4.0,1.0,0.0,0.0,138.0,,,polakro01,9.5,91.7,101.0,59.0,7.0,2009-10,5.5,5.5,151.0,151.0,20.0,19.59,1,64.6,35.4
549,TOT,23.0,23.0,1.0,0.0,0.0,10.0,179.0,162.0,47.5,-3.0,126.0,122.0,49.2,-1.4,20.0,3.0,1.0,0.0,0.0,1.0,14.0,,,porteke01,6.8,90.2,97.0,0.0,-3.0,2009-10,9.5,9.5,40.0,40.0,9.0,12.03,1,43.6,56.4
575,EDM,23.0,23.0,7.0,0.0,0.0,21.0,438.0,287.0,39.6,-10.0,326.0,217.0,40.0,-10.0,46.0,8.0,4.0,0.0,1.0,0.0,61.0,,,reddoli01,10.5,90.7,101.0,10.0,-6.0,2008-09,12.8,12.8,66.0,66.0,9.0,10.28,1,54.1,45.9
580,NYI,23.0,23.0,0.0,0.0,0.0,4.0,47.0,40.0,46.0,2.3,36.0,33.0,47.8,5.7,8.0,1.0,0.0,0.0,0.0,0.0,9.0,,,regiest01,0.0,93.1,93.1,4.0,-1.0,2007-08,0.0,0.0,11.0,11.0,1.0,7.59,1,59.4,40.6
583,OTT,23.0,23.0,12.0,4.0,0.0,26.0,603.0,881.0,59.4,8.2,442.0,644.0,59.3,7.1,75.0,19.0,12.0,1.0,1.0,0.0,68.0,,,reginpe01,7.4,92.0,99.3,20.0,10.0,2009-10,9.6,9.6,220.0,220.0,50.0,12.54,1,40.5,59.5
591,NSH,23.0,23.0,0.0,0.0,0.0,1.0,64.0,75.0,54.0,-0.1,55.0,48.0,46.6,-5.0,7.0,4.0,0.0,0.0,0.0,0.0,3.0,,,santomi01,2.8,87.8,90.6,2.0,-5.0,2008-09,0.0,0.0,17.0,17.0,3.0,12.15,1,42.5,57.5
603,DAL,23.0,23.0,0.0,0.0,0.0,1.0,32.0,34.0,51.5,-3.9,25.0,25.0,50.0,-5.3,5.0,0.0,1.0,0.0,0.0,0.0,12.0,,,sawadra01,5.6,90.0,95.6,0.0,-1.0,2008-09,50.0,50.0,4.0,4.0,1.0,8.42,1,45.5,54.5
609,NYI,23.0,23.0,13.0,5.0,0.0,18.0,473.0,478.0,50.3,2.2,336.0,332.0,49.7,0.0,44.0,23.0,2.0,0.0,5.0,0.0,18.0,,,schrero01,7.5,91.4,98.8,8.0,-4.0,2009-10,9.5,9.5,133.0,133.0,37.0,13.54,1,47.1,52.9
625,BUF,23.0,23.0,6.0,1.0,0.0,46.0,683.0,707.0,50.9,1.8,521.0,530.0,50.4,0.9,49.0,23.0,4.0,0.0,0.0,0.0,39.0,,,sekeran01,7.8,92.6,100.0,6.0,-1.0,2009-10,6.8,6.8,114.0,114.0,11.0,17.27,1,47.4,52.6
638,EDM,23.0,23.0,6.0,2.0,0.0,74.0,853.0,723.0,45.9,-0.8,611.0,550.0,47.4,0.6,51.0,30.0,1.0,0.0,0.0,0.0,79.0,,,smidla01,9.0,92.7,101.0,39.0,5.0,2009-10,2.8,2.8,64.0,64.0,16.0,19.11,1,54.1,45.9
654,BUF,23.0,23.0,17.0,8.0,0.0,18.0,931.0,886.0,48.8,-1.4,711.0,694.0,49.4,-0.9,79.0,30.0,11.0,0.0,9.0,0.0,80.0,,,staffdr01,9.0,92.4,101.0,29.0,3.0,2008-09,10.9,10.9,282.0,282.0,24.0,15.38,1,53.1,46.9
667,MTL,23.0,23.0,0.0,0.0,0.0,2.0,24.0,25.0,51.0,1.2,20.0,15.0,42.9,-9.9,5.0,1.0,0.0,0.0,0.0,0.0,4.0,,,stewagr01,0.0,78.6,78.6,11.0,-3.0,2009-10,0.0,0.0,5.0,5.0,0.0,4.12,1,41.7,58.3
691,ATL,23.0,23.0,2.0,0.0,0.0,20.0,204.0,249.0,55.0,0.6,159.0,172.0,52.0,-3.1,23.0,4.0,0.0,0.0,0.0,0.0,15.0,,,valabbo01,7.1,93.1,100.0,36.0,2.0,2009-10,0.0,0.0,44.0,44.0,5.0,13.14,1,47.7,52.3
696,CHI,23.0,23.0,16.0,7.0,1.0,26.0,780.0,992.0,56.0,-3.6,572.0,758.0,57.0,-4.1,79.0,27.0,13.0,4.0,4.0,3.0,35.0,,,verstkr01,8.0,90.3,98.2,35.0,8.0,2009-10,10.9,10.9,294.0,294.0,61.0,15.44,1,47.7,52.3
712,NYI,23.0,23.0,0.0,0.0,0.0,2.0,32.0,35.0,52.2,-0.8,24.0,23.0,48.9,-3.5,8.0,2.0,0.0,0.0,1.0,0.0,2.0,,,waltebe01,0.0,94.4,94.4,0.0,-1.0,2007-08,16.7,16.7,10.0,10.0,1.0,6.05,1,50.0,50.0
716,BOS,23.0,23.0,14.0,5.0,1.0,32.0,849.0,1001.0,54.1,-0.5,660.0,719.0,52.1,-3.2,82.0,24.0,14.0,2.0,3.0,1.0,70.0,,,wheelbl01,8.2,90.6,98.8,53.0,-4.0,2009-10,11.3,11.3,286.0,286.0,19.0,15.47,1,46.0,54.0
731,PHX,23.0,23.0,4.0,0.0,0.0,27.0,414.0,407.0,49.6,3.8,319.0,325.0,50.5,4.0,49.0,2.0,3.0,0.0,0.0,0.0,79.0,,,winnida01,6.3,93.5,99.9,63.0,1.0,2008-09,4.5,4.5,107.0,107.0,18.0,13.04,1,58.1,41.9
750,TOT,23.0,23.0,34.0,8.0,0.0,29.0,1115.0,1111.0,49.9,4.4,833.0,859.0,50.8,3.2,80.0,60.0,21.0,5.0,2.0,0.0,33.0,,,wolskwo01,11.0,93.1,104.0,27.0,21.0,2009-10,11.8,11.8,324.0,324.0,39.0,18.44,1,51.6,48.4
774,NJD,23.0,23.0,29.0,10.0,3.0,40.0,910.0,1137.0,55.5,2.3,677.0,891.0,56.8,3.3,82.0,20.0,14.0,2.0,5.0,1.0,59.0,,,zajactr01,9.7,92.9,102.0,29.0,33.0,2008-09,10.8,10.8,297.0,297.0,48.0,18.39,1,49.3,50.7
783,SJS,23.0,23.0,0.0,0.0,0.0,1.0,23.0,15.0,39.5,-6.8,18.0,12.0,40.0,-6.2,3.0,0.0,0.0,0.0,0.0,0.0,1.0,,,zalewst01,0.0,84.6,84.6,0.0,-2.0,2009-10,0.0,0.0,4.0,4.0,2.0,8.19,1,53.8,46.2
3,DET,23.0,23.0,11.0,0.0,1.0,39.0,628.0,765.0,54.9,-0.4,478.0,599.0,55.6,0.7,74.0,20.0,7.0,1.0,0.0,0.0,188.0,,,abdelju01,8.3,93.6,101.0,61.0,15.0,2010-11,5.4,5.4,226.0,226.0,17.0,12.18,1,41.2,58.8
10,PHI,23.0,23.0,7.0,1.0,0.0,67.0,736.0,616.0,45.6,-10.0,552.0,464.0,45.7,-11.0,53.0,28.0,1.0,0.0,0.0,0.0,44.0,,,bartuos01,8.0,90.5,98.5,28.0,-12.0,2009-10,3.8,3.8,77.0,77.0,5.0,13.59,1,55.0,45.0
24,TOT,23.0,23.0,18.0,6.0,0.0,13.0,876.0,962.0,52.3,3.6,665.0,718.0,51.9,1.9,72.0,14.0,9.0,1.0,3.0,0.0,12.0,,,bergfni01,6.9,91.1,98.0,8.0,-9.0,2010-11,7.9,7.9,246.0,246.0,48.0,14.45,1,51.8,48.2
33,CBJ,23.0,23.0,2.0,0.0,0.0,7.0,253.0,200.0,44.2,-4.3,190.0,155.0,44.9,-1.9,40.0,2.0,2.0,0.0,0.0,0.0,83.0,,,blundmi01,7.2,95.8,103.0,59.0,3.0,2009-10,5.0,5.0,54.0,54.0,3.0,8.07,1,54.5,45.5
43,CBJ,23.0,23.0,3.0,0.0,0.0,12.0,400.0,347.0,46.5,-3.6,305.0,260.0,46.0,-4.2,68.0,2.0,4.0,0.0,0.0,0.0,123.0,,,bollja01,5.1,92.2,97.3,149.0,-8.0,2009-10,7.1,7.1,86.0,86.0,10.0,7.12,1,47.8,52.2
59,EDM,23.0,23.0,17.0,3.0,0.0,25.0,787.0,699.0,47.0,2.5,603.0,542.0,47.3,1.8,65.0,39.0,15.0,3.0,2.0,0.0,112.0,,,brulegi01,9.6,89.4,99.0,38.0,-8.0,2009-10,14.0,14.0,194.0,194.0,25.0,14.14,1,52.7,47.3
64,BUF,23.0,23.0,8.0,12.0,0.0,66.0,829.0,826.0,49.9,-2.6,654.0,636.0,49.3,-3.1,59.0,37.0,1.0,0.0,0.0,0.0,48.0,,,butlech01,6.4,91.4,97.8,22.0,-15.0,2009-10,1.6,1.6,160.0,160.0,10.0,20.01,1,48.2,51.8
73,EDM,23.0,23.0,1.0,2.0,0.0,17.0,180.0,141.0,43.9,-6.2,133.0,95.0,41.7,-5.8,12.0,11.0,0.0,1.0,1.0,0.0,13.0,,,chornta01,5.3,89.5,94.8,4.0,-5.0,2010-11,7.7,7.7,33.0,33.0,4.0,15.59,1,50.0,50.0
91,EDM,23.0,23.0,17.0,5.0,2.0,46.0,1061.0,947.0,47.2,1.0,793.0,689.0,46.5,2.0,82.0,46.0,10.0,3.0,0.0,1.0,89.0,,,coglian01,7.2,91.0,98.2,64.0,-12.0,2010-11,8.5,8.5,234.0,234.0,32.0,17.15,1,51.9,48.1
103,PIT,23.0,23.0,25.0,9.0,0.0,23.0,621.0,722.0,53.8,-1.1,472.0,536.0,53.2,-1.8,41.0,29.0,21.0,3.0,10.0,1.0,31.0,,,crosbsi01,12.9,91.5,104.0,31.0,20.0,2010-11,19.9,19.9,278.0,278.0,15.0,21.55,1,52.6,47.4
113,COL,23.0,23.0,8.0,5.0,0.0,105.0,910.0,818.0,47.3,-0.1,667.0,631.0,48.6,0.1,61.0,37.0,5.0,1.0,2.0,0.0,47.0,,,cumisky01,9.7,91.0,100.0,20.0,0.0,2009-10,9.5,9.5,151.0,151.0,51.0,19.48,1,52.0,48.0
