,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,index_x,index_y,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
551,DAL,31.0,31.0,24.0,3.0,0.0,50.0,1167.0,1152.0,49.7,-1.2,865.0,850.0,49.6,-2.0,82.0,39.0,28.0,6.0,7.0,0.0,86.0,,,rydermi01,10.8,92.5,103.0,46.0,17.0,2011-12,16.6,16.6,384.0,384.0,48.0,17.23,1,48.0,52.0
565,DET,31.0,31.0,21.0,8.0,0.0,21.0,644.0,960.0,59.9,-0.7,498.0,767.0,60.6,-0.2,73.0,29.0,8.0,1.0,3.0,0.0,74.0,,,samuemi01,7.8,93.9,101.0,26.0,21.0,2007-08,4.4,4.4,397.0,397.0,20.0,16.16,1,37.8,62.2
579,LAK,31.0,31.0,11.0,0.0,0.0,108.0,995.0,960.0,49.1,-2.1,758.0,764.0,50.2,-1.6,73.0,33.0,0.0,0.0,0.0,0.0,68.0,,,scudero01,9.0,93.0,101.0,21.0,16.0,2009-10,0.0,0.0,77.0,77.0,22.0,19.16,1,53.9,46.1
656,DET,31.0,31.0,15.0,1.0,1.0,114.0,1095.0,1080.0,49.7,-8.1,858.0,837.0,49.4,-7.1,67.0,52.0,2.0,1.0,1.0,0.0,131.0,,,stuarbr02,9.5,91.6,101.0,40.0,4.0,2010-11,3.7,3.7,164.0,164.0,13.0,21.32,1,54.0,46.0
672,CGY,31.0,31.0,30.0,17.0,0.0,38.0,1071.0,1078.0,50.2,-1.7,774.0,804.0,51.0,-1.4,79.0,57.0,19.0,2.0,3.0,0.0,31.0,,,tangual01,11.4,89.0,100.0,24.0,0.0,2010-11,18.3,18.3,204.0,204.0,49.0,19.46,1,44.1,55.9
726,PHI,31.0,31.0,0.0,0.0,0.0,5.0,50.0,37.0,42.5,-3.1,34.0,25.0,42.4,-4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,,,walkema01,15.0,79.2,94.2,16.0,-2.0,2011-12,0.0,0.0,8.0,8.0,2.0,10.58,1,53.8,46.2
23,TOT,31.0,31.0,6.0,1.0,0.0,59.0,631.0,608.0,49.1,0.3,497.0,462.0,48.2,-1.3,49.0,21.0,0.0,0.0,1.0,0.0,64.0,,,boyntni01,8.3,93.3,101.0,71.0,5.0,2009-10,2.0,2.0,112.0,112.0,14.0,16.38,1,48.4,51.6
33,OTT,31.0,31.0,2.0,0.0,0.0,26.0,304.0,311.0,50.6,-3.3,224.0,210.0,48.4,-4.1,29.0,6.0,1.0,0.0,0.0,0.0,58.0,,,carknma01,8.0,93.0,101.0,33.0,0.0,2011-12,5.9,5.9,52.0,52.0,3.0,11.55,1,51.1,48.9
51,CBJ,31.0,31.0,1.0,2.0,1.0,25.0,280.0,276.0,49.6,-0.1,214.0,198.0,48.1,-5.1,20.0,7.0,2.0,2.0,0.0,0.0,38.0,,,commomi01,3.4,90.7,94.1,44.0,-8.0,2010-11,6.3,6.3,71.0,71.0,5.0,18.34,1,47.9,52.1
92,TOT,31.0,31.0,12.0,7.0,0.0,12.0,575.0,516.0,47.3,-0.8,407.0,371.0,47.7,-1.4,45.0,35.0,4.0,2.0,1.0,0.0,48.0,,,eratma01,8.3,90.9,99.1,30.0,-7.0,2012-13,7.2,7.2,124.0,124.0,18.0,17.55,1,56.2,43.8
128,CGY,31.0,31.0,13.0,3.0,0.0,12.0,743.0,813.0,52.2,0.1,548.0,599.0,52.2,-0.6,71.0,25.0,7.0,0.0,4.0,0.0,35.0,,,hagmani01,7.3,92.0,99.3,24.0,-2.0,2010-11,7.9,7.9,255.0,255.0,12.0,13.38,1,49.0,51.0
142,TBL,31.0,31.0,5.0,0.0,0.0,30.0,452.0,366.0,44.7,-6.1,323.0,288.0,47.1,-5.2,57.0,6.0,2.0,1.0,0.0,0.0,89.0,,,hallad01,6.3,90.0,96.2,17.0,-11.0,2011-12,3.2,3.2,89.0,89.0,12.0,11.52,1,67.5,32.5
170,SJS,31.0,31.0,7.0,3.0,0.0,13.0,500.0,543.0,52.1,0.1,353.0,396.0,52.9,-1.3,40.0,20.0,7.0,1.0,1.0,0.0,6.0,,,havlama01,7.5,94.4,101.0,30.0,7.0,2012-13,9.0,9.0,144.0,144.0,8.0,15.51,1,45.7,54.3
195,STL,31.0,31.0,9.0,0.0,0.0,89.0,662.0,577.0,46.6,-6.9,462.0,429.0,48.1,-6.2,46.0,12.0,3.0,0.0,0.0,0.0,70.0,,,jackmba01,10.8,91.3,102.0,39.0,6.0,2012-13,7.7,7.7,84.0,84.0,11.0,19.19,1,58.1,41.9
213,DET,31.0,31.0,1.0,0.0,0.0,6.0,91.0,119.0,56.7,-4.9,67.0,92.0,57.9,-0.1,9.0,2.0,0.0,0.0,0.0,0.0,7.0,,,janikdo01,10.8,89.4,100.0,6.0,2.0,2011-12,0.0,0.0,25.0,25.0,2.0,14.3,1,42.6,57.4
234,BOS,31.0,31.0,19.0,0.0,0.0,56.0,916.0,981.0,51.7,-4.3,679.0,731.0,51.8,-3.3,82.0,15.0,17.0,6.0,1.0,2.0,79.0,,,kellych01,11.2,94.3,105.0,41.0,33.0,2011-12,16.4,16.4,200.0,200.0,35.0,14.44,1,52.0,48.0
247,CAR,31.0,31.0,12.0,0.0,1.0,50.0,797.0,734.0,47.9,-1.7,583.0,533.0,47.8,-0.6,82.0,8.0,6.0,0.0,0.0,2.0,154.0,,,kostoto01,8.1,92.5,100.0,106.0,4.0,2009-10,7.8,7.8,184.0,184.0,21.0,12.31,1,48.4,51.6
265,BUF,31.0,31.0,10.0,4.0,0.0,128.0,1378.0,1266.0,47.9,-3.1,1047.0,939.0,47.3,-3.8,79.0,40.0,9.0,0.0,1.0,0.0,54.0,,,leopojo01,9.1,92.3,101.0,28.0,4.0,2011-12,9.1,9.1,222.0,222.0,14.0,22.22,1,47.5,52.5
296,CBJ,31.0,31.0,5.0,0.0,0.0,19.0,336.0,234.0,41.1,-8.5,259.0,169.0,39.5,-9.3,43.0,5.0,3.0,0.0,0.0,0.0,122.0,,,mackede01,9.2,93.8,103.0,36.0,1.0,2012-13,9.1,9.1,60.0,60.0,12.0,10.2,1,57.5,42.5
307,TBL,31.0,31.0,15.0,9.0,0.0,19.0,554.0,670.0,54.7,2.4,395.0,510.0,56.4,2.4,54.0,16.0,5.0,1.0,9.0,0.0,125.0,,,malonry01,8.8,89.4,98.3,51.0,-3.0,2010-11,9.4,9.4,204.0,204.0,28.0,16.02,1,46.3,53.7
317,NYI,31.0,31.0,11.0,0.0,4.0,134.0,1148.0,1126.0,49.5,-3.1,852.0,831.0,49.4,-3.2,69.0,48.0,0.0,0.0,0.0,0.0,80.0,,,martira01,5.1,91.8,97.0,40.0,-9.0,2007-08,0.0,0.0,175.0,175.0,66.0,22.52,1,52.8,47.2
340,TOT,31.0,31.0,0.0,0.0,0.0,6.0,163.0,113.0,40.9,-5.5,117.0,80.0,40.6,-6.0,21.0,2.0,3.0,1.0,0.0,0.0,32.0,,,mcgrabr01,5.4,91.0,96.4,49.0,-4.0,2012-13,16.7,16.7,31.0,31.0,3.0,7.06,1,42.9,57.1
361,SJS,31.0,31.0,4.0,0.0,0.0,143.0,999.0,876.0,46.7,-8.0,705.0,668.0,48.7,-6.8,60.0,33.0,0.0,0.0,0.0,0.0,126.0,,,murrado01,6.2,94.5,100.0,31.0,3.0,2011-12,0.0,0.0,134.0,134.0,14.0,18.23,1,52.7,47.3
373,ANA,31.0,31.0,1.0,0.0,0.0,26.0,453.0,352.0,43.7,-2.5,337.0,274.0,44.8,-1.6,78.0,13.0,3.0,1.0,0.0,0.0,97.0,,,parroge01,2.5,96.1,98.6,171.0,-4.0,2010-11,9.1,9.1,64.0,64.0,7.0,6.25,1,35.7,64.3
388,NYR,31.0,31.0,4.0,1.0,0.0,28.0,552.0,528.0,48.9,-3.6,376.0,409.0,52.1,-1.5,48.0,10.0,5.0,0.0,1.0,0.0,85.0,,,pyattta01,7.1,94.4,101.0,6.0,5.0,2012-13,10.7,10.7,93.0,93.0,11.0,13.06,1,46.9,53.1
413,VAN,31.0,31.0,22.0,15.0,0.0,15.0,811.0,1206.0,59.8,8.6,645.0,885.0,57.8,8.2,72.0,25.0,20.0,6.0,10.0,0.0,21.0,,,sedinda01,8.7,92.3,101.0,40.0,14.0,2011-12,13.1,13.1,413.0,413.0,28.0,18.49,1,19.2,80.8
429,VAN,31.0,31.0,48.0,19.0,0.0,17.0,977.0,1368.0,58.3,7.0,772.0,1011.0,56.7,6.5,82.0,37.0,6.0,6.0,8.0,0.0,32.0,,,sedinhe01,9.3,92.7,102.0,52.0,23.0,2011-12,12.4,12.4,209.0,209.0,31.0,19.05,1,20.6,79.4
473,PHX,31.0,31.0,6.0,10.0,0.0,14.0,493.0,510.0,50.8,1.4,370.0,389.0,51.3,0.8,34.0,11.0,9.0,1.0,2.0,1.0,26.0,,,vrbatra01,7.4,94.9,102.0,14.0,6.0,2012-13,11.3,11.3,174.0,174.0,18.0,18.19,1,38.2,61.8
488,FLA,31.0,31.0,0.0,0.0,0.0,2.0,59.0,47.0,44.3,-8.2,47.0,32.0,40.5,-13.0,7.0,1.0,0.0,0.0,0.0,0.0,12.0,,,yonkmno01,10.0,91.2,101.0,11.0,-1.0,2012-13,0.0,0.0,8.0,8.0,0.0,9.46,1,51.4,48.6
498,DET,31.0,31.0,34.0,11.0,2.0,26.0,1007.0,1315.0,56.6,1.0,780.0,995.0,56.1,0.2,82.0,54.0,19.0,4.0,3.0,0.0,45.0,,,zettehe01,9.9,90.6,100.0,47.0,14.0,2011-12,8.2,8.2,478.0,478.0,42.0,19.5,1,45.3,54.7
29,FLA,31.0,31.0,14.0,1.0,0.0,35.0,1005.0,1040.0,50.9,-0.4,773.0,820.0,51.5,-0.1,78.0,29.0,18.0,1.0,2.0,1.0,46.0,,,boyesbr01,9.0,89.3,98.4,28.0,-6.0,2013-14,11.9,11.9,306.0,306.0,38.0,17.03,1,49.2,50.8
35,TBL,31.0,31.0,4.0,0.0,0.0,22.0,143.0,191.0,57.2,3.9,99.0,147.0,59.8,7.6,19.0,2.0,0.0,0.0,0.0,0.0,40.0,,,coteje01,2.0,97.1,99.1,22.0,0.0,2013-14,0.0,0.0,33.0,33.0,0.0,10.0,1,43.0,57.0
46,PIT,31.0,31.0,5.0,1.0,0.0,52.0,665.0,509.0,43.4,-7.8,495.0,389.0,44.0,-7.2,56.0,13.0,6.0,1.0,0.0,0.0,117.0,,,engelde01,7.6,92.0,99.6,58.0,-6.0,2013-14,10.2,10.2,89.0,89.0,8.0,13.03,1,54.7,45.3
63,PHI,31.0,31.0,4.0,0.0,0.0,16.0,303.0,226.0,42.7,-3.1,238.0,171.0,41.8,-4.7,23.0,3.0,0.0,0.0,1.0,0.0,16.0,,,fosteku01,10.2,93.1,103.0,25.0,0.0,2012-13,4.8,4.8,52.0,52.0,3.0,13.05,1,55.0,45.0
86,TOT,31.0,31.0,13.0,6.0,0.0,10.0,492.0,589.0,54.5,0.8,372.0,441.0,54.2,0.7,41.0,15.0,10.0,0.0,1.0,0.0,15.0,,,gaborma01,9.6,92.0,101.0,10.0,7.0,2013-14,10.7,10.7,175.0,175.0,11.0,17.0,1,44.6,55.4
111,NSH,31.0,31.0,11.0,0.0,0.0,55.0,773.0,608.0,44.0,-6.1,569.0,457.0,44.5,-6.5,75.0,20.0,10.0,0.0,0.0,0.0,122.0,,,gaustpa01,8.1,91.4,99.5,61.0,-6.0,2013-14,13.5,13.5,110.0,110.0,25.0,13.48,1,72.7,27.3
125,ANA,31.0,31.0,10.0,6.0,0.0,18.0,267.0,276.0,50.8,2.5,201.0,208.0,50.9,2.2,20.0,17.0,1.0,1.0,1.0,0.0,26.0,,,getzlry01,7.4,90.6,98.1,12.0,-3.0,2016-17,4.8,4.8,84.0,84.0,12.0,20.14,1,51.2,48.8
135,WPG,31.0,31.0,12.0,1.0,0.0,123.0,946.0,860.0,47.6,-4.2,666.0,628.0,48.5,-2.9,47.0,32.0,0.0,0.0,0.0,0.0,36.0,,,hainsro01,8.7,90.1,98.8,10.0,-8.0,2012-13,0.0,0.0,121.0,121.0,8.0,22.52,1,55.7,44.3
161,PHI,31.0,31.0,21.0,11.0,0.0,39.0,960.0,1181.0,55.2,4.2,697.0,839.0,54.6,3.8,78.0,35.0,11.0,3.0,9.0,0.0,155.0,,,hartnsc01,9.0,92.7,101.0,103.0,11.0,2013-14,9.7,9.7,354.0,354.0,19.0,16.53,1,40.2,59.8
174,MIN,31.0,31.0,18.0,11.0,0.0,45.0,1424.0,1273.0,47.2,3.2,1058.0,937.0,47.0,2.4,82.0,33.0,16.0,3.0,8.0,0.0,70.0,,,heatlda01,8.4,92.9,101.0,28.0,2.0,2011-12,10.1,10.1,434.0,434.0,33.0,20.57,1,49.6,50.4
182,WSH,31.0,31.0,3.0,0.0,0.0,31.0,462.0,401.0,46.5,-4.4,320.0,293.0,47.8,-3.2,48.0,12.0,5.0,1.0,0.0,0.0,93.0,,,hendrma01,5.8,92.6,98.4,73.0,-6.0,2012-13,9.3,9.3,105.0,105.0,15.0,11.43,1,52.5,47.5
213,EDM,31.0,31.0,2.0,0.0,0.0,2.0,151.0,118.0,43.9,-5.4,110.0,89.0,44.7,-6.9,43.0,5.0,1.0,0.0,0.0,0.0,67.0,,,hordida01,4.1,92.4,96.5,64.0,-3.0,2011-12,3.7,3.7,37.0,37.0,4.0,4.21,1,47.7,52.3
255,CGY,31.0,31.0,32.0,22.0,0.0,15.0,1155.0,1372.0,54.3,-4.1,955.0,1040.0,52.1,-4.2,82.0,48.0,25.0,4.0,10.0,0.0,80.0,,,iginlja01,10.1,89.7,99.9,37.0,-2.0,2008-09,12.1,12.1,518.0,518.0,35.0,21.37,1,41.7,58.3
304,CHI,31.0,31.0,21.0,13.0,1.0,113.0,1365.0,1756.0,56.3,4.1,1054.0,1270.0,54.6,3.2,80.0,63.0,7.0,2.0,3.0,0.0,16.0,,,keithdu01,8.1,92.3,100.0,20.0,12.0,2014-15,5.8,5.8,369.0,369.0,43.0,25.34,1,45.6,54.4
321,PHX,31.0,31.0,3.0,0.0,0.0,25.0,320.0,348.0,52.1,-4.1,247.0,257.0,51.0,-5.2,25.0,4.0,1.0,0.0,0.0,0.0,41.0,,,kleslro01,6.3,91.5,97.8,24.0,-3.0,2013-14,4.5,4.5,47.0,47.0,1.0,15.31,1,46.2,53.8
345,FLA,31.0,31.0,8.0,0.0,0.0,19.0,523.0,557.0,51.6,0.5,379.0,416.0,52.3,0.5,49.0,10.0,3.0,0.0,0.0,1.0,31.0,,,kopecto01,5.8,93.4,99.2,18.0,0.0,2013-14,4.2,4.2,151.0,151.0,17.0,15.53,1,53.8,46.2
354,DET,31.0,31.0,13.0,7.0,1.0,177.0,1142.0,1264.0,52.5,-4.0,860.0,963.0,52.8,-3.8,82.0,31.0,8.0,4.0,7.0,0.0,133.0,,,kronwni01,8.7,90.8,99.5,38.0,-2.0,2011-12,10.6,10.6,281.0,281.0,21.0,22.52,1,46.7,53.3
393,TOR,31.0,31.0,11.0,9.0,0.0,111.0,1090.0,1058.0,49.3,-1.1,795.0,775.0,49.4,0.4,66.0,51.0,3.0,0.0,4.0,0.0,68.0,,,lilesjo01,7.8,89.6,97.5,20.0,-14.0,2011-12,6.6,6.6,238.0,238.0,16.0,21.21,1,47.9,52.1
442,PIT,31.0,31.0,10.0,7.0,0.0,50.0,593.0,588.0,49.8,-2.1,433.0,436.0,50.2,-4.2,34.0,12.0,4.0,1.0,2.0,0.0,17.0,,,martipa01,11.4,93.0,104.0,16.0,14.0,2012-13,15.8,15.8,101.0,101.0,14.0,25.2,1,53.2,46.8
454,WPG,31.0,31.0,5.0,3.0,0.0,11.0,449.0,400.0,47.1,-6.8,321.0,286.0,47.1,-7.7,45.0,5.0,4.0,0.0,1.0,0.0,38.0,,,miettan01,5.9,92.5,98.4,0.0,-5.0,2011-12,8.6,8.6,104.0,104.0,7.0,11.42,1,53.8,46.2
467,MTL,31.0,31.0,9.0,0.0,1.0,54.0,556.0,467.0,45.7,-2.6,366.0,353.0,49.1,0.5,65.0,11.0,2.0,0.0,0.0,0.0,92.0,,,moentr01,6.8,93.5,100.0,49.0,2.0,2013-14,3.6,3.6,103.0,103.0,15.0,11.32,1,60.5,39.5
487,TOT,31.0,31.0,18.0,3.0,0.0,23.0,970.0,862.0,47.1,-3.9,712.0,632.0,47.0,-5.6,79.0,20.0,3.0,1.0,0.0,1.0,52.0,,,mooredo01,6.6,91.0,97.6,54.0,-18.0,2011-12,3.9,3.9,197.0,197.0,25.0,15.32,1,58.1,41.9
505,PIT,31.0,31.0,15.0,0.0,1.0,139.0,1238.0,1357.0,52.3,-4.6,922.0,1002.0,52.1,-5.3,73.0,25.0,2.0,0.0,0.0,0.0,259.0,,,orpikbr01,10.4,90.7,101.0,61.0,19.0,2011-12,4.5,4.5,120.0,120.0,13.0,22.33,1,49.9,50.1
521,TOT,31.0,31.0,12.0,2.0,0.0,35.0,1212.0,967.0,44.4,-4.4,936.0,711.0,43.2,-5.0,82.0,28.0,3.0,1.0,6.0,0.0,246.0,,,ottst01,4.6,90.9,95.5,92.0,-38.0,2013-14,7.1,7.1,199.0,199.0,15.0,18.14,1,51.4,48.6
542,WSH,31.0,31.0,4.0,2.0,0.0,7.0,303.0,290.0,48.9,-4.4,235.0,219.0,48.2,-3.4,21.0,11.0,8.0,4.0,4.0,0.0,54.0,,,ovechal01,10.8,89.9,100.0,12.0,0.0,2016-17,14.0,14.0,168.0,168.0,12.0,18.22,1,39.9,60.1
554,ANA,31.0,31.0,6.0,8.0,0.0,8.0,295.0,349.0,54.2,7.4,224.0,258.0,53.5,6.0,23.0,3.0,4.0,0.0,0.0,0.0,21.0,,,perryco01,7.3,90.5,97.8,23.0,-3.0,2016-17,5.6,5.6,116.0,116.0,8.0,19.06,1,48.7,51.3
582,PIT,31.0,31.0,7.0,1.0,0.0,17.0,620.0,623.0,50.1,-3.9,471.0,445.0,48.6,-5.7,81.0,12.0,9.0,1.0,0.0,0.0,181.0,,,ruppmi01,6.6,92.8,99.4,124.0,-4.0,2010-11,11.1,11.1,144.0,144.0,9.0,10.03,1,44.0,56.0
610,TOT,31.0,31.0,4.0,0.0,1.0,132.0,999.0,720.0,41.9,-7.7,714.0,543.0,43.2,-4.9,69.0,36.0,0.0,0.0,0.0,0.0,73.0,,,schulni01,6.3,92.4,98.7,28.0,-13.0,2013-14,0.0,0.0,74.0,74.0,2.0,16.19,1,55.4,44.6
633,LAK,31.0,31.0,15.0,3.0,1.0,60.0,753.0,941.0,55.5,-4.4,554.0,688.0,55.4,-3.2,78.0,20.0,7.0,0.0,1.0,0.0,202.0,,,stollja01,7.4,92.9,100.0,48.0,9.0,2013-14,7.3,7.3,207.0,207.0,14.0,15.52,1,47.8,52.2
676,SJS,31.0,31.0,25.0,24.0,0.0,35.0,1065.0,1231.0,53.6,-0.6,790.0,890.0,53.0,-1.6,80.0,98.0,10.0,3.0,9.0,2.0,56.0,,,thornjo01,9.4,91.2,100.0,47.0,4.0,2010-11,14.1,14.1,261.0,261.0,114.0,19.52,1,48.7,51.3
705,TOT,31.0,31.0,11.0,0.0,0.0,15.0,448.0,471.0,51.3,-1.4,341.0,351.0,50.7,-2.3,39.0,16.0,6.0,0.0,1.0,0.0,87.0,,,torrera01,8.4,91.8,100.0,17.0,0.0,2012-13,11.7,11.7,101.0,101.0,12.0,13.16,1,40.7,59.3
722,PHX,31.0,31.0,15.0,6.0,0.0,71.0,1124.0,1049.0,48.3,-4.9,852.0,780.0,47.8,-4.9,82.0,22.0,14.0,4.0,7.0,3.0,90.0,,,vermean01,7.8,92.6,100.0,44.0,0.0,2013-14,15.0,15.0,247.0,247.0,42.0,19.13,1,56.6,43.4
734,LAK,31.0,31.0,13.0,19.0,1.0,118.0,1248.0,1241.0,49.9,4.4,963.0,961.0,49.9,5.4,82.0,91.0,5.0,1.0,3.0,0.0,60.0,,,visnolu01,8.9,88.1,96.9,34.0,-18.0,2007-08,5.2,5.2,340.0,340.0,40.0,22.0,1,48.1,51.9
754,NJD,31.0,31.0,7.0,0.0,1.0,91.0,493.0,583.0,54.2,0.7,367.0,436.0,54.3,1.6,56.0,9.0,0.0,0.0,0.0,0.0,129.0,,,volchan01,8.8,91.3,100.0,20.0,3.0,2013-14,0.0,0.0,114.0,114.0,9.0,16.47,1,52.1,47.9
785,LAK,31.0,31.0,17.0,5.0,0.0,12.0,468.0,811.0,63.4,10.6,366.0,623.0,63.0,10.2,48.0,28.0,10.0,3.0,1.0,0.0,29.0,,,williju01,8.4,92.3,100.0,22.0,15.0,2012-13,7.7,7.7,250.0,250.0,15.0,16.59,1,42.1,57.9
805,TOT,31.0,31.0,5.0,0.0,0.0,136.0,811.0,756.0,48.2,1.5,564.0,562.0,49.9,3.6,56.0,13.0,3.0,2.0,0.0,0.0,116.0,,,zanongr01,7.8,92.2,100.0,18.0,3.0,2011-12,7.3,7.3,96.0,96.0,11.0,17.48,1,52.7,47.3
9,VAN,31.0,31.0,1.0,0.0,0.0,31.0,283.0,251.0,47.0,-7.8,212.0,184.0,46.5,-7.9,24.0,7.0,0.0,0.0,0.0,0.0,39.0,,,alberan01,4.4,92.0,96.4,32.0,-7.0,2012-13,0.0,0.0,40.0,40.0,5.0,15.11,1,57.7,42.3
40,VAN,31.0,31.0,5.0,1.0,0.0,50.0,569.0,577.0,50.3,-5.8,455.0,428.0,48.5,-7.4,36.0,23.0,4.0,1.0,2.0,0.0,60.0,,,biekske01,10.9,92.4,103.0,48.0,6.0,2012-13,7.8,7.8,162.0,162.0,21.0,21.56,1,50.6,49.4
69,CGY,31.0,31.0,11.0,8.0,0.0,29.0,898.0,948.0,51.4,6.6,633.0,686.0,52.0,5.6,63.0,42.0,20.0,8.0,6.0,0.0,26.0,,,cammami01,8.5,88.7,97.1,26.0,-13.0,2013-14,13.6,13.6,343.0,343.0,30.0,19.51,1,52.5,47.5
85,NJD,31.0,31.0,14.0,5.0,0.0,19.0,477.0,524.0,52.3,-1.0,362.0,395.0,52.2,-1.9,43.0,21.0,4.0,1.0,3.0,0.0,82.0,,,clowery01,8.6,87.7,96.3,33.0,-10.0,2013-14,9.5,9.5,110.0,110.0,8.0,16.08,1,49.8,50.2
99,STL,31.0,31.0,2.0,1.0,0.0,26.0,292.0,307.0,51.3,-3.8,197.0,224.0,53.2,-0.2,25.0,5.0,1.0,0.0,0.0,0.0,29.0,,,colaica01,5.3,91.5,96.9,18.0,-4.0,2013-14,5.6,5.6,52.0,52.0,1.0,15.09,1,39.9,60.1
111,BUF,31.0,31.0,14.0,11.0,2.0,119.0,1410.0,1222.0,46.4,4.2,1063.0,930.0,46.7,5.2,79.0,61.0,4.0,2.0,1.0,1.0,49.0,,,ehrhoch01,7.1,90.2,97.3,38.0,-27.0,2013-14,3.7,3.7,334.0,334.0,36.0,23.55,1,53.2,46.8
127,TOT,31.0,31.0,5.0,0.0,0.0,88.0,960.0,692.0,41.9,-6.3,731.0,513.0,41.2,-6.3,56.0,26.0,1.0,0.0,0.0,0.0,156.0,,,gleasti01,5.1,91.8,97.0,65.0,-21.0,2013-14,2.3,2.3,80.0,80.0,9.0,16.38,1,60.6,39.4
144,TOT,31.0,31.0,5.0,0.0,1.0,35.0,523.0,523.0,50.0,-2.9,389.0,390.0,50.1,-3.2,74.0,13.0,3.0,0.0,0.0,0.0,87.0,,,gocma01,4.6,94.6,99.2,8.0,-3.0,2014-15,3.9,3.9,130.0,130.0,18.0,11.41,1,54.8,45.2
156,VAN,31.0,31.0,14.0,3.0,0.0,130.0,1311.0,1389.0,51.4,-1.4,957.0,1044.0,52.2,-0.7,79.0,69.0,5.0,0.0,0.0,0.0,87.0,,,hamhuda01,8.6,92.3,100.0,26.0,13.0,2013-14,3.3,3.3,308.0,308.0,48.0,23.57,1,54.3,45.7
167,CAR,31.0,31.0,6.0,5.0,0.0,82.0,1050.0,968.0,48.0,-5.1,814.0,702.0,46.3,-5.9,68.0,23.0,3.0,1.0,1.0,0.0,141.0,,,harrija01,7.6,93.2,100.0,44.0,-1.0,2013-14,3.9,3.9,216.0,216.0,8.0,16.38,1,45.5,54.5
184,DAL,31.0,31.0,14.0,7.0,0.0,35.0,867.0,953.0,52.4,0.3,639.0,682.0,51.6,-0.9,76.0,37.0,10.0,1.0,1.0,0.0,22.0,,,hemskal01,8.3,89.8,98.1,16.0,-8.0,2014-15,7.9,7.9,255.0,255.0,30.0,13.38,1,41.5,58.5
200,CGY,31.0,31.0,3.0,1.0,0.0,17.0,294.0,271.0,48.0,-0.6,212.0,201.0,48.7,0.1,42.0,7.0,1.0,0.0,0.0,0.0,98.0,,,jackmti01,3.5,91.1,94.6,76.0,-9.0,2012-13,2.4,2.4,72.0,72.0,6.0,7.36,1,53.2,46.8
231,FLA,31.0,31.0,29.0,7.0,0.0,50.0,901.0,932.0,50.8,-0.3,677.0,707.0,51.1,0.5,81.0,26.0,6.0,0.0,2.0,0.0,52.0,,,jokinju01,8.5,91.0,99.5,34.0,-2.0,2014-15,6.0,6.0,217.0,217.0,29.0,16.44,1,49.0,51.0
263,PIT,31.0,31.0,0.0,0.0,0.0,18.0,295.0,247.0,45.6,-4.1,200.0,185.0,48.1,-3.9,33.0,9.0,2.0,2.0,0.0,0.0,49.0,,,kobasch01,4.4,96.3,100.0,15.0,1.0,2013-14,5.4,5.4,68.0,68.0,10.0,11.13,1,57.1,42.9
273,MIN,31.0,31.0,23.0,11.0,0.0,41.0,957.0,1127.0,54.1,4.5,707.0,864.0,55.0,4.2,80.0,26.0,10.0,4.0,4.0,0.0,40.0,,,koivumi01,8.4,90.8,99.2,38.0,2.0,2014-15,7.8,7.8,301.0,301.0,60.0,19.16,1,45.1,54.9
285,TOR,31.0,31.0,0.0,0.0,0.0,6.0,58.0,35.0,37.6,-8.2,43.0,24.0,35.8,-1.7,4.0,1.0,0.0,0.0,0.0,0.0,11.0,,,komismi01,15.0,96.8,111.0,2.0,2.0,2012-13,0.0,0.0,7.0,7.0,1.0,15.21,1,54.3,45.7
324,WSH,31.0,31.0,11.0,1.0,1.0,53.0,760.0,738.0,49.3,-2.4,536.0,514.0,49.0,-2.7,66.0,25.0,7.0,2.0,0.0,0.0,107.0,,,laichbr01,8.0,91.8,99.7,24.0,-2.0,2014-15,6.6,6.6,171.0,171.0,25.0,14.43,1,54.2,45.8
339,CAR,31.0,31.0,14.0,0.0,0.0,53.0,910.0,695.0,43.3,-11.0,651.0,523.0,44.5,-9.1,82.0,14.0,7.0,2.0,0.0,0.0,79.0,,,mccleja01,9.9,90.2,100.0,17.0,-7.0,2014-15,10.3,10.3,121.0,121.0,42.0,13.35,1,61.1,38.9
353,BUF,31.0,31.0,3.0,0.0,0.0,29.0,347.0,188.0,35.1,-1.8,241.0,134.0,35.7,-1.1,33.0,10.0,0.0,0.0,0.0,1.0,77.0,,,mccorco01,5.1,91.4,96.4,40.0,-9.0,2014-15,3.2,3.2,55.0,55.0,3.0,11.43,1,68.6,31.4
373,PHX,31.0,31.0,14.0,1.0,0.0,34.0,509.0,545.0,51.7,-0.7,382.0,426.0,52.7,-0.7,45.0,6.0,3.0,0.0,1.0,1.0,73.0,,,mossda01,7.3,92.6,99.8,21.0,3.0,2012-13,6.1,6.1,154.0,154.0,15.0,15.33,1,62.5,37.5
