,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,index_x,index_y,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
43,PIT,28.0,28.0,7.0,0.0,0.0,54.0,748.0,709.0,48.7,-4.8,564.0,526.0,48.3,-6.1,63.0,14.0,3.0,0.0,0.0,0.0,122.0,,,engelde01,6.3,93.1,99.4,123.0,-5.0,2010-11,6.1,6.1,109.0,109.0,15.0,13.2,1,45.6,54.4
57,TBL,28.0,28.0,11.0,23.0,0.0,68.0,838.0,855.0,50.5,3.5,643.0,635.0,49.7,2.5,71.0,28.0,5.0,1.0,3.0,0.0,59.0,,,fosteku01,9.1,90.3,99.4,48.0,-5.0,2009-10,4.8,4.8,335.0,335.0,14.0,17.11,1,42.1,57.9
71,NYR,28.0,28.0,8.0,1.0,0.0,15.0,487.0,482.0,49.7,0.1,351.0,354.0,50.2,-1.5,43.0,10.0,7.0,2.0,0.0,0.0,39.0,,,froloal01,7.6,94.6,102.0,8.0,4.0,2010-11,9.0,9.0,125.0,125.0,12.0,14.26,1,48.5,51.5
81,NYR,28.0,28.0,17.0,9.0,0.0,22.0,835.0,798.0,48.9,-3.3,621.0,602.0,49.2,-5.0,62.0,26.0,15.0,4.0,7.0,0.0,46.0,,,gaborma01,9.2,93.5,102.0,18.0,8.0,2010-11,11.5,11.5,324.0,324.0,34.0,18.05,1,37.0,63.0
106,BUF,28.0,28.0,17.0,1.0,1.0,44.0,869.0,892.0,50.7,-0.5,611.0,678.0,52.6,1.4,81.0,24.0,11.0,3.0,1.0,0.0,128.0,,,gaustpa01,7.5,93.5,101.0,101.0,7.0,2010-11,10.3,10.3,191.0,191.0,22.0,15.08,1,55.8,44.2
122,ANA,28.0,28.0,38.0,18.0,0.0,87.0,1067.0,1153.0,51.9,1.2,781.0,863.0,52.5,1.9,77.0,76.0,26.0,7.0,5.0,0.0,110.0,,,getzlry01,12.4,91.1,103.0,31.0,28.0,2013-14,15.2,15.2,373.0,373.0,53.0,21.17,1,51.6,48.4
132,ATL,28.0,28.0,14.0,5.0,2.0,148.0,1334.0,1132.0,45.9,-6.1,1000.0,859.0,46.2,-5.1,80.0,50.0,5.0,0.0,0.0,0.0,42.0,,,hainsro01,9.1,91.4,100.0,39.0,-6.0,2009-10,4.1,4.1,238.0,238.0,47.0,22.08,1,59.1,40.9
147,TBL,28.0,28.0,4.0,0.0,0.0,23.0,401.0,386.0,49.0,-0.4,314.0,297.0,48.6,-0.5,39.0,18.0,0.0,0.0,0.0,0.0,56.0,,,haleda01,8.2,91.2,99.4,25.0,-2.0,2009-10,0.0,0.0,45.0,45.0,9.0,14.03,1,64.7,35.3
158,PHI,28.0,28.0,19.0,6.0,0.0,38.0,1132.0,1105.0,49.4,-2.5,816.0,821.0,50.2,-2.3,82.0,33.0,20.0,4.0,4.0,0.0,168.0,,,hartnsc01,10.7,91.2,101.0,142.0,14.0,2010-11,13.6,13.6,291.0,291.0,31.0,16.36,1,46.8,53.2
171,OTT,28.0,28.0,22.0,11.0,0.0,24.0,1164.0,1221.0,51.2,1.6,874.0,918.0,51.2,0.8,82.0,45.0,24.0,6.0,15.0,0.0,87.0,,,heatlda01,9.3,89.1,98.5,88.0,-11.0,2008-09,15.1,15.1,461.0,461.0,42.0,20.07,1,46.1,53.9
179,COL,28.0,28.0,6.0,0.0,1.0,21.0,437.0,306.0,41.2,-2.9,314.0,235.0,42.8,-2.6,56.0,8.0,8.0,1.0,0.0,1.0,92.0,,,hendrma01,8.8,92.6,101.0,74.0,1.0,2009-10,14.3,14.3,95.0,95.0,15.0,9.16,1,56.3,43.8
198,MIN,28.0,28.0,0.0,0.0,0.0,2.0,43.0,32.0,42.7,-3.7,33.0,27.0,45.0,-0.6,4.0,2.0,0.0,0.0,0.0,0.0,4.0,,,hilbean01,0.0,89.5,89.5,2.0,-2.0,2009-10,0.0,0.0,8.0,8.0,0.0,9.43,1,57.9,42.1
210,VAN,28.0,28.0,1.0,0.0,0.0,8.0,352.0,223.0,38.8,-11.0,257.0,179.0,41.1,-8.6,73.0,6.0,4.0,0.0,0.0,0.0,110.0,,,hordida01,9.6,94.5,104.0,109.0,1.0,2008-09,15.4,15.4,41.0,41.0,11.0,5.32,1,63.3,36.7
301,CHI,28.0,28.0,22.0,12.0,2.0,121.0,1439.0,1567.0,52.1,-1.9,1097.0,1188.0,52.0,-1.1,74.0,50.0,3.0,1.0,1.0,0.0,45.0,,,keithdu01,10.0,90.8,100.0,42.0,15.0,2011-12,2.5,2.5,378.0,378.0,48.0,26.54,1,48.9,51.1
316,TOT,28.0,28.0,7.0,0.0,0.0,131.0,974.0,802.0,45.2,-5.6,716.0,619.0,46.4,-5.1,61.0,9.0,4.0,0.0,0.0,0.0,61.0,,,kleslro01,9.8,91.8,101.0,38.0,4.0,2010-11,6.0,6.0,139.0,139.0,18.0,19.04,1,54.6,45.4
327,COL,28.0,28.0,0.0,0.0,0.0,2.0,133.0,80.0,37.6,-9.4,94.0,61.0,39.4,-9.7,43.0,7.0,1.0,0.0,0.0,0.0,33.0,,,kocida01,7.1,92.2,99.3,84.0,-2.0,2009-10,16.7,16.7,9.0,9.0,0.0,3.03,1,45.2,54.8
342,CHI,28.0,28.0,17.0,10.0,0.0,24.0,821.0,972.0,54.2,-0.1,607.0,721.0,54.3,-0.2,81.0,25.0,12.0,2.0,3.0,0.0,77.0,,,kopecto01,7.8,88.7,96.4,60.0,-13.0,2010-11,8.4,8.4,295.0,295.0,50.0,15.19,1,41.6,58.4
351,DET,28.0,28.0,26.0,18.0,1.0,106.0,1017.0,1417.0,58.2,1.6,800.0,1105.0,58.0,2.9,80.0,41.0,2.0,1.0,4.0,0.0,94.0,,,kronwni01,8.2,88.7,96.9,50.0,2.0,2008-09,5.0,5.0,240.0,240.0,19.0,22.54,1,46.0,54.0
390,COL,28.0,28.0,12.0,15.0,0.0,106.0,1198.0,1145.0,48.9,1.9,866.0,875.0,50.3,2.0,75.0,53.0,6.0,1.0,6.0,0.0,58.0,,,lilesjo01,7.1,89.8,96.9,31.0,-19.0,2008-09,8.2,8.2,315.0,315.0,22.0,21.33,1,47.0,53.0
425,NSH,28.0,28.0,0.0,0.0,0.0,0.0,32.0,16.0,33.3,-26.0,28.0,13.0,31.7,-28.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,lombama01,0.0,94.4,94.4,0.0,-1.0,2010-11,0.0,0.0,8.0,8.0,2.0,14.5,1,61.1,38.9
439,NJD,28.0,28.0,8.0,1.0,0.0,22.0,274.0,344.0,55.7,6.3,201.0,264.0,56.8,6.0,22.0,12.0,1.0,0.0,1.0,0.0,23.0,,,martipa01,10.8,91.7,102.0,2.0,10.0,2009-10,9.5,9.5,51.0,51.0,10.0,22.3,1,35.7,64.3
451,MIN,28.0,28.0,19.0,9.0,1.0,27.0,971.0,893.0,47.9,-0.5,746.0,674.0,47.5,-1.7,82.0,39.0,9.0,3.0,4.0,2.0,69.0,,,miettan01,7.7,92.5,100.0,32.0,-1.0,2008-09,8.1,8.1,320.0,320.0,19.0,18.17,1,54.8,45.2
464,MTL,28.0,28.0,10.0,0.0,0.0,42.0,837.0,700.0,45.5,-7.3,593.0,528.0,47.1,-6.6,79.0,7.0,5.0,0.0,0.0,1.0,129.0,,,moentr01,6.5,93.0,99.6,96.0,-4.0,2010-11,6.1,6.1,137.0,137.0,15.0,13.11,1,48.2,51.8
480,TOT,28.0,28.0,27.0,5.0,0.0,37.0,953.0,1031.0,52.0,-1.8,713.0,777.0,52.1,-2.4,81.0,44.0,8.0,1.0,4.0,1.0,72.0,,,mooredo01,9.9,89.0,99.0,92.0,-2.0,2008-09,7.9,7.9,311.0,311.0,41.0,16.5,1,45.3,54.7
502,PIT,28.0,28.0,16.0,1.0,0.0,152.0,1355.0,1134.0,45.6,-4.5,987.0,856.0,46.4,-5.8,79.0,37.0,1.0,0.0,1.0,0.0,309.0,,,orpikbr01,11.8,90.6,102.0,73.0,10.0,2008-09,5.1,5.1,116.0,116.0,12.0,20.2,1,50.8,49.2
518,DAL,28.0,28.0,11.0,7.0,2.0,44.0,1050.0,879.0,45.6,-3.8,751.0,653.0,46.5,-2.8,82.0,43.0,7.0,4.0,3.0,2.0,252.0,,,ottst01,8.1,92.4,100.0,183.0,-9.0,2010-11,10.0,10.0,214.0,214.0,25.0,17.09,1,69.5,30.5
539,WSH,28.0,28.0,12.0,15.0,1.0,22.0,1226.0,1241.0,50.3,3.6,931.0,900.0,49.2,2.5,78.0,48.0,27.0,10.0,24.0,0.0,204.0,,,ovechal01,6.8,89.7,96.5,48.0,-35.0,2013-14,13.2,13.2,693.0,693.0,32.0,20.33,1,40.3,59.7
551,ANA,28.0,28.0,29.0,10.0,0.0,28.0,1095.0,1239.0,53.1,3.2,802.0,932.0,53.7,3.8,81.0,56.0,35.0,9.0,8.0,0.0,81.0,,,perryco01,11.8,91.3,103.0,65.0,32.0,2013-14,15.4,15.4,492.0,492.0,31.0,19.29,1,49.1,50.9
564,TBL,28.0,28.0,7.0,0.0,0.0,31.0,633.0,502.0,44.2,-6.0,477.0,384.0,44.6,-4.9,59.0,11.0,6.0,1.0,2.0,0.0,93.0,,,pettima01,6.3,91.1,97.4,24.0,-14.0,2008-09,9.8,9.8,125.0,125.0,10.0,12.19,1,62.4,37.6
579,NJD,28.0,28.0,5.0,1.0,0.0,7.0,333.0,359.0,51.9,-2.2,274.0,270.0,49.6,-4.3,64.0,9.0,2.0,0.0,1.0,0.0,104.0,,,ruppmi01,4.5,92.1,96.5,58.0,-8.0,2007-08,4.3,4.3,103.0,103.0,12.0,8.04,1,45.0,55.0
595,PHX,28.0,28.0,5.0,0.0,1.0,121.0,1171.0,783.0,40.1,-9.8,827.0,600.0,42.0,-7.0,68.0,18.0,1.0,0.0,0.0,0.0,91.0,,,sauerku01,8.2,92.3,100.0,36.0,-1.0,2008-09,3.0,3.0,92.0,92.0,9.0,20.37,1,72.5,27.5
605,MIN,28.0,28.0,12.0,1.0,1.0,132.0,1218.0,1070.0,46.8,2.1,934.0,809.0,46.4,2.1,74.0,25.0,3.0,0.0,0.0,0.0,78.0,,,schulni01,8.9,91.8,100.0,38.0,-4.0,2010-11,6.5,6.5,116.0,116.0,9.0,20.13,1,57.8,42.2
630,LAK,28.0,28.0,13.0,8.0,2.0,41.0,927.0,1017.0,52.3,0.3,701.0,742.0,51.4,0.3,82.0,26.0,15.0,5.0,4.0,1.0,164.0,,,stollja01,7.8,90.8,98.7,42.0,-6.0,2010-11,10.7,10.7,337.0,337.0,31.0,17.1,1,52.4,47.6
650,DAL,28.0,28.0,2.0,0.0,0.0,9.0,309.0,223.0,41.9,-7.3,233.0,149.0,39.0,-10.0,51.0,8.0,2.0,0.0,0.0,0.0,70.0,,,suthebr01,6.0,90.2,96.2,58.0,-10.0,2010-11,6.3,6.3,56.0,56.0,9.0,7.25,1,52.1,47.9
659,FLA,28.0,28.0,1.0,0.0,0.0,7.0,184.0,115.0,38.5,-6.7,129.0,87.0,40.3,-8.0,21.0,4.0,1.0,0.0,0.0,0.0,27.0,,,taffeje01,5.7,94.8,100.0,4.0,-1.0,2009-10,5.6,5.6,27.0,27.0,6.0,8.25,1,58.2,41.8
673,SJS,28.0,28.0,41.0,26.0,0.0,31.0,894.0,1231.0,57.9,5.0,674.0,935.0,58.1,2.9,82.0,103.0,18.0,5.0,11.0,0.0,60.0,,,thornjo01,9.8,91.5,101.0,59.0,18.0,2007-08,16.3,16.3,308.0,308.0,55.0,21.24,1,41.3,58.7
692,CHI,28.0,28.0,5.0,3.0,0.0,8.0,308.0,335.0,52.1,0.5,250.0,224.0,47.3,-4.0,21.0,14.0,3.0,2.0,1.0,0.0,13.0,,,toewsjo01,10.3,93.5,103.0,15.0,2.0,2016-17,7.4,7.4,81.0,81.0,10.0,20.33,1,43.0,57.0
700,TOT,28.0,28.0,14.0,3.0,0.0,15.0,715.0,718.0,50.1,-0.8,550.0,532.0,49.2,-2.2,74.0,28.0,12.0,3.0,7.0,0.0,84.0,,,torrera01,7.2,90.9,98.1,34.0,-11.0,2009-10,15.8,15.8,195.0,195.0,21.0,13.32,1,47.7,52.3
717,CBJ,28.0,28.0,21.0,7.0,0.0,47.0,1033.0,1178.0,53.3,3.4,763.0,877.0,53.5,3.4,82.0,23.0,15.0,3.0,3.0,1.0,123.0,,,vermean01,8.4,91.1,99.5,60.0,0.0,2010-11,10.4,10.4,321.0,321.0,35.0,18.49,1,45.1,54.9
751,NJD,28.0,28.0,8.0,0.0,0.0,106.0,705.0,743.0,51.3,-2.8,515.0,574.0,52.7,-1.5,57.0,19.0,0.0,0.0,0.0,0.0,125.0,,,volchan01,7.7,91.5,99.2,36.0,3.0,2010-11,0.0,0.0,132.0,132.0,7.0,18.06,1,48.2,51.8
769,MIN,28.0,28.0,2.0,0.0,0.0,12.0,227.0,154.0,40.4,-6.8,169.0,117.0,40.9,-6.3,36.0,5.0,0.0,0.0,1.0,0.0,61.0,,,wellecr01,5.1,94.3,99.4,47.0,-3.0,2008-09,3.7,3.7,46.0,46.0,5.0,6.57,1,54.2,45.8
782,LAK,28.0,28.0,13.0,6.0,0.0,17.0,526.0,713.0,57.5,11.6,398.0,566.0,58.7,12.5,49.0,35.0,9.0,1.0,1.0,0.0,34.0,,,williju01,7.1,90.8,98.0,39.0,3.0,2009-10,7.1,7.1,235.0,235.0,18.0,16.23,1,44.5,55.5
794,STL,28.0,28.0,4.0,1.0,0.0,12.0,440.0,449.0,50.5,-3.6,347.0,349.0,50.1,-3.9,64.0,11.0,2.0,0.0,1.0,0.0,143.0,,,winchbr01,6.5,94.4,100.0,108.0,3.0,2009-10,4.3,4.3,109.0,109.0,7.0,9.04,1,45.5,54.5
802,NSH,28.0,28.0,6.0,0.0,1.0,237.0,1352.0,1140.0,45.7,-6.4,989.0,882.0,47.1,-4.0,82.0,31.0,4.0,1.0,0.0,0.0,153.0,,,zanongr01,7.7,93.4,101.0,38.0,8.0,2008-09,7.4,7.4,132.0,132.0,40.0,20.51,1,59.0,41.0
4,TOT,28.0,28.0,9.0,0.0,0.0,88.0,885.0,933.0,51.3,-0.7,665.0,680.0,50.6,0.0,76.0,39.0,3.0,0.0,0.0,0.0,216.0,,,alberan01,10.5,90.5,100.0,87.0,6.0,2009-10,6.0,6.0,131.0,131.0,19.0,15.23,1,53.2,46.8
18,TOR,28.0,28.0,15.0,0.0,0.0,28.0,653.0,619.0,48.7,-1.2,484.0,430.0,47.0,-2.5,50.0,19.0,8.0,0.0,0.0,0.0,88.0,,,armstco01,10.2,90.7,100.0,38.0,-1.0,2010-11,11.6,11.6,124.0,124.0,34.0,16.07,1,53.6,46.4
37,VAN,28.0,28.0,13.0,6.0,0.0,59.0,754.0,907.0,54.6,3.8,603.0,695.0,53.5,2.8,55.0,31.0,2.0,0.0,1.0,0.0,70.0,,,biekske01,7.4,91.0,98.4,85.0,-5.0,2009-10,3.2,3.2,228.0,228.0,30.0,21.49,1,48.7,51.3
64,MTL,28.0,28.0,14.0,14.0,0.0,19.0,953.0,904.0,48.7,-3.2,702.0,690.0,49.6,-3.5,67.0,31.0,12.0,2.0,7.0,0.0,17.0,,,cammami01,7.8,93.6,101.0,33.0,2.0,2010-11,9.8,9.8,343.0,343.0,23.0,18.29,1,48.1,51.9
80,SJS,28.0,28.0,30.0,8.0,0.0,22.0,997.0,1326.0,57.1,4.6,735.0,981.0,57.2,4.5,75.0,54.0,19.0,2.0,5.0,0.0,153.0,,,clowery01,8.0,92.0,100.0,100.0,13.0,2010-11,13.0,13.0,286.0,286.0,43.0,17.58,1,48.4,51.6
96,STL,28.0,28.0,10.0,10.0,0.0,79.0,828.0,922.0,52.7,0.5,598.0,690.0,53.6,1.5,65.0,21.0,5.0,1.0,1.0,0.0,75.0,,,colaica01,7.2,90.9,98.1,23.0,-4.0,2010-11,7.4,7.4,190.0,190.0,16.0,18.08,1,40.6,59.4
108,VAN,28.0,28.0,13.0,22.0,1.0,108.0,1244.0,1547.0,55.4,3.4,944.0,1152.0,55.0,3.5,79.0,47.0,8.0,3.0,6.0,0.0,54.0,,,ehrhoch01,8.5,92.5,101.0,52.0,19.0,2010-11,6.7,6.7,434.0,434.0,19.0,23.59,1,38.9,61.1
124,CAR,28.0,28.0,12.0,1.0,1.0,138.0,1556.0,1323.0,46.0,-5.4,1208.0,961.0,44.3,-6.4,82.0,43.0,2.0,0.0,0.0,0.0,215.0,,,gleasti01,7.6,92.9,100.0,85.0,-11.0,2010-11,2.4,2.4,226.0,226.0,16.0,20.58,1,54.4,45.6
139,FLA,28.0,28.0,15.0,1.0,0.0,23.0,702.0,768.0,52.2,3.9,516.0,595.0,53.6,5.8,57.0,13.0,8.0,1.0,3.0,0.0,38.0,,,gocma01,8.0,92.5,100.0,10.0,5.0,2011-12,11.3,11.3,149.0,149.0,43.0,17.37,1,62.5,37.5
153,VAN,28.0,28.0,12.0,5.0,0.0,89.0,990.0,1178.0,54.3,1.7,753.0,888.0,54.1,2.6,64.0,33.0,4.0,1.0,2.0,0.0,76.0,,,hamhuda01,9.8,93.1,102.0,34.0,29.0,2010-11,5.5,5.5,234.0,234.0,43.0,22.41,1,50.0,50.0
164,CAR,28.0,28.0,7.0,0.0,0.0,100.0,915.0,891.0,49.3,-0.5,689.0,638.0,48.1,-0.3,72.0,32.0,3.0,0.0,0.0,0.0,110.0,,,harrija01,8.9,92.1,101.0,72.0,5.0,2010-11,6.1,6.1,137.0,137.0,16.0,15.16,1,57.8,42.2
179,EDM,28.0,28.0,18.0,8.0,0.0,21.0,962.0,982.0,50.5,3.4,702.0,735.0,51.1,2.7,69.0,55.0,9.0,1.0,1.0,0.0,22.0,,,hemskal01,6.8,91.8,98.6,43.0,-13.0,2011-12,7.3,7.3,256.0,256.0,37.0,17.36,1,48.8,51.2
197,NYI,28.0,28.0,5.0,0.0,0.0,40.0,545.0,374.0,40.7,-7.6,373.0,296.0,44.2,-4.4,54.0,11.0,4.0,0.0,0.0,0.0,114.0,,,jackmti01,7.7,92.6,100.0,98.0,-4.0,2009-10,7.8,7.8,96.0,96.0,15.0,9.39,1,67.1,32.9
214,CBJ,28.0,28.0,12.0,1.0,0.0,72.0,740.0,659.0,47.1,-1.8,544.0,504.0,48.1,-0.6,56.0,21.0,2.0,0.0,1.0,0.0,99.0,,,johnsaa01,7.8,89.7,97.5,26.0,-12.0,2011-12,4.8,4.8,118.0,118.0,17.0,16.3,1,56.5,43.5
226,CAR,28.0,28.0,19.0,15.0,0.0,48.0,1075.0,1069.0,49.9,1.5,795.0,789.0,49.8,2.0,79.0,40.0,7.0,3.0,3.0,2.0,41.0,,,jokinju01,8.3,91.6,99.9,54.0,-2.0,2011-12,10.2,10.2,241.0,241.0,37.0,17.4,1,46.6,53.4
244,NYI,28.0,28.0,7.0,1.0,0.0,116.0,1055.0,980.0,48.2,-0.8,752.0,727.0,49.2,-1.0,65.0,25.0,1.0,0.0,2.0,0.0,173.0,,,jurcimi01,5.5,88.1,93.6,30.0,-34.0,2011-12,2.4,2.4,265.0,265.0,26.0,18.47,1,47.9,52.1
260,MIN,28.0,28.0,7.0,0.0,0.0,20.0,686.0,507.0,42.5,-3.3,522.0,369.0,41.4,-4.2,63.0,13.0,9.0,1.0,0.0,0.0,31.0,,,kobasch01,7.2,93.0,100.0,19.0,-6.0,2010-11,12.2,12.2,124.0,124.0,17.0,11.5,1,62.5,37.5
270,MIN,28.0,28.0,16.0,13.0,3.0,21.0,845.0,723.0,46.1,1.4,633.0,542.0,46.1,0.6,55.0,44.0,9.0,2.0,2.0,1.0,62.0,,,koivumi01,8.9,93.6,102.0,28.0,10.0,2011-12,9.3,9.3,218.0,218.0,47.0,21.21,1,52.4,47.6
282,TOR,28.0,28.0,4.0,0.0,0.0,62.0,537.0,637.0,54.3,-0.1,383.0,458.0,54.5,1.2,34.0,36.0,0.0,0.0,0.0,0.0,85.0,,,komismi01,5.0,90.7,95.7,40.0,-9.0,2009-10,0.0,0.0,104.0,104.0,7.0,19.56,1,47.4,52.6
301,NJD,28.0,28.0,25.0,19.0,2.0,18.0,1114.0,1195.0,51.8,2.0,855.0,915.0,51.7,2.1,77.0,120.0,24.0,5.0,10.0,3.0,27.0,,,kovalil01,8.7,89.7,98.5,33.0,-9.0,2011-12,11.9,11.9,552.0,552.0,42.0,24.26,1,43.1,56.9
321,WSH,28.0,28.0,21.0,4.0,0.0,92.0,1124.0,978.0,46.5,-2.7,819.0,724.0,46.9,-2.7,82.0,31.0,10.0,5.0,5.0,1.0,120.0,,,laichbr01,8.5,91.6,100.0,34.0,-8.0,2011-12,8.4,8.4,298.0,298.0,52.0,18.3,1,57.8,42.2
336,COL,28.0,28.0,7.0,0.0,0.0,54.0,764.0,679.0,47.1,-6.8,593.0,502.0,45.8,-7.3,80.0,16.0,9.0,1.0,0.0,1.0,72.0,,,mccleja01,7.8,91.4,99.1,31.0,-8.0,2011-12,10.5,10.5,169.0,169.0,34.0,13.45,1,67.2,32.8
348,BUF,28.0,28.0,3.0,0.0,0.0,11.0,316.0,357.0,53.0,4.5,233.0,258.0,52.5,4.6,50.0,9.0,1.0,0.0,0.0,0.0,67.0,,,mccorco01,2.8,92.7,95.6,56.0,-7.0,2011-12,2.3,2.3,88.0,88.0,8.0,7.5,1,48.6,51.4
366,BUF,28.0,28.0,4.0,0.0,0.0,86.0,842.0,733.0,46.5,-5.2,618.0,567.0,47.8,-4.0,62.0,15.0,1.0,1.0,0.0,0.0,110.0,,,morrish01,7.9,91.9,99.7,32.0,-2.0,2010-11,2.3,2.3,86.0,86.0,14.0,16.1,1,49.6,50.4
370,CGY,28.0,28.0,8.0,1.0,0.0,31.0,628.0,723.0,53.5,0.6,480.0,512.0,51.6,-0.5,64.0,21.0,5.0,2.0,3.0,0.0,79.0,,,mossda01,5.4,91.5,97.0,20.0,-9.0,2009-10,6.0,6.0,239.0,239.0,21.0,13.43,1,46.2,53.8
378,CBJ,28.0,28.0,1.0,0.0,1.0,11.0,324.0,338.0,51.1,1.7,252.0,271.0,51.8,2.9,46.0,3.0,5.0,0.0,0.0,0.0,75.0,,,murraan01,2.9,92.5,95.4,6.0,-6.0,2009-10,6.8,6.8,101.0,101.0,3.0,10.22,1,58.0,42.0
399,TOT,28.0,28.0,9.0,1.0,0.0,124.0,1072.0,1037.0,49.2,-2.7,798.0,777.0,49.3,-2.5,67.0,37.0,3.0,0.0,0.0,0.0,62.0,,,oduyajo01,9.6,92.4,102.0,30.0,8.0,2009-10,4.4,4.4,152.0,152.0,25.0,21.16,1,44.5,55.5
421,NYI,28.0,28.0,36.0,13.0,0.0,23.0,1169.0,1200.0,50.7,3.5,829.0,893.0,51.9,3.6,80.0,56.0,12.0,2.0,6.0,0.0,99.0,,,parenpi01,9.1,88.5,97.6,89.0,-8.0,2011-12,10.8,10.8,272.0,272.0,37.0,18.39,1,44.2,55.8
437,EDM,28.0,28.0,0.0,0.0,0.0,4.0,30.0,18.0,37.5,-7.9,17.0,12.0,41.4,-3.1,2.0,1.0,0.0,0.0,0.0,0.0,3.0,,,petiori01,11.1,100.0,111.0,2.0,1.0,2010-11,0.0,0.0,2.0,2.0,2.0,13.05,1,61.5,38.5
444,MTL,28.0,28.0,19.0,15.0,1.0,45.0,1068.0,1127.0,51.3,0.2,794.0,845.0,51.6,-0.7,77.0,37.0,18.0,4.0,3.0,1.0,53.0,,,plekato01,8.7,92.6,101.0,60.0,8.0,2010-11,9.7,9.7,398.0,398.0,43.0,20.15,1,49.8,50.2
460,BUF,28.0,28.0,21.0,9.0,0.0,50.0,916.0,1054.0,53.5,4.3,686.0,798.0,53.8,3.4,73.0,27.0,16.0,2.0,5.0,1.0,35.0,,,pominja01,8.1,91.4,99.5,15.0,1.0,2010-11,10.2,10.2,353.0,353.0,43.0,18.09,1,41.1,58.9
481,BUF,28.0,28.0,21.0,6.0,0.0,50.0,1098.0,1121.0,50.5,1.9,823.0,831.0,50.2,2.0,80.0,59.0,10.0,2.0,6.0,1.0,35.0,,,royde01,8.0,91.1,99.1,54.0,-7.0,2011-12,9.7,9.7,326.0,326.0,46.0,19.19,1,51.2,48.8
498,CAR,28.0,28.0,14.0,2.0,0.0,24.0,1013.0,979.0,49.1,0.0,776.0,727.0,48.4,-0.6,72.0,42.0,15.0,2.0,3.0,0.0,151.0,,,ruututu01,9.5,90.9,100.0,50.0,-3.0,2011-12,11.5,11.5,271.0,271.0,32.0,16.28,1,46.3,53.7
520,TOT,28.0,28.0,20.0,7.0,1.0,215.0,1415.0,1323.0,48.3,-0.9,1024.0,984.0,49.0,-0.3,79.0,25.0,2.0,1.0,2.0,0.0,166.0,,,seidede01,7.3,94.3,101.0,39.0,6.0,2009-10,2.6,2.6,295.0,295.0,24.0,22.55,1,57.0,43.0
538,CHI,28.0,28.0,28.0,12.0,1.0,24.0,817.0,1241.0,60.3,2.3,597.0,957.0,61.6,1.6,82.0,33.0,19.0,4.0,4.0,2.0,45.0,,,sharppa01,9.6,90.7,100.0,28.0,24.0,2009-10,9.4,9.4,438.0,438.0,51.0,18.07,1,37.6,62.4
565,OTT,28.0,28.0,36.0,14.0,0.0,23.0,1207.0,1405.0,53.8,0.6,948.0,1025.0,52.0,-0.2,80.0,84.0,24.0,2.0,10.0,0.0,28.0,,,spezzja01,10.5,91.2,101.0,36.0,11.0,2011-12,14.7,14.7,453.0,453.0,64.0,19.55,1,40.4,59.6
579,TOT,28.0,28.0,6.0,0.0,0.0,49.0,636.0,591.0,48.2,-4.3,435.0,435.0,50.0,-1.4,75.0,16.0,5.0,1.0,0.0,1.0,103.0,,,steckda01,4.8,92.3,97.1,26.0,-6.0,2010-11,7.6,7.6,128.0,128.0,24.0,11.53,1,59.5,40.5
589,BUF,28.0,28.0,0.0,0.0,0.0,4.0,35.0,44.0,55.7,8.0,25.0,32.0,56.1,11.1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,,,stuarco01,4.2,100.0,104.0,2.0,1.0,2010-11,0.0,0.0,11.0,11.0,2.0,13.09,1,10.0,90.0
597,TOT,28.0,28.0,4.0,0.0,0.0,10.0,294.0,278.0,48.6,-1.0,213.0,209.0,49.5,-0.4,28.0,5.0,4.0,0.0,0.0,0.0,12.0,,,svatoma01,7.5,92.8,100.0,10.0,0.0,2010-11,8.0,8.0,80.0,80.0,9.0,11.43,1,35.2,64.8
606,WPG,28.0,28.0,7.0,0.0,0.0,46.0,706.0,501.0,41.5,-11.0,497.0,392.0,44.1,-10.0,72.0,14.0,4.0,0.0,0.0,0.0,151.0,,,thorbch01,6.7,93.1,99.8,83.0,-6.0,2011-12,5.8,5.8,120.0,120.0,13.0,10.11,1,60.8,39.2
619,NSH,28.0,28.0,23.0,1.0,0.0,17.0,973.0,780.0,44.5,-3.9,736.0,593.0,44.6,-4.2,77.0,44.0,5.0,1.0,1.0,0.0,151.0,,,tootojo01,7.4,93.3,100.0,92.0,-5.0,2011-12,4.4,4.4,237.0,237.0,42.0,13.09,1,53.0,47.0
632,CBJ,28.0,28.0,9.0,11.0,1.0,91.0,1011.0,1045.0,50.8,1.6,749.0,806.0,51.8,3.6,66.0,20.0,4.0,0.0,1.0,0.0,100.0,,,tyutife01,6.6,89.2,95.8,49.0,-21.0,2011-12,4.0,4.0,246.0,246.0,16.0,24.09,1,54.7,45.3
