,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,index_x,index_y,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
69,EDM,29.0,29.0,3.0,5.0,0.0,28.0,492.0,407.0,45.3,1.0,353.0,319.0,47.5,3.6,43.0,22.0,8.0,0.0,5.0,0.0,18.0,,,comrimi01,7.2,90.1,97.3,30.0,-9.0,2009-10,13.4,13.4,144.0,144.0,15.0,14.14,1,53.6,46.4
80,BUF,29.0,29.0,16.0,13.0,0.0,53.0,738.0,864.0,53.9,4.9,561.0,630.0,52.9,3.1,68.0,34.0,7.0,3.0,6.0,0.0,24.0,,,connoti01,7.9,90.3,98.2,20.0,-10.0,2010-11,8.6,8.6,273.0,273.0,22.0,16.55,1,44.5,55.5
90,NSH,29.0,29.0,25.0,8.0,0.0,21.0,856.0,896.0,51.1,2.5,676.0,678.0,50.1,1.6,64.0,35.0,10.0,3.0,7.0,0.0,57.0,,,eratma01,8.8,93.9,102.0,22.0,14.0,2010-11,12.6,12.6,242.0,242.0,35.0,18.06,1,53.1,46.9
108,TOR,29.0,29.0,15.0,2.0,0.0,158.0,1143.0,1034.0,47.5,-5.4,840.0,764.0,47.6,-5.2,66.0,55.0,6.0,0.0,0.0,0.0,133.0,,,fingeje01,10.2,88.8,98.9,43.0,-7.0,2008-09,8.8,8.8,161.0,161.0,28.0,20.29,1,49.5,50.5
114,EDM,29.0,29.0,1.0,0.0,0.0,3.0,77.0,84.0,52.2,-4.0,65.0,62.0,48.8,-8.7,8.0,1.0,1.0,0.0,0.0,0.0,16.0,,,giroual01,6.7,90.0,96.7,2.0,-2.0,2010-11,7.7,7.7,25.0,25.0,1.0,14.46,1,48.2,51.8
124,TOR,29.0,29.0,13.0,7.0,0.0,24.0,825.0,854.0,50.9,-2.2,631.0,630.0,50.0,-3.5,65.0,34.0,16.0,3.0,6.0,0.0,22.0,,,hagmani01,8.4,90.3,98.8,4.0,-5.0,2008-09,13.1,13.1,289.0,289.0,31.0,17.05,1,44.4,55.6
168,MIN,29.0,29.0,29.0,11.0,0.0,24.0,1164.0,1127.0,49.2,5.3,901.0,854.0,48.7,5.3,78.0,47.0,19.0,4.0,3.0,0.0,34.0,,,havlama01,9.9,89.7,99.6,52.0,-10.0,2010-11,9.6,9.6,369.0,369.0,43.0,18.21,1,48.6,51.4
193,STL,29.0,29.0,10.0,0.0,3.0,114.0,953.0,980.0,50.7,-3.0,699.0,731.0,51.1,-2.5,60.0,24.0,0.0,0.0,0.0,0.0,78.0,,,jackmba01,9.3,90.4,99.6,57.0,3.0,2010-11,0.0,0.0,151.0,151.0,28.0,20.48,1,57.1,42.9
211,DET,29.0,29.0,2.0,0.0,0.0,15.0,135.0,114.0,45.8,-4.1,96.0,83.0,46.4,-5.3,13.0,6.0,0.0,0.0,0.0,0.0,4.0,,,janikdo01,6.0,91.8,97.8,18.0,-3.0,2009-10,0.0,0.0,13.0,13.0,4.0,13.28,1,57.0,43.0
230,OTT,29.0,29.0,17.0,0.0,0.0,44.0,773.0,814.0,51.3,-1.5,557.0,595.0,51.6,-2.3,81.0,33.0,15.0,3.0,0.0,0.0,65.0,,,kellych01,9.1,88.1,97.2,38.0,-7.0,2009-10,13.4,13.4,194.0,194.0,39.0,14.58,1,46.6,53.4
245,MTL,29.0,29.0,6.0,0.0,0.0,34.0,609.0,549.0,47.4,-1.4,433.0,411.0,48.7,0.9,67.0,16.0,4.0,1.0,0.0,3.0,128.0,,,kostoto01,6.3,91.6,97.9,113.0,-3.0,2007-08,7.1,7.1,151.0,151.0,11.0,11.16,1,56.0,44.0
261,TOT,29.0,29.0,14.0,1.0,0.0,138.0,1406.0,1247.0,47.0,-3.0,1043.0,954.0,47.8,-2.4,81.0,29.0,10.0,3.0,1.0,0.0,68.0,,,leopojo01,8.1,92.2,100.0,28.0,-2.0,2009-10,11.6,11.6,206.0,206.0,16.0,21.56,1,53.3,46.7
284,TOT,29.0,29.0,6.0,1.0,0.0,12.0,367.0,424.0,53.6,-2.2,279.0,315.0,53.0,-2.1,36.0,15.0,4.0,1.0,1.0,0.0,15.0,,,lundmja01,6.3,89.7,96.0,20.0,-7.0,2009-10,9.6,9.6,81.0,81.0,18.0,13.47,1,46.2,53.8
294,CBJ,29.0,29.0,12.0,1.0,1.0,26.0,452.0,520.0,53.5,3.3,326.0,393.0,54.7,4.6,63.0,13.0,8.0,1.0,0.0,1.0,159.0,,,mackede01,10.7,92.7,103.0,22.0,14.0,2010-11,11.8,11.8,144.0,144.0,33.0,10.51,1,38.7,61.3
359,SJS,29.0,29.0,13.0,0.0,0.0,99.0,1270.0,1313.0,50.8,-1.6,982.0,978.0,49.9,-1.2,79.0,42.0,3.0,1.0,1.0,0.0,233.0,,,murrado01,8.6,92.0,100.0,66.0,3.0,2009-10,4.7,4.7,205.0,205.0,24.0,20.2,1,49.3,50.7
371,ANA,29.0,29.0,5.0,0.0,0.0,14.0,360.0,334.0,48.1,-7.2,270.0,268.0,49.8,-5.0,74.0,13.0,5.0,0.0,0.0,0.0,89.0,,,parroge01,10.0,94.1,104.0,135.0,8.0,2008-09,10.6,10.6,66.0,66.0,6.0,6.16,1,35.7,64.3
386,PHX,29.0,29.0,11.0,2.0,0.0,48.0,1037.0,912.0,46.8,-5.1,787.0,699.0,47.0,-3.8,76.0,14.0,16.0,6.0,2.0,0.0,143.0,,,pyattta01,8.8,93.8,102.0,27.0,11.0,2010-11,14.3,14.3,215.0,215.0,21.0,15.3,1,60.7,39.3
411,VAN,29.0,29.0,43.0,13.0,0.0,3.0,809.0,1059.0,56.7,8.8,640.0,797.0,55.5,7.7,63.0,28.0,21.0,8.0,8.0,0.0,8.0,,,sedinda01,13.9,90.4,104.0,28.0,36.0,2009-10,12.9,12.9,396.0,396.0,25.0,19.08,1,37.5,62.5
427,VAN,29.0,29.0,60.0,23.0,0.0,13.0,1077.0,1363.0,55.9,7.1,861.0,1029.0,54.4,5.4,82.0,42.0,23.0,5.0,4.0,2.0,13.0,,,sedinhe01,13.2,90.7,103.0,48.0,35.0,2009-10,17.5,17.5,262.0,262.0,44.0,19.41,1,41.5,58.5
471,PHX,29.0,29.0,22.0,7.0,0.0,22.0,951.0,992.0,51.1,0.9,739.0,766.0,50.9,1.8,79.0,28.0,9.0,2.0,10.0,0.0,42.0,,,vrbatra01,7.8,93.5,101.0,20.0,5.0,2010-11,7.9,7.9,380.0,380.0,32.0,16.22,1,50.2,49.8
486,PHX,29.0,29.0,1.0,0.0,0.0,11.0,136.0,137.0,50.2,-5.5,109.0,103.0,48.6,-5.4,16.0,2.0,0.0,0.0,0.0,0.0,41.0,,,yonkmno01,12.9,94.5,107.0,39.0,5.0,2010-11,0.0,0.0,14.0,14.0,1.0,12.08,1,62.3,37.7
496,DET,29.0,29.0,27.0,19.0,1.0,34.0,961.0,1239.0,56.3,3.7,763.0,953.0,55.5,3.6,74.0,46.0,20.0,6.0,3.0,0.0,44.0,,,zettehe01,9.1,90.5,99.6,26.0,12.0,2009-10,7.4,7.4,524.0,524.0,51.0,20.04,1,47.5,52.5
27,BUF,29.0,29.0,9.0,6.0,0.0,24.0,662.0,672.0,50.4,-1.2,504.0,500.0,49.8,-1.4,65.0,26.0,6.0,0.0,2.0,0.0,29.0,,,boyesbr01,6.4,94.9,101.0,6.0,2.0,2011-12,8.0,8.0,170.0,170.0,18.0,13.1,1,46.0,54.0
44,PIT,29.0,29.0,13.0,0.0,0.0,77.0,967.0,1045.0,51.9,-3.9,737.0,762.0,50.8,-6.3,73.0,18.0,4.0,1.0,0.0,0.0,174.0,,,engelde01,8.5,92.7,101.0,56.0,10.0,2011-12,4.7,4.7,186.0,186.0,9.0,16.09,1,44.4,55.6
50,WSH,29.0,29.0,1.0,0.0,0.0,6.0,64.0,71.0,52.6,-5.1,47.0,55.0,53.9,-2.9,7.0,1.0,0.0,0.0,0.0,0.0,9.0,,,faheybr01,6.7,87.1,93.8,2.0,-1.0,2010-11,0.0,0.0,7.0,7.0,0.0,11.49,1,35.7,64.3
58,EDM,29.0,29.0,5.0,9.0,0.0,76.0,993.0,864.0,46.5,0.9,747.0,640.0,46.1,2.7,74.0,37.0,3.0,0.0,5.0,0.0,89.0,,,fosteku01,7.0,92.0,99.0,45.0,-12.0,2010-11,4.4,4.4,364.0,364.0,18.0,17.4,1,45.6,54.4
82,NYR,29.0,29.0,24.0,11.0,0.0,40.0,1218.0,1146.0,48.5,-2.0,872.0,865.0,49.8,-3.0,82.0,41.0,31.0,7.0,10.0,0.0,63.0,,,gaborma01,10.1,92.2,102.0,34.0,15.0,2011-12,14.9,14.9,448.0,448.0,30.0,19.31,1,36.3,63.7
107,TOT,29.0,29.0,13.0,0.0,1.0,47.0,774.0,617.0,44.4,-7.2,572.0,471.0,45.2,-6.2,70.0,26.0,7.0,3.0,0.0,0.0,114.0,,,gaustpa01,8.8,92.1,100.0,76.0,-1.0,2011-12,9.3,9.3,127.0,127.0,22.0,14.46,1,66.7,33.3
123,ANA,29.0,29.0,33.0,10.0,2.0,95.0,1054.0,1140.0,52.0,0.7,743.0,875.0,54.1,3.0,77.0,71.0,22.0,6.0,3.0,0.0,100.0,,,getzlry01,11.6,90.3,101.0,62.0,15.0,2014-15,13.1,13.1,357.0,357.0,55.0,20.06,1,49.3,50.7
133,ATL,29.0,29.0,14.0,1.0,1.0,168.0,1248.0,1121.0,47.3,-4.6,866.0,862.0,49.9,-3.0,82.0,47.0,3.0,2.0,0.0,0.0,49.0,,,hainsro01,8.2,92.3,100.0,24.0,3.0,2010-11,3.6,3.6,183.0,183.0,29.0,18.05,1,52.0,48.0
148,OTT,29.0,29.0,4.0,0.0,0.0,22.0,329.0,318.0,49.1,0.1,259.0,239.0,48.0,-1.4,25.0,10.0,1.0,1.0,0.0,0.0,29.0,,,haleda01,10.3,94.2,104.0,6.0,7.0,2010-11,5.0,5.0,35.0,35.0,8.0,16.19,1,47.1,52.9
159,PHI,29.0,29.0,23.0,7.0,0.0,37.0,1092.0,1285.0,54.1,2.4,825.0,949.0,53.5,1.7,82.0,42.0,21.0,6.0,16.0,0.0,188.0,,,hartnsc01,10.0,92.2,102.0,136.0,19.0,2011-12,15.9,15.9,374.0,374.0,27.0,17.47,1,46.8,53.2
180,WSH,29.0,29.0,15.0,1.0,0.0,37.0,682.0,688.0,50.2,-1.6,475.0,488.0,50.7,-0.9,77.0,10.0,8.0,3.0,1.0,0.0,165.0,,,hendrma01,8.0,90.7,98.7,110.0,-2.0,2010-11,8.0,8.0,188.0,188.0,17.0,11.28,1,48.1,51.9
211,VAN,29.0,29.0,1.0,0.0,0.0,4.0,302.0,191.0,38.7,-12.0,230.0,151.0,39.6,-11.0,56.0,7.0,1.0,0.0,0.0,0.0,108.0,,,hordida01,7.1,91.3,98.4,142.0,-7.0,2009-10,4.8,4.8,35.0,35.0,7.0,6.02,1,60.2,39.8
224,TOT,29.0,29.0,16.0,21.0,0.0,19.0,935.0,811.0,46.4,1.7,725.0,613.0,45.8,0.6,72.0,35.0,19.0,4.0,8.0,2.0,63.0,,,hossama01,9.2,90.3,99.5,36.0,-14.0,2007-08,11.0,11.0,401.0,401.0,64.0,21.22,1,52.9,47.1
302,CHI,29.0,29.0,15.0,8.0,1.0,66.0,743.0,814.0,52.3,-5.0,547.0,613.0,52.8,-6.3,47.0,29.0,1.0,0.0,2.0,0.0,19.0,,,keithdu01,9.9,93.2,103.0,31.0,16.0,2012-13,3.3,3.3,184.0,184.0,26.0,24.07,1,45.6,54.4
319,PHX,29.0,29.0,10.0,0.0,0.0,150.0,1170.0,974.0,45.4,-6.4,847.0,740.0,46.6,-3.1,65.0,23.0,3.0,0.0,0.0,0.0,112.0,,,kleslro01,9.4,92.9,102.0,54.0,13.0,2011-12,3.4,3.4,174.0,174.0,13.0,19.22,1,55.7,44.3
328,COL,29.0,29.0,0.0,0.0,0.0,5.0,154.0,106.0,40.8,-9.9,132.0,77.0,36.8,-13.0,35.0,1.0,1.0,0.0,0.0,0.0,28.0,,,kocida01,5.5,91.3,96.8,80.0,-5.0,2010-11,11.1,11.1,15.0,15.0,1.0,4.05,1,53.8,46.2
343,FLA,29.0,29.0,16.0,6.0,0.0,35.0,964.0,934.0,49.2,-1.0,734.0,692.0,48.5,-2.8,80.0,27.0,8.0,2.0,2.0,0.0,45.0,,,kopecto01,8.2,91.5,99.7,32.0,-8.0,2011-12,7.0,7.0,299.0,299.0,60.0,17.16,1,54.3,45.7
352,DET,29.0,29.0,6.0,5.0,4.0,62.0,669.0,808.0,54.7,0.0,544.0,620.0,53.3,-1.0,48.0,36.0,4.0,0.0,3.0,0.0,86.0,,,kronwni01,6.9,93.1,100.0,32.0,5.0,2009-10,10.3,10.3,151.0,151.0,20.0,21.55,1,46.0,54.0
391,COL,29.0,29.0,8.0,17.0,0.0,89.0,859.0,691.0,44.6,-0.4,616.0,524.0,46.0,-0.2,59.0,18.0,3.0,2.0,3.0,0.0,40.0,,,lilesjo01,9.6,91.7,101.0,30.0,-2.0,2009-10,6.3,6.3,183.0,183.0,23.0,18.28,1,44.2,55.8
426,TOR,29.0,29.0,10.0,0.0,0.0,34.0,731.0,631.0,46.3,-3.4,545.0,460.0,45.8,-2.4,62.0,16.0,7.0,2.0,0.0,1.0,58.0,,,lombama01,7.4,88.9,96.3,10.0,-19.0,2011-12,7.9,7.9,153.0,153.0,16.0,13.34,1,48.1,51.9
440,PIT,29.0,29.0,12.0,8.0,1.0,129.0,1101.0,1352.0,55.1,3.7,825.0,1004.0,54.9,3.3,77.0,27.0,1.0,1.0,2.0,0.0,45.0,,,martipa01,7.7,91.8,99.5,16.0,9.0,2010-11,2.9,2.9,206.0,206.0,36.0,23.22,1,48.7,51.3
452,MIN,29.0,29.0,15.0,6.0,1.0,30.0,881.0,969.0,52.4,5.2,669.0,732.0,52.2,4.7,79.0,25.0,15.0,4.0,5.0,0.0,87.0,,,miettan01,9.8,90.3,100.0,44.0,-2.0,2009-10,11.4,11.4,342.0,342.0,19.0,18.03,1,46.9,53.1
465,MTL,29.0,29.0,7.0,0.0,0.0,41.0,616.0,496.0,44.6,-7.3,426.0,367.0,46.3,-6.3,48.0,13.0,8.0,0.0,0.0,1.0,75.0,,,moentr01,8.9,91.3,100.0,41.0,-3.0,2011-12,20.0,20.0,82.0,82.0,13.0,15.43,1,56.8,43.2
483,TOT,29.0,29.0,18.0,0.0,0.0,34.0,861.0,753.0,46.7,-1.6,624.0,583.0,48.3,-0.5,69.0,12.0,6.0,0.0,2.0,2.0,57.0,,,mooredo01,7.4,92.1,99.4,43.0,-3.0,2009-10,8.4,8.4,214.0,214.0,36.0,14.5,1,57.9,42.1
503,PIT,29.0,29.0,21.0,1.0,1.0,112.0,1129.0,1226.0,52.1,-1.8,864.0,938.0,52.1,-3.6,73.0,32.0,2.0,0.0,0.0,0.0,254.0,,,orpikbr01,9.1,91.2,100.0,64.0,6.0,2009-10,3.3,3.3,124.0,124.0,11.0,20.06,1,45.1,54.9
519,DAL,29.0,29.0,22.0,4.0,2.0,27.0,999.0,1080.0,51.9,-0.2,745.0,774.0,51.0,-2.6,74.0,25.0,7.0,2.0,4.0,0.0,278.0,,,ottst01,8.8,91.2,100.0,156.0,5.0,2011-12,10.2,10.2,217.0,217.0,26.0,18.21,1,52.8,47.2
540,WSH,29.0,29.0,19.0,9.0,0.0,32.0,1195.0,1456.0,54.9,5.5,868.0,1056.0,54.9,5.3,81.0,58.0,28.0,11.0,25.0,0.0,259.0,,,ovechal01,9.3,91.1,100.0,58.0,10.0,2014-15,13.4,13.4,724.0,724.0,45.0,20.2,1,40.3,59.7
552,ANA,29.0,29.0,19.0,3.0,0.0,27.0,927.0,956.0,50.8,0.2,674.0,724.0,51.8,1.3,67.0,46.0,29.0,3.0,4.0,0.0,64.0,,,perryco01,12.9,89.7,102.0,67.0,13.0,2014-15,17.1,17.1,349.0,349.0,25.0,18.06,1,47.8,52.2
565,VAN,29.0,29.0,2.0,0.0,0.0,5.0,68.0,64.0,48.5,-0.5,53.0,53.0,50.0,1.9,9.0,0.0,1.0,0.0,0.0,0.0,14.0,,,pettima01,11.8,97.0,108.0,6.0,3.0,2009-10,12.5,12.5,14.0,14.0,1.0,10.45,1,55.9,44.1
580,NJD,29.0,29.0,6.0,0.0,0.0,13.0,486.0,466.0,48.9,-4.4,382.0,355.0,48.2,-5.1,72.0,9.0,3.0,0.0,0.0,0.0,136.0,,,ruppmi01,6.0,93.8,99.8,136.0,-2.0,2008-09,3.9,3.9,121.0,121.0,10.0,8.44,1,49.1,50.9
606,TOT,29.0,29.0,6.0,0.0,0.0,165.0,1436.0,1057.0,42.4,-4.9,1047.0,815.0,43.8,-4.5,82.0,32.0,0.0,0.0,1.0,0.0,83.0,,,schulni01,5.6,93.9,99.5,40.0,-12.0,2011-12,2.0,2.0,131.0,131.0,14.0,19.42,1,56.5,43.5
631,LAK,29.0,29.0,8.0,7.0,0.0,46.0,789.0,901.0,53.3,-2.1,616.0,675.0,52.3,-2.3,78.0,16.0,5.0,0.0,1.0,0.0,165.0,,,stollja01,5.0,94.8,99.8,60.0,2.0,2011-12,4.5,4.5,243.0,243.0,18.0,16.41,1,54.1,45.9
674,SJS,29.0,29.0,37.0,24.0,0.0,24.0,1045.0,1317.0,55.8,0.9,818.0,994.0,54.9,-1.7,82.0,86.0,14.0,3.0,11.0,0.0,81.0,,,thornjo01,8.9,92.6,101.0,56.0,16.0,2008-09,18.0,18.0,257.0,257.0,64.0,19.28,1,44.7,55.3
703,VAN,29.0,29.0,14.0,1.0,0.0,19.0,872.0,824.0,48.6,-5.2,656.0,623.0,48.7,-4.3,80.0,24.0,11.0,4.0,3.0,0.0,134.0,,,torrera01,7.7,93.6,101.0,78.0,4.0,2010-11,12.2,12.2,179.0,179.0,31.0,12.29,1,70.3,29.7
718,TOT,29.0,29.0,20.0,5.0,1.0,48.0,981.0,1062.0,52.0,3.5,749.0,825.0,52.4,4.8,82.0,34.0,6.0,4.0,4.0,1.0,124.0,,,vermean01,7.5,90.0,97.5,28.0,-13.0,2011-12,7.4,7.4,254.0,254.0,44.0,17.12,1,52.0,48.0
752,NJD,29.0,29.0,8.0,0.0,1.0,125.0,780.0,804.0,50.8,-1.5,576.0,615.0,51.6,0.2,72.0,15.0,2.0,1.0,0.0,0.0,177.0,,,volchan01,8.2,90.9,99.2,34.0,3.0,2011-12,3.2,3.2,147.0,147.0,14.0,17.59,1,52.8,47.2
783,LAK,29.0,29.0,27.0,8.0,0.0,29.0,852.0,1122.0,56.8,7.2,646.0,838.0,56.5,7.6,73.0,64.0,17.0,3.0,5.0,0.0,51.0,,,williju01,10.0,90.9,100.0,59.0,14.0,2010-11,10.3,10.3,386.0,386.0,26.0,17.15,1,48.7,51.3
795,TOT,29.0,29.0,5.0,1.0,0.0,18.0,630.0,530.0,45.7,-6.0,473.0,407.0,46.3,-5.6,76.0,8.0,7.0,1.0,3.0,0.0,171.0,,,winchbr01,6.5,89.4,95.8,114.0,-18.0,2010-11,11.1,11.1,145.0,145.0,19.0,10.29,1,50.3,49.7
803,MIN,29.0,29.0,13.0,0.0,0.0,196.0,1357.0,1195.0,46.8,-2.7,965.0,910.0,48.5,-0.2,81.0,39.0,2.0,0.0,0.0,0.0,183.0,,,zanongr01,8.3,91.0,99.2,36.0,-10.0,2009-10,3.4,3.4,146.0,146.0,25.0,22.22,1,59.2,40.8
7,VAN,29.0,29.0,6.0,0.0,0.0,49.0,532.0,470.0,46.9,-7.3,377.0,322.0,46.1,-8.0,42.0,19.0,1.0,0.0,0.0,0.0,113.0,,,alberan01,9.3,92.1,101.0,41.0,0.0,2010-11,4.8,4.8,53.0,53.0,7.0,15.1,1,59.4,40.6
19,TOR,29.0,29.0,2.0,0.0,0.0,5.0,239.0,191.0,44.4,-3.2,167.0,126.0,43.0,-3.7,29.0,7.0,1.0,0.0,0.0,0.0,37.0,,,armstco01,4.4,89.4,93.8,9.0,-8.0,2011-12,7.1,7.1,26.0,26.0,6.0,9.19,1,49.6,50.4
38,VAN,29.0,29.0,14.0,2.0,0.0,93.0,1042.0,1178.0,53.1,0.5,787.0,903.0,53.4,1.9,66.0,41.0,5.0,2.0,1.0,0.0,104.0,,,biekske01,9.4,94.4,103.0,73.0,32.0,2010-11,5.7,5.7,223.0,223.0,50.0,22.28,1,54.5,45.5
65,TOT,29.0,29.0,12.0,9.0,0.0,19.0,933.0,832.0,47.1,-1.8,701.0,594.0,45.9,-2.9,66.0,39.0,17.0,4.0,3.0,0.0,17.0,,,cammami01,8.5,91.2,99.7,26.0,-10.0,2011-12,11.4,11.4,281.0,281.0,25.0,18.07,1,47.6,52.4
81,SJS,29.0,29.0,17.0,11.0,0.0,36.0,1107.0,1220.0,52.4,-1.1,779.0,904.0,53.7,-0.9,76.0,55.0,13.0,2.0,4.0,0.0,109.0,,,clowery01,7.1,91.2,98.2,97.0,-5.0,2011-12,9.4,9.4,297.0,297.0,42.0,17.52,1,43.2,56.8
97,STL,29.0,29.0,9.0,8.0,0.0,81.0,878.0,1022.0,53.8,-2.2,647.0,763.0,54.1,-3.6,64.0,14.0,2.0,2.0,0.0,0.0,73.0,,,colaica01,7.0,93.5,100.0,22.0,7.0,2011-12,2.9,2.9,180.0,180.0,9.0,19.0,1,49.5,50.5
109,BUF,29.0,29.0,15.0,10.0,2.0,82.0,1167.0,1191.0,50.5,1.4,903.0,889.0,49.6,1.0,66.0,51.0,4.0,3.0,1.0,0.0,47.0,,,ehrhoch01,8.9,91.5,100.0,47.0,-2.0,2011-12,3.7,3.7,303.0,303.0,24.0,23.03,1,47.4,52.6
125,CAR,29.0,29.0,14.0,2.0,1.0,112.0,1475.0,1297.0,46.8,-1.8,1098.0,938.0,46.1,-2.2,82.0,32.0,1.0,0.0,0.0,0.0,129.0,,,gleasti01,8.6,93.2,101.0,71.0,12.0,2011-12,1.5,1.5,146.0,146.0,18.0,20.43,1,60.2,39.8
140,FLA,29.0,29.0,8.0,2.0,0.0,20.0,544.0,526.0,49.2,-1.0,425.0,385.0,47.5,-2.4,42.0,11.0,5.0,1.0,4.0,0.0,73.0,,,gocma01,8.6,90.4,98.9,8.0,-6.0,2012-13,9.8,9.8,149.0,149.0,21.0,18.16,1,47.2,52.8
154,VAN,29.0,29.0,21.0,10.0,2.0,99.0,1253.0,1493.0,54.4,1.8,986.0,1087.0,52.4,0.9,82.0,62.0,3.0,0.0,1.0,0.0,103.0,,,hamhuda01,9.9,92.9,102.0,46.0,29.0,2011-12,2.9,2.9,333.0,333.0,48.0,23.26,1,52.5,47.5
165,CAR,29.0,29.0,11.0,3.0,0.0,153.0,1286.0,1189.0,48.0,-0.7,967.0,890.0,47.9,-0.8,72.0,40.0,7.0,2.0,2.0,0.0,117.0,,,harrija01,6.4,92.3,98.7,60.0,-10.0,2011-12,7.0,7.0,291.0,291.0,15.0,20.33,1,50.3,49.7
180,EDM,29.0,29.0,7.0,4.0,0.0,9.0,503.0,386.0,43.4,-3.3,390.0,284.0,42.1,-6.2,38.0,17.0,4.0,1.0,5.0,0.0,11.0,,,hemskal01,7.4,92.4,99.8,16.0,-6.0,2012-13,11.0,11.0,130.0,130.0,16.0,15.42,1,48.3,51.7
198,CGY,29.0,29.0,11.0,2.0,0.0,21.0,549.0,750.0,57.7,8.0,381.0,556.0,59.3,9.5,82.0,12.0,9.0,1.0,1.0,0.0,133.0,,,jackmti01,6.6,92.6,99.2,86.0,4.0,2010-11,7.6,7.6,225.0,225.0,23.0,9.49,1,42.0,58.0
215,BOS,29.0,29.0,0.0,0.0,0.0,5.0,99.0,155.0,61.0,6.8,73.0,108.0,59.7,4.7,10.0,7.0,0.0,0.0,0.0,0.0,18.0,,,johnsaa01,5.3,92.5,97.8,10.0,0.0,2012-13,0.0,0.0,23.0,23.0,0.0,14.52,1,41.8,58.2
227,TOT,29.0,29.0,5.0,4.0,0.0,22.0,485.0,512.0,51.4,1.3,371.0,377.0,50.4,0.2,43.0,14.0,10.0,3.0,3.0,0.0,17.0,,,jokinju01,6.8,91.9,98.8,24.0,-5.0,2012-13,17.6,17.6,139.0,139.0,26.0,15.26,1,53.9,46.1
261,COL,29.0,29.0,6.0,1.0,0.0,20.0,550.0,471.0,46.1,-8.4,417.0,339.0,44.8,-9.4,58.0,7.0,6.0,2.0,0.0,1.0,62.0,,,kobasch01,6.2,91.3,97.5,51.0,-10.0,2011-12,10.8,10.8,113.0,113.0,17.0,11.51,1,45.9,54.1
271,MIN,29.0,29.0,13.0,13.0,0.0,18.0,585.0,737.0,55.7,7.9,443.0,551.0,55.4,6.4,48.0,19.0,11.0,3.0,0.0,0.0,47.0,,,koivumi01,7.6,90.5,98.1,26.0,2.0,2012-13,8.7,8.7,247.0,247.0,26.0,21.06,1,37.9,62.1
283,TOR,29.0,29.0,9.0,0.0,0.0,117.0,935.0,786.0,45.7,-5.2,684.0,552.0,44.7,-5.9,75.0,51.0,1.0,0.0,0.0,0.0,146.0,,,komismi01,8.8,90.9,99.8,86.0,-8.0,2010-11,2.1,2.1,149.0,149.0,14.0,13.38,1,58.3,41.7
322,WSH,29.0,29.0,2.0,1.0,0.0,6.0,106.0,104.0,49.5,-5.9,82.0,65.0,44.2,-9.2,9.0,5.0,1.0,0.0,0.0,0.0,14.0,,,laichbr01,10.9,95.2,106.0,6.0,2.0,2012-13,10.0,10.0,29.0,29.0,2.0,16.32,1,51.4,48.6
337,TOR,29.0,29.0,9.0,0.0,0.0,39.0,650.0,355.0,35.3,-12.0,458.0,259.0,36.1,-10.0,48.0,17.0,8.0,0.0,0.0,0.0,76.0,,,mccleja01,11.6,93.1,104.0,11.0,0.0,2012-13,16.7,16.7,79.0,79.0,30.0,15.15,1,72.9,27.1
349,BUF,29.0,29.0,0.0,0.0,0.0,5.0,49.0,38.0,43.7,-3.4,32.0,29.0,47.5,2.5,8.0,1.0,0.0,0.0,0.0,0.0,17.0,,,mccorco01,0.0,89.5,89.5,10.0,-2.0,2012-13,0.0,0.0,12.0,12.0,0.0,6.27,1,53.8,46.2
371,CGY,29.0,29.0,11.0,2.0,0.0,32.0,531.0,607.0,53.3,2.7,377.0,469.0,55.4,4.6,58.0,27.0,12.0,3.0,5.0,0.0,92.0,,,mossda01,9.0,92.3,101.0,18.0,9.0,2010-11,13.4,13.4,201.0,201.0,32.0,13.41,1,45.6,54.4
379,CBJ,29.0,29.0,3.0,0.0,1.0,14.0,236.0,256.0,52.0,1.5,178.0,192.0,51.9,2.3,29.0,1.0,4.0,1.0,0.0,0.0,77.0,,,murraan01,4.8,95.1,99.8,4.0,2.0,2010-11,8.3,8.3,73.0,73.0,10.0,11.23,1,61.0,39.0
402,ATL,29.0,29.0,11.0,4.0,0.0,148.0,1342.0,1167.0,46.5,-5.7,973.0,873.0,47.3,-6.3,82.0,46.0,2.0,0.0,0.0,0.0,64.0,,,oduyajo01,5.8,92.4,98.2,22.0,-15.0,2010-11,2.2,2.2,209.0,209.0,43.0,20.43,1,54.4,45.6
422,COL,29.0,29.0,18.0,7.0,0.0,14.0,744.0,771.0,50.9,1.9,559.0,570.0,50.5,0.2,48.0,29.0,12.0,1.0,6.0,0.0,50.0,,,parenpi01,8.9,88.7,97.6,38.0,-11.0,2012-13,17.1,17.1,174.0,174.0,40.0,19.09,1,44.3,55.7
