,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,index_x,index_y,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
376,VAN,30.0,30.0,15.0,3.0,1.0,74.0,900.0,766.0,46.0,-9.1,641.0,564.0,46.8,-7.4,72.0,18.0,7.0,2.0,3.0,1.0,57.0,,,malhoma01,8.4,94.1,102.0,22.0,9.0,2010-11,9.9,9.9,196.0,196.0,40.0,16.1,1,75.7,24.3
388,MTL,30.0,30.0,19.0,32.0,1.0,111.0,1281.0,1204.0,48.5,1.9,949.0,842.0,47.0,-0.5,78.0,103.0,5.0,3.0,7.0,0.0,61.0,,,markoan01,9.0,92.3,101.0,36.0,-2.0,2008-09,7.3,7.3,362.0,362.0,60.0,24.38,1,55.6,44.4
404,OTT,30.0,30.0,12.0,0.0,0.0,8.0,600.0,687.0,53.4,1.9,451.0,517.0,53.4,0.8,68.0,15.0,9.0,2.0,1.0,0.0,242.0,,,neilch01,8.2,90.5,98.7,175.0,-1.0,2009-10,10.0,10.0,168.0,168.0,34.0,11.59,1,43.0,57.0
421,COL,30.0,30.0,0.0,0.0,0.0,1.0,72.0,64.0,47.1,-1.5,54.0,45.0,45.5,-5.1,25.0,5.0,0.0,0.0,0.0,0.0,18.0,,,parkesc01,0.0,100.0,100.0,70.0,0.0,2007-08,0.0,0.0,8.0,8.0,1.0,3.42,1,28.3,71.7
432,DAL,30.0,30.0,7.0,0.0,0.0,34.0,479.0,429.0,47.2,-5.0,362.0,332.0,47.8,-5.4,57.0,18.0,4.0,0.0,0.0,0.0,52.0,,,peterto01,9.4,92.2,101.0,14.0,1.0,2008-09,5.0,5.0,117.0,117.0,17.0,11.25,1,56.4,43.6
452,LAK,30.0,30.0,8.0,2.0,0.0,28.0,548.0,588.0,51.8,-0.9,402.0,425.0,51.4,0.3,61.0,27.0,4.0,1.0,1.0,0.0,139.0,,,ponikal01,6.6,94.1,100.0,36.0,1.0,2010-11,5.3,5.3,162.0,162.0,12.0,12.36,1,48.3,51.7
469,CGY,30.0,30.0,13.0,1.0,1.0,142.0,1268.0,1193.0,48.5,-4.8,947.0,904.0,48.8,-5.3,79.0,41.0,1.0,0.0,1.0,0.0,180.0,,,regehro01,9.0,91.1,100.0,58.0,2.0,2010-11,2.8,2.8,174.0,174.0,12.0,21.29,1,50.3,49.7
486,DAL,30.0,30.0,36.0,16.0,0.0,33.0,1168.0,1123.0,49.0,0.3,887.0,837.0,48.5,-0.5,82.0,71.0,12.0,4.0,7.0,0.0,95.0,,,ribeimi01,10.6,90.5,101.0,28.0,-4.0,2010-11,11.8,11.8,286.0,286.0,72.0,19.58,1,46.7,53.3
504,DAL,30.0,30.0,27.0,22.0,0.0,22.0,1121.0,1041.0,48.1,-0.8,847.0,798.0,48.5,0.5,72.0,73.0,21.0,3.0,7.0,0.0,20.0,,,richabr01,10.7,92.8,103.0,24.0,1.0,2010-11,10.3,10.3,521.0,521.0,47.0,21.43,1,46.1,53.9
524,PIT,30.0,30.0,6.0,0.0,0.0,16.0,629.0,586.0,48.2,-5.1,458.0,437.0,48.8,-5.7,81.0,16.0,13.0,1.0,0.0,0.0,195.0,,,ruppmi01,9.8,91.6,101.0,120.0,5.0,2009-10,14.9,14.9,144.0,144.0,7.0,9.03,1,48.1,51.9
550,BOS,30.0,30.0,17.0,6.0,0.0,19.0,981.0,918.0,48.3,-4.2,732.0,668.0,47.7,-4.4,79.0,28.0,10.0,6.0,8.0,0.0,70.0,,,rydermi01,8.0,92.8,100.0,26.0,-1.0,2010-11,10.9,10.9,295.0,295.0,35.0,14.29,1,49.0,51.0
578,PIT,30.0,30.0,15.0,0.0,0.0,164.0,1226.0,1049.0,46.1,-2.9,889.0,803.0,47.5,-2.9,81.0,36.0,1.0,0.0,0.0,0.0,61.0,,,scudero01,10.6,93.3,103.0,18.0,23.0,2008-09,2.0,2.0,88.0,88.0,26.0,19.1,1,55.9,44.1
602,TOT,30.0,30.0,8.0,0.0,0.0,73.0,716.0,677.0,48.6,-4.1,516.0,529.0,50.6,-2.2,52.0,19.0,2.0,0.0,1.0,0.0,43.0,,,skoulma01,9.2,92.1,101.0,10.0,3.0,2009-10,8.8,8.8,74.0,74.0,12.0,17.25,1,46.5,53.5
655,DET,30.0,30.0,14.0,2.0,0.0,131.0,1352.0,1439.0,51.6,-3.8,1061.0,1103.0,51.0,-3.2,82.0,56.0,3.0,2.0,1.0,0.0,205.0,,,stuarbr02,6.1,92.4,98.5,22.0,-12.0,2009-10,2.6,2.6,322.0,322.0,30.0,23.1,1,45.9,54.1
671,TBL,30.0,30.0,23.0,4.0,0.0,30.0,978.0,956.0,49.4,1.9,760.0,719.0,48.6,0.5,80.0,35.0,7.0,2.0,3.0,0.0,42.0,,,tangual01,9.0,91.5,100.0,32.0,-2.0,2009-10,11.0,11.0,171.0,171.0,33.0,15.47,1,43.4,56.6
725,PHI,30.0,30.0,0.0,0.0,0.0,5.0,54.0,29.0,34.9,-19.0,35.0,23.0,39.7,-16.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,,,walkema01,6.3,96.3,102.0,4.0,0.0,2010-11,0.0,0.0,4.0,4.0,0.0,11.38,1,64.7,35.3
22,FLA,30.0,30.0,13.0,3.0,0.0,97.0,911.0,869.0,48.8,0.9,700.0,647.0,48.0,1.2,68.0,43.0,5.0,1.0,0.0,0.0,52.0,,,boyntni01,9.7,92.3,102.0,91.0,7.0,2008-09,4.8,4.8,229.0,229.0,10.0,16.36,1,49.6,50.4
32,OTT,30.0,30.0,5.0,0.0,1.0,59.0,524.0,569.0,52.1,1.9,387.0,432.0,52.7,3.8,50.0,22.0,1.0,0.0,0.0,0.0,71.0,,,carknma01,7.1,92.2,99.3,136.0,0.0,2010-11,2.5,2.5,71.0,71.0,9.0,14.53,1,50.3,49.7
50,CBJ,30.0,30.0,8.0,1.0,0.0,87.0,852.0,713.0,45.6,-6.0,668.0,548.0,45.1,-5.9,57.0,16.0,2.0,1.0,0.0,0.0,128.0,,,commomi01,9.0,90.8,99.7,62.0,-9.0,2009-10,3.7,3.7,119.0,119.0,8.0,19.0,1,57.0,43.0
70,PIT,30.0,30.0,3.0,2.0,0.0,5.0,164.0,187.0,53.3,-0.8,124.0,131.0,51.4,-4.1,21.0,3.0,1.0,0.0,0.0,0.0,10.0,,,comrimi01,5.1,90.2,95.3,18.0,-4.0,2010-11,4.0,4.0,39.0,39.0,2.0,11.49,1,41.8,58.2
81,TOR,30.0,30.0,20.0,3.0,0.0,76.0,925.0,858.0,48.1,-1.3,684.0,608.0,47.1,-1.4,70.0,41.0,11.0,3.0,2.0,0.0,29.0,,,connoti01,9.2,89.6,98.8,40.0,-14.0,2011-12,12.5,12.5,202.0,202.0,32.0,17.0,1,49.9,50.1
91,NSH,30.0,30.0,26.0,13.0,0.0,37.0,1026.0,879.0,46.1,-2.4,771.0,662.0,46.2,-3.4,71.0,49.0,13.0,3.0,5.0,1.0,52.0,,,eratma01,11.3,92.4,103.0,30.0,12.0,2011-12,17.8,17.8,195.0,195.0,60.0,18.29,1,57.8,42.2
109,TOR,30.0,30.0,8.0,0.0,0.0,84.0,492.0,403.0,45.0,-12.0,341.0,288.0,45.8,-12.0,39.0,19.0,2.0,0.0,0.0,0.0,77.0,,,fingeje01,8.3,88.2,96.5,20.0,-11.0,2009-10,6.9,6.9,68.0,68.0,8.0,13.47,1,49.6,50.4
115,CBJ,30.0,30.0,0.0,0.0,0.0,0.0,80.0,90.0,52.9,-0.4,60.0,75.0,55.6,-0.8,9.0,1.0,1.0,0.0,0.0,0.0,11.0,,,giroual01,6.8,86.4,93.1,8.0,-2.0,2011-12,5.6,5.6,27.0,27.0,7.0,12.12,1,49.2,50.8
125,TOT,30.0,30.0,15.0,4.0,0.0,29.0,955.0,1111.0,53.8,0.5,712.0,838.0,54.1,1.0,82.0,22.0,21.0,2.0,4.0,0.0,34.0,,,hagmani01,8.0,89.8,97.8,25.0,-4.0,2009-10,11.6,11.6,363.0,363.0,28.0,16.07,1,44.6,55.4
141,TBL,30.0,30.0,11.0,0.0,0.0,59.0,837.0,795.0,48.7,-5.6,576.0,635.0,52.4,-2.2,82.0,18.0,7.0,1.0,0.0,0.0,152.0,,,hallad01,5.5,90.2,95.7,32.0,-12.0,2010-11,4.2,4.2,248.0,248.0,22.0,14.51,1,59.4,40.6
169,SJS,30.0,30.0,15.0,4.0,1.0,14.0,563.0,578.0,50.7,-1.4,408.0,422.0,50.8,-3.0,39.0,25.0,3.0,1.0,4.0,0.0,6.0,,,havlama01,8.1,95.5,103.0,22.0,10.0,2011-12,7.3,7.3,171.0,171.0,19.0,17.37,1,43.8,56.2
177,COL,30.0,30.0,0.0,0.0,0.0,0.0,8.0,6.0,42.9,-9.0,6.0,6.0,50.0,-4.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,haydada01,0.0,100.0,100.0,0.0,0.0,2009-10,0.0,0.0,2.0,2.0,0.0,5.22,1,25.0,75.0
184,PIT,30.0,30.0,1.0,0.0,0.0,8.0,52.0,46.0,46.9,-11.0,34.0,37.0,52.1,-3.6,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,hutchan01,0.0,90.0,90.0,6.0,-3.0,2010-11,0.0,0.0,10.0,10.0,0.0,15.18,1,54.2,45.8
194,STL,30.0,30.0,12.0,0.0,0.0,153.0,1181.0,1302.0,52.4,-4.1,882.0,1019.0,53.6,-4.1,81.0,31.0,1.0,0.0,0.0,0.0,106.0,,,jackmba01,6.8,95.0,101.0,57.0,20.0,2011-12,1.2,1.2,180.0,180.0,22.0,20.41,1,54.1,45.9
212,DET,30.0,30.0,0.0,0.0,0.0,7.0,67.0,84.0,55.6,2.2,49.0,58.0,54.2,2.0,7.0,5.0,0.0,0.0,0.0,0.0,2.0,,,janikdo01,9.3,83.3,92.6,7.0,-2.0,2010-11,0.0,0.0,16.0,16.0,0.0,13.13,1,55.6,44.4
231,TOT,30.0,30.0,12.0,0.0,2.0,54.0,887.0,906.0,50.5,-0.1,647.0,660.0,50.5,1.0,81.0,25.0,13.0,2.0,0.0,1.0,81.0,,,kellych01,7.1,88.8,95.9,33.0,-13.0,2010-11,12.4,12.4,215.0,215.0,40.0,15.25,1,54.5,45.5
246,MTL,30.0,30.0,13.0,0.0,1.0,42.0,918.0,854.0,48.2,0.7,667.0,620.0,48.2,0.9,78.0,27.0,7.0,0.0,0.0,1.0,167.0,,,kostoto01,7.5,92.4,99.8,106.0,-1.0,2008-09,6.6,6.6,202.0,202.0,29.0,14.09,1,54.9,45.1
264,BUF,30.0,30.0,16.0,6.0,0.0,123.0,1251.0,1215.0,49.3,-4.3,911.0,940.0,50.8,-2.5,71.0,50.0,8.0,1.0,5.0,0.0,49.0,,,leopojo01,6.9,91.6,98.6,36.0,-11.0,2010-11,9.7,9.7,273.0,273.0,15.0,23.2,1,45.6,54.4
295,CBJ,30.0,30.0,6.0,0.0,1.0,19.0,466.0,400.0,46.2,-4.9,348.0,290.0,45.5,-5.2,66.0,10.0,4.0,2.0,1.0,2.0,189.0,,,mackede01,7.1,94.2,101.0,40.0,4.0,2011-12,11.5,11.5,94.0,94.0,26.0,10.3,1,54.7,45.3
306,TBL,30.0,30.0,17.0,8.0,1.0,22.0,917.0,828.0,47.4,-0.9,707.0,639.0,47.5,-1.3,69.0,32.0,14.0,7.0,7.0,0.0,174.0,,,malonry01,9.3,90.3,99.6,68.0,-8.0,2009-10,12.2,12.2,248.0,248.0,35.0,18.46,1,48.7,51.3
339,NSH,30.0,30.0,2.0,0.0,0.0,3.0,132.0,116.0,46.8,-1.6,97.0,88.0,47.6,-1.9,30.0,1.0,0.0,0.0,0.0,0.0,29.0,,,mcgrabr01,5.5,94.4,99.8,61.0,-1.0,2011-12,0.0,0.0,21.0,21.0,4.0,5.19,1,48.2,51.8
360,SJS,30.0,30.0,12.0,1.0,0.0,140.0,1152.0,1217.0,51.4,-4.3,834.0,898.0,51.8,-4.2,73.0,27.0,1.0,0.0,0.0,0.0,203.0,,,murrado01,7.5,92.9,100.0,44.0,5.0,2010-11,1.0,1.0,244.0,244.0,21.0,19.37,1,48.2,51.8
372,ANA,30.0,30.0,0.0,0.0,0.0,14.0,322.0,233.0,42.0,-6.5,252.0,182.0,41.9,-6.2,57.0,7.0,4.0,0.0,0.0,0.0,71.0,,,parroge01,6.5,97.4,103.0,136.0,4.0,2009-10,16.0,16.0,34.0,34.0,3.0,6.0,1,37.3,62.7
387,PHX,30.0,30.0,9.0,1.0,0.0,20.0,853.0,782.0,47.8,-5.8,647.0,568.0,46.7,-6.1,73.0,8.0,9.0,1.0,0.0,0.0,137.0,,,pyattta01,6.8,93.2,100.0,23.0,-4.0,2011-12,8.1,8.1,181.0,181.0,14.0,12.19,1,59.1,40.9
412,VAN,30.0,30.0,39.0,24.0,0.0,12.0,984.0,1278.0,56.5,4.8,778.0,951.0,55.0,2.9,82.0,48.0,23.0,10.0,18.0,0.0,13.0,,,sedinda01,10.7,92.8,103.0,32.0,30.0,2010-11,15.4,15.4,452.0,452.0,36.0,18.33,1,25.9,74.1
428,VAN,30.0,30.0,48.0,27.0,0.0,21.0,1061.0,1323.0,55.5,3.6,833.0,991.0,54.3,2.3,82.0,38.0,11.0,4.0,8.0,0.0,15.0,,,sedinhe01,10.4,92.0,102.0,40.0,26.0,2010-11,12.1,12.1,257.0,257.0,43.0,19.16,1,28.9,71.1
472,PHX,30.0,30.0,19.0,8.0,0.0,16.0,980.0,1118.0,53.3,4.5,777.0,831.0,51.7,3.4,77.0,24.0,25.0,12.0,9.0,1.0,57.0,,,vrbatra01,9.4,94.7,104.0,24.0,24.0,2011-12,15.1,15.1,399.0,399.0,37.0,18.39,1,46.9,53.1
497,DET,30.0,30.0,35.0,20.0,1.0,19.0,1084.0,1306.0,54.6,0.0,894.0,1019.0,53.3,-0.6,80.0,60.0,14.0,3.0,10.0,0.0,38.0,,,zettehe01,8.4,91.0,99.4,40.0,-1.0,2010-11,7.8,7.8,541.0,541.0,54.0,19.35,1,51.6,48.4
512,TOR,30.0,30.0,1.0,0.0,0.0,3.0,32.0,29.0,47.5,-5.4,23.0,19.0,45.2,-7.1,8.0,1.0,0.0,0.0,0.0,0.0,6.0,,,zigommi01,6.3,93.3,99.6,4.0,0.0,2010-11,0.0,0.0,10.0,10.0,4.0,6.59,1,43.8,56.3
28,NYI,30.0,30.0,13.0,12.0,0.0,20.0,656.0,708.0,51.9,1.2,456.0,503.0,52.5,1.3,48.0,40.0,9.0,1.0,1.0,0.0,44.0,,,boyesbr01,8.0,88.2,96.2,16.0,-6.0,2012-13,10.3,10.3,189.0,189.0,19.0,18.13,1,39.3,60.7
45,PIT,30.0,30.0,6.0,0.0,0.0,57.0,527.0,467.0,47.0,-2.3,377.0,359.0,48.8,-0.7,42.0,16.0,0.0,0.0,0.0,0.0,70.0,,,engelde01,8.4,93.7,102.0,54.0,5.0,2012-13,0.0,0.0,57.0,57.0,7.0,13.55,1,47.0,53.0
59,TOT,30.0,30.0,1.0,9.0,0.0,33.0,587.0,513.0,46.6,-2.3,450.0,390.0,46.4,-2.9,51.0,16.0,2.0,0.0,2.0,0.0,45.0,,,fosteku01,7.0,90.8,97.8,35.0,-13.0,2011-12,4.7,4.7,155.0,155.0,4.0,15.54,1,38.4,61.6
83,TOT,30.0,30.0,7.0,8.0,0.0,18.0,684.0,771.0,53.0,2.6,493.0,564.0,53.4,1.8,47.0,18.0,11.0,5.0,1.0,0.0,21.0,,,gaborma01,7.3,92.0,99.3,14.0,-3.0,2012-13,7.9,7.9,236.0,236.0,19.0,18.31,1,34.3,65.7
110,NSH,30.0,30.0,3.0,0.0,0.0,19.0,262.0,221.0,45.8,-4.5,177.0,166.0,48.4,-1.5,23.0,5.0,2.0,0.0,0.0,0.0,40.0,,,gaustpa01,5.1,94.6,99.7,20.0,-1.0,2012-13,5.7,5.7,53.0,53.0,10.0,15.13,1,76.8,23.2
124,ANA,30.0,30.0,33.0,16.0,1.0,61.0,972.0,1209.0,55.4,3.8,699.0,894.0,56.1,3.4,77.0,75.0,7.0,5.0,6.0,0.0,108.0,,,getzlry01,9.1,91.2,100.0,55.0,14.0,2015-16,7.3,7.3,351.0,351.0,48.0,19.3,1,48.6,51.4
134,WPG,30.0,30.0,9.0,1.0,0.0,133.0,941.0,893.0,48.7,-4.2,669.0,677.0,50.3,-2.6,56.0,33.0,0.0,0.0,0.0,0.0,33.0,,,hainsro01,9.0,92.7,101.0,23.0,9.0,2011-12,0.0,0.0,135.0,135.0,10.0,21.06,1,53.6,46.4
160,PHI,30.0,30.0,2.0,1.0,0.0,21.0,383.0,413.0,51.9,7.8,264.0,291.0,52.4,7.7,32.0,21.0,4.0,1.0,4.0,0.0,68.0,,,hartnsc01,5.8,91.3,97.1,70.0,-5.0,2012-13,10.8,10.8,128.0,128.0,11.0,15.52,1,49.4,50.6
173,SJS,30.0,30.0,18.0,19.0,1.0,29.0,1140.0,1234.0,52.0,-2.3,855.0,903.0,51.4,-3.4,80.0,68.0,14.0,5.0,11.0,1.0,104.0,,,heatlda01,9.1,92.0,101.0,56.0,8.0,2010-11,12.0,12.0,404.0,404.0,29.0,19.39,1,48.7,51.3
181,WSH,30.0,30.0,4.0,0.0,1.0,52.0,751.0,668.0,47.1,-2.0,521.0,481.0,48.0,-1.5,78.0,18.0,4.0,0.0,0.0,0.0,219.0,,,hendrma01,5.6,93.0,98.5,95.0,-6.0,2011-12,4.1,4.1,170.0,170.0,26.0,12.07,1,56.4,43.6
212,FLA,30.0,30.0,4.0,0.0,0.0,4.0,283.0,276.0,49.4,-1.0,206.0,202.0,49.5,-0.3,64.0,6.0,1.0,0.0,0.0,0.0,116.0,,,hordida01,6.3,92.9,99.2,76.0,-1.0,2010-11,3.1,3.1,60.0,60.0,5.0,5.04,1,46.0,54.0
227,DET,30.0,30.0,17.0,13.0,1.0,9.0,744.0,1122.0,60.1,3.4,608.0,871.0,58.9,3.4,74.0,34.0,30.0,8.0,10.0,0.0,69.0,,,hossama01,9.8,91.8,101.0,63.0,27.0,2008-09,13.0,13.0,503.0,503.0,40.0,17.48,1,47.4,52.6
254,CGY,30.0,30.0,30.0,18.0,0.0,10.0,1045.0,1360.0,56.5,5.6,849.0,1024.0,54.7,5.3,82.0,64.0,35.0,9.0,15.0,0.0,98.0,,,iginlja01,11.4,91.7,103.0,83.0,27.0,2007-08,14.8,14.8,560.0,560.0,47.0,21.26,1,46.3,53.7
303,CHI,30.0,30.0,36.0,18.0,1.0,89.0,1246.0,1639.0,56.8,-0.4,943.0,1198.0,56.0,-2.0,79.0,70.0,3.0,3.0,3.0,0.0,36.0,,,keithdu01,9.6,90.8,100.0,28.0,22.0,2013-14,3.0,3.0,405.0,405.0,48.0,24.39,1,42.4,57.6
320,PHX,30.0,30.0,6.0,0.0,0.0,60.0,587.0,538.0,47.8,-4.6,437.0,400.0,47.8,-6.0,38.0,5.0,2.0,0.0,0.0,0.0,40.0,,,kleslro01,7.6,92.9,100.0,22.0,0.0,2012-13,4.5,4.5,96.0,96.0,4.0,17.38,1,51.8,48.2
336,CGY,30.0,30.0,1.0,0.0,0.0,0.0,97.0,106.0,52.2,12.9,74.0,78.0,51.3,11.4,13.0,6.0,0.0,0.0,0.0,0.0,13.0,,,kolankr01,3.4,94.6,98.0,2.0,-1.0,2011-12,0.0,0.0,45.0,45.0,5.0,9.51,1,40.3,59.7
344,FLA,30.0,30.0,7.0,5.0,0.0,25.0,614.0,556.0,47.5,-3.5,465.0,397.0,46.1,-4.7,47.0,11.0,10.0,0.0,4.0,1.0,23.0,,,kopecto01,7.6,90.8,98.4,28.0,-8.0,2012-13,16.3,16.3,165.0,165.0,24.0,17.41,1,50.1,49.9
353,DET,30.0,30.0,18.0,8.0,0.0,129.0,1140.0,1368.0,54.5,0.4,877.0,1074.0,55.0,1.8,77.0,49.0,6.0,3.0,5.0,0.0,113.0,,,kronwni01,7.5,92.1,99.7,36.0,5.0,2010-11,8.4,8.4,263.0,263.0,26.0,22.52,1,49.4,50.6
392,COL,30.0,30.0,25.0,15.0,0.0,153.0,1307.0,1245.0,48.8,0.9,936.0,938.0,50.1,2.5,76.0,36.0,3.0,0.0,3.0,0.0,59.0,,,lilesjo01,8.8,89.9,98.7,35.0,-9.0,2010-11,3.7,3.7,357.0,357.0,32.0,22.01,1,43.9,56.1
427,TOT,30.0,30.0,3.0,1.0,0.0,14.0,344.0,297.0,46.3,-7.5,255.0,219.0,46.2,-6.4,28.0,8.0,3.0,1.0,1.0,0.0,24.0,,,lombama01,7.5,92.5,100.0,8.0,-2.0,2012-13,9.1,9.1,77.0,77.0,7.0,13.58,1,39.1,60.9
441,PIT,30.0,30.0,20.0,4.0,1.0,117.0,1141.0,1441.0,55.8,1.4,850.0,1089.0,56.2,1.2,73.0,37.0,2.0,0.0,0.0,0.0,24.0,,,martipa01,8.5,89.8,98.3,18.0,9.0,2011-12,2.2,2.2,200.0,200.0,27.0,23.0,1,46.1,53.9
453,MIN,30.0,30.0,13.0,6.0,0.0,14.0,842.0,803.0,48.8,3.9,638.0,599.0,48.4,3.5,73.0,20.0,8.0,4.0,8.0,0.0,109.0,,,miettan01,7.5,93.1,100.0,38.0,-3.0,2010-11,9.5,9.5,282.0,282.0,23.0,17.02,1,47.5,52.5
466,MTL,30.0,30.0,4.0,0.0,0.0,22.0,364.0,325.0,47.2,-7.6,263.0,233.0,47.0,-7.6,45.0,11.0,2.0,0.0,0.0,0.0,82.0,,,moentr01,6.0,93.3,99.3,32.0,-4.0,2012-13,6.3,6.3,66.0,66.0,2.0,11.39,1,64.2,35.8
486,TBL,30.0,30.0,13.0,1.0,0.0,42.0,814.0,962.0,54.2,2.6,606.0,705.0,53.8,0.5,77.0,25.0,12.0,3.0,6.0,0.0,80.0,,,mooredo01,7.1,88.8,96.0,52.0,-12.0,2010-11,10.3,10.3,268.0,268.0,32.0,15.36,1,52.8,47.2
504,PIT,30.0,30.0,9.0,0.0,3.0,94.0,993.0,994.0,50.0,-4.7,748.0,718.0,49.0,-6.6,63.0,20.0,1.0,0.0,0.0,0.0,194.0,,,orpikbr01,8.3,93.5,101.0,66.0,12.0,2010-11,1.8,1.8,129.0,129.0,17.0,20.53,1,52.0,48.0
520,BUF,30.0,30.0,12.0,1.0,2.0,21.0,709.0,470.0,39.9,-8.0,533.0,351.0,39.7,-6.6,48.0,24.0,7.0,3.0,2.0,0.0,187.0,,,ottst01,8.4,95.1,103.0,93.0,3.0,2012-13,12.3,12.3,126.0,126.0,10.0,18.33,1,58.8,41.2
541,WSH,30.0,30.0,16.0,5.0,0.0,34.0,1171.0,1329.0,53.2,4.0,829.0,972.0,54.0,4.4,79.0,50.0,31.0,8.0,19.0,0.0,225.0,,,ovechal01,10.0,92.3,102.0,53.0,21.0,2015-16,12.6,12.6,691.0,691.0,24.0,20.19,1,47.9,52.1
553,ANA,30.0,30.0,16.0,12.0,0.0,36.0,1070.0,1178.0,52.4,0.1,790.0,886.0,52.9,-0.4,82.0,53.0,22.0,6.0,12.0,0.0,104.0,,,perryco01,8.4,92.0,100.0,68.0,2.0,2015-16,15.8,15.8,384.0,384.0,25.0,17.42,1,42.0,58.0
581,PIT,30.0,30.0,6.0,0.0,0.0,16.0,629.0,586.0,48.2,-5.1,458.0,437.0,48.8,-5.7,81.0,16.0,13.0,1.0,0.0,0.0,195.0,,,ruppmi01,9.8,91.6,101.0,120.0,5.0,2009-10,14.9,14.9,144.0,144.0,7.0,9.03,1,48.1,51.9
609,EDM,30.0,30.0,8.0,0.0,0.0,107.0,769.0,654.0,46.0,0.7,575.0,488.0,45.9,-0.1,48.0,27.0,1.0,0.0,0.0,0.0,52.0,,,schulni01,7.2,90.1,97.4,24.0,-13.0,2012-13,3.0,3.0,68.0,68.0,9.0,18.38,1,51.5,48.5
632,LAK,30.0,30.0,6.0,4.0,1.0,44.0,446.0,520.0,53.8,-2.7,325.0,396.0,54.9,-0.6,48.0,12.0,5.0,3.0,1.0,1.0,107.0,,,stollja01,5.8,93.0,98.8,28.0,1.0,2012-13,9.6,9.6,120.0,120.0,8.0,16.31,1,53.0,47.0
661,MIN,30.0,30.0,2.0,0.0,0.0,2.0,78.0,44.0,36.1,5.0,58.0,32.0,35.6,5.3,5.0,1.0,0.0,0.0,0.0,0.0,7.0,,,taffeje01,18.2,97.6,115.0,0.0,2.0,2011-12,0.0,0.0,13.0,13.0,0.0,12.55,1,60.0,40.0
675,SJS,30.0,30.0,42.0,25.0,2.0,29.0,1126.0,1223.0,52.1,0.7,879.0,896.0,50.5,-0.1,79.0,88.0,15.0,2.0,4.0,1.0,113.0,,,thornjo01,10.8,92.0,102.0,54.0,17.0,2009-10,14.2,14.2,233.0,233.0,71.0,19.51,1,49.4,50.6
704,PHX,30.0,30.0,11.0,0.0,0.0,21.0,732.0,781.0,51.6,1.7,575.0,571.0,49.8,0.4,79.0,22.0,14.0,1.0,1.0,0.0,128.0,,,torrera01,7.8,92.6,100.0,83.0,2.0,2011-12,15.2,15.2,155.0,155.0,18.0,11.22,1,45.0,55.0
721,PHX,30.0,30.0,8.0,0.0,0.0,35.0,656.0,648.0,49.7,-2.8,486.0,494.0,50.4,-2.9,48.0,7.0,10.0,3.0,3.0,0.0,63.0,,,vermean01,7.6,92.0,99.6,36.0,-3.0,2012-13,14.3,14.3,157.0,157.0,24.0,18.15,1,47.1,52.9
753,NJD,30.0,30.0,4.0,0.0,0.0,50.0,333.0,411.0,55.2,1.9,256.0,322.0,55.7,3.0,37.0,10.0,1.0,0.0,0.0,0.0,51.0,,,volchan01,5.6,90.0,95.6,37.0,-1.0,2012-13,2.6,2.6,77.0,77.0,7.0,16.03,1,46.9,53.1
784,LAK,30.0,30.0,27.0,10.0,0.0,37.0,977.0,1376.0,58.5,4.7,742.0,1000.0,57.4,4.2,82.0,61.0,13.0,2.0,9.0,0.0,36.0,,,williju01,7.3,92.1,99.4,44.0,10.0,2011-12,9.1,9.1,419.0,419.0,32.0,17.09,1,46.9,53.1
798,SJS,30.0,30.0,4.0,0.0,0.0,13.0,452.0,457.0,50.3,-4.1,311.0,335.0,51.9,-3.9,67.0,13.0,6.0,0.0,0.0,0.0,78.0,,,winchbr01,4.3,92.5,96.8,88.0,-5.0,2011-12,8.3,8.3,111.0,111.0,13.0,7.48,1,45.2,54.8
804,MIN,30.0,30.0,5.0,1.0,1.0,212.0,1546.0,1129.0,42.2,-4.9,1148.0,844.0,42.4,-3.8,82.0,28.0,0.0,0.0,0.0,0.0,169.0,,,zanongr01,7.6,93.2,100.0,48.0,-5.0,2010-11,0.0,0.0,142.0,142.0,21.0,21.33,1,62.6,37.4
8,VAN,30.0,30.0,1.0,0.0,0.0,39.0,521.0,453.0,46.5,-7.7,389.0,313.0,44.6,-8.2,44.0,16.0,2.0,2.0,0.0,0.0,91.0,,,alberan01,9.5,93.9,103.0,40.0,4.0,2011-12,10.5,10.5,61.0,61.0,13.0,14.18,1,60.6,39.4
20,MTL,30.0,30.0,3.0,0.0,0.0,21.0,300.0,261.0,46.5,-8.4,216.0,185.0,46.1,-9.1,37.0,8.0,2.0,0.0,0.0,0.0,36.0,,,armstco01,8.1,94.5,102.0,12.0,1.0,2012-13,6.1,6.1,54.0,54.0,10.0,11.12,1,67.7,32.3
