,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,index_x,index_y,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
730,PHX,22.0,22.0,12.0,1.0,2.0,46.0,808.0,785.0,49.3,-1.8,614.0,615.0,50.0,-1.1,79.0,17.0,11.0,1.0,0.0,0.0,75.0,,,winnida01,6.1,92.4,98.5,25.0,-3.0,2007-08,9.0,9.0,181.0,181.0,30.0,14.06,1,48.7,51.3
749,COL,22.0,22.0,19.0,9.0,0.0,41.0,1069.0,909.0,46.0,-2.7,783.0,684.0,46.6,-3.5,78.0,48.0,11.0,3.0,2.0,1.0,55.0,,,wolskwo01,8.0,90.8,98.8,28.0,-13.0,2008-09,8.3,8.3,281.0,281.0,70.0,18.23,1,52.3,47.7
773,NJD,22.0,22.0,11.0,9.0,0.0,15.0,794.0,1009.0,56.0,2.9,617.0,756.0,55.1,2.4,82.0,21.0,9.0,1.0,5.0,0.0,57.0,,,zajactr01,6.1,91.1,97.2,31.0,-11.0,2007-08,9.0,9.0,287.0,287.0,44.0,16.44,1,44.7,55.3
2,DET,22.0,22.0,3.0,0.0,0.0,20.0,376.0,409.0,52.1,-2.2,280.0,303.0,52.0,-1.3,50.0,7.0,3.0,0.0,0.0,0.0,152.0,,,abdelju01,4.3,90.0,94.3,35.0,-11.0,2009-10,3.8,3.8,141.0,141.0,7.0,10.35,1,33.7,66.3
13,OTT,22.0,22.0,0.0,0.0,0.0,2.0,55.0,43.0,43.9,-9.3,44.0,33.0,42.9,-12.0,12.0,3.0,0.0,0.0,0.0,0.0,25.0,,,bassco01,4.2,89.7,93.8,15.0,-2.0,2008-09,0.0,0.0,9.0,9.0,1.0,5.41,1,33.3,66.7
21,TOT,22.0,22.0,17.0,6.0,0.0,6.0,872.0,942.0,51.9,1.9,652.0,726.0,52.7,1.9,81.0,24.0,12.0,6.0,9.0,0.0,18.0,,,bergfni01,6.8,90.9,97.7,10.0,-10.0,2009-10,9.7,9.7,300.0,300.0,35.0,15.25,1,48.4,51.6
29,VAN,22.0,22.0,0.0,0.0,0.0,1.0,21.0,10.0,32.3,-25.0,17.0,8.0,32.0,-23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,bliznma01,0.0,83.3,83.3,0.0,-2.0,2009-10,0.0,0.0,1.0,1.0,0.0,8.31,1,61.5,38.5
42,CBJ,22.0,22.0,9.0,1.0,0.0,13.0,508.0,508.0,50.0,-3.2,391.0,384.0,49.5,-3.8,75.0,7.0,3.0,0.0,1.0,0.0,153.0,,,bollja01,6.9,90.9,97.9,180.0,-6.0,2008-09,5.5,5.5,132.0,132.0,19.0,8.54,1,51.4,48.6
58,EDM,22.0,22.0,1.0,0.0,0.0,6.0,113.0,82.0,42.1,-7.4,77.0,59.0,43.4,-7.4,11.0,9.0,2.0,1.0,0.0,0.0,14.0,,,brulegi01,7.3,88.7,96.0,12.0,-3.0,2008-09,15.4,15.4,22.0,22.0,0.0,9.52,1,36.2,63.8
63,BUF,22.0,22.0,4.0,0.0,0.0,60.0,723.0,590.0,44.9,-5.3,565.0,470.0,45.4,-5.5,47.0,29.0,2.0,1.0,0.0,0.0,37.0,,,butlech01,8.4,95.6,104.0,18.0,11.0,2008-09,5.6,5.6,74.0,74.0,7.0,16.43,1,54.9,45.1
72,EDM,22.0,22.0,2.0,1.0,0.0,72.0,720.0,450.0,38.5,-7.4,557.0,348.0,38.5,-7.7,42.0,31.0,0.0,0.0,0.0,0.0,36.0,,,chornta01,6.3,91.0,97.3,12.0,-21.0,2009-10,0.0,0.0,73.0,73.0,10.0,17.24,1,60.6,39.4
83,LAK,22.0,22.0,2.0,0.0,0.0,1.0,102.0,83.0,44.9,-6.1,79.0,60.0,43.2,-9.1,14.0,2.0,0.0,0.0,0.0,0.0,23.0,,,cluneri01,4.9,97.7,102.0,26.0,1.0,2009-10,0.0,0.0,9.0,9.0,1.0,7.17,1,54.1,45.9
90,EDM,22.0,22.0,16.0,2.0,0.0,28.0,1080.0,915.0,45.9,0.1,819.0,680.0,45.4,-1.4,82.0,52.0,9.0,1.0,1.0,0.0,76.0,,,coglian01,8.7,92.2,100.0,31.0,-5.0,2009-10,7.2,7.2,239.0,239.0,32.0,14.11,1,51.8,48.2
102,PIT,22.0,22.0,36.0,21.0,1.0,42.0,1144.0,1432.0,55.6,5.1,847.0,1099.0,56.5,4.8,81.0,77.0,36.0,6.0,13.0,2.0,62.0,,,crosbsi01,11.3,88.5,99.7,71.0,15.0,2009-10,17.1,17.1,497.0,497.0,43.0,21.57,1,42.8,57.2
112,COL,22.0,22.0,0.0,0.0,0.0,3.0,40.0,51.0,56.0,8.7,29.0,40.0,58.0,10.9,6.0,2.0,0.0,0.0,0.0,0.0,2.0,,,cumisky01,3.2,83.3,86.6,0.0,-2.0,2008-09,0.0,0.0,4.0,4.0,1.0,8.32,1,28.6,71.4
117,MTL,22.0,22.0,7.0,2.0,0.0,26.0,558.0,566.0,50.4,3.9,417.0,418.0,50.1,4.4,53.0,15.0,9.0,1.0,3.0,0.0,48.0,,,dagosma01,6.3,88.4,94.6,16.0,-17.0,2008-09,10.3,10.3,188.0,188.0,28.0,13.25,1,51.5,48.5
135,TBL,22.0,22.0,20.0,4.0,0.0,20.0,849.0,856.0,50.2,2.2,645.0,649.0,50.2,2.1,79.0,35.0,15.0,1.0,7.0,0.0,139.0,,,downist01,10.9,91.7,102.0,208.0,14.0,2009-10,19.0,19.0,184.0,184.0,31.0,14.43,1,44.3,55.7
159,NSH,22.0,22.0,10.0,5.0,0.0,53.0,595.0,748.0,55.7,3.9,452.0,565.0,55.6,3.3,61.0,22.0,5.0,3.0,1.0,0.0,55.0,,,fransco01,8.4,94.1,102.0,16.0,15.0,2009-10,6.7,6.7,220.0,220.0,19.0,14.12,1,45.8,54.2
180,BUF,22.0,22.0,3.0,0.0,0.0,7.0,108.0,102.0,48.6,-2.6,77.0,75.0,49.3,-2.1,10.0,1.0,0.0,1.0,2.0,0.0,5.0,,,gerbena01,8.9,93.3,102.0,4.0,1.0,2009-10,6.9,6.9,45.0,45.0,2.0,14.39,1,46.9,53.1
205,PHX,22.0,22.0,18.0,4.0,0.0,41.0,957.0,1050.0,52.3,0.3,734.0,792.0,51.9,0.5,81.0,21.0,9.0,0.0,2.0,0.0,171.0,,,hanzama01,6.8,93.1,99.9,104.0,0.0,2009-10,7.5,7.5,260.0,260.0,29.0,18.29,1,53.4,46.6
214,DET,22.0,22.0,1.0,0.0,0.0,4.0,126.0,200.0,61.3,2.9,107.0,160.0,59.9,1.1,16.0,1.0,0.0,0.0,0.0,0.0,37.0,,,helmda01,3.2,88.2,91.4,4.0,-7.0,2008-09,0.0,0.0,42.0,42.0,10.0,12.26,1,37.0,63.0
223,COL,22.0,22.0,3.0,2.0,0.0,6.0,281.0,238.0,45.9,-4.9,213.0,189.0,47.0,-4.7,31.0,11.0,2.0,1.0,4.0,0.0,4.0,,,hensitj01,5.6,92.0,97.6,2.0,-4.0,2007-08,11.5,11.5,73.0,73.0,15.0,11.59,1,48.7,51.3
229,CHI,22.0,22.0,14.0,0.0,1.0,137.0,964.0,1215.0,55.8,-4.5,689.0,918.0,57.1,-5.0,77.0,36.0,2.0,1.0,0.0,0.0,59.0,,,hjalmni01,6.8,91.7,98.6,20.0,9.0,2009-10,3.2,3.2,170.0,170.0,29.0,19.4,1,44.8,55.2
237,NSH,22.0,22.0,4.0,1.0,0.0,13.0,254.0,251.0,49.7,1.3,188.0,194.0,50.8,2.3,28.0,4.0,2.0,0.0,0.0,0.0,20.0,,,hornqpa01,7.7,90.1,97.8,16.0,-3.0,2008-09,3.7,3.7,83.0,83.0,14.0,11.24,1,43.9,56.1
249,LAK,22.0,22.0,2.0,3.0,0.0,51.0,697.0,569.0,44.9,-6.6,539.0,425.0,44.1,-7.5,41.0,29.0,3.0,0.0,3.0,0.0,68.0,,,johnsja02,7.2,90.3,97.5,46.0,-18.0,2008-09,12.0,12.0,103.0,103.0,9.0,20.17,1,49.0,51.0
271,SJS,22.0,22.0,1.0,0.0,2.0,23.0,324.0,272.0,45.6,-3.0,261.0,192.0,42.4,-5.7,24.0,6.0,0.0,0.0,0.0,0.0,9.0,,,joslide01,8.2,93.7,101.0,12.0,1.0,2009-10,0.0,0.0,46.0,46.0,4.0,13.53,1,54.9,45.1
283,BUF,22.0,22.0,0.0,0.0,0.0,0.0,6.0,6.0,50.0,4.3,5.0,5.0,50.0,2.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,kenneti01,0.0,100.0,100.0,0.0,0.0,2008-09,0.0,0.0,2.0,2.0,0.0,11.04,1,50.0,50.0
289,DET,22.0,22.0,0.0,0.0,0.0,0.0,27.0,15.0,35.7,-18.0,25.0,12.0,32.4,-20.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,kindlja01,0.0,90.0,90.0,0.0,-2.0,2009-10,0.0,0.0,3.0,3.0,1.0,10.5,1,66.7,33.3
299,NYI,22.0,22.0,4.0,0.0,0.0,13.0,230.0,202.0,46.8,-2.3,184.0,149.0,44.7,-5.6,22.0,4.0,0.0,0.0,0.0,0.0,23.0,,,kohndu01,7.9,93.2,101.0,4.0,-2.0,2009-10,0.0,0.0,20.0,20.0,7.0,11.36,1,50.4,49.6
303,LAK,22.0,22.0,23.0,24.0,0.0,50.0,1123.0,1305.0,53.7,5.5,854.0,1013.0,54.3,5.3,82.0,46.0,19.0,2.0,14.0,1.0,78.0,,,kopitan01,8.8,91.2,99.9,16.0,6.0,2009-10,13.1,13.1,451.0,451.0,35.0,21.47,1,47.6,52.4
313,MTL,22.0,22.0,11.0,0.0,0.0,16.0,551.0,459.0,45.4,-1.0,420.0,335.0,44.4,-3.9,47.0,19.0,7.0,2.0,0.0,0.0,26.0,,,kostise01,10.1,93.3,103.0,8.0,4.0,2009-10,11.9,11.9,109.0,109.0,20.0,14.1,1,54.8,45.2
317,NSH,22.0,22.0,0.0,0.0,0.0,5.0,72.0,44.0,37.9,-16.0,60.0,33.0,35.5,-18.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,,,laakste01,5.0,93.6,98.6,2.0,-2.0,2009-10,0.0,0.0,9.0,9.0,1.0,10.48,1,39.0,61.0
322,TOT,22.0,22.0,4.0,4.0,0.0,21.0,389.0,345.0,47.0,-5.4,292.0,248.0,45.9,-4.7,28.0,15.0,0.0,0.0,0.0,0.0,15.0,,,lashoma01,5.6,93.3,98.9,20.0,-6.0,2008-09,0.0,0.0,50.0,50.0,8.0,17.41,1,43.2,56.8
330,TOT,22.0,22.0,12.0,1.0,0.0,20.0,939.0,900.0,48.9,-1.1,678.0,668.0,49.6,-0.1,78.0,15.0,20.0,4.0,7.0,0.0,157.0,,,latengu01,8.8,91.5,100.0,16.0,-3.0,2009-10,16.9,16.9,303.0,303.0,33.0,14.57,1,50.8,49.2
340,OTT,22.0,22.0,1.0,0.0,0.0,27.0,265.0,301.0,53.2,3.9,186.0,215.0,53.6,2.3,23.0,8.0,2.0,0.0,0.0,0.0,33.0,,,leebr01,5.2,90.0,95.2,12.0,-5.0,2009-10,9.1,9.1,59.0,59.0,2.0,15.33,1,34.4,65.6
347,BOS,22.0,22.0,0.0,0.0,0.0,0.0,2.0,10.0,83.3,23.0,1.0,7.0,87.5,28.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,lehtomi02,0.0,0.0,0.0,0.0,-1.0,2009-10,0.0,0.0,2.0,2.0,0.0,7.08,1,40.0,60.0
351,PIT,22.0,22.0,19.0,5.0,0.0,95.0,1108.0,1395.0,55.7,5.0,841.0,1078.0,56.2,3.5,73.0,48.0,3.0,0.0,0.0,0.0,116.0,,,letankr01,8.4,90.2,98.6,51.0,1.0,2009-10,1.7,1.7,372.0,372.0,28.0,21.34,1,44.2,55.8
360,COL,22.0,22.0,0.0,1.0,0.0,8.0,84.0,80.0,48.8,4.5,65.0,62.0,48.8,3.0,6.0,5.0,0.0,0.0,0.0,0.0,2.0,,,maciara01,4.0,95.7,99.7,0.0,0.0,2008-09,0.0,0.0,12.0,12.0,1.0,17.59,1,55.1,44.9
362,FLA,22.0,22.0,0.0,0.0,0.0,1.0,20.0,11.0,35.5,-13.0,13.0,7.0,35.0,-12.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,,,mcardke01,0.0,88.9,88.9,2.0,-1.0,2008-09,0.0,0.0,1.0,1.0,1.0,7.3,1,26.7,73.3
374,COL,22.0,22.0,1.0,0.0,0.0,1.0,37.0,41.0,52.6,1.3,28.0,31.0,52.5,-0.5,9.0,0.0,1.0,0.0,0.0,0.0,15.0,,,merciju01,8.3,100.0,108.0,0.0,2.0,2009-10,20.0,20.0,7.0,7.0,4.0,7.11,1,42.1,57.9
375,TBL,22.0,22.0,3.0,0.0,0.0,17.0,133.0,102.0,43.4,-1.6,89.0,74.0,45.4,-0.1,11.0,8.0,0.0,0.0,0.0,0.0,8.0,,,mihalvl01,7.0,88.5,95.5,6.0,-3.0,2008-09,0.0,0.0,17.0,17.0,0.0,13.24,1,52.8,47.2
378,ANA,22.0,22.0,2.0,0.0,0.0,14.0,379.0,299.0,44.1,-5.2,305.0,239.0,43.9,-5.3,28.0,12.0,0.0,0.0,0.0,0.0,28.0,,,mikkebr01,8.0,90.7,98.7,14.0,-5.0,2009-10,0.0,0.0,47.0,47.0,2.0,14.0,1,44.2,55.8
385,DAL,22.0,22.0,19.0,8.0,1.0,32.0,1097.0,1025.0,48.3,-1.8,848.0,793.0,48.3,-2.1,78.0,26.0,24.0,4.0,2.0,1.0,174.0,,,nealja01,9.9,90.2,100.0,64.0,-5.0,2009-10,13.5,13.5,346.0,346.0,58.0,18.12,1,45.3,54.7
396,DAL,22.0,22.0,21.0,8.0,0.0,64.0,1012.0,1099.0,52.1,1.2,778.0,850.0,52.2,0.9,80.0,49.0,4.0,0.0,2.0,0.0,87.0,,,niskama01,10.3,87.5,97.8,52.0,-11.0,2008-09,5.4,5.4,251.0,251.0,25.0,19.58,1,43.4,56.6
407,EDM,22.0,22.0,1.0,0.0,0.0,0.0,14.0,17.0,54.8,-0.1,11.0,13.0,54.2,-3.3,3.0,0.0,0.0,0.0,0.0,0.0,5.0,,,omarrry01,9.1,90.0,99.1,0.0,0.0,2009-10,0.0,0.0,5.0,5.0,1.0,6.37,1,44.4,55.6
412,NSH,22.0,22.0,2.0,0.0,0.0,2.0,112.0,98.0,46.7,-4.8,95.0,80.0,45.7,-7.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,,,oreilca01,10.6,94.0,104.0,2.0,2.0,2008-09,50.0,50.0,10.0,10.0,8.0,12.36,1,39.7,60.3
421,TOR,22.0,22.0,1.0,0.0,0.0,8.0,155.0,129.0,45.4,-1.9,120.0,101.0,45.7,-0.5,10.0,8.0,1.0,0.0,0.0,0.0,22.0,,,oreskph01,4.1,92.4,96.5,21.0,-2.0,2008-09,8.3,8.3,24.0,24.0,1.0,16.14,1,46.8,53.2
422,STL,22.0,22.0,15.0,7.0,3.0,21.0,529.0,543.0,50.7,2.1,392.0,432.0,52.4,2.3,57.0,15.0,7.0,1.0,6.0,1.0,66.0,,,oshietj01,10.5,93.0,103.0,30.0,16.0,2008-09,13.9,13.9,183.0,183.0,43.0,16.35,1,40.9,59.1
434,PHI,22.0,22.0,2.0,0.0,0.0,42.0,616.0,512.0,45.4,-12.0,469.0,374.0,44.4,-13.0,48.0,28.0,1.0,0.0,0.0,0.0,46.0,,,parenry01,4.9,92.2,97.1,20.0,-14.0,2009-10,3.7,3.7,69.0,69.0,10.0,14.46,1,52.4,47.6
441,MIN,22.0,22.0,4.0,2.0,0.0,2.0,321.0,262.0,44.9,-6.2,254.0,210.0,45.3,-6.9,37.0,15.0,3.0,1.0,2.0,0.0,21.0,,,poulibe01,7.9,94.7,102.0,18.0,1.0,2008-09,14.7,14.7,56.0,56.0,12.0,11.51,1,53.6,46.4
452,MTL,22.0,22.0,3.0,0.0,0.0,23.0,403.0,320.0,44.3,-6.0,276.0,236.0,46.1,-5.7,40.0,8.0,2.0,0.0,0.0,0.0,27.0,,,pyattto01,7.0,91.4,98.4,10.0,-5.0,2009-10,4.2,4.2,71.0,71.0,11.0,11.04,1,48.7,51.3
459,VAN,22.0,22.0,7.0,5.0,0.0,8.0,409.0,386.0,48.6,-2.0,331.0,293.0,47.0,-4.4,49.0,16.0,8.0,0.0,1.0,0.0,23.0,,,raymoma01,9.4,93.5,102.0,2.0,1.0,2007-08,11.3,11.3,130.0,130.0,12.0,12.31,1,41.9,58.1
477,DET,22.0,22.0,0.0,0.0,0.0,2.0,31.0,33.0,51.6,-6.8,23.0,26.0,53.1,-7.1,5.0,2.0,0.0,0.0,0.0,0.0,7.0,,,ritolma01,0.0,100.0,100.0,0.0,0.0,2009-10,0.0,0.0,12.0,12.0,2.0,11.42,1,33.3,66.7
482,CBJ,22.0,22.0,8.0,7.0,0.0,96.0,922.0,881.0,48.9,-0.2,705.0,668.0,48.7,-0.2,70.0,25.0,7.0,1.0,0.0,0.0,101.0,,,russekr01,9.0,92.7,101.0,32.0,3.0,2009-10,6.5,6.5,207.0,207.0,21.0,18.35,1,46.1,53.9
497,ANA,22.0,22.0,19.0,10.0,0.0,17.0,1089.0,1206.0,52.5,7.3,883.0,942.0,51.6,6.3,81.0,29.0,24.0,3.0,11.0,0.0,127.0,,,ryanbo01,10.5,91.3,101.0,81.0,9.0,2009-10,13.6,13.6,465.0,465.0,41.0,18.29,1,44.7,55.3
510,SJS,22.0,22.0,22.0,12.0,0.0,30.0,912.0,1076.0,54.1,-0.9,719.0,823.0,53.4,-2.9,81.0,61.0,20.0,3.0,11.0,0.0,146.0,,,setogde01,9.2,92.7,101.0,25.0,16.0,2008-09,12.6,12.6,437.0,437.0,37.0,16.13,1,44.4,55.6
520,CHI,22.0,22.0,1.0,0.0,0.0,1.0,24.0,45.0,65.2,-0.9,13.0,34.0,72.3,4.7,6.0,0.0,1.0,0.0,0.0,0.0,12.0,,,skillja01,7.4,58.3,65.7,0.0,-3.0,2009-10,11.1,11.1,13.0,13.0,2.0,7.4,1,32.0,68.0
530,TBL,22.0,22.0,1.0,0.0,0.0,3.0,41.0,43.0,51.2,1.6,28.0,34.0,54.8,9.1,6.0,0.0,0.0,0.0,0.0,0.0,3.0,,,smolera01,3.7,100.0,103.0,10.0,1.0,2008-09,0.0,0.0,18.0,18.0,1.0,8.21,1,45.0,55.0
534,BOS,22.0,22.0,6.0,0.0,0.0,21.0,518.0,535.0,50.8,-2.7,398.0,395.0,49.8,-3.4,61.0,8.0,4.0,0.0,0.0,0.0,136.0,,,sobotvl01,4.7,93.1,97.8,30.0,-7.0,2009-10,6.0,6.0,111.0,111.0,9.0,11.06,1,47.2,52.8
540,NYR,22.0,22.0,10.0,1.0,1.0,75.0,1194.0,1439.0,54.7,1.0,936.0,1097.0,54.0,0.2,82.0,31.0,3.0,1.0,0.0,0.0,189.0,,,staalma01,6.4,90.2,96.6,64.0,-7.0,2008-09,3.1,3.1,214.0,214.0,41.0,21.08,1,46.7,53.3
550,COL,22.0,22.0,28.0,18.0,1.0,31.0,795.0,851.0,51.7,2.4,588.0,667.0,53.1,2.5,66.0,33.0,21.0,4.0,3.0,0.0,16.0,,,stastpa01,13.1,90.0,103.0,24.0,22.0,2007-08,17.4,17.4,221.0,221.0,54.0,21.05,1,45.9,54.1
560,COL,22.0,22.0,0.0,1.0,0.0,2.0,122.0,105.0,46.3,-0.6,95.0,84.0,46.9,-1.2,12.0,0.0,2.0,0.0,0.0,0.0,13.0,,,stoary01,3.1,92.6,95.7,0.0,-3.0,2009-10,7.7,7.7,35.0,35.0,4.0,11.04,1,35.8,64.2
564,TOR,22.0,22.0,7.0,5.0,0.0,36.0,411.0,457.0,52.6,0.5,302.0,328.0,52.1,-0.6,38.0,16.0,1.0,1.0,0.0,0.0,34.0,,,stralan01,9.1,89.3,98.5,20.0,-2.0,2008-09,2.3,2.3,100.0,100.0,10.0,15.34,1,36.6,63.4
574,CGY,22.0,22.0,0.0,0.0,0.0,3.0,56.0,71.0,55.9,4.1,41.0,49.0,54.4,6.2,10.0,2.0,0.0,0.0,0.0,0.0,9.0,,,suttebr04,2.8,93.8,96.5,5.0,-1.0,2009-10,0.0,0.0,14.0,14.0,1.0,9.4,1,53.7,46.3
605,SJS,22.0,22.0,12.0,1.0,0.0,104.0,1082.0,1097.0,50.3,-1.6,813.0,819.0,50.2,-1.0,64.0,27.0,2.0,0.0,1.0,0.0,52.0,,,vlasima01,9.2,93.9,103.0,33.0,21.0,2009-10,4.1,4.1,185.0,185.0,13.0,22.05,1,57.7,42.3
613,DAL,22.0,22.0,2.0,0.0,0.0,6.0,125.0,133.0,51.6,-1.6,95.0,98.0,50.8,-3.2,14.0,7.0,1.0,0.0,0.0,0.0,6.0,,,wandeto01,3.9,93.0,96.9,4.0,-1.0,2008-09,4.3,4.3,33.0,33.0,4.0,11.09,1,42.6,57.4
621,PHX,22.0,22.0,14.0,12.0,0.0,63.0,897.0,857.0,48.9,4.1,672.0,641.0,48.8,3.8,69.0,23.0,3.0,0.0,1.0,0.0,46.0,,,yandlke01,8.6,90.7,99.2,37.0,-4.0,2008-09,3.4,3.4,239.0,239.0,7.0,16.37,1,40.6,59.4
2,NYR,22.0,22.0,21.0,5.0,0.0,45.0,981.0,997.0,50.4,-0.7,725.0,756.0,51.0,-1.7,82.0,16.0,15.0,2.0,3.0,0.0,74.0,,,anisiar01,8.9,91.5,100.0,20.0,3.0,2010-11,9.5,9.5,335.0,335.0,46.0,16.12,1,50.0,50.0
11,WSH,22.0,22.0,42.0,26.0,0.0,61.0,1137.0,1455.0,56.1,3.4,854.0,1038.0,54.9,3.8,82.0,51.0,22.0,4.0,11.0,0.0,90.0,,,backsni02,12.1,91.5,103.0,50.0,37.0,2009-10,14.9,14.9,362.0,362.0,53.0,20.27,1,42.5,57.5
21,ANA,22.0,22.0,6.0,0.0,1.0,20.0,491.0,334.0,40.5,-5.8,384.0,258.0,40.2,-7.0,35.0,10.0,3.0,0.0,0.0,0.0,64.0,,,belesma01,8.3,90.6,98.9,36.0,-10.0,2010-11,5.2,5.2,94.0,94.0,7.0,12.59,1,46.8,53.2
30,STL,22.0,22.0,20.0,9.0,1.0,33.0,927.0,1136.0,55.1,2.8,697.0,834.0,54.5,1.8,81.0,19.0,14.0,1.0,8.0,0.0,116.0,,,berglpa01,8.7,89.3,97.9,26.0,-3.0,2010-11,12.6,12.6,314.0,314.0,28.0,17.11,1,40.0,60.0
46,CBJ,22.0,22.0,21.0,6.0,0.0,11.0,861.0,799.0,48.1,-1.8,680.0,611.0,47.3,-2.7,79.0,14.0,5.0,0.0,4.0,0.0,97.0,,,brassde01,9.1,89.3,98.4,48.0,-17.0,2009-10,7.2,7.2,227.0,227.0,21.0,14.57,1,36.0,64.0
56,MTL,22.0,22.0,0.0,0.0,0.0,4.0,30.0,41.0,57.7,-1.9,21.0,31.0,59.6,-2.1,3.0,6.0,0.0,0.0,0.0,0.0,3.0,,,carlema02,5.0,100.0,105.0,4.0,1.0,2009-10,0.0,0.0,4.0,4.0,0.0,14.28,1,16.7,83.3
60,MIN,22.0,22.0,8.0,0.0,0.0,29.0,836.0,736.0,46.8,-4.7,627.0,554.0,46.9,-5.1,74.0,16.0,10.0,1.0,1.0,2.0,318.0,,,cluttca01,6.9,92.1,99.0,52.0,-8.0,2009-10,9.6,9.6,246.0,246.0,14.0,14.17,1,57.7,42.3
76,NJD,22.0,22.0,6.0,0.0,0.0,15.0,245.0,241.0,49.6,-5.2,190.0,171.0,47.4,-6.9,22.0,10.0,0.0,0.0,0.0,0.0,30.0,,,correma01,8.2,89.7,97.9,44.0,-5.0,2010-11,0.0,0.0,40.0,40.0,0.0,13.36,1,46.2,53.8
82,CBJ,22.0,22.0,1.0,0.0,0.0,15.0,313.0,326.0,51.0,-3.1,221.0,261.0,54.1,1.3,52.0,2.0,4.0,1.0,0.0,0.0,116.0,,,dorsede01,5.8,92.9,98.7,150.0,-1.0,2008-09,6.8,6.8,90.0,90.0,4.0,8.53,1,48.6,51.4
91,DET,22.0,22.0,0.0,0.0,0.0,0.0,7.0,12.0,63.2,10.7,6.0,8.0,57.1,2.7,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,emmerco01,12.5,100.0,112.0,0.0,1.0,2010-11,33.3,33.3,3.0,3.0,0.0,8.21,1,44.4,55.6
95,SJS,22.0,22.0,3.0,0.0,0.0,3.0,187.0,228.0,54.9,2.9,142.0,174.0,55.1,5.1,24.0,8.0,2.0,0.0,0.0,0.0,17.0,,,ferribe01,7.3,95.1,102.0,8.0,4.0,2009-10,4.8,4.8,66.0,66.0,11.0,11.08,1,48.5,51.5
102,OTT,22.0,22.0,13.0,4.0,0.0,23.0,632.0,673.0,51.6,-1.6,457.0,493.0,51.9,-1.7,61.0,12.0,7.0,2.0,2.0,0.0,78.0,,,foligni01,8.6,93.5,102.0,53.0,6.0,2009-10,10.8,10.8,148.0,148.0,36.0,14.19,1,47.0,53.0
112,TOT,22.0,22.0,22.0,5.0,0.0,37.0,979.0,1091.0,52.7,0.6,716.0,836.0,53.9,2.6,80.0,16.0,10.0,1.0,1.0,0.0,52.0,,,frolimi01,6.8,92.5,99.3,30.0,2.0,2010-11,4.4,4.4,409.0,409.0,49.0,15.36,1,50.6,49.4
121,NSH,22.0,22.0,2.0,0.0,0.0,4.0,142.0,125.0,46.8,2.8,109.0,95.0,46.6,0.7,20.0,6.0,6.0,1.0,0.0,0.0,8.0,,,geoffbl01,11.7,92.7,104.0,7.0,3.0,2010-11,25.0,25.0,35.0,35.0,11.0,8.16,1,41.7,58.3
127,PHI,22.0,22.0,18.0,13.0,0.0,48.0,978.0,1018.0,51.0,-1.8,684.0,755.0,52.5,-0.9,82.0,39.0,8.0,2.0,8.0,0.0,76.0,,,giroucl01,6.9,90.8,97.7,23.0,-9.0,2009-10,11.0,11.0,260.0,260.0,49.0,16.37,1,49.0,51.0
135,VAN,22.0,22.0,3.0,3.0,0.0,1.0,221.0,307.0,58.1,12.7,177.0,246.0,58.2,12.9,20.0,3.0,3.0,1.0,2.0,0.0,9.0,,,grabnmi01,5.3,94.4,99.7,8.0,2.0,2009-10,7.9,7.9,99.0,99.0,13.0,13.54,1,50.4,49.6
149,TOR,22.0,22.0,0.0,0.0,0.0,3.0,22.0,24.0,52.2,11.1,16.0,17.0,51.5,8.4,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,,holzeko01,0.0,91.7,91.7,2.0,-1.0,2010-11,0.0,0.0,3.0,3.0,1.0,13.01,1,30.0,70.0
155,NYI,22.0,22.0,0.0,0.0,0.0,1.0,105.0,135.0,56.3,8.6,76.0,99.0,56.6,7.3,11.0,6.0,1.0,0.0,0.0,0.0,10.0,,,joensje01,8.6,96.3,104.0,4.0,4.0,2009-10,7.7,7.7,22.0,22.0,6.0,11.09,1,47.1,52.9
162,TOT,22.0,22.0,13.0,7.0,1.0,133.0,1228.0,1255.0,50.5,-0.9,932.0,951.0,50.5,-0.9,77.0,43.0,4.0,2.0,3.0,1.0,99.0,,,johnser01,7.5,90.7,98.1,56.0,-13.0,2010-11,5.0,5.0,315.0,315.0,28.0,22.49,1,46.3,53.7
