,name,url,height,weight,shot,pos,draft
41,Mike Ratchuk,/players/r/ratchmi01.html,ml>,ml>,a,D,42
42,Riley Holzapfel,/players/h/holzari01.html,ml>,ml>,a,C,43
43,Nikolai Kulemin,/players/k/kulemni01.html,185,225,L,L,44
44,Jeff Petry,/players/p/petryje01.html,190,204,R,D,45
45,Jhonas Enroth,/players/e/enrotjh01.html,178,171,a,G,46
46,Shawn Matthias,/players/m/matthsh01.html,193,231,L,C,47
47,Joe Ryan,/players/r/ryanjo01.html,ml>,ml>,a,D,48
48,Ben Maxwell,/players/m/maxwebe01.html,185,195,L,C,49
49,Milan Lucic,/players/l/lucicmi01.html,190,233,L,L,50
50,Nigel Williams,/players/w/willini01.html,ml>,ml>,a,D,51
51,Keith Seabrook,/players/s/seabrke01.html,ml>,ml>,a,D,52
52,Mathieu Carle,/players/c/carlema02.html,183,201,R,D,53
53,Artem Anisimov,/players/a/anisiar01.html,193,198,L,C,54
54,Denis Bodrov,/players/b/bodrode01.html,ml>,ml>,a,D,55
55,Blake Geoffrion,/players/g/geoffbl01.html,185,192,L,C,56
56,Mike Weber,/players/w/webermi01.html,188,217,L,D,57
57,Alexander Vasyunov,/players/v/vasyual01.html,185,205,R,L,58
58,Codey Burki,/players/b/burkico01.html,ml>,ml>,a,C,59
59,Jesse Joensuu,/players/j/joensje01.html,193,210,L,L,60
60,Simon Danis-Pepin,/players/d/danissi01.html,ml>,ml>,a,D,61
61,Dick Axelsson,/players/a/axelsdi01.html,ml>,ml>,a,W,62
62,Jamie McBain,/players/m/mcbaija02.html,185,193,R,D,63
63,Jonas Junland,/players/j/junlajo01.html,188,200,L,D,64
64,Brian Strait,/players/s/straibr01.html,185,206,L,D,65
65,Ryan White,/players/w/whitery01.html,183,201,R,C,66
66,Kirill Tulupov,/players/t/tulupki01.html,ml>,ml>,a,D,67
67,Eric Gryba,/players/g/grybaer01.html,193,228,R,D,68
68,Steve Mason,/players/m/masonst01.html,193,210,a,G,69
69,Robin Figren,/players/f/figrero01.html,ml>,ml>,a,W,70
70,Brad Marchand,/players/m/marchbr03.html,175,181,L,L,71
71,Cal Clutterbuck,/players/c/cluttca01.html,180,218,R,R,72
72,Brady Calla,/players/c/callabr01.html,ml>,ml>,a,R,73
73,Jeff Zatkoff,/players/z/zatkoje01.html,188,179,a,G,74
74,Theo Peckham,/players/p/peckhth01.html,188,236,L,D,75
75,Tony Lagerstrom,/players/l/lagerto01.html,ml>,ml>,a,C,76
76,Vladimir Zharkov,/players/z/zharkvl01.html,185,205,L,R,77
77,Kevin Quick,/players/q/quickke01.html,183,181,L,D,78
78,Jon Matsumoto,/players/m/matsujo01.html,183,184,L,C,79
79,Michael Forney,/players/f/fornemi01.html,ml>,ml>,a,R,80
80,Mike Carman,/players/c/carmami01.html,ml>,ml>,a,C,81
81,Daniel Rahimi,/players/r/rahimda01.html,ml>,ml>,a,D,82
82,John de Gray,/players/d/degrajo01.html,ml>,ml>,a,D,83
83,Ryan Hillier,/players/h/hilliry01.html,ml>,ml>,a,L,84
84,Tom Sestito,/players/s/sestito01.html,196,228,L,L,85
85,Bud Holloway,/players/h/hollobu01.html,183,201,R,L,86
86,John Armstrong,/players/a/armstjo01.html,ml>,ml>,a,C,87
87,Jonas Ahnelov,/players/a/ahneljo01.html,ml>,ml>,a,L,88
88,Aaron Marvin,/players/m/marviaa01.html,ml>,ml>,a,F,89
89,Aaron Snow,/players/s/snowaa01.html,ml>,ml>,a,L,90
90,Kaspars Daugavins,/players/d/daugaka01.html,185,204,L,L,91
91,Daniel Larsson,/players/l/larssda01.html,ml>,ml>,a,G,92
92,Harrison Reed,/players/r/reedha01.html,ml>,ml>,a,C,93
93,Ryan Turek,/players/t/turekry01.html,ml>,ml>,a,C,94
94,Ben Shutron,/players/s/shutrbe01.html,ml>,ml>,a,D,95
95,Joe Palmer,/players/p/palmejo01.html,ml>,ml>,a,G,96
96,Oskar Osala,/players/o/osalaos01.html,193,219,L,L,97
97,James Delory,/players/d/delorja01.html,ml>,ml>,a,D,98
98,James Reimer,/players/r/reimeja01.html,188,217,a,G,99
99,Rhett Rakhshani,/players/r/rakhsrh01.html,178,182,R,R,100
100,Joonas Lehtivuori,/players/l/lehtijo01.html,ml>,ml>,a,D,101
101,Kyle Medvec,/players/m/medveky01.html,ml>,ml>,a,D,102
102,Michael Caruso,/players/c/carusmi01.html,188,191,L,D,103
103,David Kveton,/players/k/kvetoda01.html,ml>,ml>,a,R,104
104,Niko Snellman ,/players/s/snellni01.html,ml>,ml>,a,L,105
105,Reto Berra,/players/b/berrare01.html,193,210,a,G,106
106,Tyler Miller,/players/m/millety01.html,ml>,ml>,a,D,107
107,Jase Weslosky,/players/w/wesloja01.html,ml>,ml>,a,G,108
108,Jakub Kovar,/players/k/kovarja01.html,ml>,ml>,a,G,109
109,Kevin Montgomery,/players/m/montgke01.html,ml>,ml>,a,D,110
110,Korbinian Holzer,/players/h/holzeko01.html,190,215,R,D,111
111,Matt Beleskey,/players/b/belesma01.html,183,203,L,L,112
112,Ben Wright,/players/w/wrighbe01.html,ml>,ml>,a,D,113
113,Niclas Andersen,/players/a/anderni02.html,ml>,ml>,a,D,114
114,Tomas Marcinko,/players/m/marcito01.html,ml>,ml>,a,C,115
115,Derrick Lapoint,/players/l/lapoide01.html,ml>,ml>,a,D,116
116,Felix Schutz,/players/s/schutfe01.html,ml>,ml>,a,C,117
117,Hugo Carpentier,/players/c/carpehu01.html,ml>,ml>,a,C,118
118,Doug Rogers,/players/r/rogerdo01.html,ml>,ml>,a,C,119
119,Richard Bachman,/players/b/bachmri01.html,178,183,a,G,120
120,Pierre-Luc Lessard,/players/l/lessapi01.html,ml>,ml>,a,D,121
121,Luke Lynes,/players/l/lyneslu01.html,ml>,ml>,a,C,122
122,Bobby Hughes,/players/h/hughebo01.html,ml>,ml>,a,C,123
123,Andy Sackrison,/players/s/sackran01.html,ml>,ml>,a,C,124
124,Chad Johnson,/players/j/johnsch02.html,190,196,a,G,125
125,Shane Sims,/players/s/simssh01.html,185,195,R,D,126
126,Maxime Lacroix,/players/l/lacroma01.html,ml>,ml>,a,L,127
127,Andrew Bodnarchuk,/players/b/bodnaan01.html,180,196,L,D,128
128,Robert Nyholm,/players/n/nyholro01.html,ml>,ml>,a,R,129
129,Brett Bennett,/players/b/bennebr01.html,ml>,ml>,a,G,130
130,Martin Latal,/players/l/latalma01.html,ml>,ml>,a,R,131
131,Niko Hovinen,/players/h/hovinni01.html,ml>,ml>,a,G,132
132,Bryan Pitton,/players/p/pittobr01.html,ml>,ml>,a,G,133
133,David Meckler,/players/m/mecklda01.html,ml>,ml>,a,L,134
134,Alex Kangas,/players/k/kangaal01.html,ml>,ml>,a,G,135
135,Nick Sucharski,/players/s/suchani01.html,ml>,ml>,a,L,136
136,Tomas Zaborsky,/players/z/zaborto01.html,ml>,ml>,a,W,137
137,David McIntyre,/players/m/mcintda01.html,180,194,L,C,138
138,Pavel Valentenko,/players/v/valenpa01.html,ml>,ml>,a,D,139
139,Cody Wild,/players/w/wildco01.html,ml>,ml>,a,D,140
140,Kim Johansson,/players/j/johanki01.html,ml>,ml>,a,W,141
141,Maxime Frechette,/players/f/frechma01.html,ml>,ml>,a,D,142
142,Ashton Rome,/players/r/romeas01.html,ml>,ml>,a,R,108
143,Martin Nolet,/players/n/noletma01.html,ml>,ml>,a,D,144
144,Jon Rheault,/players/r/rheaujo01.html,180,200,R,R,145
145,Mark Dekanich,/players/d/dekanma01.html,188,192,a,G,146
146,Alex Biega,/players/b/biegaal01.html,178,187,R,D,147
147,Olivier Magnan,/players/m/magnaol01.html,188,210,L,D,148
148,Juuso Puustinen,/players/p/puustju01.html,ml>,ml>,a,R,149
149,Max Warn,/players/w/warnma01.html,ml>,ml>,a,L,150
150,Ryan Daniels,/players/d/daniery01.html,ml>,ml>,a,G,151
151,Jordan Bendfeld,/players/b/bendfjo01.html,ml>,ml>,a,D,152
152,Stefan Chaput,/players/c/chapust01.html,ml>,ml>,a,C,153
153,Matthew McCollem,/players/m/mccolma01.html,ml>,ml>,a,L,154
154,Peter Aston,/players/a/astonpe01.html,ml>,ml>,a,D,155
155,Jan-Mikael Juutilainen,/players/j/juutija01.html,ml>,ml>,a,C,156
156,Brent Gwidt,/players/g/gwidtbr01.html,ml>,ml>,a,C,157
157,Levi Nelson,/players/n/nelsole01.html,ml>,ml>,a,C,158
158,Jesse Dudas,/players/d/dudasje01.html,ml>,ml>,a,D,159
159,Andrew MacDonald,/players/m/macdoan01.html,183,204,L,D,160
160,Viktor Stalberg,/players/s/stalbvi01.html,190,209,L,L,161
161,Julian Walker,/players/w/walkeju01.html,ml>,ml>,a,W,162
162,Sergei Shirokov,/players/s/shirose01.html,178,195,R,R,163
163,Constantin Braun,/players/b/braunco01.html,ml>,ml>,a,D,164
164,Jonas Enlund,/players/e/enlunjo01.html,ml>,ml>,a,C,165
165,Tyler Ruegsegger,/players/r/ruegsty01.html,ml>,ml>,a,C,166
166,Juraj Simek,/players/s/simekju01.html,ml>,ml>,a,L,167
167,Dane Crowley,/players/c/crowlda01.html,ml>,ml>,a,D,168
168,Chris Auger,/players/a/augerch01.html,ml>,ml>,a,C,169
169,Alexander Bumagin,/players/b/bumagal01.html,ml>,ml>,a,W,170
170,Brian Day,/players/d/daybr01.html,ml>,ml>,a,R,171
171,Petteri Wirtanen,/players/w/wirtape01.html,185,203,L,C,172
172,Stefan Ridderwall,/players/r/riddest01.html,ml>,ml>,a,G,173
173,Eric Hunter,/players/h/hunteer01.html,ml>,ml>,a,C,229
174,Michael Dupont,/players/d/duponmi02.html,ml>,ml>,a,G,175
175,Ryan Flynn,/players/f/flynnry01.html,ml>,ml>,a,R,176
176,Mathieu Perreault,/players/p/perrema01.html,178,188,L,C,177
177,Tony Romano,/players/r/romanto01.html,ml>,ml>,a,C,178
178,Jordan Fulton,/players/f/fultojo01.html,ml>,ml>,a,C,179
179,Leo Komarov,/players/k/komarle01.html,180,211,L,C,180
180,Kevin Koopman,/players/k/koopmke01.html,ml>,ml>,a,D,181
181,Jan Mursak ,/players/m/mursaja01.html,180,190,R,L,182
182,Nick Dodge,/players/d/dodgeni01.html,ml>,ml>,a,R,183
183,Alexander Hellstrom,/players/h/hellsal01.html,ml>,ml>,a,D,184
184,Timo Seppanen,/players/s/seppati01.html,ml>,ml>,a,D,185
185,Peter LeBlanc,/players/l/leblape01.html,180,200,a,C,186
186,Devin Didiomete,/players/d/didiode01.html,ml>,ml>,a,L,187
187,Chris Frank,/players/f/frankch01.html,ml>,ml>,a,D,188
188,Derek Dorsett,/players/d/dorsede01.html,183,192,R,R,189
189,Troy Mattila,/players/m/mattitr01.html,ml>,ml>,a,L,190
190,Nick Oslund,/players/o/oslunni01.html,ml>,ml>,a,R,191
191,Chris Hickey,/players/h/hickech01.html,ml>,ml>,a,C,192
192,Marc Cheverie,/players/c/chevema01.html,ml>,ml>,a,G,193
193,Matt Marquardt,/players/m/marquma02.html,ml>,ml>,a,L,194
194,Jesse Martin,/players/m/martije01.html,ml>,ml>,a,C,195
195,Benn Ferriero,/players/f/ferribe01.html,180,195,a,R,196
196,Evan Fuller,/players/f/fulleev01.html,ml>,ml>,a,R,197
197,Denis Kazionov,/players/k/kaziode01.html,ml>,ml>,a,L,198
198,Cameron Cepek,/players/c/cepekca01.html,ml>,ml>,a,D,199
199,Arturs Kulda ,/players/k/kuldaar01.html,188,215,L,D,200
200,Billy Sauer,/players/s/sauerbi01.html,ml>,ml>,a,G,201
201,John McCarthy,/players/m/mccarjo01.html,185,195,L,L,202
202,Jay Barriball,/players/b/barrija01.html,ml>,ml>,a,L,203
203,Lukas Zeliska,/players/z/zelislu01.html,ml>,ml>,a,C,204
204,Andrei Popov,/players/p/popovan01.html,ml>,ml>,a,R,205
205,Viktor Sjodin,/players/s/sjodivi01.html,ml>,ml>,a,W,206
206,Benjamin Breault,/players/b/breaube01.html,ml>,ml>,a,C,207
207,Kyell Henegan,/players/h/henegky01.html,ml>,ml>,a,D,208
208,Per Jonsson,/players/j/jonsspe01.html,ml>,ml>,a,D,209
209,Will O'Neill,/players/o/oneilwi01.html,185,190,a,D,210
210,Erik Condra,/players/c/condrer01.html,180,183,R,R,211
211,Logan Pyett,/players/p/pyettlo01.html,ml>,ml>,a,D,212
212,Justin Krueger,/players/k/kruegju01.html,ml>,ml>,a,D,213
