,name,url,height,weight,shot,pos,draft
30,Jacob Markstrom,/players/m/marksja02.html,198,196,a,G,31
31,Slava Voynov,/players/v/voynovi01.html,183,194,R,D,32
32,Philip McRae,/players/m/mcraeph01.html,188,200,a,C,33
33,Jake Allen,/players/a/allenja01.html,188,195,a,G,34
34,Nicolas Deschamps,/players/d/deschni01.html,183,173,a,C,35
35,Corey Trivino,/players/t/trivico01.html,ml>,ml>,a,C,36
36,Cody Goloubef,/players/g/golouco01.html,185,201,R,D,37
37,Roman Josi,/players/j/josiro01.html,185,201,L,D,38
38,Eric O'Dell,/players/o/odeller01.html,183,185,a,C,39
39,Aaron Ness,/players/n/nessaa01.html,178,170,L,D,40
40,Yann Sauve,/players/s/sauveya01.html,190,213,L,D,41
41,Patrick Wiercioch,/players/w/wiercpa01.html,196,202,L,D,42
42,Justin Schultz,/players/s/schulju01.html,188,193,R,D,43
43,Luke Adam,/players/a/adamlu01.html,188,206,L,C,44
44,Zac Dalpe,/players/d/dalpeza01.html,185,195,R,R,45
45,Colby Robak,/players/r/robakco01.html,190,194,L,D,46
46,Max Sauve,/players/s/sauvema01.html,183,185,L,C,47
47,Mitch Wahl,/players/w/wahlmi01.html,ml>,ml>,a,C,48
48,Jared Staal,/players/s/staalja01.html,193,210,a,R,49
49,Cameron Gaunce,/players/g/gauncca01.html,185,203,a,D,50
50,Derek Stepan,/players/s/stepade01.html,183,196,R,C,51
51,Brandon Burlon,/players/b/burlobr01.html,183,190,a,D,52
52,Travis Hamonic,/players/h/hamontr01.html,188,205,R,D,53
53,Patrice Cormier,/players/c/cormipa01.html,188,215,L,C,54
54,Marco Scandella,/players/s/scandma01.html,190,211,L,D,55
55,Danny Kristo,/players/k/kristda01.html,183,195,a,R,56
56,Eric Mestery,/players/m/mesteer01.html,ml>,ml>,a,D,57
57,Dmitry Kugryshev,/players/k/kugrydm01.html,ml>,ml>,a,R,58
58,Tyler Beskorowany,/players/b/beskoty01.html,ml>,ml>,a,G,59
59,Jimmy Hayes,/players/h/hayesji01.html,196,215,R,R,60
60,Peter Delmas,/players/d/delmape01.html,ml>,ml>,a,G,61
61,Justin Daniels,/players/d/danieju01.html,ml>,ml>,a,C,62
62,Robert Czarnik,/players/c/czarnro01.html,ml>,ml>,a,C,63
63,Danick Paquette,/players/p/paqueda01.html,ml>,ml>,a,R,64
64,Jori Lehtera,/players/l/lehtejo01.html,188,210,L,C,65
65,David Toews,/players/t/toewsda01.html,ml>,ml>,a,C,66
66,Marc-Andre Bourdon,/players/b/bourdma01.html,183,206,L,D,67
67,Shawn Lalonde,/players/l/lalonsh01.html,185,204,R,D,68
68,Michael Stone,/players/s/stonemi01.html,190,210,R,D,69
69,James Livingston,/players/l/livinja01.html,ml>,ml>,a,R,70
70,Josh Brittain,/players/b/brittjo01.html,ml>,ml>,a,L,71
71,Jyri Niemi,/players/n/niemijy01.html,ml>,ml>,a,D,72
72,Kirill Petrov,/players/p/petroki01.html,ml>,ml>,a,R,73
73,Andrew Campbell,/players/c/campban01.html,193,206,L,D,74
74,Evgeny Grachev,/players/g/grachev01.html,193,225,L,C,75
75,Mathieu Brodeur,/players/b/brodema02.html,ml>,ml>,a,D,76
76,Michael Hutchinson,/players/h/hutchmi01.html,190,202,a,G,77
77,Lance Bouma,/players/b/boumala01.html,188,208,L,C,78
78,Zack Smith,/players/s/smithza01.html,188,209,L,C,79
79,Adam Comrie,/players/c/comriad01.html,ml>,ml>,a,D,80
80,Corey Fienhage,/players/f/fienhco01.html,ml>,ml>,a,D,81
81,Adam Henrique,/players/h/henriad01.html,183,195,L,C,82
82,Marco Cousineau,/players/c/cousima02.html,ml>,ml>,a,G,83
83,Jacob Deserres,/players/d/deserja01.html,ml>,ml>,a,G,84
84,Brandon McMillan,/players/m/mcmilbr01.html,180,190,L,L,85
85,Steve Quailer,/players/q/quailst01.html,ml>,ml>,a,L,86
86,Ian Schultz,/players/s/schulia01.html,ml>,ml>,a,R,87
87,Geordie Wudrick,/players/w/wudrige01.html,ml>,ml>,a,L,88
88,Scott Winkler,/players/w/winklsc01.html,ml>,ml>,a,C,89
89,Tomas Kundratek,/players/k/kundrto01.html,188,201,a,D,90
90,Max Nicastro,/players/n/nicasma01.html,ml>,ml>,a,D,91
91,Samuel Groulx,/players/g/groulsa01.html,ml>,ml>,a,D,92
92,Braden Holtby,/players/h/holtbbr01.html,188,217,a,G,93
93,Vinny Saponari,/players/s/saponvi01.html,ml>,ml>,a,R,94
94,David Warsofsky,/players/w/warsoda01.html,175,170,L,D,95
95,Matt Donovan,/players/d/donovma01.html,183,190,L,D,96
96,Jamie Arniel,/players/a/arnieja01.html,180,183,R,C,97
97,Mikhail Stefanovich,/players/s/stefami01.html,ml>,ml>,a,C,98
98,Colin Long,/players/l/longco01.html,ml>,ml>,a,C,99
99,A.J. Jenks,/players/j/jenksa.01.html,ml>,ml>,a,L,100
100,Justin Jokinen,/players/j/jokinju02.html,ml>,ml>,a,R,101
101,David Ullstrom,/players/u/ullstda01.html,188,195,L,C,102
102,Johan Motin,/players/m/motinjo01.html,188,220,R,D,103
103,Jordon Southorn,/players/s/southjo01.html,ml>,ml>,a,D,104
104,Michal Jordan,/players/j/jordami01.html,185,195,L,D,105
105,Harri Sateri,/players/s/saterha01.html,ml>,ml>,a,G,106
106,Steven Delisle,/players/d/delisst01.html,ml>,ml>,a,D,107
107,Nicholas Larson,/players/l/larsoni02.html,ml>,ml>,a,L,108
108,Andre Petersson,/players/p/peteran02.html,175,172,R,R,109
109,Kelsey Tessier,/players/t/tessike01.html,ml>,ml>,a,C,110
110,Dale Weise,/players/w/weiseda01.html,188,206,R,R,111
111,Matt Delahey,/players/d/delahma01.html,ml>,ml>,a,D,112
112,Ryan Hegarty,/players/h/hegarry01.html,ml>,ml>,a,D,113
113,T.J. Brodie,/players/b/broditj01.html,185,182,L,D,114
114,Sean Lorenz,/players/l/lorense01.html,ml>,ml>,a,D,115
115,Jason Missiaen,/players/m/missija01.html,183,220,a,G,116
116,James Wright,/players/w/wrighja02.html,193,200,L,C,117
117,Drew Olson,/players/o/olsondr01.html,ml>,ml>,a,F,118
118,Derek Grant,/players/g/grantde01.html,190,190,L,C,119
119,Nathan Moon,/players/m/moonna01.html,ml>,ml>,a,C,120
120,Gustav Nyquist,/players/n/nyquigu01.html,180,183,L,R,121
121,Dustin Tokarski,/players/t/tokardu01.html,183,204,a,G,122
122,Andrei Loktionov,/players/l/loktian01.html,178,180,L,C,123
123,Nicklas Lasu,/players/l/lasuni01.html,ml>,ml>,a,L,124
124,Kristofer Berglund,/players/b/berglkr01.html,ml>,ml>,a,D,125
125,Kevin Poulin,/players/p/poulike01.html,188,211,a,G,126
126,Matt Calvert,/players/c/calvema01.html,180,192,L,L,127
127,Greg Pateryn,/players/p/patergr01.html,188,223,R,D,128
128,Joel Champagne,/players/c/champjo01.html,ml>,ml>,a,C,129
129,Jerome Flaake,/players/f/flaakje01.html,ml>,ml>,a,L,130
130,Prab Rai,/players/r/raipr01.html,ml>,ml>,a,C,131
131,Teigan Zahn,/players/z/zahnte01.html,ml>,ml>,a,D,132
132,Philippe Cornet,/players/c/corneph01.html,183,196,L,L,133
133,Jacob Lagace,/players/l/lagacja01.html,ml>,ml>,a,L,134
134,Tomas Kubalik,/players/k/kubalto01.html,190,209,R,R,135
135,Taylor Stefishen,/players/s/stefita01.html,ml>,ml>,a,L,136
136,Brent Regner,/players/r/regnebr01.html,180,189,R,D,137
137,Maxim Trunev,/players/t/trunema01.html,ml>,ml>,a,R,138
138,Mark Borowiecki,/players/b/borowma01.html,188,205,L,D,139
139,Mark Olver,/players/o/olverma01.html,178,170,L,C,140
140,Chris Doyle,/players/d/doylech01.html,ml>,ml>,a,C,141
141,Kory Nagy,/players/n/nagyko01.html,ml>,ml>,a,L,142
142,Stefan Warg,/players/w/wargst01.html,ml>,ml>,a,D,143
143,Joel Broda,/players/b/brodajo01.html,ml>,ml>,a,C,144
144,Eero Elo,/players/e/eloee01.html,ml>,ml>,a,L,145
145,Julien Demers,/players/d/demerju01.html,ml>,ml>,a,D,146
146,Kyle DeCoste,/players/d/decosky01.html,ml>,ml>,a,R,147
147,Matt Martin,/players/m/martima02.html,190,220,L,L,148
148,Philip Larsen,/players/l/larseph01.html,183,190,R,D,149
149,Alexander Pechurski,/players/p/pechual01.html,183,187,a,G,150
150,Julien Cayer,/players/c/cayerju01.html,ml>,ml>,a,C,151
151,Mark Barberio,/players/b/barbema01.html,185,207,L,D,152
152,Justin Azevedo,/players/a/azeveju01.html,ml>,ml>,a,C,153
153,Chris Carrozzi,/players/c/carroch01.html,ml>,ml>,a,G,154
154,Anthony Nigro,/players/n/nigroan01.html,ml>,ml>,a,C,155
155,Jared Spurgeon,/players/s/spurgja01.html,175,176,R,D,156
156,Cam Atkinson,/players/a/atkinca01.html,173,180,R,R,157
157,Grant Rollheiser,/players/r/rollhgr01.html,ml>,ml>,a,G,158
158,Brett Hextall,/players/h/hextabr03.html,178,185,a,C,159
159,Luke Witkowski,/players/w/witkolu01.html,188,200,R,D,160
160,Mats Froshaug ,/players/f/froshma01.html,ml>,ml>,a,C,161
161,Jonathan Carlsson,/players/c/carlsjo02.html,ml>,ml>,a,D,162
162,Teemu Hartikainen,/players/h/hartite01.html,185,215,L,C,163
163,Nick Crawford,/players/c/crawfni01.html,ml>,ml>,a,D,164
164,Mike Murphy,/players/m/murphmi02.html,180,172,a,G,165
165,Jeff Foss,/players/f/fossje01.html,ml>,ml>,a,D,166
166,Joel Chouinard,/players/c/chouijo01.html,ml>,ml>,a,D,167
167,Ryley Grantham,/players/g/grantry01.html,ml>,ml>,a,C,168
168,Ben Smith,/players/s/smithbe01.html,180,199,R,R,169
169,Jonas Holos,/players/h/holosjo01.html,180,196,R,D,170
170,Mitch Gaulton,/players/g/gaultmi01.html,ml>,ml>,a,D,171
171,David Wohlberg,/players/w/wohlbda01.html,ml>,ml>,a,C,172
172,Nick Tremblay,/players/t/trembni02.html,ml>,ml>,a,C,173
173,Greg Burke,/players/b/burkegr01.html,ml>,ml>,a,L,174
174,Justin Dibenedetto,/players/d/dibenju01.html,183,198,L,C,175
175,Matthew Tassone,/players/t/tassoma01.html,ml>,ml>,a,C,176
176,Tommy Wingels,/players/w/wingeto01.html,183,200,R,C,177
177,Zac Rinaldo,/players/r/rinalza01.html,178,188,L,C,178
178,Braden Birch,/players/b/birchbr01.html,ml>,ml>,a,D,179
179,Patrick Killeen,/players/k/killepa01.html,ml>,ml>,a,G,180
180,Stephen Johnston,/players/j/johnsst02.html,ml>,ml>,a,L,181
181,Matias Sointu,/players/s/sointma01.html,ml>,ml>,a,R,182
182,Garrett Roe,/players/r/roega01.html,ml>,ml>,a,L,183
183,Zach Redmond,/players/r/redmoza01.html,188,205,R,D,184
184,Paul Karpowich,/players/k/karpopa01.html,ml>,ml>,a,G,185
185,Jason Demers,/players/d/demerja01.html,185,200,R,D,186
186,Sean Collins,/players/c/collise02.html,190,184,L,C,187
187,Andrew MacWilliam,/players/m/macwian01.html,188,214,a,D,188
188,Tim Billingsley,/players/b/billiti01.html,ml>,ml>,a,D,189
189,Matt Bartkowski,/players/b/bartkma01.html,185,196,L,D,190
190,Morgan Clark,/players/c/clarkmo01.html,ml>,ml>,a,G,191
191,Joe Gleason,/players/g/gleasjo01.html,ml>,ml>,a,D,192
192,Jordan Bendfeld,/players/b/bendfjo01.html,ml>,ml>,a,D,152
193,Drew Daniels,/players/d/daniedr01.html,ml>,ml>,a,R,194
194,Samuel Morneau,/players/m/mornesa01.html,ml>,ml>,a,L,195
195,Joacim Eriksson,/players/e/eriksjo01.html,185,189,a,G,196
196,Mark Goggin,/players/g/goggima01.html,ml>,ml>,a,C,197
197,Alexander Deilert,/players/d/deileal01.html,ml>,ml>,a,D,198
198,Emil Sandin,/players/s/sandiem01.html,ml>,ml>,a,L,199
199,Nathan Condon,/players/c/condona01.html,ml>,ml>,a,C,200
200,Jani Lajunen,/players/l/lajunja01.html,ml>,ml>,a,C,201
201,Harry Young,/players/y/youngha01.html,ml>,ml>,a,D,202
202,David Carle,/players/c/carleda01.html,ml>,ml>,a,D,203
203,Stefan Della Rovere,/players/d/dellast01.html,180,205,L,L,204
204,Jean-Sebastien Berube,/players/b/berubje01.html,ml>,ml>,a,L,205
205,Patrick Johnson,/players/j/johnspa01.html,ml>,ml>,a,L,206
206,Anders Lindback,/players/l/lindban01.html,198,215,a,G,207
207,Nick Pryor,/players/p/pryorni01.html,ml>,ml>,a,D,208
208,Mike Bergin,/players/b/bergimi01.html,ml>,ml>,a,D,209
209,Nick D'Agostino,/players/d/dagosni01.html,ml>,ml>,a,D,210
210,Jesper Samuelsson,/players/s/samueje01.html,ml>,ml>,a,C,211
