Year,Name,Order,Team,Pos,Games,TOI,TOIPG
20132014,Kenton Helgesen,930,ANH,D,-,-,-
20132014,Brent Regner,931,STL,D,-,-,-
20132014,Mitchell Moroz,932,EDM,LW,-,-,-
20132014,Troy Bourke,933,COL,LW,-,-,-
20132014,Michael Schumacher,934,COL,LW,-,-,-
20132014,Will O'Neill,935,WPG,D,-,-,-
20132014,Joel Armia,936,BUF,RW,-,-,-
20132014,Justin Dowling,937,DAL,C,-,-,-
20132014,Michael Sgarbossa,938,COL,C,-,-,-
20132014,Jani Hakanpaa,939,STL,D,-,-,-
20132014,Ryan Martindale,940,FLA,C,-,-,-
20132014,Alex Biega,941,VAN,D,-,-,-
20132014,Guillaume Desbiens,942,COL,RW,-,-,-
20132014,Aaron Johnson,943,NYR,D,-,-,-
20132014,Ryan Haggerty,944,NYR,RW,-,-,-
20132014,Petr Zamorsky,945,NYR,D,-,-,-
20132014,Gabriel Desjardsins,946,COL,LW,-,-,-
20132014,Ryan Horvat,947,ANH,LW,-,-,-
20132014,Ludwig Karlsson,948,OTT,RW,-,-,-
20132014,Frederik Gauthier,949,TOR,C,-,-,-
20132014,Luke Witkowski,950,TB,D,-,-,-
20132014,Sacha Guimond,951,VAN,D,-,-,-
20132014,Stefan Warg,952,ANH,D,-,-,-
20132014,Steven Kampfer,953,MIN,D,-,-,-
20132014,Zach Hamill,954,VAN,C,-,-,-
20132014,Ryan Culkin,955,CGY,D,-,-,-
20132014,Sebastian Collberg,956,NYI,RW,-,-,-
20132014,Justin Kea,957,BUF,C,-,-,-
20132014,Griffin Reinhart,958,NYI,D,-,-,-
20132014,Brent Andrews,959,ANH,LW,-,-,-
20132014,Darian Dziurzynski,960,PHO,LW,-,-,-
20132014,Brett Ritchie,961,DAL,RW,-,-,-
20132014,Kyle Beach,962,NYR,LW,-,-,-
20132014,Marek Malik,963,TB,D,-,-,-
20132014,Ryan Bourque,964,NYR,C,-,-,-
20132014,Brad Staubitz,965,TOR,RW,-,-,-
20132014,Justin Shugg,966,CAR,LW,-,-,-
20132014,Brandon Davidson,967,EDM,D,-,-,-
20132014,Francis Wathier,968,DAL,LW,-,-,-
20132014,Pierre-Edouard Bellemare,969,PHI,LW,-,-,-
20132014,Sebastian Geoffrion,970,NSH,LW,-,-,-
20132014,Ross Johnston,971,ANH,LW,-,-,-
20132014,Linus Arnesson,972,BOS,D,-,-,-
20132014,Emile Poirier,973,CGY,LW,-,-,-
20132014,Tommy Hughes,974,NYR,D,-,-,-
20132014,Nick Jensen,975,DET,D,-,-,-
20132014,Nicolas Blanchard,976,CAR,LW,-,-,-
20132014,Brendan Woods,977,CAR,LW,-,-,-
20132014,Colin Smith,978,COL,C,-,-,-
20132014,Ville Pokka,979,NYI,D,-,-,-
20132014,Esa Lindell,980,DAL,D,-,-,-
20132014,Mark Louis,981,PHO,D,-,-,-
20132014,Ryan Dzingel,982,OTT,C,-,-,-
20132014,Max Friberg,983,ANH,LW,-,-,-
20132014,Mark McNeill,984,CHI,C,-,-,-
20132014,Brandon DeFazio,985,VAN,LW,-,-,-
20132014,Sheldon Souray,986,ANH,D,-,-,-
20132014,Oliver Gabriel,987,CLS,LW,-,-,-
20132014,Cade Fairchild,988,PHO,D,-,-,-
20132014,Konrad Abeltshauser,989,SJ,D,-,-,-
20132014,Colin Campbell,990,DET,LW,-,-,-
20132014,Kyle Becker,991,ANH,D,-,-,-
20132014,Yan Pavel Laplante,992,PHO,C,-,-,-
20132014,Eric Roy,993,CGY,D,-,-,-
20132014,Markus Lauridsen,994,COL,D,-,-,-
20132014,Andre Burakovsky,995,WAS,LW,-,-,-
20132014,Tim Schaller,996,BUF,C,-,-,-
20132014,Domenic Monardo,997,WAS,RW,-,-,-
20132014,Seth Griffith,998,BOS,C,-,-,-
20132014,Brady Austin,999,BUF,D,-,-,-
20132014,Matthew Finn,1000,TOR,D,-,-,-
